C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-989.793410888121,-1014.1966259964761,-1012.824826914444,-991.0883732647571,-1013.4207863908683,-1011.9560922891604,0.35,C,high
-986.5965733575769,-1003.8374058448958,-998.1058377876366,-988.2239925051203,-1003.0940405298612,-997.7038638567511,0.00,C,high
-987.0542540296007,-996.3130057781126,-1004.3720341957153,-984.7623943752756,-993.991300554125,-1001.800867121737,0.75,H,high
-989.6937807404007,-1040.8247180353999,-1064.891423283808,-992.1023520447786,-1039.0630601360713,-1062.318185567124,0.00,C,high
-989.2374200735698,-1000.863953501404,-996.1753744017402,-987.7151987780728,-997.6666273568416,-993.1793443359504,0.35,H,low
-987.8264623140378,-1031.7365545273337,-1030.4024364236864,-988.047238678405,-1030.9977247692534,-1029.463822931553,0.35,C,high
-989.3499227088605,-996.5722488985224,-995.5345628912039,-986.2491585940483,-993.9939828608015,-992.8092461097731,0.55,H,high
-986.4706968604611,-1004.212764793919,-1005.2061001954683,-988.504028140882,-1003.8158262450337,-1004.9479100696069,0.35,C,high
-987.8156640914715,-1067.4628283159896,-1047.8708689042442,-988.9238340175883,-1065.9172353018255,-1046.776408835086,0.35,C,high
-984.8279297741949,-988.9874857327943,-993.8867429170637,-983.7972134464778,-987.8845151239714,-992.601937278485,0.20,C,high
-989.6914796320566,-1016.0868221849308,-1011.7429244515782,-987.5179800756032,-1014.3276818131936,-1010.2815126680722,0.20,C,high
-984.9755762970185,-994.3489910193825,-987.732254297642,-984.5746702430341,-993.1814863675276,-986.5326314196504,0.20,C,high
-984.9191555999936,-986.6613630137306,-987.3327817994107,-983.5262071062205,-985.188499688829,-985.8791924449525,0.75,H,high
-985.5840379713151,-986.9349904187911,-986.3115976595532,-983.91420738307,-985.4174257086904,-984.8361856675882,0.75,H,high
-994.7270290255233,-1008.2749933476983,-1017.7403932382595,-991.5906844428775,-1003.5715694315693,-1012.8336110219295,0.75,H,low
-985.620471276815,-1002.2374703523506,-999.0920537239282,-984.6498517018817,-1000.4959095411077,-997.40077837817,0.55,C,high
-986.0178168917865,-1039.813130394124,-1045.513417251352,-986.5868076151563,-1040.9484740270807,-1046.456515242818,0.35,C,high
-995.29786847478,-1002.7870275234487,-1006.1777187442257,-991.3373881745517,-998.404258756735,-1001.3550589597394,0.75,C,high
-985.4100357022517,-994.9771208928618,-992.6354418320511,-984.5169148545706,-993.1215647909024,-990.9070096961138,0.75,C,high
-987.4185683530058,-990.7310468040677,-988.1786418853686,-985.9210576729059,-989.0635268496993,-986.6630304057834,0.55,H,high
-991.4802821221493,-995.177015048804,-992.6133986014333,-988.8589204950903,-992.063358087914,-989.5249784413588,0.55,C,high
-987.5093114525866,-1054.1973924320903,-1049.336270247912,-991.9690199491251,-1054.3395599084258,-1049.6292964775243,0.20,C,high
-989.2368754158707,-1076.005291353639,-1061.1316852719372,-993.1103909852566,-1076.1139425288632,-1061.7361594749702,0.20,C,high
-987.5767623512033,-1039.3348003571818,-1027.9948602088505,-989.8803959329454,-1038.8936351903308,-1027.622070202642,0.00,C,high
