C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-928.111880394225,-955.8010755177721,-954.612529095204,-929.5664097668459,-954.9454332222875,-953.6668442005299,0.35,C,high
-924.7611515470998,-944.2427395066934,-938.3604869646024,-926.5707761758033,-943.4648915580677,-937.942485206907,0.00,C,high
-925.2033917276973,-934.6354189548791,-942.844416296,-922.7598679704638,-932.159492704141,-940.1171759741273,0.75,H,high
-927.8293619251598,-981.6563564751765,-1006.4742438520897,-930.220722503957,-979.8238451310621,-1003.805350286053,0.00,C,high
-927.4504894873191,-939.9140135666959,-935.4372073702073,-925.9334912100362,-936.5363861780869,-932.2558881597184,0.35,H,low
-926.1939050149508,-971.6676229528617,-970.2146792684115,-926.4450376464722,-970.8261458223676,-969.1788567496243,0.35,C,high
-927.5065784975363,-935.3312283695385,-934.5101632447736,-924.2988687897695,-932.6515141722643,-931.6613520861687,0.55,H,high
-924.6033553766955,-945.4820690536177,-946.4183951565273,-926.8312574317249,-945.083835285125,-946.202074010297,0.35,C,high
-925.9461418091876,-1010.7765733738936,-989.5277638158421,-927.0214829731224,-1009.1780094631931,-988.383375382061,0.35,C,high
-922.8641902243368,-927.2469670144794,-932.1912192510068,-921.7673416176807,-926.0579977068087,-930.8213618030918,0.20,C,high
-927.9829680062645,-955.796205939236,-950.8797939077484,-925.7017901456577,-953.896452098469,-949.3084404753009,0.20,C,high
-922.9935065768555,-933.3742983004378,-926.2767077817401,-922.5927458227288,-932.1561292790849,-925.0251418804555,0.20,C,high
-923.0171157680458,-924.8596837628974,-925.5370299043818,-921.5526160416414,-923.2974292970467,-924.0034145405192,0.75,H,high
-923.6570070639641,-925.2843424777868,-924.5427120714094,-921.8972284878274,-923.6886362779337,-923.002483454367,0.75,H,high
-933.1163777886677,-947.2290390404434,-956.9494783675274,-929.7705050355509,-942.2792952581118,-951.7973702430812,0.75,H,low
-923.7164606579322,-940.788187527716,-937.5870572422956,-922.6786303506041,-938.9586009806662,-935.8081126251973,0.55,C,high
-924.0998884462995,-981.9950034704999,-988.163259357163,-924.6841805798264,-983.1235079123859,-989.1128307542248,0.35,C,high
-933.6096276972479,-942.3900514332965,-946.3334626390715,-929.5052431031147,-937.8084418875449,-941.2970944954939,0.75,C,high
-923.4100392545885,-933.7223225525698,-931.7385390792779,-922.496322553199,-931.8033470408508,-929.9525358198036,0.75,C,high
-925.5717120293608,-929.5445569755753,-926.634950845959,-924.0808992536831,-927.8135822322838,-925.0549581163845,0.55,H,high
-929.7429659138877,-934.1856017239828,-931.2735146953784,-927.0549454102842,-930.923505964936,-928.0240102170984,0.55,C,high
-925.6985139421693,-995.8011069820881,-990.6998008597878,-930.433026801934,-995.9327532202811,-990.9856245108542,0.20,C,high
-927.3638648432801,-1018.3812296239641,-1003.2302092050514,-931.4722705628978,-1018.4911473318081,-1003.8446518846343,0.20,C,high
-925.798116637171,-978.866496096831,-967.4178013296297,-928.2186979637662,-978.397654622199,-967.0074721070454,0.00,C,high
-926.8136917061521,-944.5541452053993,-937.3922262990958,-924.8727316416611,-943.0905116508773,-936.4562338087933,0.55,H,high
-926.9747247740025,-1014.4751469194646,-970.5234008395306,-931.9265619541376,-1016.3280726251656,-973.3150507579478,0.00,C,high
-924.8400483447388,-952.8440173569481,-946.8873486882903,-925.3684585475908,-951.3259982235596,-945.3211465529131,0.55,C,high
-926.2266948244458,-959.0398863908007,-967.1123263977607,-926.1654622866721,-957.37330392668,-965.4188701036863,0.35,C,high
-925.3240450719106,-951.6563244919953,-956.1464248527394,-926.0854999247383,-950.0887458264688,-954.8312229734852,0.35,C,high
