C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1165.9049121017022,-1182.6858040517948,-1180.9638143334919,-1166.7563778246274,-1182.0538139190994,-1180.2513151778446,0.35,C,high
-1163.125176971463,-1175.4808763156861,-1170.178989440203,-1164.177787090444,-1174.7826894841169,-1169.76490364812,0.00,C,high
-1163.6104504198988,-1172.2185331055161,-1179.6744105106125,-1161.7207586922054,-1170.2970221990206,-1177.5078076624873,0.75,H,high
-1166.2889564455909,-1209.9190593732596,-1231.5671995371965,-1168.6823920399795,-1208.321942950116,-1229.2393384338407,0.00,C,high
-1165.5361803029725,-1175.0785563314894,-1170.080550934572,-1164.0963127625623,-1172.439006936635,-1167.6505013891226,0.35,H,low
-1163.8100645662823,-1203.1305163383495,-1202.0715673681545,-1164.0217070912572,-1202.6320397693728,-1201.3544961125738,0.35,C,high
-1165.806607519131,-1171.5704976200016,-1170.128657797322,-1163.0165438183528,-1169.2607944097686,-1167.742702841771,0.55,H,high
-1163.0919319972159,-1174.012225262638,-1174.9818879536767,-1164.513727403054,-1173.5669373819264,-1174.565119574289,0.35,C,high
-1164.4693572952965,-1230.1767201154144,-1214.8788012013943,-1165.6235294298551,-1228.7518476966186,-1213.8807948183576,0.35,C,high
-1161.7039122904846,-1165.2723278698957,-1169.9078482443774,-1160.8456926529325,-1164.384826998367,-1168.8353318715888,0.20,C,high
-1165.8222394173708,-1188.5107745656196,-1185.5176225525015,-1163.9499551911706,-1187.0937806206261,-1184.2968121459844,0.20,C,high
-1161.9023646599514,-1168.793021039373,-1163.4742546086597,-1161.5057937526694,-1167.7667558604028,-1162.4213614570872,0.20,C,high
-1161.671408114865,-1163.1711025175612,-1163.8002449174135,-1160.4627315077923,-1161.9116697895142,-1162.5424666638621,0.75,H,high
-1162.357241257389,-1163.1253549817804,-1162.7608039869342,-1160.921356345758,-1161.804643033246,-1161.4471319918657,0.75,H,high
-1170.6091139397872,-1182.5197229897174,-1191.109266513449,-1167.991628748971,-1178.4431289504314,-1186.830613283321,0.75,H,low
-1162.372039977221,-1177.477164129806,-1174.5610094653134,-1161.5704734505055,-1175.9474811144648,-1173.0817316806647,0.55,C,high
-1162.7681998988494,-1206.022282780756,-1210.4792450292273,-1163.2727789019295,-1207.1132471417557,-1211.349092633646,0.35,C,high
-1171.330254439784,-1175.7420750970798,-1177.8442781949493,-1167.775001398127,-1171.9153095477604,-1173.6276360888892,0.75,C,high
-1162.3566655554637,-1170.0380556749647,-1166.9865420777548,-1161.521640975038,-1168.3505078485975,-1165.4152388491636,0.75,C,high
-1163.9650469852547,-1165.8092763346963,-1164.130272189296,-1162.4946253428254,-1164.3167352851458,-1162.7808873520994,0.55,H,high
-1167.6252087128698,-1169.6379356965945,-1167.9577618474152,-1165.251228946363,-1166.956618363573,-1165.334389794597,0.55,C,high
-1163.960977969773,-1221.3020429699463,-1217.1585950800231,-1167.7794976150683,-1221.468391121606,-1217.4753987035208,0.20,C,high
-1165.8639824370837,-1241.0571145463414,-1227.2454701352744,-1169.033965127879,-1240.3202519133486,-1227.4962699860293,0.20,C,high
-1163.9835853586403,-1211.2983201656823,-1200.5962543445971,-1166.0624538107731,-1210.945373805204,-1200.3390163944302,0.00,C,high
-1165.1753526499865,-1175.8137325894697,-1171.1244372686024,-1163.18197545432,-1174.3130974209225,-1170.0092960800503,0.55,H,high
-1164.9964504611046,-1240.3398908098422,-1201.8455814081942,-1169.8281468274527,-1242.5313638038951,-1204.9130469043675,0.00,C,high
-1163.248473567879,-1186.2678372305768,-1179.4494339788894,-1163.7500826503526,-1185.205366316104,-1178.3390064593268,0.55,C,high
-1164.7055827974461,-1191.6840225099659,-1200.0536601582558,-1164.7058256468372,-1190.3379953159056,-1198.6647103571215,0.35,C,high
-1163.9348021964597,-1178.8547891964727,-1186.677046827539,-1164.623838188707,-1177.5421808473434,-1185.5929033952139,0.35,C,high
-1163.6617063152873,-1172.2791147439452,-1171.9846631315734,-1163.590413977825,-1171.238721183162,-1170.851643652962,0.20,C,high
-1165.7148548513796,-1211.5828791433833,-1200.4097772895925,-1166.327303373732,-1210.6008996574146,-1200.1462350963934,0.00,C,high
-1164.929685813788,-1173.9108676766534,-1184.5031420889316,-1163.5564708316604,-1172.9956316568978,-1183.0887708578612,0.00,H,high
-1164.9648377497579,-1181.5426418814611,-1179.2207439663568,-1163.604802115829,-1180.4291189475184,-1178.4532468194393,0.35,C,high
-1163.8205949158855,-1189.6502628325075,-1188.9977500673306,-1162.9146502657522,-1187.7001904242593,-1186.9898521207867,0.55,C,high
-1166.216994245567,-1226.3274377107828,-1240.4956057403213,-1165.9443718015543,-1225.5157175564937,-1238.9552366211049,0.55,C,high
-1162.0714306184457,-1179.599226219618,-1180.3135877598452,-1162.0075361240508,-1178.8303847565057,-1179.5945829163165,0.55,C,high
-1162.8013760494546,-1164.7509716660832,-1164.3917961339375,-1162.0665677126033,-1163.6083779708847,-1163.2472791992177,0.00,C,high
-1164.9669178326915,-1166.1782153396948,-1176.170687391596,-1163.0221354242506,-1163.9090352541373,-1173.5961655989947,0.75,H,high
-1163.0248582095896,-1230.9756293971222,-1204.346723495348,-1164.396275883934,-1230.3053083569876,-1203.809139828959,0.20,C,high
-1163.6669301482548,-1234.8661592998726,-1251.2668441564392,-1166.2034429319078,-1236.996549811096,-1252.9233264334505,0.00,C,high
-1163.1142419506978,-1183.6483640299805,-1175.1116747827368,-1162.0163503024094,-1181.7390803956168,-1173.4220874791492,0.75,H,low
-1163.7153009245662,-1188.7175476242517,-1189.7142682082665,-1165.6874519717821,-1191.5877330667822,-1192.6672335962976,0.00,H,low
-1162.5917286278634,-1194.0726353030439,-1176.0821625510116,-1163.1506660014898,-1193.5585552415428,-1175.7979263339953,0.00,C,high
-1163.584104276925,-1163.135987475605,-1165.2679848408757,-1161.7767698845107,-1161.2518537866217,-1163.414436760115,0.55,H,high
-1165.9784185932954,-1177.4791539459802,-1182.0463609168937,-1165.3598401413833,-1175.8332551037427,-1180.100404730587,0.55,C,high
-1164.0205518519215,-1198.5563503261676,-1211.4962622296323,-1166.7530776097906,-1198.4860536212068,-1211.160958498208,0.00,C,high
-1163.952650132236,-1172.9289399923373,-1172.9714241362872,-1163.1377265822052,-1171.5350523648895,-1171.67013596219,0.55,C,low
-1165.8430316189135,-1173.5009695917327,-1189.414626866358,-1164.4208634552342,-1171.5874895011498,-1187.0490529381718,0.75,H,high
-1169.4521270126281,-1173.4812458359122,-1172.3988999474116,-1165.1731469861536,-1168.8311935937852,-1167.6053540871817,0.55,H,high
-1164.8815970431874,-1174.6555604228079,-1173.5413457543393,-1163.738379789148,-1172.8571799325066,-1171.758106546898,0.75,H,low
-1167.2718942565102,-1250.391671587469,-1276.6753950367915,-1176.9166928907332,-1256.6752193048055,-1282.3309303912915,0.00,C,high
-1162.323384304597,-1178.4472452347043,-1172.6622441400618,-1162.4083863455753,-1177.376699503727,-1172.003611297044,0.35,C,high
-1164.8205480386982,-1175.7384634350785,-1166.0897045932531,-1162.71909603023,-1173.392684743444,-1164.025367225966,0.35,H,high
-1163.854210208515,-1237.3489737787884,-1241.4625721826953,-1166.9982790922938,-1237.8259282934673,-1241.5988855790831,0.35,C,high
-1163.9313438460972,-1199.8293343456087,-1192.6129774366364,-1165.0199528541223,-1199.1140488977817,-1191.9480964670843,0.35,C,high
-1165.7881303015633,-1169.1218567967999,-1168.9160511530065,-1164.6899765296625,-1167.4092004687086,-1167.5129393152529,0.75,C,high
-1162.527481261563,-1194.054328280184,-1199.6290921903176,-1162.9501487046193,-1193.1185692212093,-1198.5569569051897,0.20,C,high
-1168.179127957164,-1185.623699625989,-1202.281290716117,-1168.488864839402,-1184.30277222467,-1200.7378885447613,0.35,C,high
-1162.9727590743844,-1164.1500583863665,-1164.0587725002797,-1162.011784416058,-1162.8709295773194,-1162.7318567860405,0.35,H,high
-1165.0960577830726,-1183.9897976221348,-1181.216697744934,-1167.0051630523894,-1183.539467285508,-1180.7881483903363,0.00,C,high
-1162.4171968136263,-1196.2951919761272,-1188.2666356456004,-1164.3240293910403,-1197.1572459274414,-1189.1646515766076,0.20,C,high
-1164.491105850239,-1166.8654071975009,-1164.722372013037,-1161.6941396180714,-1163.9663034278458,-1161.7991070545925,0.75,H,high
-1164.7515295289024,-1223.6177890682911,-1222.805180331093,-1162.9423332072588,-1220.4623224834302,-1219.9263248676357,0.20,C,high
-1162.3732037223904,-1166.001858989616,-1165.0313204534423,-1162.1139532037887,-1164.9940016066596,-1164.104236801425,0.20,H,high
-1162.4761932207764,-1165.623816283241,-1163.6250902638712,-1161.1589419295644,-1164.3416289960385,-1162.4536053465188,0.55,H,high
-1164.4871211396596,-1206.242623858347,-1202.8450428370265,-1163.2780781392546,-1204.738556704399,-1201.1456029585004,0.55,C,high
-1166.3952129703184,-1181.6517030372165,-1185.3282522800614,-1165.848313240735,-1179.3846529415705,-1182.6533463724093,0.75,C,high
-1162.7000451111194,-1167.9399607861824,-1167.5359447775659,-1161.342610122789,-1166.5216801329968,-1166.0742835925541,0.75,C,low
-1164.4689561105051,-1207.0358433903275,-1230.795425876595,-1167.065388975738,-1206.773046306904,-1229.8326231852627,0.35,C,high
-1163.0686415039786,-1170.8459335916914,-1164.8472899835988,-1161.825796413954,-1169.5501300787503,-1163.9935879579336,0.75,H,low
