C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1187.285555666584,-1203.3058956993943,-1201.560385089802,-1188.0857964350544,-1202.6847417472475,-1200.8618854139015,0.35,C,high
-1184.554300248662,-1196.4372184939073,-1191.1954417754837,-1185.5361273268495,-1195.7411002405715,-1190.7765591593206,0.00,C,high
-1185.0426471832434,-1193.551809186091,-1200.9146550672801,-1183.1985106762631,-1191.6749725212358,-1198.7931575722632,0.75,H,high
-1187.7244308053819,-1230.454923979258,-1251.7742787274008,-1190.1102681681884,-1228.8750538713232,-1249.4741422517286,0.00,C,high
-1186.9296455015615,-1196.2411250345433,-1191.2396531357085,-1185.5078820330327,-1193.6708644727669,-1188.8793463003808,0.35,H,low
-1185.180343438277,-1223.9064330458436,-1222.875488485027,-1185.3974643387758,-1223.4328042314867,-1222.1811306570878,0.35,C,high
-1187.2179671499134,-1192.826928949392,-1191.3572948685912,-1184.4665011559634,-1190.5480902299655,-1189.0112361401436,0.55,H,high
-1184.5327126869238,-1194.8105954018208,-1195.7654749986878,-1185.879085881904,-1194.3560978360763,-1195.3281858232426,0.35,C,high
-1185.9150943062048,-1250.0224104561578,-1235.1975323647312,-1187.0695147595486,-1248.6097220156512,-1234.2066102493138,0.35,C,high
-1183.173689942168,-1186.67254700098,-1191.2605386651842,-1182.3346268297958,-1185.8084373640293,-1190.2110735859355,0.20,C,high
-1187.2007636955475,-1209.4603037530767,-1206.6034625663574,-1185.3654376641675,-1208.079672958435,-1205.4055693613716,0.20,C,high
-1183.377587199451,-1190.006588598351,-1184.8347782509286,-1182.9814755263772,-1188.9970981978136,-1183.7994927831887,0.20,C,high
-1183.1310278276546,-1184.6029954864537,-1185.2246629354229,-1181.9428079088395,-1183.3661663488865,-1183.9881188234342,0.75,H,high
-1183.8142272490813,-1184.5296961768722,-1184.1893564109237,-1182.405031720283,-1183.2308559301655,-1182.8937489704756,0.75,H,high
