C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-379.26267231916654,-449.22163503817126,-449.9198270509608,-382.15905040805194,-446.80197745178197,-447.59555141829856,0.35,C,high
-374.84526756822146,-433.3759284495476,-423.7936099439155,-377.3145086193359,-431.6480601813112,-422.45887384253126,0.00,C,high
-374.36000449494236,-385.3915836900024,-394.08996462603386,-370.42317324063646,-381.2442869900523,-389.6637726507334,0.75,H,high
-377.2520548579057,-455.12067676129004,-485.7510392539029,-378.9369033840291,-452.18905150005907,-481.8913537250545,0.00,C,high
-377.1654909235776,-403.2243844282543,-400.8200499698991,-376.21502382547567,-398.6179935790318,-396.4051844601209,0.35,H,low
-377.2747471089941,-442.8309367542789,-439.75970620204765,-378.1172903269598,-440.60141242640896,-437.309875757201,0.35,C,high
-376.7287453239538,-392.2081645713253,-394.72189132318255,-372.50677854187825,-388.40687643022983,-390.6629438846574,0.55,H,high
-374.062703460911,-444.5520015109074,-441.1473504954504,-377.11810328501423,-443.55553666907457,-440.7036096812035,0.35,C,high
-376.08608289643206,-502.8746462692503,-467.8705444027553,-376.61012838447294,-500.45202129212436,-465.9218460904276,0.35,C,high
-371.4347326044138,-378.8149987961809,-383.71408145658376,-369.7019814078424,-376.5833866947172,-381.2706118607769,0.20,C,high
-378.41917450976956,-423.7438611191352,-412.1825822651379,-375.0720345500438,-420.2226367075456,-409.1538822813208,0.20,C,high
-371.5118571617924,-392.83835012657164,-382.9377057757901,-371.30217347578724,-391.14792688861047,-381.1344152767143,0.20,C,high
-372.41766264328925,-376.6732794545747,-377.0542903761277,-370.0887510507228,-373.7121009230724,-374.2648527153331,0.75,H,high
-372.65491182549084,-378.8895320872522,-376.4212803460978,-369.78731264633274,-376.1918552105999,-373.8713765242474,0.75,H,high
-384.52668460834644,-403.47782248737644,-414.9405841603144,-378.9145639934266,-396.0054203659459,-407.33424694571255,0.75,H,low
-373.14464044717977,-394.0150663855561,-390.6325367737721,-371.5048976116912,-390.9735052818506,-387.68494940449943,0.55,C,high
