I,G,C,H
0.8949876612424883,0.035,0.035012250809746494,0.03500008794777242
0.8949928393026829,0.035,0.035007060901859115,0.035000099795472576
0.24078483540701232,0.0350000103829662,0.6644968423980008,0.05971831181200827
0.13020589948720906,0.03502502568131216,0.7272149708893719,0.10755410394208847
0.03676999370129584,0.6958158083817543,0.13484171703115064,0.13257248088580692
0.057092173537235856,0.2289622116501176,0.2418369410719915,0.47210867374063137
0.05809291721820138,0.6386111814694665,0.1845892552628653,0.11870664604945834
0.12137006523781772,0.035000000000509415,0.7367320420583842,0.10689789270331318
0.8891237966488035,0.035000055141707995,0.040220952736728294,0.035655195472777526
0.07148723889828407,0.03500127962872743,0.8429387628927992,0.05057271858017745
0.10374000625132396,0.05319678973777123,0.620712197230799,0.22235100678010986
0.10525625220962886,0.4684064236039216,0.22984922872991154,0.19648809545653256
0.2971561025197069,0.04583682322847486,0.5754784393818533,0.08152863486997397
0.16281425343175157,0.03589990839640888,0.5787535856042015,0.22253225256761774
0.06049422792709864,0.04119143690785872,0.476728834057862,0.4215855011071725
0.14620966985434103,0.035,0.7815002125385037,0.03729011760717698
0.8687305366415884,0.035000114320947615,0.05938611788368974,0.03688323115376534
0.05243679046410124,0.2745780043821747,0.3764868319738156,0.29649837317988625
0.11037176754802401,0.3083334131991512,0.3716635800760131,0.20963123917679163
0.039192348660384624,0.7658863197336752,0.09154324019600915,0.10337809140994472
0.045527917068291957,0.7301977991659477,0.08714466105445878,0.1371296227112934
0.03783842569355177,0.7254182294459975,0.11550393219666913,0.12123941266376623
0.2973429087607715,0.047779134442696276,0.5588129166914892,0.09606504010506567
0.045455563972809504,0.6281594295487888,0.2134060189296348,0.11297898754878546
0.0793312938111877,0.5323809304112141,0.27919949583535963,0.10908827994223567
0.057090973924673834,0.2289391433934079,0.24185241655538245,0.4721174661265227
0.10403245695587097,0.4669543787453624,0.22104849418454992,0.20796467011422132
0.2365162261250167,0.035000004270140064,0.6721816753150972,0.056302094289740326
0.25024238357446565,0.035946572453547224,0.3814551740976973,0.3323558698742986
0.09374733669523887,0.05024415735390538,0.5464965896350239,0.3095119163158344
0.0370037673389368,0.8029054683738703,0.06612669523164999,0.09396406905553803
0.09309900018529614,0.0350000000116881,0.7996139794061424,0.07228702039686243
0.12133393024257251,0.035000000000509617,0.7367804933239075,0.10688557643301866
0.06878954310563512,0.5018692192733333,0.3114542525384447,0.11788698508256806
0.8447712130685061,0.03500000000000147,0.0836137246781018,0.0366150622533798
0.06291068881456523,0.5168522450560031,0.2893559955905991,0.13088107053881337
0.894999987229145,0.035,0.035000012669514614,0.03500000010132882
0.11188390052196975,0.035,0.8092063664614842,0.043909733016545834
0.03823551574805967,0.6605341246292057,0.15567080966798874,0.14555954995474357
0.04569094185749826,0.20149443394583352,0.6024007746098834,0.1504138495867614
0.09117986621715601,0.5005854732486089,0.3052635628364495,0.1029710976978047
0.22828963923461673,0.035,0.649989408449424,0.08672095231597655
0.09847518373162867,0.03500000000908274,0.7943973066046232,0.0721275096546709
0.2209214078976944,0.03619984499083778,0.654095386541955,0.08878336056951595
0.04201599757201332,0.7406488147452084,0.09534158230577065,0.12199360537700596
