I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-641.5350849398756,-791.5102180484209,-699.7278070207093,-663.9715636048803,-821.1259637932596,-701.1021618258443,-670.1650704684118,-819.9977443046221,I,H,high
-641.3051502494154,-738.4577002558326,-735.2764043652213,-704.5797570683914,-665.0031462333792,-735.2182465759872,-706.3116871591798,-669.6458388470346,I,H,low
-642.8250702147383,-675.630705917611,-637.0741813996941,-665.168548574888,-677.0999063459045,-639.4164698374195,-664.4225432903235,-676.0775852413035,C,C,high
-644.8190409188696,-658.1077622150615,-637.1057731315827,-659.90307334322,-657.7323721135132,-637.2186313416278,-658.4160761013217,-656.3793073842227,C,C,high
-651.4854565709574,-632.0056997601993,-641.7606975055136,-641.6772133579591,-641.4158585544579,-636.646282534867,-636.6193842206189,-636.3831515025814,G,G,high
-654.1283289562334,-643.4256368026766,-646.1315632228359,-653.9541599875262,-652.2222173602904,-639.4903605107978,-647.2987262120533,-645.6879714480709,H,C,high
-641.3010285830673,-627.9459921385478,-636.0649832737892,-636.920742613215,-636.376003619662,-632.309182303923,-633.1800955002567,-632.5178872233878,G,G,high
-645.2309680127095,-699.2358257901438,-637.2638954824454,-691.5849005113374,-687.8355726404309,-637.42865762945,-688.6947468512832,-685.0025208154264,H,C,low
-642.6399908202998,-674.8259548191552,-662.9465945637291,-651.2468042332916,-664.4127612090442,-663.3979424802799,-650.8923858436389,-663.8315519710678,I,I,high
-649.0469825996779,-666.9006737522735,-638.8012692709235,-666.799419141082,-663.6907475544486,-642.7833496301174,-666.9732217981516,-663.7167695719672,C,C,low
-647.9389674280791,-645.1014106102028,-639.9558692589617,-649.3920342103214,-663.4432356465198,-637.2836173535296,-646.5988678129623,-660.4520492930338,H,H,low
-642.7987025591966,-632.8901045555443,-638.5098351516955,-640.4039883533151,-642.0450256883993,-633.5244050858865,-635.8969470610108,-637.3163802252035,H,H,low
-644.2400636235312,-645.0353412489839,-639.7205154451099,-644.8610271310226,-645.7331522971641,-640.2877225778562,-643.5280522968307,-644.4204954133377,C,H,low
-644.760799210716,-650.3863984663371,-638.2796571392284,-653.1546319804997,-657.4077285746188,-635.6704256301844,-650.4569372934403,-654.4674680921255,H,C,low
-650.3698073292876,-647.7854460762843,-640.7445704715967,-655.7520245727688,-655.4259340332363,-636.0637639352215,-650.2078458493158,-649.8417627650298,H,C,low
-645.9480537691995,-865.5142247184776,-638.7726717397311,-812.4254188894083,-818.8122769688524,-646.6298414893539,-814.0959903411164,-820.0055248753856,C,I,low
-642.4204224282358,-673.0516490215484,-670.7755665849513,-665.7268799748034,-647.4651701843075,-668.8396507797362,-663.7513898825988,-648.2457108139575,I,I,high
-651.4063383881874,-639.6135873701093,-642.038555041817,-647.842658549536,-645.3401654088071,-637.5366816361502,-642.5169442613837,-640.3075486238348,H,H,low
-647.1991162807219,-638.4842303878963,-641.3097778873863,-645.4014244353032,-645.4311700356593,-637.6494145549258,-641.3411191777639,-641.4291900951869,H,H,high
-649.2872866461532,-631.5879925948384,-642.4114724911617,-643.6521502801874,-642.3275218197033,-636.7532123979538,-637.971865269827,-636.9440621224476,G,G,high
-644.6131080163746,-629.5248163715388,-640.0026460622669,-640.561314511957,-640.350655503855,-633.5991114404297,-634.0867847185355,-633.9281358067823,G,C,high
-650.3709106184591,-631.8906263221742,-641.377323751854,-642.0777778892939,-643.1387278909854,-636.0796851965015,-636.8079794748954,-637.8884084619215,G,G,high
-640.9972559842726,-642.0566313050044,-636.3165332421867,-645.4634212233642,-644.2361507654499,-636.2146847718105,-644.1295521603425,-643.3559566980028,C,C,high
-643.7711919430797,-628.9371516234239,-636.4683612621338,-636.6996082461433,-636.9329496170296,-633.2720279950858,-633.5810921020301,-633.854094652069,G,C,high
-640.489642061867,-629.2809008125092,-635.7642733360163,-635.1742953494602,-637.5342891093912,-633.3497772380189,-632.9470889351152,-635.2529100710022,G,C,high
-654.1297570211436,-643.4271863828276,-646.1326190184591,-653.9559477194044,-652.2237649423203,-639.4915718670758,-647.3004589680376,-645.6894712629386,H,C,high
-642.7996296265798,-632.8907186294083,-638.5099794739747,-640.4037661789387,-642.0446852538988,-633.5252150801184,-635.8974232579782,-637.3169008053362,H,C,high
-642.8292686843224,-675.6331792768253,-637.0772662340787,-665.1736429502976,-677.1007756404745,-639.4202982518683,-664.4276275722519,-676.0782729298531,C,H,high
-645.6618135994545,-652.0342764456785,-641.3706657524314,-654.7154096650829,-658.5034584705427,-636.7240088745875,-648.3862648868588,-651.9852236653361,H,C,high
-647.9680809059649,-645.292691814063,-640.2427446708992,-644.2470122703686,-666.4832950216928,-636.3618669124186,-640.598758747106,-662.1782353489368,H,H,high
-648.3937228561982,-628.9030182688035,-640.0197586824186,-642.8127023858841,-642.9866091428966,-633.4271362065962,-636.5366338464958,-636.1239908528372,G,G,low
-646.6403293517736,-692.4150141753984,-637.5750961292758,-672.3046321114762,-692.3445241663629,-639.4380320818486,-673.1988261213445,-692.5007114378571,C,C,high
-645.2364237106981,-699.2384066941207,-637.2682133380937,-691.5887673898807,-687.8393106668867,-637.4334437432718,-688.6984849536907,-685.006193069571,H,C,high
-640.528227914973,-628.8408809732476,-635.0975240332683,-634.8548395616021,-635.3660161732266,-632.8172394188321,-632.6159355142398,-633.0507288625802,G,C,high
-643.308185983775,-708.0443338129472,-687.1594173784306,-645.7261964834544,-699.3699914189499,-686.1190727629319,-647.9161043880554,-698.3058595466802,I,C,high
-642.0104336179833,-629.8203693729655,-636.8549487682775,-635.839226722481,-636.4233227263636,-634.0049924466227,-633.0739991191986,-633.6287347484728,G,C,low
-645.574919492259,-878.023618723415,-796.2809153085623,-683.7461586399692,-860.7037295557514,-799.0557907430068,-689.6914971740549,-861.1773113693138,I,I,high
-646.4717769087493,-730.1218876811115,-638.0741978755193,-741.7236520289872,-706.4603633345308,-643.1864975516985,-743.3521633947682,-709.3102029501869,C,G,low
-649.8482737131654,-632.3310501521526,-641.1672497397634,-640.5835838759941,-641.5132991424108,-636.3699640774997,-635.8477471121392,-636.6889635069429,G,C,low
-647.2010236031384,-635.1613648978342,-635.3081686705664,-639.4749291889053,-641.9575737329486,-634.0453802159865,-637.7011609440599,-640.1892505853986,C,C,high
-640.2784726830326,-629.5233330089233,-635.3498833173599,-635.666010286735,-637.9917167533393,-633.2363245980539,-633.8484114606439,-636.0941911963085,G,G,low
-644.3058397391533,-775.1223678344495,-638.4679366029089,-779.3629684594841,-766.6957187627526,-639.0719180025782,-780.4376848079786,-768.5508257091992,C,C,high
-646.519433187957,-693.0870838612651,-637.6718881058881,-683.5258264627053,-690.560181983972,-639.5297843607841,-681.9211415408432,-688.7000219300463,C,C,high
-642.2413380520737,-648.0498134468465,-636.3042584221458,-652.60339284775,-653.0007214643449,-636.8393204807518,-651.7559448153266,-652.469372023729,C,C,high
-648.6524863268631,-632.4725552627441,-642.552747174247,-644.4628891540918,-642.817749058371,-636.565629848168,-638.3254473057237,-636.8279716088892,G,H,high
-645.3216900476352,-791.2898036948528,-760.4965948978854,-716.9753254214702,-692.6279826957252,-761.5838054399777,-722.1451997084863,-699.6678200383454,I,I,high
-660.6046127167918,-643.8632748233405,-648.1393340970058,-656.082496453256,-658.59841857736,-641.8104751272751,-649.0484562403573,-651.5159364704564,H,I,high
-643.6889346094624,-725.828502556437,-711.1386447844221,-647.6086427966119,-717.5109965774586,-711.0023133293766,-651.9732992122317,-717.0858532858971,I,I,high
-641.6074626131585,-633.0178286477777,-635.5171651872362,-636.580882874071,-636.4655463356269,-633.9323423193944,-634.6657324648105,-634.5591605084604,H,I,high
-646.092557795809,-713.6599718597867,-670.5641576607867,-708.1436371415888,-663.3884839928529,-673.0636020238823,-707.9962863077859,-665.3671522350211,I,H,high
-647.3417037466821,-630.4423640122457,-640.2827503323633,-641.1602745922305,-640.8901722912813,-634.8205381523429,-635.7356057534315,-635.407197506028,G,G,high
-650.7533712405208,-633.9937879842064,-640.9673061583494,-644.5477343140934,-644.0114120233354,-635.0987411438686,-638.5488306454364,-638.0520495121639,H,G,high
-644.1141026817085,-676.4812430467898,-636.9020693996071,-668.3713103144279,-672.8522327141211,-640.0382847278715,-667.2977052656568,-671.6345105416757,C,G,low
-641.674687616142,-682.0373879496141,-635.4971659144927,-688.2507940930201,-675.6358409001693,-633.999695043917,-686.5336320303874,-674.4637904322057,H,C,high
-650.7013914773814,-677.4926142359996,-639.6836920220667,-672.6948570458748,-678.3124833497542,-638.4241119046264,-668.5882920060885,-674.0007335816789,H,C,high
-650.7064728694484,-677.5014373083463,-639.6874495083093,-672.7034914751947,-678.3213669442762,-638.4272694984223,-668.5960398430456,-674.0087473406901,H,H,low
-660.6252309351485,-643.8642196643552,-648.1603387806089,-656.0954538694118,-658.6087572066677,-641.8213537116062,-649.0520641411043,-651.5169332298728,H,H,high
-645.3479417284333,-630.3729017562471,-638.5447736007333,-638.2048571496737,-638.2867923590812,-635.0072636052353,-634.6234826115596,-634.7481439366093,G,G,high
-647.1003616120158,-655.170753704742,-638.4125387684563,-660.3736729441091,-662.72727449646,-640.753834888103,-659.4528220623205,-661.7289676637726,C,C,high
-640.9943177624763,-642.058304233909,-636.3136905887764,-645.4630328167436,-644.2367815110283,-636.2131547519888,-644.1299714056195,-643.3572405811709,C,C,low
-645.2896138827375,-648.2946232670814,-637.5797075566692,-651.2723006026074,-652.4329045375958,-635.5723371977815,-648.3655310585821,-649.3104942612478,H,I,low
-646.6281206180546,-627.6629189947099,-639.6460676249941,-643.0678557253744,-640.6769957417466,-632.5762287465978,-636.0388720547803,-633.7333959523265,G,G,low
-643.6915701817804,-725.8054353461765,-711.1244430300765,-647.6089166226305,-717.4873946001122,-710.9863679421333,-651.9698443761109,-717.0635125080671,I,H,low
