I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-292.14708677922624,-454.52876807066315,-359.2086563033559,-318.9025504552553,-479.60358119038676,-360.73660818442045,-325.3325239705437,-478.59302148730774,I,H,high
-291.97786067439336,-419.21220973355895,-407.3200202378431,-374.66659352323245,-325.2675514451708,-408.2015431543682,-376.0879203301903,-331.3209152200596,I,H,low
-293.9863538110248,-353.56196444986534,-285.92373501289455,-338.3591127808409,-348.7292595329962,-289.74223172740767,-337.47225403064175,-347.34766475881577,C,C,high
-296.3896672933445,-330.53565153645917,-286.2755640633378,-328.6965070660023,-325.95189306737115,-286.4057720846649,-326.4535348324134,-323.8273639782233,C,C,high
-302.4855124866146,-278.12107347746786,-290.45638658971325,-290.3903184208305,-290.2938865331804,-284.17585659622597,-284.183579439585,-284.1110585939416,G,G,high
-307.7337649904367,-294.28870439759567,-295.97521792472236,-307.34296007916174,-304.3519472836683,-287.65879142785377,-298.9682019203781,-296.11847802516553,H,C,high
-291.1727295183618,-273.5655988553167,-283.9586232287463,-284.94328595990345,-284.3765967236314,-279.4218063218822,-280.4594366596103,-279.72861688966515,G,G,high
-295.46299018768707,-359.3521663575126,-285.2907380595431,-350.139022354412,-347.81148918281446,-285.10387292209145,-346.5259443013473,-344.2996842112392,H,C,low
-293.5189484544404,-346.6413671922093,-319.7033693331678,-316.0770988831831,-328.198391260153,-320.6825214017669,-315.5378847854386,-328.3149468814953,I,I,high
-299.76869744546514,-344.21337991907535,-287.42327346942886,-337.6936213086533,-336.8217904682919,-292.7076527547761,-337.4662448156654,-336.3731040183048,C,C,low
-299.81406522661166,-303.42350573458873,-289.1395525741515,-307.5363438852692,-324.05107820325173,-286.38731672921693,-303.728891604789,-319.96282218926893,H,H,low
-293.9910211072355,-283.8282183174507,-286.96353138743956,-291.9685348058196,-295.10547071093026,-280.8918552271514,-286.4184728638571,-289.2861916924968,H,H,low
-295.97202949703404,-305.97311273536235,-289.62978036355946,-303.8387888853148,-305.4390082855493,-290.51817689594844,-301.67679700317143,-303.1743639080887,C,H,low
-295.52971230297584,-304.2661983595959,-286.90984946251143,-307.2023678172628,-313.39039814964696,-283.20405788462557,-303.39584968523405,-309.2645357760547,H,C,low
-301.15625946159133,-300.62621470062226,-289.68636441572403,-309.0664767749643,-309.4616876083166,-284.14048291457584,-302.6064188789289,-302.9909256151703,H,C,low
-297.0272564500089,-534.3051953619504,-287.5919862583222,-476.1771723521102,-485.98504140437456,-297.1991876096548,-477.58182351411796,-486.77131359487623,C,I,low
-293.1934574685795,-336.1106556353154,-331.06837237541913,-324.0317664399609,-301.391700656256,-328.298380657017,-321.33685709245293,-301.68583248771216,I,I,high
-304.1485501992947,-292.6256591806107,-291.95634109241286,-302.6492028202104,-298.9789924568747,-286.08957415080096,-295.43004725656976,-292.118000613477,H,H,low
