I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-928.3724637251117,-1067.3271285704177,-980.0736153388556,-948.230608974507,-1097.5752238221314,-981.5010103126348,-954.2591726299072,-1096.5769818519389,I,H,high
-928.0897444174352,-1002.3718854765287,-1001.6495706112697,-978.6592599910015,-944.9118959380339,-1001.3401868951025,-980.5336601068184,-948.8711599079465,I,H,low
-929.283592204028,-951.3114506932058,-924.9822875718845,-942.6247865472951,-954.8068908290095,-926.4960085128104,-942.0482103899353,-954.0063146301256,C,C,high
-930.9879284604679,-934.1205027202366,-924.7112572658584,-937.0519992877526,-936.231619736868,-924.7800038505474,-935.9103276667137,-935.250937595625,C,C,high
-937.8585992232115,-921.6817516657569,-929.6934422422228,-929.545838081146,-929.2961104177875,-925.3694323726498,-925.2665321319256,-925.0446524245305,G,G,high
-937.1968035754622,-928.562071067176,-932.2293663489407,-937.9720422819573,-936.2746524977213,-927.0870189020312,-932.7566823808558,-931.1335072763607,H,C,high
-928.8118272038649,-918.0449163122421,-924.8257051889221,-925.4814085521094,-925.0816229004631,-921.4845320883575,-922.1276156217343,-921.648331920197,G,G,high
-932.2620869739033,-974.4912806414321,-925.7473720891887,-969.3155056945656,-964.2186596013992,-926.2241622135999,-966.8967375007219,-961.8419557118109,H,C,low
-929.1586099656287,-950.2592902464804,-945.6168222830975,-933.1448487168999,-941.7685678233698,-945.5850797311431,-933.134529989121,-940.9805723810979,I,I,high
-935.442478301835,-941.185160903146,-926.8160692179406,-943.027994720623,-939.6114346424908,-930.1602693505291,-943.4887922310065,-939.975938597223,C,C,low
-933.761090060811,-928.2048193328944,-927.4322097258304,-932.5888607772997,-944.0961618197856,-924.9898685778059,-930.4903230484674,-941.7667578405129,H,H,low
-929.1457435248548,-920.4150944583782,-926.44829194801,-927.1447519734822,-928.1376372670017,-922.0835621562688,-923.1685743473838,-923.9774153032096,H,H,low
-930.1657675560186,-928.2437769458998,-926.5271592801176,-928.2776159384864,-929.7542170188342,-926.7159170720321,-927.415767794193,-929.0257604629642,C,H,low
-931.1213242993971,-932.0104290012519,-926.2123912722504,-935.3151708967541,-937.6832505021389,-924.3235606910921,-933.3575271862444,-935.5329473399734,H,C,low
-937.1096413827453,-932.4253784988036,-928.7190614473993,-940.2046192723278,-939.4848276735627,-924.4401695292113,-935.112934584494,-934.3305425537111,H,C,low
-932.3384443978977,-1132.7439702327542,-926.4399266163451,-1085.4162132358606,-1088.5390132452244,-933.8478900382316,-1087.3846809768036,-1090.0910103653755,C,I,low
-929.0183994628738,-950.501966044199,-948.6138063156928,-947.7353797350099,-931.5191455476505,-947.2275939353098,-946.3602687455569,-932.7931889657289,I,I,high
-936.1915700146988,-925.525472465089,-928.9097002306258,-932.1246620366172,-930.5069216177005,-925.3778716482021,-928.1047114584368,-926.7441769843521,H,H,low
-932.4634950060763,-924.037105081361,-928.1560001358032,-929.550903164945,-929.9373070464671,-925.3016171865037,-926.6206648847252,-927.0023337586503,H,H,high
-935.5621051483715,-921.0620755499085,-930.3330018717389,-931.4359110949493,-930.1368864846869,-925.2454637686723,-926.3634039065752,-925.4054907537803,G,G,high
-931.0099157244372,-919.0577659302147,-927.7843042784258,-928.3405301265009,-928.0875441560129,-922.3181947062795,-922.8157178384788,-922.5662685668115,G,C,high
-937.2996645333615,-921.8989904299877,-929.5106418888204,-930.0831017721948,-931.1455365832485,-925.0735776166474,-925.6746615793243,-926.7434292064138,G,G,high
-928.1399243422073,-924.9887150169369,-924.4599849978813,-928.0202247042116,-928.3172824960935,-923.8987060928652,-926.8814748569246,-927.4250973771525,C,C,high
-930.5800205073197,-918.8701136432796,-924.7865985787436,-924.9564161433725,-925.1607281996561,-922.2382289280522,-922.4856043185426,-922.7249297729151,G,C,high
-927.7011590390366,-918.9590164872571,-923.9695259413309,-923.6628083389528,-925.9133703631135,-922.0781529687047,-921.9390008147162,-924.1704096459439,G,C,high
-937.1974140617318,-928.5626388977972,-932.2300126920363,-937.9729557056818,-936.275490399344,-927.0875582487336,-932.7573622948914,-931.1341148397155,H,C,high
-929.1464410350717,-920.4161708978878,-926.4483744474996,-927.1447869873762,-928.137736783198,-922.0844451537156,-923.1693999924715,-923.9783938431573,H,C,high
-929.2865348350563,-951.3095678856871,-924.9845829759449,-942.6260894933524,-954.8042690036323,-926.4988537913958,-942.049547208831,-954.0036776542322,C,H,high
-931.9821000353375,-931.689873502738,-929.0914257350105,-935.9060949541031,-938.5293638748302,-924.2468849666881,-930.061887769557,-932.4586730807466,H,C,high
-934.6084836257011,-934.0339868699252,-928.2311788015802,-932.0746470317683,-952.7110447030798,-925.0052178854702,-929.0954246060845,-949.0862624136117,H,H,high
-935.1821998036315,-918.6586255849894,-928.3028418867094,-930.6835346312566,-930.996221043667,-922.2825533281538,-924.9565816612895,-924.7222646096898,G,G,low
-932.4911485068807,-970.9534399810739,-925.1987124656318,-953.039225004898,-970.8742356191757,-926.7922822777379,-954.1854094092704,-971.4211294300785,C,C,high
-932.2646680274963,-974.4925624721219,-925.7496590415616,-969.3171643135873,-964.2205349637616,-926.2267267189578,-966.8985706951191,-961.8440713280552,H,C,high
-927.48462672504,-918.5562354161794,-923.303741844857,-923.2575141165091,-923.4694921287286,-921.658021645001,-921.6422075086037,-921.8057653630931,G,C,high
-929.9165333139928,-979.1973440073101,-966.7300176050668,-930.5040502392369,-970.6954162050386,-965.8525955039415,-932.084796662879,-969.9490529042322,I,C,high
-928.6812938449532,-919.6191488877108,-924.8849521726981,-924.0567060617811,-924.6349865194966,-922.7896169768354,-922.0300659814873,-922.5677334818945,G,C,low
-931.2603536946274,-1133.9898688212716,-1071.5731017656283,-953.8472858879142,-1121.4715366517216,-1074.0615864850488,-959.2562024156917,-1121.7610099579572,I,I,high
-931.8428310072118,-990.6361813330449,-925.5990971056845,-1002.7205196075929,-973.5651456983122,-928.5129296797854,-1004.0438332923965,-975.9648610024757,C,G,low
-935.4515084719959,-922.0229838180641,-928.7722863629365,-928.2270635801794,-929.028037477311,-925.0762782543522,-924.5705322695584,-925.3194761525197,G,C,low
-934.1650463042237,-921.9800961070199,-923.7649841626534,-925.7262165153289,-927.7162969817916,-922.8079414396223,-924.4576198605836,-926.4424923341753,C,C,high
-927.566992869438,-919.4026729835058,-923.8037749939629,-924.0742919730183,-926.2715547242509,-922.1904137940502,-922.7357375604352,-924.9391879358051,G,G,low
-931.2171950097857,-1025.3661951779977,-926.5578912690236,-1030.0104242602972,-1023.8173591768556,-927.1346409299939,-1031.1325889025377,-1025.7198151853493,C,C,high
-932.6106713691369,-969.9561889399864,-925.3931982312106,-962.20974899702,-968.5219977374423,-926.3272613200016,-960.7411618375284,-966.8551054621963,C,C,high
-929.2120673665655,-933.624311515851,-924.6986384646599,-937.5044811434127,-938.8953409965922,-925.1240534020228,-937.0523472138576,-938.6745379891125,C,C,high
-932.9451821626571,-921.1572198763729,-928.7616424508417,-930.5619951559502,-928.9312561907402,-924.247325179282,-925.938500984958,-924.4270410106917,G,H,high
-931.1361422808037,-1038.832797553487,-1020.3334393110204,-989.1766387077515,-958.9811790870115,-1020.9689392045891,-993.2476456635603,-965.2011476302596,I,I,high
-946.0412263943005,-930.8416455598928,-935.2358949083962,-941.6102187173042,-942.643462890158,-929.888662622965,-935.8355509428698,-936.862383642796,H,I,high
-929.7186711645718,-1003.3818661503141,-992.5733512948589,-931.5420628712117,-995.5261428687559,-991.9967272621294,-935.0496033218559,-994.8578395094942,I,I,high
-928.5357012523106,-920.9475444424496,-923.5189769274567,-923.7286496746322,-924.0159221567762,-922.2934771787799,-922.3007448034163,-922.6153578972924,H,I,high
-932.0216818951048,-976.0382564926224,-952.0930370284728,-972.5952264749751,-940.0156388802425,-954.148138429861,-972.1396388664018,-942.1225727880153,I,H,high
-932.7860099031026,-920.0936565620665,-927.4630771149859,-928.2446065141664,-928.0590965591357,-923.4131091721376,-924.2340806088114,-924.0031006575144,G,G,high
-937.3484354722175,-922.100675414233,-929.006711743732,-931.7544945384545,-930.3201566470881,-923.8031963886916,-926.5055664923278,-925.098101395748,H,G,high
-931.0586857830277,-948.6596772144371,-925.3239849400754,-943.375969089586,-947.3865215767386,-927.5887827936327,-942.370340961776,-946.2630552236395,C,G,low
-928.954796023419,-968.8245213015202,-923.8456237631547,-973.3385903338921,-962.0895540922867,-922.8045407915182,-972.104707104987,-961.3150173117132,H,C,high
-937.9220983629241,-954.5663780606671,-928.342909904935,-951.8089697626368,-956.5020431430819,-927.2892638929106,-948.1782897302296,-952.6992289287192,H,C,high
-937.9260213423072,-954.5715134636823,-928.3457494667697,-951.8144406554328,-956.5075210194393,-927.2919107324469,-948.1832079492815,-952.7041281536257,H,H,low
-946.0569552373854,-930.8441693270697,-935.2531047533721,-941.6219464132839,-942.6542326759896,-929.8985304225149,-935.8403085845047,-936.866258321636,H,H,high
-932.0269476721749,-920.0086492943768,-926.3234864033268,-926.2055716278462,-926.1553120434352,-923.5861684518619,-923.4331331321458,-923.424080136956,G,G,high
-932.5345657407278,-930.5696447182615,-926.0925075535272,-936.1134361452047,-938.2893096682425,-927.4863751721313,-935.4186435826808,-937.4331220259903,C,C,high
-928.137845713279,-924.9892198622169,-924.4580554002703,-928.0194081654856,-928.3171023554722,-923.8978114652343,-926.8812684793988,-927.4253699740823,C,C,low
-931.9841652104437,-932.3412375360741,-925.6204702830684,-936.2742443883875,-934.9993214174558,-923.9672704535907,-933.9144057875357,-932.4769543643564,H,I,low
-933.7864480194978,-917.9586320658443,-928.1822371757703,-931.0127071922433,-929.1065248018632,-921.8377395771622,-924.6861793506881,-922.8486907977458,G,G,low
-929.7203315447794,-1003.3647696412379,-992.5609883173902,-931.5415175836692,-995.5113266675519,-991.9835158576451,-935.0466416154741,-994.8435522835279,I,H,low
-931.614622173543,-1024.929979960469,-927.8327541917996,-1024.059489453152,-1005.2300825644717,-930.4035185028055,-1023.6230377912207,-1005.961430863321,C,C,low
-933.1599874696376,-935.6755775332902,-929.93773508234,-935.2628943253499,-945.3055979394388,-927.2428434812028,-932.7224823995089,-942.4137620622857,H,I,high
-931.1349463351718,-1038.8425061368516,-1020.3408499405737,-989.1793375059202,-958.9844048240117,-1020.9769505230629,-993.252036123641,-965.2056541724335,I,I,low
-931.0573053409007,-948.6607462599784,-925.32264550566,-943.3758880964008,-947.3868427852575,-927.5885129955811,-942.3704249691862,-946.263556086491,C,C,low
-934.1669472567098,-921.9800651165144,-923.762243039823,-925.7237539503225,-927.7145521016204,-922.8062225806405,-924.4562342683007,-926.4417811748752,C,C,high
-931.379807719664,-1085.2905897494932,-925.1820890505902,-1069.258450542129,-1037.344616654549,-929.9989869200198,-1069.971163021785,-1038.201801754277,C,C,high
-931.5993829082956,-1025.0001277568315,-927.8185111696047,-1024.1237537247996,-1005.2842234307282,-930.3905378540233,-1023.6905093793116,-1006.0185617534061,C,C,high
-937.1085948565303,-932.4250858118289,-928.7154282310426,-940.2080905141597,-939.4882885308499,-924.4317030830942,-935.1108556485989,-934.328349456176,H,H,low
-936.7780553797222,-919.2455460288141,-927.2674288253754,-927.5338908187313,-927.2746804485547,-922.276619952781,-922.5892490983025,-922.3042198819537,G,G,low
-929.3734161231256,-1010.0782326559197,-924.0700709123658,-1008.5237583102913,-994.5607379563048,-926.8544367117876,-1009.2898399760579,-995.6710286141715,C,H,low
-929.684284032557,-1057.4711941681428,-942.6971282341326,-1052.584271920852,-992.8215129645258,-947.5574391321509,-1052.8031316690242,-994.8018002567543,I,I,low
-929.5865370133301,-1006.6560084242644,-989.1184443876022,-955.1432319470528,-963.6233330246035,-991.4989893161738,-960.0554282227554,-969.5061220507799,I,I,high
-937.3450096374199,-922.1053182788223,-929.0068795204882,-931.752304637132,-930.3193335588189,-923.809316523663,-926.5102294048281,-925.1041865146876,H,G,high
