I,G,C,H
0.8240140534754645,9.477909308826336e-06,0.1396784880808594,0.036297980534366954
0.8357261471793438,0.0006841184708109951,0.1267288145545794,0.03686091979526317
0.27851772282925996,0.04757588979528261,0.4877901318979493,0.1861162554775113
0.1895921719281385,0.14419799059840085,0.4591880199422432,0.20702181753121995
0.04912021651348254,0.44576666634306195,0.3082612754978642,0.19685184164559189
0.07894297653044285,0.38238025540219805,0.3106990244354734,0.227977743631888
0.07440975664815686,0.4228459383255373,0.31843329531629855,0.18431100971000391
0.27095344031394253,0.00917026444154429,0.5006136880509876,0.2192626071935278
0.3948569983306827,0.07395801233500532,0.3685329451542535,0.16265204418005863
0.193638423904227,0.10418431362091565,0.5208640417208469,0.18131322075400746
0.12228384700134998,0.3200061460890698,0.3671304831792639,0.19057952373031958
0.08838377989350109,0.3993463693028297,0.31888711157968924,0.19338273922398247
0.1313655553737232,0.25991634566743604,0.42327061809344474,0.18544748086539417
0.1616021466333744,0.22100260848133874,0.40088421483739356,0.21651103004789152
0.10999736547046837,0.2830925279787252,0.36828221027154134,0.23862789627926465
0.31272146838467446,2.5574777240580324e-08,0.5569351681146152,0.13034333792593583
0.3830674145208097,0.08031692936893922,0.3734375574969975,0.16317809861325616
0.0709367432433414,0.36930055427574093,0.34709026498988654,0.2126724374910311
0.0900789070068608,0.3709539887001018,0.34395825051449913,0.19500885377853924
0.05889876272226717,0.4660593781678936,0.28558682296550797,0.18945503614433307
0.0670010419178166,0.4589713302189018,0.27485232237280743,0.19917530549047097
0.05404603968942322,0.4541971508834185,0.29828543527035933,0.19347137415680213
0.14075961706169873,0.27358801879327305,0.40084129050297695,0.1848110736420514
0.0642230630765621,0.42841862426635613,0.32520895123746146,0.18214936141961902
0.08132519581587286,0.40925095124346456,0.33396565776068043,0.1754581951799824
0.07894267408479788,0.38237826540912373,0.310700651253691,0.2279784092523886
0.08771955149477277,0.3997250115592288,0.313460731815414,0.19909470513058533
0.2780469718389703,0.046482810513307306,0.4952153724613385,0.18025484518638685
0.1678698224029432,0.21658334305689592,0.36988016322491146,0.2456666713152495
0.11380966206181041,0.29375451114255435,0.3788428018410766,0.2135930249545562
0.05435357035489598,0.49287082319182135,0.2638022015657308,0.1889734048875521
0.25149939100046914,0.015993826904119546,0.5294019706953855,0.20310481140002803
0.27093722794910513,0.009171943185172914,0.5006293040343309,0.2192615248313922
0.07690060746433487,0.4012244951898403,0.34240809104264236,0.17946680630318512
0.4581571203480648,0.0066037984536003545,0.38877607323326707,0.14646300796506706
0.07445753511949037,0.4040714438609519,0.3373325486272633,0.18413847239229103
0.9363223288873441,3.743463893710543e-08,0.04994085811382676,0.013736775564193716
0.2592174252908759,0.00023342375848764118,0.5861365643525552,0.1544125865980779
0.05349498140413522,0.44030646257799516,0.3092329028305329,0.19696565318733683
0.06752233811744973,0.3604634954463409,0.38246640696761486,0.18954775946859515
0.08556555451934317,0.3986919896704212,0.3431994078034168,0.1725430480068186
0.31772706110930365,3.057595124706994e-05,0.4806119390288723,0.20163042391057645
0.2612594230032377,0.015667967233656255,0.521441948262628,0.20163066150047773
0.17245892967142207,0.23265180278721892,0.41397129349444106,0.18091797404691867
0.06311251352743559,0.46342896862058913,0.28357769722722903,0.18988082062474615
0.9628186431052219,2.839009810028085e-05,0.02951611015114439,0.0076368566455318945
0.053327037386105655,0.442465013229785,0.29036033734943745,0.21384761203467448
0.50179559997871,0.001972304411896869,0.37841500605185024,0.11781708955754114
0.08098996582140212,0.347664800800992,0.3812447545814821,0.19010047879612543
0.6445642040901215,0.006419522035455462,0.257728890142463,0.09128738373195834
0.060495449901964336,0.45054472812665014,0.2949503771401326,0.19400944483125118
0.05775165200338596,0.4260609676177993,0.3067587494360664,0.20942863094274963
0.2562758691428279,0.036297091622153214,0.5252156158300174,0.18221142340500254
0.2804882422829953,0.026812890988842323,0.4640796535445187,0.22861921318364156
0.19627181807366958,0.05321939776016149,0.5008327063218834,0.24967607784428766
0.19637863869483208,0.053004196920458595,0.5082615111307214,0.2423556532539866
0.057583386948099224,0.44005860661122304,0.29473347662315197,0.20762452981752672
0.06514754884688113,0.41917200444684305,0.328747101255084,0.18693334545118953
