I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-696.1936666708608,-685.8752060647766,-689.7418967454263,-692.6178137417772,-690.9937787047576,-687.1105108848138,-689.4438951420311,-688.0085253250887,H,G,low
-692.2618319013875,-740.0055600118792,-735.5992067702989,-721.5414453773499,-704.9838991769483,-734.688497422683,-721.8640669406979,-706.914053068492,I,I,low
-701.2776521748714,-688.9882418731826,-692.4792791643855,-694.8168585107612,-700.1571038795951,-687.9023367945827,-690.2315300376243,-695.389335137344,H,G,low
-696.8779472918079,-757.5514649774051,-687.2516603011328,-743.832765837861,-749.9857398296847,-688.8133896508245,-743.691226826079,-749.4551730865486,C,H,low
-699.9376505843707,-789.04403170145,-690.1352976473813,-753.9898294428456,-777.8822348840212,-693.6741040355652,-753.5905124661434,-777.5601135130815,C,C,high
-695.5847412372258,-695.8043250171114,-687.1217407543995,-707.4315901385228,-695.7204045081609,-687.0712264418704,-705.7003761903685,-694.1586288742021,C,C,low
-695.1929139965972,-819.4654793337887,-688.8470377501301,-792.4554146818145,-792.7886767836301,-696.9460565153254,-793.8391933173062,-794.2357876020545,C,C,high
-693.2860164246737,-700.7974703694009,-686.6053605622171,-702.2948213217771,-700.7954999380216,-686.2762344434876,-700.1932410472948,-698.629947416509,H,C,low
-695.4685958573733,-786.2058867243246,-721.7007546763863,-723.7713119964691,-786.774862277853,-726.6649495855745,-727.0299661070218,-785.9247093749308,I,C,low
-698.8108833712051,-681.0389478768627,-689.2895115203859,-692.4357279080031,-691.3351302113396,-685.8217021445325,-688.8319581230086,-687.9851220645685,G,G,high
-695.6415345601583,-680.4399257236158,-688.7533998300016,-688.9603055887545,-688.771467223081,-685.0310241930805,-685.2120179384808,-685.0642646075704,G,G,high
-695.3906837552335,-759.1939066218391,-749.0331805087179,-742.7111266624936,-696.3876401113366,-747.186310731943,-743.2677016439511,-698.1629427810162,I,C,low
-695.1956053077552,-819.4649099051783,-688.8491403494338,-792.4582220545409,-792.7900035764616,-696.9456923184241,-793.8404286039944,-794.2356759963699,C,C,high
-692.9596552442334,-727.6969038984014,-704.5795008236507,-722.0416132286938,-704.0131465061626,-706.1476213981229,-722.7733584274463,-705.1860042745722,I,H,low
-696.3151033664151,-702.675034172217,-690.064474818919,-708.6387551941086,-713.7153265126924,-686.62335915657,-705.4433679745135,-710.3213708060679,H,C,high
-691.142186593813,-689.4371317547102,-686.1583106565921,-693.1651684450387,-694.3725600376233,-684.4508293145976,-690.9934208254414,-692.0487254352746,H,C,low
-696.8785144433383,-757.552135081096,-687.252645899623,-743.8344139083027,-749.9858341394099,-688.8141460479884,-743.6929809105217,-749.4554216433229,C,C,low
-693.0389258115138,-681.9795808314884,-686.8493295839435,-687.951979205549,-688.3761308056278,-684.3109100905217,-685.4093314108726,-685.8267390943862,G,C,high
-700.4158851847626,-898.9130505219025,-783.3600959435578,-914.8079308679442,-734.9614924779833,-788.185939138844,-914.9988630940721,-748.5128220011024,I,I,high
-697.9045539305507,-684.0039817195224,-689.0235829106878,-690.1513168134745,-693.250846931939,-686.1059175256393,-686.8901644292087,-689.9102382317014,C,C,high
-695.3882982486606,-773.8676418343623,-689.4350545999365,-744.094250699046,-774.1069965542955,-694.6188430029372,-745.2368566280926,-774.1093536882958,C,C,high
-698.6800933647909,-839.1633440497146,-690.5905780951738,-810.6716037118578,-806.904698534748,-699.4828972941717,-810.642318910562,-806.9282776500461,C,C,high
-708.2301237845442,-701.1005166003488,-695.6653733884234,-701.8346569068473,-711.276857720226,-690.2670940256834,-696.6446252691826,-705.8408950344228,H,C,high
-692.1945449671156,-697.2494392320816,-685.5150583757903,-706.326092840526,-700.7248409336127,-684.3502614670568,-704.8627910195843,-699.2731974187516,C,H,high
-700.1410967404677,-686.2932229373595,-692.8073871131592,-695.4315175051568,-694.2790085935419,-688.597010522929,-691.2967566837899,-689.8794944332952,G,G,low
-696.2575810294369,-862.2373071121646,-783.485384480401,-796.1234728869921,-759.6395324175926,-787.4187142281086,-799.0652023716951,-764.7869173387625,I,I,high
-691.8076582131678,-751.1836642476179,-738.9571076872386,-747.3774010787787,-696.9386367246108,-738.2642306121414,-747.7992535225811,-699.0329620920634,I,I,high
-695.5639983499977,-682.5405972509575,-689.784097415656,-691.2635138531523,-690.6612360982934,-685.5955156247644,-686.9471570238878,-686.315007054841,G,G,high
-695.3754688655968,-704.4011425987212,-686.1806215624446,-701.1199885209471,-701.0728144481928,-688.0754660746225,-701.1222877801315,-700.9991794086338,C,H,high
-695.5844364009954,-695.8060137353353,-687.121142134217,-707.4355728168499,-695.7194268317704,-687.0714831898395,-705.7053508015396,-694.1584098371288,C,C,high
-706.0157893239751,-901.1267168404584,-695.9786578695939,-857.8432359489518,-870.1926269696352,-704.6849123476028,-857.8682503674784,-869.6930158404249,C,C,high
-693.2388077587774,-837.6312453219533,-807.2467126324447,-698.9233999697857,-830.5767576420656,-807.6794884916964,-704.8871920171166,-832.996814249327,I,C,high
-693.542111343177,-714.1676011048626,-688.2397346205114,-704.9723695924865,-712.2463131817725,-690.3172658979709,-705.418050034096,-712.0377156946628,C,C,high
-696.2305460916359,-721.2500238487669,-688.6040311886455,-723.6507416783228,-717.8779737824897,-690.7376675804941,-722.3244828518156,-716.784402784243,C,H,high
-696.1934526345377,-685.8747984424805,-689.741710861979,-692.617387384942,-690.9934234440851,-687.1102883200277,-689.4434690543851,-688.0081619454295,H,C,high
-695.5654285714179,-682.5412413138957,-689.7862655471888,-691.2658365552091,-690.6634086314622,-685.5959263780317,-686.9478080150446,-686.3155376528982,G,G,high
-696.3321339772542,-739.1526343656045,-730.7164883067884,-721.5807069504013,-718.570819843799,-729.867957601697,-724.1901306743828,-719.1070289565627,I,I,high
