I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-862.8660750333237,-853.7590214599031,-857.3172164579194,-859.2454405612991,-858.2258128189815,-855.1124291576863,-856.667503000638,-855.8216436309353,H,G,low
-859.656250462541,-902.7698551272108,-900.4757893060728,-885.835194672468,-869.9875860097073,-899.66042617469,-885.9132963134462,-872.0358985359128,I,I,low
-867.869502558394,-857.4758927018007,-860.3060305000881,-862.3091022332034,-867.2861887790049,-856.329498652357,-858.3773957030471,-863.1587994829434,H,G,low
-864.1274599943977,-906.2374916451631,-855.505613045293,-897.6435566872749,-902.1121625341574,-856.9925329801107,-897.6316715354079,-901.712639161704,C,H,low
-866.9487150680709,-950.0086062259595,-858.3959055898705,-914.923824167613,-940.2580805749704,-861.4747668084027,-914.8168319457112,-940.1921280885566,C,C,high
-862.5596395171144,-860.95387587521,-855.3528956280202,-872.1998119516106,-861.3321012825221,-855.1768754842929,-870.6647088852874,-859.9338857301261,C,C,low
-862.7319391783628,-957.7656075311199,-857.2911772723902,-936.4265454981112,-935.9320400374094,-865.0292604451652,-938.0434998428732,-937.5589961427305,C,C,high
-860.8593500819884,-864.8258005132833,-855.1253165401298,-866.7557976173293,-864.9693283179142,-854.7693290078363,-864.8597566350402,-863.041662715796,H,C,low
-862.7382630691159,-929.825289897613,-884.395408404991,-880.0203740199802,-933.5696877699144,-888.2894306899033,-883.2725070484978,-932.4499173724653,I,C,low
-866.081953159958,-850.2404577247697,-857.4941012929673,-860.3596156993815,-859.3731542634692,-854.4311723508401,-857.1765654289185,-856.4235607390717,G,G,high
-863.3318031713642,-849.7849754071522,-857.1933738517189,-857.4525228910225,-857.1963056068033,-853.7982831050257,-854.0391380723846,-853.8405625636134,G,G,high
-862.4093410666266,-910.307445920187,-902.2874641048614,-898.7213338897903,-862.7028508326464,-900.6432118770784,-899.1619807401221,-864.1659762017431,I,C,low
-862.7342771066506,-957.7666091339472,-857.2928960580923,-936.4302752751912,-935.935211504984,-865.0290387506245,-938.0457760958379,-937.5608808610143,C,C,high
-860.5783817057784,-883.9582371655398,-868.1828810860969,-882.2005070271775,-866.5071150667628,-869.564864862502,-882.7521659171733,-867.3752329866002,I,H,low
-863.2590721699661,-870.1573075450744,-858.0044705273377,-875.0150700907177,-880.19725303596,-854.961347258766,-872.312116959451,-877.2892302166097,H,C,high
-858.7314357834331,-855.912794629656,-854.5008131537847,-859.5317171489133,-860.3110250711214,-853.1300649188794,-857.7456149311017,-858.4048453055201,H,C,low
