I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-69.32369157828259,-54.77268398055071,-57.48197165315745,-66.52161694723434,-63.43864876226914,-52.238018872849764,-60.18891931427807,-57.317093829898866,H,G,low
-62.285791357087525,-145.606711789237,-125.25782702425555,-105.26601920958917,-98.81054312594318,-123.71598326761361,-106.21030139733635,-99.63926615822407,I,I,low
-72.79141321915718,-53.29342753879477,-58.4838788635415,-63.73864355080428,-69.74937742475423,-51.59844884268604,-56.43581863993306,-62.26811088818776,H,G,low
-66.93981566578336,-187.2832093886904,-52.416013785631314,-159.8272241346299,-168.4410516940405,-54.64595459579235,-158.85799831786784,-166.87254954479803,C,H,low
-69.8848049487918,-201.51749096266306,-54.4884565918186,-165.97759918535652,-178.6096887143767,-59.90925847939954,-164.32891084495165,-177.20541685823818,C,C,high
-67.11383655809409,-87.91365516810855,-52.54086637385372,-94.66381625747427,-83.17306879454142,-53.78515167565265,-91.77542281668264,-80.729590973093,C,C,low
-63.71157529651399,-289.8242846374967,-52.752922828228535,-245.91025770214827,-245.28698554047952,-61.58300887702987,-245.95986304542683,-245.76945669476612,C,C,high
-62.05445338673974,-92.97036479536743,-50.74611218529208,-91.35361412675609,-89.40096181936157,-49.285907803293824,-87.59242419552722,-85.46457770643345,H,C,low
-64.92250620559435,-288.89792545602694,-105.07128290165842,-182.8337312320352,-253.50845850709072,-113.4236926174411,-185.99057758829034,-254.41481683707426,I,C,low
-69.36976747269459,-41.246517915261045,-55.02678092883749,-59.07542726622701,-57.51040311028009,-49.02020479765061,-52.87208087771842,-51.70383839488357,G,G,high
-63.917302822101774,-40.07311596379082,-53.10702865613929,-53.11977615845419,-53.21687965471735,-47.4832138788044,-47.46845120240238,-47.564762399735365,G,G,high
-66.84092927064714,-202.85935038181856,-182.9333653869893,-158.56082350515365,-75.54214326954954,-180.43841689978578,-158.89240858647943,-80.04068627896392,I,C,low
-63.71646719070303,-289.80742569924496,-52.75749942050959,-245.89873869378536,-245.2711283181564,-61.583536660770086,-245.9465259215111,-245.75190577180152,C,C,high
-61.55567166498666,-163.76118807085163,-103.13504862302835,-129.06630695960672,-105.64323582486091,-104.7847368345357,-130.0755421878874,-107.06447730747264,I,H,low
-67.62810716811175,-68.27050358075955,-55.78824691468886,-79.37540501077395,-84.45143676069206,-50.446874689507496,-73.50839802269277,-78.3758059646766,H,C,high
-60.54704268697924,-62.42121045491624,-51.25490710174048,-67.57867421775602,-70.12662786752985,-47.61578621708891,-63.25173078794712,-65.52386402632176,H,C,low
-66.94117578565587,-187.28564953009874,-52.419632377403836,-159.8305246439865,-168.44305671202048,-54.64565333702914,-158.86029638741556,-166.87330048213246,C,C,low
-61.86021858945135,-41.33399653976428,-51.049089026764115,-51.965982273089246,-52.991426796095325,-46.19151489937862,-47.099005053528344,-48.155894360654365,G,C,high
-73.54194731589253,-464.9616420413528,-261.98230998598154,-449.99384190671447,-137.56267201621986,-271.8209344866722,-453.71524157764014,-156.14604827476327,I,I,high
-67.61909842843103,-50.83865913578064,-53.56553616303522,-59.385440732242,-65.30709711493594,-49.64726077107638,-54.14091856782774,-59.978550581740585,C,C,high
-65.59347157641356,-222.6029747462571,-55.268285526028244,-167.86719049724198,-215.2917612769729,-63.03481691263555,-168.22292646946136,-214.63501392304352,C,C,high
-67.89149799742256,-330.3290491920545,-55.836311741607865,-269.69629329556653,-270.795615377756,-66.33363052034314,-268.58686213788883,-269.8485844513979,C,C,high
-79.93363863509312,-68.23155621468885,-62.44394434492468,-72.25355219754005,-80.45905037550968,-54.838401151677274,-64.44895337800946,-72.47721626179607,H,C,high
-61.04387698377601,-65.58965204029421,-49.82033112674133,-76.76252773009683,-72.10978087596978,-48.3141520719277,-73.70775144999587,-69.05546025854972,C,H,high
-73.74974178658226,-47.66431548561122,-60.53985818261113,-63.378487316825506,-63.400489223246794,-52.55210073030082,-55.73965438609097,-55.42880192367924,G,G,low
-66.74408256993361,-355.8696064927397,-199.54892108901407,-249.2558444203631,-188.5911910661666,-206.0361614723884,-252.28387835856768,-194.20518611428204,I,I,high
-60.371362090840634,-170.06560512784094,-145.62706681084515,-146.28339724471667,-77.20020820851241,-144.45754354683842,-146.79299191178788,-79.42255213999672,I,I,high
-66.05183008165096,-42.65271579139934,-55.303853691580535,-57.31500908726124,-56.37476330321131,-48.37247066366357,-50.17593802446577,-49.19772259896251,G,G,high
-63.17137188542207,-105.47832445493319,-49.409072082284126,-97.87410084279267,-99.77664436813949,-50.92714023767155,-96.6736060110827,-98.54437638739134,C,H,high
-67.125471905483,-87.91473438829232,-52.544661828630055,-94.66852164166932,-83.17613748334514,-53.79121252633771,-91.78149000523662,-80.73361614859789,C,C,high
-78.61832985344408,-397.882485059832,-64.26007251512472,-319.9541436235044,-342.994036013204,-74.19109950234726,-317.80336334712,-340.50333269444076,C,C,high
-62.35836150589603,-251.1714994214724,-214.45314831207958,-86.93742529473582,-221.84134350081925,-214.26231835590326,-92.56599017468125,-223.99575199314495,I,C,high
-63.38354065639295,-118.16294145533477,-54.524488128900295,-97.88757229828593,-113.36624429400818,-58.22130685872064,-97.19902601020408,-111.93241305152284,C,C,high
-67.75338885981823,-139.9261168391081,-54.22340719169009,-137.15447573604288,-127.29553303485407,-60.12393768274628,-135.3324535363266,-125.54743480710586,C,H,high
-69.32174728829689,-54.766883529082044,-57.47914489775422,-66.51714171648372,-63.434585137446284,-52.23375882699804,-60.18361161313668,-57.312074693887865,H,C,high
-66.05463883111508,-42.655197546130104,-55.30854025773616,-57.320179050976485,-56.379710759573115,-48.37426560065629,-50.17833591522793,-49.19989665897809,G,G,high
-67.16609344026523,-249.2288941560343,-200.37706814266818,-123.31402411788932,-182.28662813874305,-200.60735712572054,-130.8441908454695,-184.21580582693693,I,I,high
-61.15191331799606,-79.61069275307135,-52.06957752005442,-81.80553101072573,-85.26752921671867,-48.00808518026315,-78.3130311740553,-81.20713762405448,H,G,high
-59.2274736314786,-38.68391089947535,-50.49980650240129,-53.85822737422502,-52.96280320720081,-46.90181152507477,-49.93193359624351,-49.81115344860915,G,H,high
-68.03334695443954,-127.79653077225777,-54.825739501884286,-119.4420363872662,-119.33248510700423,-59.62106940576316,-117.24531458729619,-117.70962185986241,C,H,high
-74.53342828010832,-42.722878409730704,-60.376451848878865,-60.61493278630275,-63.502558585833235,-50.23480523371465,-50.638436559675846,-53.36173806626915,G,G,high
-66.02546974488553,-316.57456139956594,-117.52476150795522,-187.16055096983314,-269.4227824285809,-125.33011952372517,-191.04397645572155,-270.4805075416633,I,I,high
-58.71407422597798,-107.52123809616536,-49.99295697675596,-96.2020174954824,-99.44827257555123,-51.16786170510373,-94.23037195091065,-97.30528917368963,C,C,high
-71.96338718328781,-87.55247139822528,-59.557764176332164,-94.14553169697777,-96.6209453226323,-56.144442035093164,-88.96337752123449,-91.30497600120322,H,I,low
-65.42041298200185,-293.23648874168214,-159.02639698516646,-130.77041555616677,-265.8027737028273,-166.80167273588415,-141.1039708153091,-270.462115490943,I,I,high
-63.26403475432955,-271.91051591260424,-194.1271199774082,-125.00426734718823,-253.7751286541099,-196.40110311511538,-132.93094775053473,-259.4945213886857,I,I,low
-63.3361295980262,-171.31066859669926,-54.98105226676925,-136.0608087924664,-166.93478004645743,-58.46613984746103,-135.49234560620027,-165.1210173207563,C,H,low
-67.27008324910852,-41.57798551068784,-54.969100943136304,-55.9119870364809,-55.7613695270697,-48.47594566127683,-49.25760427497018,-49.035353287488725,G,G,high
-60.3713190995679,-170.0508274609302,-145.62167153151495,-146.2628573435046,-77.19818668787774,-144.4508691044501,-146.7743612025054,-79.41628645451325,I,C,high
-66.83798403591618,-41.998747091819965,-56.997247700862225,-58.052092951001434,-57.568272847507515,-50.23182527956056,-51.02957267476112,-51.010034398325566,G,C,high
-62.00284108353389,-244.71910765881145,-83.06414025594616,-228.9346520059135,-156.878599071348,-88.42332880906024,-227.3683160527156,-159.43890301461659,I,I,high
-73.53964751616232,-464.9916518029596,-261.9231691860537,-450.05816656385355,-137.65654863198864,-271.7630959682071,-453.78463662574,-156.23112070569246,I,I,high
-63.7213844185381,-59.586383763765035,-53.000435587205374,-64.54440266208663,-72.69073358753838,-49.30245546142732,-60.187932428607006,-68.10639655533525,H,G,low
-65.48309196480739,-186.94365242522207,-173.35819083363916,-161.42343796132738,-84.34592062993757,-170.10530682406397,-162.6486881862849,-93.63975232244672,I,H,low
-68.39498132877056,-199.50007004984403,-59.27615868606737,-158.78872667287186,-209.65683829784757,-66.69539043299908,-159.38653715812956,-208.8963367461563,C,H,high
-68.37168699572784,-339.29804708093053,-228.0886750271018,-285.8136009692264,-110.25192148847836,-232.06770254879325,-284.1859571350234,-119.40049269084386,I,I,high
-63.331925925674106,-171.3398061305088,-54.980104257714444,-136.07654888833144,-166.9573984584264,-58.47114594967575,-135.51200054172,-165.14698813520474,C,H,high
-62.00201091033921,-244.74130403278693,-83.0582168436442,-228.95344611218337,-156.88305468098318,-88.42081680423344,-227.38792894922054,-159.44610798662814,I,C,high
-65.48820645998254,-186.87224772607993,-173.30263841962434,-161.3638894581183,-84.34810102718772,-170.04919967047894,-162.58889752876166,-93.63455618613771,I,I,low
-61.87812760243923,-41.342413888405616,-51.061853824300485,-51.978571527008754,-53.005048037112225,-46.2005994129644,-47.10821317891786,-48.16611015834455,G,H,high
-62.59187951281939,-115.25441610449307,-51.74038423414671,-104.20852992688994,-110.01384136416713,-53.80109705420519,-101.84028999972305,-107.36080505149107,C,C,low
-68.47907778772918,-132.0304078056255,-57.91629365862709,-126.00253111452243,-127.79265899690118,-60.734441326812785,-123.31624375852866,-125.01008713389268,C,I,low
-66.85080348240936,-202.860534462746,-182.94234308624075,-158.56051400957705,-75.54838465480523,-180.4466746025457,-158.89355575726245,-80.05136791562954,I,C,low
-65.61602881034408,-42.075737653312295,-55.351615376257776,-58.28745802793651,-57.30779974960267,-49.66380724493751,-53.02445865464318,-51.587283016326,G,G,high
-59.86522440215226,-85.06462766466352,-50.92555270983342,-82.9736563901933,-84.10470654181022,-52.529750867434075,-80.623808787814,-82.08757736513837,C,C,low
-64.59627053519566,-328.09313663540456,-55.724062992856446,-290.27033035508833,-342.4772989453815,-58.561211620670534,-293.8257302348298,-344.8427162919897,C,C,low
-78.55522148033376,-397.76462929292984,-64.20880396183445,-319.8470099222369,-342.8825800100425,-74.11621126400073,-317.6916700123732,-340.38757115993207,C,C,low
-73.96806848524632,-84.00626563589184,-61.95414568962441,-91.2915681723334,-86.77462056154567,-59.374788883616674,-84.39064973990489,-80.60077706276098,H,H,low
-65.02021733241365,-91.89411337138567,-51.73217683475713,-104.700088774372,-87.57957955176914,-50.347145659499574,-100.72064966558152,-84.44979725965251,C,H,low
-66.20175725010309,-62.27367341909238,-54.15323308215952,-74.69729060710614,-68.79055317406576,-51.29824418027722,-69.56603177969436,-63.94982148156735,H,C,low
-61.8707052261099,-280.041134377598,-183.68466017511375,-80.52243365373575,-257.7402265632515,-185.14674494978564,-85.94527411016942,-255.99121087940603,I,I,high
-63.35466653732087,-131.3429756815121,-52.76463117695591,-113.62598808837286,-120.84830170696821,-55.956718582446065,-111.83048158232,-118.5128804247106,C,H,low
-61.79807960084408,-348.5517448861113,-122.95331265733004,-409.448437660603,-163.9342898829428,-130.69004271222354,-405.6616055075462,-170.39593425459455,I,I,high
-60.88905273027385,-85.69826436232154,-52.65243090305038,-82.33529782856182,-91.88600696039589,-50.10005945569103,-78.74768475885554,-88.02319597700539,H,I,low
