I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-931.3677821448042,-922.7280282996933,-926.1352232866925,-927.7423065942525,-926.9513313351852,-924.0806250136442,-925.3767348853878,-924.7520569400053,H,G,low
-928.4125089904813,-969.8275778832452,-968.2279995243857,-953.3873526662248,-937.9743902822731,-967.4413572131867,-953.3778093684995,-940.0376784870911,I,I,low
-936.2488582068258,-926.6118265103776,-929.173788770152,-931.0617860455984,-935.8725009848858,-925.4431771580468,-927.3920879135562,-932.0019688491979,H,G,low
-932.8060258016873,-967.8767106848566,-924.5766123586357,-961.2659311011973,-965.025762425246,-926.0314415598439,-961.2876951923276,-964.6585024997981,C,H,low
-935.5142363823311,-1016.2123712630065,-927.4291379199834,-981.3145926797646,-1006.9158585611233,-930.3450649346313,-981.3263349188536,-1006.9528835118161,C,C,high
-931.1639992369514,-929.0991301274962,-924.4223189934146,-940.0505404732643,-929.6140609619681,-924.1982370253049,-938.578106076501,-928.269811481004,C,C,low
-931.531938439746,-1015.5249626695145,-926.4232010301523,-996.3762071887958,-995.5272964862282,-933.9734229472147,-998.0609725024178,-997.2036524231704,C,C,high
-929.664694180572,-932.5402136842627,-924.293658654446,-934.582347772365,-932.6602082434521,-923.8976450042493,-932.7561775940175,-930.8123245706624,H,C,low
-931.4188235999189,-990.3996426906742,-951.2458710689588,-945.438204889255,-994.9117614895559,-954.6787874139967,-948.6689875659833,-993.7229631655484,I,C,low
-934.7744179274122,-919.6733744500085,-926.5505098006422,-929.2951502661347,-928.3583399576885,-923.6382872179976,-926.2703851671546,-925.5614489479142,G,G,high
-932.1639979262103,-919.2639287545314,-926.3202655650922,-926.5956707449842,-926.3178416845401,-923.0553040994363,-923.313637262278,-923.1017379225331,G,G,high
-931.0306620279213,-973.1166413157786,-965.9311795479649,-963.1898580227733,-931.141872619752,-964.3648201094448,-963.5496614987156,-932.5051378750727,I,C,low
-931.5341356957744,-1015.526130774897,-926.4247862126933,-996.3799221538837,-995.5307442297083,-933.9732543200536,-998.0632877261077,-997.2058720042616,C,C,high
-929.3996405990582,-948.9297994237506,-935.7268277860826,-948.3192419893932,-933.7128175323285,-937.017880647329,-948.777633319629,-934.4684221315805,I,H,low
-931.8094759507096,-938.8342201314094,-926.9294838243258,-943.2719034948963,-948.4677072204317,-924.0563310901573,-940.7667947567736,-945.7523941844005,H,C,high
-927.561803469621,-924.3780781599314,-923.6063675331981,-927.9433583707184,-928.5545015087288,-922.3530029169967,-926.3002152056661,-926.8033205288929,H,C,low
-932.8067272129344,-967.8772113837492,-924.5773538040645,-961.2671332336793,-965.0260929264916,-926.0320959962721,-961.2889039754671,-964.6589308414038,C,C,low
-929.2901972746536,-920.4731157354638,-924.2588653162703,-925.3262255479517,-925.48003685238,-922.3168648255177,-923.3846779880126,-923.5152499195509,G,C,high
-935.0514439959951,-1065.7017533356657,-986.6532622240068,-1081.2846559911338,-961.6899586162634,-990.8611979514777,-1080.722210901016,-973.364769229517,I,I,high
-933.2879660824171,-922.0226687003934,-926.0830711456682,-926.7242720892508,-929.4389292799435,-923.739393038527,-924.1883872003784,-926.8618987205081,C,C,high
-931.4475602786447,-978.9527003200251,-926.3077267548172,-961.3613412232893,-979.2518208707633,-931.0527115666983,-962.6280670359755,-979.4370052212358,C,C,high
-934.7090144601177,-1040.7622330459042,-927.6870673375905,-1022.5954181664547,-1015.0117427941326,-935.5204117591675,-1022.6715692820414,-1015.0860954263292,C,C,high
-941.8777658275782,-937.3844510511158,-931.7662251649476,-936.8532371791273,-946.2554369640052,-927.5115364714721,-932.9360380818309,-942.0218584225082,H,C,high
-928.511635629374,-934.6237186149251,-923.0733822599335,-942.5484415595881,-937.1123942184594,-922.0800974560041,-941.5121322959393,-936.1018969583762,C,H,high
-934.7079317816094,-924.103251908799,-928.895355847531,-931.4138520397146,-929.8522051254381,-925.7628513580308,-928.2664045976252,-926.4545230442727,G,G,low
-932.3228050884309,-1061.1316119438509,-1000.2165250507977,-1017.0660305125529,-973.4186919988825,-1003.1641892949199,-1019.9621772657339,-977.9273393145929,I,I,high
-928.2351696877872,-969.3738084008596,-962.4572805679676,-967.8780631630375,-931.9849785261412,-962.0396661392792,-968.205572657614,-934.0840201903558,I,I,high
-931.5904767474043,-920.9089833729519,-926.9563138006235,-928.2060054428331,-927.7043104585744,-923.4379476534259,-924.5671892503821,-924.0397918316773,G,G,high
-932.1038569915044,-933.8749030843503,-924.0302136589454,-932.0243377808046,-931.9020690828072,-925.7794014864724,-932.110730084854,-931.9375094809901,C,H,high
-931.1624644872597,-929.1006758600442,-924.4211413886966,-940.0534635695025,-929.6131254446489,-924.197766012755,-938.5817906145203,-928.2695398189634,C,C,high
-941.1483488013819,-1024.173718668156,-931.9901541152495,-1071.9622770805065,-1080.0421254941612,-939.6414940154805,-1072.41008018473,-1079.9843960100682,C,C,high
-929.390041205152,-1002.7797535233908,-1031.156603648892,-932.4140070598812,-1056.727200509991,-1031.867059043822,-938.3960833472933,-1059.0645141483367,I,C,high
-929.5116803799671,-940.281490381725,-924.9944884237435,-935.1074945645134,-939.539520154602,-926.8424264451768,-935.7189550798287,-939.5976548559817,C,C,high
-931.9403256167195,-944.9503584652003,-925.7448285888319,-947.6890583925632,-944.4765195009924,-927.1797656225061,-946.4896626217277,-943.5469802194533,C,H,high
