C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1224.885025466146,-1268.4289358818571,-1261.7131120652678,-1225.182894017917,-1268.2182824771655,-1261.4643393221886,0.20,H,high
-1226.312308970001,-1264.7837766643283,-1296.337239469873,-1231.763121468959,-1266.4496795148511,-1254.8199471086975,0.00,C,high
-1225.6585790628187,-1247.3579400747003,-1238.455688675534,-1225.4157382181938,-1246.2678664413716,-1237.496140604637,0.55,C,high
-1226.0736624554859,-1233.431116728568,-1231.3599292695915,-1225.2075796971278,-1232.1285987026017,-1230.4059212755496,0.55,C,high
-1225.553561907585,-1321.2575334562944,-1320.0494267811696,-1226.7230835969096,-1321.9391371879008,-1320.5982869459835,0.35,C,high
-1224.140400297925,-1232.7024613913788,-1239.0302684214312,-1223.0024154827408,-1231.8113450952217,-1237.8787313967687,0.75,H,high
-1229.2129813808328,-1248.3706953471612,-1261.4957298279878,-1229.507169070534,-1246.500094583271,-1259.3068160161404,0.00,H,low
-1228.6527445737036,-1239.6230712066022,-1245.7690372004233,-1226.4133973407513,-1237.1626072837819,-1243.0796383052427,0.20,H,high
-1226.8079726135325,-1233.7843712667434,-1237.8388109191394,-1225.5570792566666,-1231.4543044343109,-1235.5953107655907,0.75,H,high
-1225.9192424760538,-1245.105991395823,-1236.0418116347296,-1224.5740972039555,-1243.7593190203297,-1234.9115016129867,0.75,C,high
-1226.6688902859576,-1250.6261626149728,-1253.8961185797773,-1229.0782905852113,-1250.2866223652743,-1253.7234344547562,0.55,C,high
-1225.005495636962,-1244.184937290629,-1237.4403999924748,-1224.4008003426677,-1243.4275628352789,-1236.839001183592,0.00,C,high
-1232.3531835935198,-1272.1365247680126,-1242.9959779049284,-1227.9098340371543,-1266.908448499438,-1238.596641234786,0.75,H,high
-1227.882453899245,-1287.5331990907473,-1286.5243863456124,-1232.7699873690594,-1286.3851974198303,-1285.5908537161238,0.20,C,high
-1225.8445050838077,-1263.2743752500683,-1304.934496241187,-1227.6501170197173,-1264.22101186031,-1304.5272210895885,0.35,C,high
-1230.4106041982552,-1252.0638358327985,-1251.2460180096173,-1229.3457703793022,-1249.6026440259345,-1248.6127307429417,0.55,H,high
-1225.5161807112083,-1226.1645043531987,-1228.526897070958,-1224.786742932025,-1225.2015125933292,-1227.5334563762358,0.35,H,high
-1229.9127595011873,-1250.474624890529,-1254.3327742728864,-1229.299158344113,-1245.5278686387924,-1249.0774238867773,0.20,C,high
-1225.3468258711687,-1232.9480271508874,-1231.8398652214407,-1224.4261348956074,-1231.656609364789,-1230.5671089854436,0.55,C,high
-1225.9586181694478,-1233.3615771374534,-1240.1377881058445,-1223.9166168839447,-1230.6671474177253,-1237.2130236192002,0.75,H,high
-1225.6613493114198,-1238.9254879207808,-1230.1890499638444,-1225.5237796456831,-1237.5661002142047,-1229.3346851448773,0.35,H,low
-1223.9756523115555,-1227.0695674188685,-1225.602338554017,-1223.4406000861661,-1226.0498656746477,-1224.6680275698398,0.00,H,high
-1225.4379213777506,-1231.6133197581757,-1228.789611694607,-1225.423682769653,-1230.3834152576917,-1227.5630977201547,0.20,H,high
-1229.1408002118087,-1232.9191243224527,-1230.4177459327645,-1226.2528894827506,-1230.102472343099,-1227.7394698503863,0.75,H,high
-1224.5891055170164,-1232.2839648465142,-1242.0596151880554,-1223.9714666708674,-1231.4567079325664,-1241.0020080197464,0.00,C,high
-1225.9408411930083,-1250.209055973495,-1242.292234368417,-1226.852566961723,-1249.148516823376,-1241.54638931402,0.20,C,high
-1226.1024114750705,-1241.9839384996014,-1236.2541911182402,-1227.2099660493582,-1240.998123887969,-1235.2659431380894,0.20,C,high
-1226.192332666404,-1266.254851031703,-1272.4327903267636,-1226.4656622854143,-1265.5168316327117,-1271.384948581613,0.20,C,high
-1229.6655784929353,-1248.8807199632408,-1247.604447213387,-1230.9197142503308,-1246.602161674106,-1245.010049217211,0.35,C,high
-1230.3218565455697,-1239.5924474253975,-1234.419138787657,-1228.2918561981828,-1235.9358021990126,-1231.163796474378,0.55,H,high
-1229.1305752273745,-1258.369478521528,-1269.9155577148254,-1230.5867177387122,-1258.3257192994388,-1269.236477000521,0.20,C,high
-1227.28214684212,-1236.3613221310452,-1237.1735357652544,-1225.699005012913,-1234.0923022277314,-1234.9216719281706,0.20,H,high
-1224.6297366685558,-1227.592011696924,-1227.5242404360197,-1224.2834235200978,-1226.7652528981691,-1226.8412868384246,0.35,C,high
-1229.2273462784176,-1244.4773809800486,-1246.0878904796418,-1227.0891905417068,-1242.0645307599984,-1243.461199831773,0.35,C,high
-1229.8765780308197,-1234.6116386397498,-1233.6590362726652,-1226.1999215084911,-1230.7254771359508,-1229.8584245806576,0.75,H,high
-1227.1525758674486,-1229.4841940618085,-1229.8280781730018,-1225.0094541646351,-1226.8610742186554,-1227.3818569489674,0.00,H,high
-1229.3176513507874,-1267.146444046222,-1271.6927884077345,-1237.3247972701247,-1265.2301752050118,-1271.8447723697482,0.00,C,high
-1225.1802790672245,-1245.896451128658,-1242.8350102950872,-1224.510681327874,-1244.660867562416,-1241.6993884767,0.20,C,low
-1226.9493841939404,-1241.2173242341946,-1248.6418265595494,-1226.8423554296842,-1239.5292137285892,-1246.9069773725355,0.55,C,high
-1225.0967490090982,-1233.1994888418246,-1232.308103862488,-1224.871883850351,-1232.957798181417,-1231.9330416232042,0.35,C,low
-1224.2418805241243,-1237.8058930021323,-1238.932526764535,-1226.564462214465,-1239.951555048248,-1241.065329311611,0.00,C,high
-1226.548406105124,-1229.7642786547392,-1237.952586529419,-1224.1772078917545,-1227.3912783078179,-1235.4714032002141,0.75,H,high
-1227.9043739075134,-1250.9572390439055,-1260.6934918580334,-1231.8145428447297,-1250.9760795556608,-1259.7439174897518,0.20,C,high
-1225.0020757405357,-1263.1305718739898,-1247.8153980768152,-1227.3453140654294,-1263.7161081199574,-1248.5528103132724,0.00,C,high
-1223.760091785795,-1225.3941291093904,-1235.7401474326716,-1223.1630170025087,-1224.6511627472648,-1234.8797305188332,0.75,H,low
-1230.2477902023422,-1236.162344685148,-1233.3075591012043,-1226.9667471001878,-1232.1009285052653,-1229.153806768611,0.75,H,high
-1225.5901560333068,-1230.0847810362222,-1225.0789467316804,-1223.6172359597006,-1228.1025279339553,-1223.4764903622959,0.75,H,high
-1227.0509322798064,-1232.0456759140334,-1237.4090330886283,-1224.8783080174462,-1230.3178253197789,-1235.3257666655638,0.55,H,high
-1229.4240149680693,-1232.625187313428,-1234.1004609748338,-1228.1583643161055,-1230.9221327312043,-1232.5253827194888,0.00,H,high
-1225.2994319996747,-1240.392057405278,-1238.4700094499435,-1224.4683010610047,-1239.4361401970382,-1237.450019287191,0.35,C,high
-1227.4344655005614,-1242.7026175621031,-1243.912160375381,-1227.3745544813714,-1241.364191306005,-1242.4378057613494,0.35,C,high
-1223.9337829740102,-1224.8089599486664,-1226.1646112051128,-1223.2766616984475,-1223.8265084653424,-1225.2384768625345,0.20,H,low
-1226.058929582466,-1229.0322091678754,-1231.7529853617232,-1224.3697180030156,-1227.048585606394,-1229.6765537764968,0.55,C,low
-1226.5196425005488,-1260.1243618535798,-1256.4979897689116,-1230.253294018225,-1260.0993681323316,-1256.460854934577,0.20,C,high
-1225.3446990399707,-1238.6428397916484,-1240.6018501119331,-1226.483051106226,-1237.9176644469258,-1239.4886858786713,0.00,C,high
-1227.023032945979,-1240.9200328886752,-1235.3218289134877,-1225.6643723709356,-1239.0706712161232,-1233.673703902397,0.75,C,high
-1227.687593660754,-1271.5834644067334,-1291.8495729763742,-1226.4634823111949,-1271.1719547765483,-1290.8758290466415,0.35,C,high
-1225.2715023530423,-1231.2987035077815,-1229.2010173907906,-1225.127506560324,-1230.3874099040381,-1228.7356332227337,0.00,C,high
-1225.3692268493778,-1250.169564155605,-1246.1714530292031,-1226.1258679529371,-1249.8656713281075,-1246.2640887003017,0.00,H,low
-1224.4712139808735,-1230.4070172636148,-1228.0918653136403,-1224.2088435571395,-1229.857440295535,-1227.6536215670114,0.55,H,low
-1225.3397483006106,-1264.346152978173,-1244.6876830488716,-1224.740189245754,-1263.2695974859769,-1244.1511801931838,0.55,H,high
-1225.2504742907727,-1249.5347205583903,-1245.6926900729843,-1225.8277694345898,-1248.5914978677822,-1244.9459472654246,0.00,C,high
-1230.481941164325,-1232.9741155339893,-1232.4522790716583,-1223.9741711145987,-1226.0894487748608,-1225.6114002058162,0.75,H,high
-1224.64330217438,-1231.2406349378202,-1241.202747377588,-1223.3038059384517,-1230.986443585612,-1240.605073456153,0.55,H,low
-1225.4450197375756,-1229.544796196346,-1228.6702683771855,-1224.7332420270272,-1228.1657890514246,-1227.2744741395868,0.75,H,high
-1225.4925310338347,-1249.6693611618812,-1252.4019546811053,-1223.6665867808642,-1247.77229210331,-1250.5154240722013,0.55,C,high
-1224.3943877537856,-1228.4299114653516,-1231.8893882313948,-1223.2333575209766,-1227.4946588007283,-1230.6022632881406,0.75,H,high
-1228.085245177466,-1233.1532719213426,-1234.2012851018221,-1229.0465911604113,-1232.213008530483,-1233.193318647327,0.20,C,high
-1227.539314011043,-1314.4550181143077,-1303.3041485886795,-1225.9528799391771,-1311.4864238804753,-1300.6952772856005,0.55,C,high
-1225.2445393414268,-1267.216873509789,-1249.1370790413882,-1226.6365321734368,-1266.7965487003057,-1249.2028480674905,0.00,C,high
-1224.7442776424878,-1231.2987023921182,-1232.3543275737252,-1224.1610437673571,-1230.2406391126146,-1231.4050542510183,0.75,C,high
-1226.0811685239885,-1236.484470353563,-1236.4285437286458,-1226.1506382709854,-1235.1382125107443,-1235.1990584908267,0.75,C,high
