C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-776.9382359500396,-839.446351603116,-828.1216832216076,-776.6595000923465,-838.6665011411802,-827.2505031384603,0.20,H,high
-778.2053584812487,-869.1034162507572,-923.9344757582157,-785.3871450659148,-871.2440296276984,-924.4789726753462,0.00,C,high
-777.6430405788049,-809.0927378993232,-802.7706610741471,-777.4851826924831,-807.5696854826741,-801.2711636343201,0.55,C,high
-779.5725794201403,-800.3915869887362,-793.4406084104272,-778.2475642447365,-798.2555791330535,-791.9895170267482,0.55,C,high
-776.9458098389116,-892.2853357992481,-891.5444763837291,-777.8132907666214,-892.787208408628,-891.8590744480093,0.35,C,high
-775.5417938315508,-789.4012993212816,-798.6327960915768,-774.2903368038454,-788.0896815642394,-797.0008722632015,0.75,H,high
-783.6277283354322,-816.0105347600703,-831.6863971233728,-784.6708936934278,-813.57854541614,-828.7843083935535,0.00,H,low
-780.958223197036,-796.492685877789,-804.0524001572347,-778.3899392928281,-793.1621061017325,-800.5426761338643,0.20,H,high
-778.9865002224423,-789.9950520848815,-793.8973503072493,-777.4358424725646,-787.141865814655,-791.1418886178882,0.75,H,high
-779.1559700940064,-803.3632331169058,-791.5882429987395,-777.134835639253,-800.9601177420922,-789.6232510146151,0.75,C,high
-778.9659475880696,-840.5849232179498,-841.3859954581392,-783.1982763332197,-839.6552670123383,-840.8817354884833,0.55,C,high
-778.0371786031393,-806.1687964899214,-796.3910228466581,-776.5594796073182,-804.4380415471561,-794.8636288096333,0.00,C,high
-785.1288302270614,-838.7797844190043,-798.7834628367262,-779.7255747422258,-832.5402584742794,-793.5226748002594,0.75,H,high
-780.3031894833915,-929.6243922282185,-925.2908970016132,-785.2391105053148,-930.223346650637,-925.955571467638,0.20,C,high
-777.6798886415338,-838.4342788326586,-897.5590836013303,-780.5447626594904,-839.0488909526389,-896.6103696114558,0.35,C,high
-785.3387176720502,-817.3283218915641,-817.2185531258275,-782.5502400471971,-813.3041675447936,-812.6742278841508,0.55,H,high
-778.7420284226282,-779.7733571423381,-784.3425571145792,-777.4022969433948,-778.003149963859,-782.5321212613069,0.35,H,high
-781.7788163069619,-834.3699486328866,-850.9063855398284,-781.8764753497948,-829.3961920764302,-845.4408222344813,0.20,C,high
-778.3061322102873,-788.9704900617766,-788.5557910949282,-776.9460888680782,-786.8382179673237,-786.456008591674,0.55,C,high
-777.3797737152056,-788.1829293962721,-798.0212729065779,-774.9925413565309,-785.121650512862,-794.6831324929608,0.75,H,high
-778.3590547374926,-808.0937766367778,-792.0677574165218,-778.0313871306288,-805.6050038969263,-790.1442930279638,0.35,H,low
-775.3887099661644,-782.3320192529776,-779.9711919179048,-774.8565159092769,-780.8425890412142,-778.6573540455611,0.00,H,high
-778.0445574296632,-792.2293759568454,-787.7848689072102,-778.6429464006893,-790.6633177015187,-786.1115946749688,0.20,H,high
-781.1991531783751,-785.9369807702915,-782.993252919131,-777.3350298334084,-782.0817392039265,-779.2768853825844,0.75,H,high
-776.9200451908687,-787.0873702708811,-798.6752513263327,-776.4631307677519,-785.7480931862912,-797.0778009115772,0.00,C,high
-778.2772880048293,-827.6310914089756,-813.5828511088953,-779.0584676540863,-825.7719190361074,-812.1496026654906,0.20,C,high
-778.4107786948304,-809.9630116540194,-804.6932165095948,-781.0103358983905,-809.0264743585484,-803.718120564063,0.20,C,high
-778.2770847564594,-834.6042779454426,-845.5215871216965,-779.9766846383667,-833.8297764639585,-844.3117939761198,0.20,C,high
-782.9903593630498,-828.8527094061342,-833.0858311723828,-786.1858645528863,-825.8966709394545,-829.8808646867465,0.35,C,high
-782.9537946089578,-805.3069591867381,-794.9390761549469,-781.1809355440639,-800.479654565996,-790.8220601356007,0.55,H,high
-781.9714803241953,-832.747290103817,-847.6611119440843,-784.5570220049156,-832.4379089982634,-846.5466778603676,0.20,C,high
-780.0031776250565,-791.9051262831406,-793.0819972187589,-778.233669006189,-788.9637542832928,-790.1257398925713,0.20,H,high
