C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1117.4048595329728,-1165.4801791597279,-1157.7643232510409,-1117.5932966764142,-1165.1816722993963,-1157.4178646000937,0.20,H,high
-1118.8182817893367,-1167.0330612181986,-1203.4623119269834,-1124.7500658109852,-1168.8628653174783,-1203.9117412251212,0.00,C,high
-1118.132643095651,-1142.0925781804676,-1133.3174794393608,-1117.9234079639775,-1140.9113420600002,-1132.2426921970912,0.55,C,high
-1118.8388681902677,-1128.5048078838443,-1125.5954618732526,-1117.8844629798577,-1127.0664652698551,-1124.5819817095962,0.55,C,high
-1117.925901202492,-1220.0137494342746,-1218.8361553285083,-1119.0362799865181,-1220.6467662849427,-1219.319049263783,0.35,C,high
-1116.51627331359,-1126.127338200647,-1133.1675810261804,-1115.340644113368,-1125.1453680904403,-1131.9085102042945,0.75,H,high
-1122.2822601823689,-1143.7826728164803,-1157.7772162218334,-1122.7680023712576,-1141.8241320893426,-1155.4664002810646,0.00,H,low
-1121.2622274841217,-1133.2803341087097,-1139.8767744613365,-1118.8807818239593,-1130.5926270767175,-1136.9664221882151,0.20,H,high
-1119.311122013524,-1127.1403346763998,-1131.302758851638,-1117.9892853657761,-1124.7178278445808,-1128.9693195167558,0.75,H,high
-1118.6524686371847,-1139.2025228109824,-1129.4022063173634,-1117.1587686055855,-1137.6577822971321,-1128.120844782305,0.75,C,high
-1119.274542823288,-1149.8131205246448,-1152.901857430506,-1122.1687657093714,-1149.368838880011,-1152.687503871345,0.55,C,high
-1117.7096172942156,-1138.9567443180629,-1131.4826392075797,-1116.9298638960088,-1138.0119812344294,-1130.7074948252339,0.00,C,high
-1125.0306706907863,-1168.3954716803078,-1136.4118188040352,-1120.3806973377007,-1162.9480626706302,-1131.835862359733,0.75,H,high
-1120.438622751853,-1196.5693345833397,-1247.8713727030697,-1125.312258383489,-1194.6584635366717,-1248.830611520594,0.20,C,high
-1118.3397407328648,-1160.5418581929027,-1206.5799602913344,-1120.4402617213825,-1161.4460023465483,-1206.068388479888,0.35,C,high
