C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-636.0060238960738,-704.2715300323563,-691.5029410145193,-635.511343185907,-703.2096380984226,-690.3404063651939,0.20,H,high
-637.2059096777201,-748.7556827924129,-811.8370926829197,-644.8100375997523,-750.912913064372,-812.3660596736747,0.00,C,high
-636.8226212985905,-671.8741505228363,-666.9953096388924,-636.700554080446,-670.1834339219587,-665.2867275555819,0.55,C,high
-639.3297379263357,-666.2803795497763,-657.1832451300367,-637.7757945588316,-663.71270380178,-655.3999720038747,0.55,C,high
-635.8428444594666,-754.9447915532553,-754.4917517913624,-636.5951593941744,-755.3877288886168,-754.754162766803,0.35,C,high
-634.4331227834937,-650.6003154728335,-660.6180907623915,-633.1206343094777,-649.1195226113924,-658.807589350891,0.75,H,high
-643.4516911241101,-683.3451252909988,-699.421762784908,-644.6891744574675,-680.6203856720895,-696.1815778220997,0.00,H,low
-640.1349606251607,-657.4998510411169,-665.2733197157221,-637.599949117775,-653.9078265111757,-661.5363961762145,0.20,H,high
-638.2734114136658,-650.8678202622708,-654.5182050214327,-636.5881005461563,-647.7351372994952,-651.4926095677906,0.75,H,high
-638.7226108846899,-664.6137127959582,-652.0494174981276,-636.4594869394386,-661.772023924204,-649.718828271463,0.75,C,high
-638.119958798003,-716.6677423639504,-715.5836552621697,-642.7154227147779,-715.4609933965193,-714.8788285164937,0.55,C,high
-637.5255012452134,-668.7249082806424,-658.037440414725,-635.7657987863181,-666.6176154205334,-656.1437773686164,0.00,C,high
-644.5678841304002,-701.9329732125643,-659.1587458709604,-638.7900845653176,-695.3016250185736,-653.5461480686791,0.75,H,high
-639.6449502286148,-793.2849024552706,-789.3379967348843,-644.7349453763076,-793.756938551205,-789.8966940623071,0.20,C,high
-636.6891042117804,-706.9133030828793,-770.7076547849705,-639.6874292268902,-707.3422959776315,-769.527350127511,0.35,C,high
-645.2466003141967,-680.5788666599856,-680.9986746681179,-642.0017707595374,-676.0973583156937,-675.8882293167787,0.55,H,high
-638.3987207970107,-639.8571316609281,-645.0616190320761,-636.7723720726718,-637.7172817334438,-642.8831960188484,0.35,H,high
-640.8174320702673,-705.4876282198403,-727.2415775335741,-640.9765121476074,-700.4362909679166,-721.6552849697562,0.20,C,high
-638.035497795234,-649.8915106840443,-649.7210141064539,-636.5196885980353,-647.3949284723988,-647.2491957626318,0.55,C,high
-636.3018804443284,-648.2639426881617,-659.0593221808306,-633.7443288739006,-645.018160850046,-655.5279977410515,0.75,H,high
-637.6951810931213,-674.8228699237901,-655.983004416279,-637.2686834805513,-671.9206810452836,-653.6611872546073,0.35,H,low
-634.2821321102616,-643.3312797095047,-640.6548551808442,-633.7172481857067,-641.635506416363,-639.1675432358566,0.00,H,high
-637.2607445169539,-655.9454156311026,-651.1233756012997,-638.1564381145758,-654.2591498078604,-649.2822672607429,0.20,H,high
-640.1473125082431,-645.1945944863994,-642.2077749065481,-636.0633598529308,-641.0418511430785,-638.1915075364608,0.75,H,high
-636.1348252103863,-647.6306108459885,-659.4746378862201,-636.0675312991331,-646.2179920338574,-657.7710130572829,0.00,C,high
-637.5806478708607,-696.2969268617268,-680.2111501592857,-638.2308886840582,-694.0938488779643,-678.4705685736894,0.20,C,high
-637.7085796687935,-678.099287587301,-673.5879005783431,-640.584334323501,-676.9825104385502,-672.4225559307085,0.20,C,high
-637.3150160029267,-700.0357666572091,-712.7962902675498,-639.65959647182,-699.3474929111152,-711.6515406779446,0.20,C,high
-642.40287477577,-700.9815765161045,-707.0668554268378,-646.3251591221291,-697.8986239771109,-703.788826571191,0.35,C,high
-642.1131426595448,-672.0234780953223,-658.9468265768351,-640.4988629709752,-666.9458573674583,-654.6823029573208,0.55,H,high
-641.267185662044,-701.6029264384596,-717.5034869185304,-644.1341715405679,-701.1208900730185,-716.1872301000643,0.20,C,high
-639.5010397017378,-652.581990531537,-653.9186758819205,-637.6170645290283,-649.3402883231009,-650.6617477688491,0.20,H,high
-635.7824523987306,-648.918457274898,-643.9486472075566,-635.3590534267391,-647.3638110974993,-642.6805745619192,0.35,C,high
-641.2206340391028,-678.2292161138295,-681.8329312656177,-639.9792892567884,-676.0864377647516,-679.2029746670155,0.35,C,high
-642.4211076867109,-649.7045137400137,-647.2989557834256,-637.0474056894395,-643.9304279839766,-641.698258838924,0.75,H,high
-638.6307574857809,-648.243511967781,-645.2133037493742,-636.4197184309852,-644.988310461851,-642.3199907140821,0.00,H,high
-642.0138136059663,-792.8530259038539,-801.4701654720624,-657.0583097615354,-795.2698454737481,-803.2009460812621,0.00,C,high
-636.5454910258269,-682.2036721534332,-679.2045754941561,-635.8617226297406,-680.9176367530656,-677.7727017115702,0.20,C,low
-638.419045179387,-660.4869206214817,-669.1029375868096,-637.8543309341187,-658.1605818918666,-666.6429922658151,0.55,C,high
-637.7453637212296,-651.5048678845662,-655.2327587500009,-637.0347719570724,-650.3275422651193,-653.7227069888567,0.35,C,low
-634.7336913433425,-652.3574096473816,-653.5612687939134,-636.9707478817346,-653.8917461350536,-655.0687100819425,0.00,C,high
-636.8718636999245,-644.1536159454758,-652.5043683226969,-634.2106989849739,-641.16854997125,-649.4004073904838,0.75,H,high
-639.839864667609,-720.1238513521005,-758.5743994858009,-645.8925007327554,-719.8743589378104,-757.3667212959092,0.20,C,high
-635.8735158186004,-689.0171142350171,-672.1099943755656,-638.7697842882201,-689.3582684190677,-672.513796974679,0.00,C,high
-634.4419013881876,-641.7591331469827,-649.5004447875601,-633.0885654621394,-639.9753638310237,-647.6822386648465,0.75,H,low
-641.817131101216,-652.0300220434814,-650.2733035375555,-637.2929981920151,-646.6785219737347,-644.8109238357313,0.75,H,high
-636.4580341734959,-641.8892113759848,-636.231059514803,-633.7731769465366,-639.0055811515249,-633.7293400458404,0.75,H,high
-639.3115582932973,-645.9183724458024,-652.6814815964408,-635.7925971021648,-642.7554982460672,-649.1610794280755,0.55,H,high
-641.6429767329803,-655.4518232628619,-655.2682409810809,-640.495001232094,-653.1891521939314,-653.1313294701266,0.00,H,high
-637.2558335204244,-661.3064975972025,-659.8462199371172,-636.1780219407466,-659.5987775715873,-658.1542950818199,0.35,C,high
-639.7602396100956,-669.3741858153381,-672.4495300305158,-640.0032595229492,-667.3079264982613,-670.1913488893133,0.35,C,high
-634.7791861488655,-640.5371646550086,-641.7302179104914,-634.4547215835146,-638.8600179551908,-640.3102813019458,0.20,H,low
-638.2350157869483,-644.5048467565914,-648.1179413047581,-635.3082601974029,-640.8959207800957,-644.351105227985,0.55,C,low
-637.7358561836886,-721.4632865716476,-719.4458956901739,-643.7949841433518,-721.1058064448964,-719.1842985371356,0.20,C,high
-637.2965039513529,-683.6481351284656,-691.4441648586165,-639.4387543199377,-682.3190511219309,-689.7902439599573,0.00,C,high
-638.6077677123328,-660.1628753508498,-658.8769597743626,-637.0001493958716,-657.4045431845001,-656.2980134132491,0.75,C,high
-639.4560357724764,-693.5054135950745,-719.9422704797319,-637.1949552216812,-692.0981461276442,-717.8738523233872,0.35,C,high
-637.4060539048166,-658.1193161538571,-647.0939580596842,-636.4209998732796,-655.9976191343314,-645.5619779981942,0.00,C,high
-636.9331737890737,-672.0265600718889,-665.398998953868,-637.8674398235898,-670.7065364602656,-664.5625236657424,0.00,H,low
-636.0719350455413,-654.3671465073512,-647.9055932209667,-635.1011121772167,-652.6391573018166,-646.4243926524339,0.55,H,low
-636.4472027193259,-691.7513107084228,-664.9855478789054,-636.1889113469582,-689.6294796807659,-663.4168054433615,0.55,H,high
-636.2285253771084,-672.0802557054169,-666.5425643752259,-637.3493989175618,-670.6248039657552,-665.3522965442338,0.00,C,high
-642.7407982599043,-648.0371458274603,-646.7569855269617,-634.005030797924,-638.9232471102741,-637.5937523795039,0.75,H,high
-635.354798557585,-646.6076047504594,-661.7765494566972,-633.5284669475853,-645.8374216367292,-660.5642639083147,0.55,H,low
