I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-381.88159956446,-364.53299057045035,-374.6244885552044,-373.9875355962506,-374.07186036905574,-369.89705612144814,-369.3080088431687,-369.5162436387564,G,G,high
-392.81190651775944,-381.10033987799403,-385.2312272013513,-397.7818210608641,-392.7070596778164,-374.06739817123247,-387.5459984185664,-382.7767407422194,H,G,low
-384.3540033218526,-638.0420211682507,-572.2199799295007,-564.6941591960305,-415.1119747776473,-573.554702878362,-566.7909213739574,-421.8419446388738,I,C,low
-395.9051116266443,-371.52431934252945,-384.9936238450486,-385.70202717748134,-385.7013613796566,-377.34144517165936,-378.1348776492593,-378.35518477570076,G,G,high
-391.53715903197724,-600.1941667292771,-547.5835892887288,-527.5118873818567,-436.593982763593,-549.851242139236,-532.3918806852262,-446.3137156788837,I,I,low
-384.4839469751708,-366.21006768545357,-378.13347158450716,-379.13491744996986,-379.08914499946843,-373.068096251532,-374.54438343707386,-374.60558300760306,G,G,low
-392.3412106031275,-580.3733932231797,-378.62774218300086,-549.7583554707754,-565.7920859835057,-387.9277116643895,-550.5837889887229,-566.3761670873969,C,H,low
-384.09803716227793,-366.1506921454315,-375.210733412844,-376.2041708876066,-376.3229919194293,-371.59766621867095,-372.52817011179076,-372.8154661750055,G,G,low
-383.08961525666774,-468.3785807419982,-374.16669887566354,-452.00550168540923,-450.0079616414922,-380.25220216617294,-452.33523330923083,-450.5486953657196,C,C,low
-386.4074154244469,-368.9819469300345,-378.297300997873,-385.2364450722775,-380.95399367849024,-373.43755093018376,-380.2746611582269,-376.70457251870715,G,H,low
-388.7695111095006,-558.2011412531891,-373.5545004496808,-480.842676238987,-550.3348919552085,-377.6823945536661,-482.1257866529327,-550.7594389461625,C,H,low
-381.5320379679809,-571.9779012753,-411.26031580540376,-571.7283830991765,-483.8313385601092,-414.3352744590783,-572.7238378123627,-487.95125528717676,I,C,low
-381.4324849149813,-501.307208283899,-372.9446119439768,-481.9864281311137,-496.3639676281296,-374.4959643957779,-482.50364468638605,-497.0224153537402,C,C,low
-380.32715502698204,-482.3978476232824,-405.53302861381064,-452.8290462971262,-456.90480913256334,-407.57058721478114,-454.3501233738935,-457.3564777730225,I,I,low
-392.5353062120748,-436.7380338839263,-374.5879500539555,-418.8933264381325,-426.36390142979957,-378.67751860495616,-420.14874813411245,-427.5206100020462,C,H,low
-385.3657508598774,-492.36140224362265,-410.99706098472603,-478.26883003351924,-442.72541359706105,-415.22005529107145,-477.86464683483183,-445.50708350401965,I,I,low
-383.31837032871,-423.0667783629113,-375.4875700141895,-431.87716451005997,-425.5896293311802,-373.357791899593,-428.935111675524,-423.00269115120966,H,G,high
-385.26185486899357,-368.40652424831234,-376.2350317130227,-377.0875904625074,-377.5873703911621,-371.99216611971013,-372.81539889028284,-373.2718588791826,G,G,low
-384.354297190485,-638.0312946490866,-572.2075817455117,-564.6921175120877,-415.11320153153616,-573.5428643268684,-566.7886579286014,-421.8439615673111,I,C,high
-384.43163901325863,-497.9780525458212,-443.0854545726209,-416.71289821011607,-473.10385187565464,-444.29615366873776,-419.4480080321722,-472.05812636505703,I,I,high
-385.34762575425634,-492.36962798267444,-411.00419124430766,-478.28175674876366,-442.69116882542716,-415.2294837129201,-477.8807183960076,-445.48207077127654,I,I,high
-382.2732681739109,-423.2668358866184,-373.5907747632399,-423.490892022853,-408.560813756394,-375.0323349656298,-422.23531556903407,-407.941203105879,C,C,low
-395.8747704380897,-371.50480437840173,-384.96864213986123,-385.6778503356576,-385.6763337426623,-377.31978266737286,-378.11364627579945,-378.3336910613189,G,H,high
-383.40180115335545,-366.73687220903224,-374.15879322513274,-380.36008414960827,-375.4532925508869,-370.32214298064616,-376.51522978322856,-371.85050496465743,G,G,high
-383.0725808053588,-468.30847464823296,-374.160150844712,-451.9506251163543,-449.94967185721435,-380.2310687795919,-452.27724309805336,-450.48754544234004,C,C,high
-382.05492477363214,-364.9776320554875,-376.2491530336958,-377.98443287179464,-376.15147576284585,-370.2114367265107,-371.9309903234907,-369.9863222321393,G,G,high
-381.59602958012795,-502.54033131099186,-460.96784983579465,-457.08767504646937,-437.3964539143631,-462.31171174914493,-458.4281891060402,-442.06332655841226,I,H,low
-386.68094843106155,-372.06012308787075,-378.32712718555723,-382.1110191667723,-384.4318905617754,-372.9814211896198,-377.32077871687915,-379.3086276280999,H,G,high
-381.7801096757721,-365.67799414728375,-375.46216697436057,-376.3067780912959,-379.39420224733567,-369.32080497658535,-369.89748681712956,-373.0953349155284,G,G,low
-386.83797991180137,-405.1860770991119,-376.9928124256115,-412.5299261588269,-414.8420937312132,-372.55164396778264,-408.7000119349884,-410.865043095691,H,C,low
-382.5152002168508,-366.2950891192841,-375.0437448473243,-379.7341135114712,-376.9371505600075,-370.3541231797245,-374.8141985086711,-371.9969366817316,G,G,high
-381.8796069536833,-364.53542442098643,-374.6233735357666,-373.98614403991473,-374.07077098338016,-369.89910385783423,-369.30976831596865,-369.51831276179803,G,H,low
-380.91411424161964,-526.7494437682244,-418.8427253061622,-535.2578767210458,-424.6055748474729,-421.53089850109603,-534.1001502431706,-426.2846164236341,I,I,high
-386.24700974386116,-364.18428835177076,-378.01238330493186,-378.0483754317282,-378.08728732585377,-369.6534484807098,-369.67705151634334,-369.72449043517537,G,G,high
-381.5765934817453,-502.5953313325383,-461.0057055974013,-457.14731376438175,-437.36688893466044,-462.3538912964711,-458.4923682659713,-442.0519432846014,I,C,high
-385.60350107379827,-366.30646235873076,-375.4474089537474,-377.64297005772664,-380.48038283896693,-370.6068839810416,-372.99282524963303,-375.67170756634306,G,H,low
-381.42615365523795,-501.4130411978218,-372.93742365721903,-482.06819551272946,-496.449047299311,-374.50032062043556,-482.5885303220946,-497.1114966753452,C,C,high
-396.0317967059475,-367.1532850963552,-378.52646686676053,-377.5360007575783,-378.08487562491894,-372.53614202335393,-371.5384058614892,-372.16006472245436,G,G,high
-384.17541750984964,-508.5427917508523,-419.2948302606072,-405.2431932536885,-538.9257300949591,-423.2315461608278,-409.52949264326537,-536.7632014482881,I,C,low
-388.9169624607531,-366.259891738699,-378.3713738077096,-378.66995189515745,-378.11841124193586,-371.8766505247945,-372.5265702483557,-371.89409430501536,G,H,low
-380.6549014984723,-383.40847935520844,-371.6301753030733,-395.9678508836093,-385.6509090456712,-370.2902115180656,-393.48255929728214,-383.19141884097513,H,C,low
-383.92882561044627,-388.90229630274246,-375.185853504818,-393.6153871722656,-397.160204703222,-372.2869162672194,-390.24791670850675,-393.559027415978,H,H,low
-382.1386598795482,-364.7522050096045,-373.01202751753283,-373.8587084366963,-375.7227796360439,-369.4832296034983,-370.606982764999,-372.3263920968857,G,G,high
-386.07356843646784,-364.2836535859977,-375.3634102742349,-375.23856375342723,-377.50003383448006,-369.85494496732696,-370.30038361046957,-372.29648157867837,G,G,high
-381.8750982306856,-364.48462601248616,-372.39039194112416,-381.1618276216908,-373.8596285868796,-369.0475752730146,-377.83016832785233,-370.8948639173294,G,H,high
-383.6257649453653,-367.0367778560058,-376.796282692039,-377.2118744419826,-381.8664065667329,-372.53312071290685,-373.632946485516,-377.68741017898674,G,G,high
-380.6703929386899,-383.39198459476415,-371.6417864907346,-395.9802018757589,-385.6386452243939,-370.29582753141375,-393.4904440956286,-383.1758738399302,H,H,low
-386.72723766379175,-372.05647411615547,-378.354688153398,-382.1124264027201,-384.41634264749024,-373.0194837225383,-377.3293350617087,-379.30265271394916,H,G,high
-382.5788348106735,-365.65025147481185,-375.3945457626139,-375.298954496627,-374.54469078729153,-371.14997149774393,-371.0300132413997,-370.37528772465424,G,G,high
-386.8214590786931,-405.1585472459146,-376.98681070095563,-412.49859929584767,-414.81045303567726,-372.549249185319,-408.67531714912485,-410.8405265693873,H,H,low
-392.3070328870584,-579.9502524371355,-378.621859154315,-549.4183776259302,-565.4507980468229,-387.8820041425346,-550.2466085628782,-566.0385783452502,C,H,low
-383.93644914780737,-388.9200054509361,-375.19441422399245,-393.6258449819311,-397.17439209545194,-372.3000404736724,-390.2603512727094,-393.57520555476435,H,H,high
-381.41643853565165,-432.6097808084301,-423.13603506487027,-392.07718739327163,-405.68474735968954,-422.769449132068,-392.9716042755622,-406.8235700349276,I,I,low
-386.0779649001297,-364.29688561671645,-375.36909513351924,-375.24394628362336,-377.5056065773431,-369.8685843184155,-370.31378456602715,-372.3100076883055,G,G,high
-388.32036623505263,-492.4805652127108,-378.9741096973821,-472.16169641541535,-496.82867432218336,-389.1531824606911,-474.05839888938755,-497.69416459511154,C,H,low
-385.54676288226216,-366.82117899025326,-377.72832917096974,-376.57605365522096,-378.30340905165866,-371.73825968039694,-370.78506713864004,-372.39864112377546,G,H,low
-390.31347924297836,-478.80292583970515,-377.8950440138163,-464.31274758429595,-463.3459714224686,-378.99973497273396,-460.79438634453516,-459.5884039860049,C,H,high
-382.51773337802797,-366.2971160854982,-375.05147113927353,-379.7376480114848,-376.9430059282643,-370.35936629139945,-374.815637070377,-372.00058782158584,G,G,high
-385.47350138065747,-365.8621157976687,-376.19384724055254,-376.33980896025383,-378.343948397129,-371.7604090647248,-372.17477826465296,-373.96998777498226,G,H,low
-386.38219561530065,-368.9525277602499,-378.2415121327806,-385.1548609489092,-380.88294375269965,-373.4253928769088,-380.236413280259,-376.67105009203124,G,H,low
-383.5367040302946,-524.3994995448788,-486.16572365598614,-492.0614444651478,-382.0660171302513,-485.9550212292299,-491.67845909820903,-387.40034036262233,I,C,low
-379.76679380513906,-386.17901102351226,-372.3648454928736,-389.612537832733,-392.9758354068642,-371.0864062824576,-387.6033873138299,-390.7843287411812,H,C,low
-380.38049476853115,-366.1210377379618,-374.87083925202086,-375.64579181715266,-373.96788266498027,-371.2564137184416,-371.8948156160533,-370.46368631445864,G,G,high
-381.99551789036065,-364.56483713519026,-374.29592456898723,-374.3238784727178,-375.4736669272678,-370.14679470434567,-370.63158048881144,-371.25411373155765,G,G,high
-385.5120649263981,-451.77965345294126,-393.1122179830367,-451.38711016775824,-415.4091051349614,-399.7332000499055,-452.08909219869946,-418.81995160104196,I,C,low
-388.30693409349067,-492.4127252777767,-378.96641074686215,-472.1035429507013,-496.76549165819944,-389.13935577111596,-474.00155352804126,-497.6327076905541,C,H,low
-384.8144810162705,-380.4405366557482,-377.9535975226991,-387.47310713411315,-385.7152608201007,-373.9307679455234,-383.2192471004074,-381.6273556490943,H,C,low
