I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-642.4257862521278,-628.7930169144989,-636.6983274649646,-636.2851655481738,-636.3490177443961,-632.9975878452238,-632.6723916323556,-632.795945292661,G,G,high
-652.9071601697926,-639.9488261239484,-647.2164517784674,-655.3324789067455,-651.3515407617972,-636.8610303718784,-645.7707100336246,-642.1468431485984,H,G,low
-645.0463418437232,-868.7143415184021,-808.1005972238281,-812.2763887706067,-666.205222069521,-809.2337727279363,-813.6596491080952,-672.4901601904196,I,C,low
-653.4424839573339,-634.766082301802,-645.4688351524647,-645.7927249513866,-646.0649421537688,-639.5338680930132,-639.9761506137992,-640.4636325528656,G,G,high
-651.0731422034768,-809.3010182667027,-769.2181258412936,-768.6202804310926,-675.9659319763198,-769.8248265534617,-771.6888183203835,-684.2726934803931,I,I,low
-644.5991570758086,-630.215038242663,-639.929396846995,-640.7290506917021,-640.9492997671273,-635.9604397436542,-637.146337340114,-637.4836898783518,G,G,low
-652.1763320941985,-772.552216669598,-640.7491513185036,-755.5802672176994,-770.7854605290374,-649.1735953606847,-756.3148227237683,-771.41694880298,C,H,low
-644.2950959489901,-629.8894712434222,-636.7304175701132,-637.7442798397249,-637.8335726635214,-634.1180754822966,-635.0878433422266,-635.3124729972636,G,G,low
-644.6930163844766,-689.8128217007892,-636.9762845528478,-681.9578424309886,-681.7198267952399,-641.8224675931061,-682.1441228684611,-682.1365051151178,C,C,low
-646.1996544776433,-632.1811858379808,-639.8260131205707,-645.8472331216207,-641.9524991866775,-636.1043716568388,-641.981335543829,-638.7634078287405,G,H,low
-649.3134071464627,-792.6002373905245,-636.1009953030739,-725.3778384562416,-787.0394443711054,-640.2036604859674,-727.1125714039185,-787.9380361014024,C,H,low
-642.5095527892385,-814.6899090038805,-665.8699605509928,-824.0869923735517,-730.8502133576034,-668.9613736174878,-824.8515990884069,-734.9775383399129,I,C,low
-642.9007816168009,-749.3139908974512,-635.5915409383714,-732.3759572525845,-744.798607444765,-637.0264320522399,-733.2718763006039,-745.6691344357952,C,C,low
-641.4162943408968,-725.9695199676697,-657.4762231120048,-711.10556444894,-701.0446526823267,-659.225814666263,-712.3318769903681,-701.4460111084243,I,I,low
-653.6989489912123,-668.095529896066,-637.3746661589444,-660.215781157102,-663.9969639348927,-640.9727252442177,-661.5982363739745,-665.1194369434108,C,H,low
-645.3002611414628,-713.4056292241623,-663.6344772728618,-697.8945503216685,-688.3413989059309,-667.4572076095349,-697.3433982413206,-690.3343241606333,I,I,low
-644.17038856241,-673.5369180985714,-637.7324355290128,-682.03854033586,-677.0497737320753,-635.9092176474499,-679.5890956457786,-674.9709594849938,H,G,high
-645.69928779156,-632.3165603982061,-638.3343666022159,-638.9606048001675,-639.4808841335822,-635.1306529864993,-635.6794515416346,-636.1799508135119,G,G,low
-645.0471760215743,-868.7022954399481,-808.0900159457713,-812.2699957785372,-666.2063481903577,-809.2236329434437,-813.6527086031099,-672.4916836157817,I,C,high
-644.9893427927504,-736.3850183166643,-688.0487964073067,-676.5671625860136,-714.8098527183075,-688.7360806130738,-678.3685374020571,-714.0894710223268,I,I,high
-645.2903378482079,-713.4079422079718,-663.637583118952,-697.8976722992714,-688.3230065154632,-667.4625397504892,-697.3485539258569,-690.3223274387021,I,I,high
-643.2233106928718,-667.9296700076359,-636.0764324676354,-669.5661932912733,-658.9390828525975,-636.6379670819349,-668.4866033705425,-658.4066730888903,C,C,low
-653.4258583909971,-634.7540596792007,-645.455806679898,-645.7799877118416,-646.05203076805,-639.5208293007847,-639.9632506985932,-640.4509074632392,G,H,high
-644.1806595676275,-630.5481359229885,-636.6530384570615,-642.389740600767,-637.1799244476042,-633.6166539794358,-639.3688341935165,-634.3792476537423,G,G,high
-644.6828072697144,-689.794185644005,-636.9738700096417,-681.9424792409483,-681.7031453488945,-641.809164333814,-682.126698342395,-682.1179416897306,C,C,high
-642.8221025369838,-629.5284538024912,-638.4665314506308,-640.1820211862176,-638.3308503237832,-633.6230543575045,-635.3158377810906,-633.3612385848409,G,G,high
-642.8681665017925,-732.3796754764072,-710.2369435611517,-686.5185972917296,-689.9658836968001,-711.4046096358072,-687.7101220216476,-694.1075839727274,I,H,low
-646.9020251492445,-634.6097742775995,-640.2578491182985,-643.1531380268437,-644.8111434309998,-635.7186234696483,-639.2559210318086,-640.5815742941681,H,G,high
-643.0797790267131,-629.6038408574794,-638.196510893856,-638.7418907031326,-641.5971966207252,-632.8621524191886,-633.1407626330544,-636.0950649292578,G,G,low
-647.8196288595607,-666.522149704166,-639.5425009978111,-672.5368383735895,-674.9507728364727,-635.7399617377557,-669.4295762244518,-671.5471978955666,H,C,low
-643.6391819998547,-630.4698020592854,-637.8804906492594,-641.4214250007446,-639.2493942697159,-633.8993653111438,-637.2209874178637,-635.0259904277715,G,G,high
-642.4246657275501,-628.7936794699743,-636.6974335916184,-636.2842614952635,-636.3481890623506,-632.9981849233156,-632.6729005380055,-632.7965767753686,G,H,low
-641.9836979063523,-775.9372375794723,-672.5603562258326,-789.6906144941685,-681.4045706863614,-675.2347459213689,-788.615190462431,-683.0083802268387,I,I,high
-647.1076336829924,-628.5743058746283,-640.6302692935205,-640.5964686876567,-640.6379268178903,-633.0407487820813,-632.9995400805041,-633.0511548024658,G,G,high
-642.8577932217103,-732.4083081738211,-710.2583596008528,-686.5471049196409,-689.9521883793541,-711.4298817574052,-687.7411842953505,-694.1058018629932,I,C,high
