C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1209.7404946680895,-1224.3272920585102,-1213.7804777648082,-1206.6022459286019,-1220.9514532194005,-1210.8816476589896,0.75,H,high
-1204.2275936982717,-1215.1584475576044,-1227.711856518413,-1205.5847408714992,-1216.0680088290064,-1228.2506532012806,0.00,H,high
-1205.8565077634219,-1293.4620624965678,-1269.084669810334,-1209.453690428975,-1293.7324388614168,-1269.4342090076948,0.00,C,high
-1205.8460673321772,-1226.8909518104542,-1240.15705244007,-1208.2569300424313,-1226.8590718570522,-1240.0166171160263,0.20,C,high
-1205.4001774206838,-1216.3690167364318,-1218.9037115722451,-1203.7436351650185,-1215.3626133582027,-1217.6879718794091,0.75,C,low
-1207.9774305901874,-1244.0123435736855,-1245.1338859847629,-1209.5258284736422,-1242.498154916784,-1244.1303871370953,0.55,H,low
-1205.1758490480597,-1212.0362836963886,-1208.7036595969796,-1204.192290432642,-1210.5491268645276,-1207.3250855233716,0.20,C,low
-1204.4977711159777,-1263.6201778149712,-1262.1687113928938,-1204.94215342573,-1264.4137649675279,-1263.2191348593053,0.55,H,low
-1206.8700801742307,-1278.2323511904117,-1266.036333893927,-1210.385251162933,-1278.3485359962704,-1266.1466456726641,0.00,C,high
-1205.0805164130259,-1209.4889015256238,-1213.789874715498,-1204.8094097328171,-1208.2552859565901,-1212.507006749231,0.75,C,high
-1208.392803365999,-1248.3838071788462,-1228.5106718283914,-1209.809194621679,-1246.1979559235663,-1226.5870123985858,0.20,H,low
-1206.7949671639276,-1263.2434599506844,-1286.4209446191624,-1210.2189577192962,-1263.7618832671,-1280.7184301877342,0.20,C,high
-1204.8458718844506,-1251.9285474399612,-1236.644099526914,-1203.5363011047848,-1250.449215255105,-1235.8355575330843,0.75,H,high
-1206.1907230440793,-1207.9917357235802,-1209.4388394822765,-1205.2915534438584,-1206.4867617538541,-1207.9845373038731,0.35,C,high
-1205.6052050682638,-1210.7921005711653,-1218.3920656563218,-1204.8074174448166,-1209.3315440672807,-1216.7979819831523,0.35,H,low
-1206.7865180295494,-1224.1856203941447,-1231.1816326725652,-1207.400494881919,-1222.4881814184373,-1229.343961326693,0.35,C,high
-1207.5688451511107,-1212.7939068199805,-1219.9654092546575,-1206.851589913814,-1211.1038384670335,-1218.1907627056808,0.20,C,high
-1204.8498739600263,-1209.5273804147444,-1209.4881279247893,-1205.576808345893,-1209.2441406845599,-1209.5346362492317,0.00,H,low
-1206.5290522581515,-1208.1611675608342,-1208.879411565608,-1203.884683302748,-1205.2213890934158,-1206.017321806182,0.75,H,high
-1210.2149359499817,-1236.7213655797327,-1236.3977509430026,-1210.5775437066825,-1233.9181235253989,-1232.9096445688062,0.35,C,high
-1205.751648042688,-1209.6742790972232,-1210.3571401636875,-1204.715783388078,-1207.9191353267454,-1208.609368995967,0.00,H,high
-1205.7880065308145,-1272.5110114383438,-1267.0639334297632,-1208.3554825885183,-1272.9205399593793,-1274.177509002301,0.00,H,high
-1206.8377399881672,-1212.3569498553445,-1212.990972570506,-1205.888075518173,-1210.7654508750875,-1211.6276313972637,0.00,H,high
-1207.1522480414194,-1211.353883129727,-1210.5039980112658,-1206.0525623563983,-1210.076083724785,-1209.4867566474397,0.20,C,high
-1204.9641744535186,-1232.6593585194805,-1232.7701368819867,-1205.332084715991,-1231.7797138454157,-1231.947812594256,0.55,H,high
-1205.8900852560625,-1211.2598943870908,-1210.4174786815777,-1204.7508873050929,-1210.1292784273585,-1209.0235280253853,0.75,H,high
-1206.6026460437524,-1211.631497206993,-1209.0145215925077,-1204.3802244945448,-1208.7132388411821,-1206.170845023331,0.75,H,high
-1205.4431191566507,-1218.484540544565,-1229.749702569257,-1203.6097949402276,-1218.080107440162,-1228.5168902112957,0.75,H,low
-1209.9986464725594,-1240.5412211767198,-1239.6994013316553,-1213.2926748117502,-1239.3309381153542,-1238.4682848922587,0.20,C,high
-1208.6960520423086,-1244.527029214433,-1240.7330506357484,-1209.0849527195026,-1241.985954182685,-1238.2805342754507,0.75,C,high
-1205.113772202831,-1210.344449296223,-1212.9145085443145,-1204.3690646117661,-1208.9670804110528,-1211.5686693001358,0.75,C,high
-1208.0954875186126,-1260.0558885082985,-1261.2908820777407,-1213.3746094984988,-1266.4687766181373,-1268.4290844499124,0.35,C,high
-1206.746618606078,-1237.5629994055403,-1235.210399734524,-1204.8970287552736,-1235.2052722226213,-1232.9013425600142,0.20,C,low
-1205.3083055233146,-1219.8713276090132,-1219.12303872198,-1204.9915263002056,-1218.2679126311566,-1217.418325812517,0.20,H,low
-1205.8821943471876,-1212.719258195351,-1215.2135550480195,-1205.34437103695,-1211.6661141641046,-1214.1514613677214,0.35,H,high
-1206.4666851940442,-1243.6369717305668,-1233.966141588373,-1205.4177756184345,-1240.935902465185,-1231.499333067843,0.55,H,high
