C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1229.676823348518,-1244.0510450927593,-1233.6363110048117,-1226.600699011947,-1240.7400153515255,-1230.8026915069083,0.75,H,high
-1224.2330166814756,-1234.9918323930156,-1247.3351164597725,-1225.597430119952,-1235.9184512931188,-1247.8907481873323,0.00,H,high
-1225.8476218113315,-1312.2416285869272,-1288.126943813619,-1229.453080799425,-1312.531957733069,-1288.4967009830425,0.00,C,high
-1225.8366847072994,-1245.8039876991404,-1258.7842080173314,-1228.2125592364657,-1245.7834253758792,-1258.6518229451062,0.20,C,high
-1225.3831387315295,-1236.1812578747067,-1238.6807722143667,-1223.75313954408,-1235.1982537168378,-1237.487296179381,0.75,C,low
-1227.8892721064965,-1262.9806844261532,-1264.305868176687,-1229.4548870388826,-1261.512199428168,-1263.3393343114394,0.55,H,low
-1225.1822881461928,-1231.8667066988542,-1228.5928946436927,-1224.2044323697853,-1230.4062463285468,-1227.2382433929836,0.20,C,low
-1224.5131991303567,-1282.872071065178,-1281.4366133999556,-1224.969469534694,-1283.6765711303992,-1282.5001144289556,0.55,H,low
-1226.8714992269233,-1297.1253596811655,-1285.040186551406,-1230.3210473613406,-1297.2352599084109,-1285.1528930383217,0.00,C,high
-1225.077542393305,-1229.3599619424222,-1233.6211177415198,-1224.8083274533888,-1228.1514287433959,-1232.3609199074442,0.75,C,high
-1228.3673220974345,-1267.518158327392,-1247.9164432816133,-1229.6997605363315,-1265.3526400116693,-1246.0157839109772,0.20,H,low
-1226.7682460587334,-1282.1676582151058,-1299.3948320548811,-1230.1809262976212,-1282.701403838091,-1293.2897254645827,0.20,C,high
-1224.8639148024697,-1271.3352319088913,-1256.276085097836,-1223.58081664314,-1269.8799023893257,-1255.4880919146146,0.75,H,high
-1226.1513874022646,-1227.8498730720853,-1229.2858910498371,-1225.2588499849096,-1226.3734150808602,-1227.8572640045502,0.35,C,high
-1225.5813821784936,-1230.6644275073425,-1238.1639068818545,-1224.7919927102676,-1229.2413170752493,-1236.6085628206465,0.35,H,low
-1226.7509806991127,-1243.5082913584206,-1250.457878527791,-1227.3388414108,-1241.831873038493,-1248.6428870962282,0.35,C,high
-1227.5464502433804,-1232.513567976389,-1239.6045522860952,-1226.8274716684507,-1230.8449155791614,-1237.8509219217112,0.20,C,high
-1224.839611060294,-1229.2422281984932,-1229.3057151382222,-1225.550090889105,-1228.9832912857971,-1229.3648714612195,0.00,H,low
-1226.545413563121,-1228.1114777460082,-1228.832390815552,-1223.907500475296,-1225.181270359453,-1225.9778653268615,0.75,H,high
-1230.209751513944,-1255.8638108795885,-1255.2856564806946,-1230.5584756963715,-1253.0616692285105,-1251.8102822393796,0.35,C,high
-1225.7404115735544,-1229.5627873751864,-1230.2560957781234,-1224.7116076230461,-1227.826766816692,-1228.5286564291866,0.00,H,high
-1225.7937148225287,-1291.6481344646897,-1282.0840632833463,-1228.368515703399,-1292.0770165058516,-1287.784303827754,0.00,H,high
-1226.8188076166798,-1232.0401211384421,-1232.7744084124772,-1225.8871301664626,-1230.475284683722,-1231.4333805174774,0.00,H,high
-1227.1546230767099,-1231.1357028841228,-1230.3481899586877,-1226.07595405833,-1229.8776711920973,-1229.3481389365809,0.20,C,high
-1224.9797411314253,-1252.2201138753271,-1252.3242332185037,-1225.346148980936,-1251.3502885798307,-1251.520182989377,0.55,H,high
-1225.9111025577404,-1231.0790030647454,-1230.1932966952659,-1224.787588725068,-1229.9585170219366,-1228.809447894576,0.75,H,high
