C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1098.5422359420852,-1114.2005295433876,-1103.0309792304374,-1095.0594454253662,-1110.4805674751365,-1099.7837818298412,0.75,H,high
-1092.6872628298916,-1104.5433630193277,-1118.1997513815304,-1094.0085082819485,-1105.3530208227166,-1118.6428971375906,0.00,H,high
-1094.4089192767376,-1188.017048939438,-1162.478876216005,-1097.9512726000387,-1188.168833914917,-1162.7087469285982,0.00,C,high
-1094.3763398332,-1122.3106040578068,-1137.1822052345483,-1096.9506308642585,-1122.1955836332377,-1136.9756046219377,0.20,C,high
-1094.0032000806175,-1105.8708347934148,-1108.5770794145537,-1092.1873808258038,-1104.716218406696,-1107.2206527629219,0.75,C,low
-1096.996876474135,-1138.5839804524633,-1138.275435159549,-1098.4067385224307,-1136.7870385770732,-1137.0339775618556,0.55,H,low
-1093.6088631086493,-1101.5237404736088,-1097.8723039498975,-1092.5978675026447,-1099.8833634551168,-1096.3595060508917,0.20,C,low
-1092.8863969525805,-1155.7470844487011,-1154.228317076431,-1093.2655571768817,-1156.4691555657803,-1155.1932228654266,0.55,H,low
-1095.330585163386,-1172.4731885816384,-1159.8638659965206,-1099.2321450750676,-1172.6292545621284,-1159.959991770168,0.00,C,high
-1093.584156428349,-1098.7588200079174,-1103.2104559839306,-1093.2999057669142,-1097.3804560167848,-1101.7983519032703,0.75,C,high
-1096.992250501879,-1141.8041448528804,-1120.6231500867198,-1098.8942491122782,-1139.519406982325,-1118.5843221054206,0.20,H,low
-1095.4343276991558,-1157.6300040319375,-1182.2434328657946,-1098.8976108184752,-1158.0431609860561,-1181.8801277768653,0.20,C,high
-1093.2176037881177,-1143.317716067812,-1126.9052593936694,-1091.7547338893391,-1141.6991852654273,-1125.9726311642391,0.75,H,high
-1094.9108414340706,-1097.4304136155683,-1098.9068370645514,-1093.9843645192939,-1095.7606760932258,-1097.3070328697079,0.35,C,high
-1094.2138597759413,-1100.0131874368058,-1108.0995150615436,-1093.406199912124,-1098.3437301069164,-1106.2867183230921,0.35,H,low
-1095.4911426300353,-1116.8842221369152,-1124.0156792282546,-1096.2839826954169,-1115.0580067863575,-1122.0379635680854,0.35,C,high
-1096.154635259318,-1103.0298526699457,-1110.571047343746,-1095.4793990740063,-1101.2289738554332,-1108.6906038470834,0.20,C,high
-1093.3948037695386,-1099.8835057958138,-1099.1311110888694,-1094.2174070921603,-1099.4589476371007,-1099.100950483442,0.00,H,low
-1094.9176991814252,-1096.9763326267218,-1097.6538863338023,-1092.234336979575,-1093.979101565081,-1094.7445476223738,0.75,H,high
