C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1047.467912795534,-1063.5605310303079,-1052.1658154512652,-1043.8305847290915,-1059.6940023217835,-1048.7691687451365,0.75,H,high
-1041.4819147344672,-1053.7510355709544,-1067.8782290637462,-1042.7904844561506,-1054.5124660671113,-1068.2763300353226,0.00,H,high
-1043.2556782714496,-1139.2219114915677,-1113.3147293830734,-1046.767673637548,-1139.314073142895,-1113.4845637071724,0.00,C,high
-1043.196918724046,-1074.7991024610324,-1090.4147975146873,-1045.829903798998,-1074.6351431414828,-1090.16677952729,0.20,C,high
-1042.8747636697403,-1055.129828232024,-1057.901427783131,-1040.9787503129317,-1053.8961358099386,-1056.469910328826,0.75,C,low
-1046.068008252893,-1090.3808780351944,-1089.2500126490697,-1047.3934940454496,-1088.4385349462368,-1087.881674430377,0.55,H,low
-1042.3774394761838,-1050.828035736311,-1047.0337434044227,-1041.3564206010537,-1049.1150451377814,-1045.459203981737,0.20,C,low
-1041.6393274850677,-1105.9408609952118,-1104.402804068213,-1041.988577756737,-1106.6233710030572,-1105.3207047670587,0.55,H,low
-1044.11283143238,-1123.7326251596044,-1111.0533513108744,-1048.197704662391,-1123.9078895550722,-1111.140979173383,0.00,C,high
-1042.3982354259313,-1047.9726198483536,-1052.4518178960066,-1042.104499075949,-1046.5241095972942,-1050.977535335546,0.75,C,high
-1045.8338568230363,-1092.983869127989,-1071.3212911626435,-1047.9581966880805,-1090.6591953046905,-1069.2348005942367,0.20,H,low
-1044.3119703625941,-1109.1098780031843,-1134.2592511513708,-1047.7795070004638,-1109.4616707608902,-1133.8271880470897,0.20,C,high
-1041.9608315198543,-1093.2389482050194,-1076.3768104636638,-1040.4245001358638,-1091.5531980247572,-1075.3818150918673,0.75,H,high
-1043.8289312183094,-1046.7819996003002,-1048.2515224149865,-1042.8976844329443,-1045.0341285437803,-1046.5844252438417,0.35,C,high
-1043.065799489503,-1049.1765250778578,-1057.4464934070127,-1042.2798875329663,-1047.4141933037856,-1055.5343811196103,0.35,H,low
-1044.4057861987744,-1067.888383176248,-1075.0140375660653,-1045.3053670264121,-1065.9969587136427,-1072.9650080172405,0.35,C,high
-1044.9891516061093,-1052.7552918915987,-1060.422593057563,-1044.3536710331578,-1050.9086297361605,-1058.5007960255716,0.20,C,high
-1042.2277807951718,-1049.7202495845893,-1048.5592197903504,-1043.0943810685542,-1049.228168596292,-1048.490235247654,0.00,H,low
-1043.6733251245184,-1045.9625507686326,-1046.6073559973706,-1040.9709514060764,-1042.9365204444248,-1043.6732563736816,0.75,H,high
-1047.5241395784733,-1081.9143338861275,-1084.3497072680898,-1047.9525472270195,-1079.08034982253,-1080.7569924346376,0.35,C,high
-1043.1515485209923,-1047.998273890619,-1048.5334882949162,-1042.0757872612646,-1046.0518575910273,-1046.5847809435309,0.00,H,high
-1043.0114266079809,-1115.6207172211273,-1153.7424660865224,-1045.5022493361862,-1115.848820875767,-1153.0230959582923,0.00,H,high
-1044.2348142910278,-1052.712140260509,-1052.214774697814,-1043.1611776863265,-1050.9095854395134,-1050.6777805615295,0.00,H,high
-1044.4133305050304,-1050.7821468705367,-1049.3096688829564,-1043.1334478724123,-1049.3374879015128,-1048.135284545276,0.20,C,high
-1042.110873397227,-1073.308386332913,-1073.5289632832764,-1042.4594944754044,-1072.3335387660873,-1072.5355020776708,0.55,H,high
-1042.9778565722297,-1050.2677842577812,-1049.9176214548004,-1041.713379196727,-1049.0476396641134,-1048.4405531383738,0.75,H,high
-1043.7818565023017,-1050.1119733009036,-1047.0094261567997,-1041.467421282483,-1046.9608973302797,-1043.9538446258678,0.75,H,high
-1042.7430186247732,-1057.6748743807,-1070.7707756207185,-1040.7288878587854,-1057.2575097672625,-1069.428811803187,0.75,H,low
-1047.8104827803295,-1089.8267922006517,-1090.620199842463,-1052.1997281715935,-1088.566831802233,-1089.4540074634072,0.20,C,high
-1046.5097509230516,-1089.0736663307773,-1084.9695915180582,-1046.8518993841117,-1086.1855960203318,-1082.1645034258754,0.75,C,high
-1042.405360332684,-1049.6461043550921,-1051.9179101464795,-1041.5290306515378,-1047.9924101270258,-1050.331930567914,0.75,C,high
-1045.528547329105,-1162.7737339274934,-1160.2133256200555,-1050.843742907839,-1161.9816246443847,-1159.8683104719432,0.35,C,high
-1044.2270720023987,-1078.975647009984,-1076.421178245761,-1042.2986526330217,-1076.4995824498967,-1073.96813525337,0.20,C,low
-1042.5916745225459,-1060.1958540931307,-1059.6639218906175,-1042.452748821489,-1058.4384878605158,-1057.779192757341,0.20,H,low
-1043.314798931566,-1053.7328914163502,-1056.1827084379001,-1042.7662677951741,-1052.468228824188,-1054.9498343440475,0.35,H,high
-1043.7163436045546,-1084.389648084864,-1073.881805557137,-1042.6287506557703,-1081.4768384932052,-1071.276100607328,0.55,H,high
-1042.30288460881,-1054.7946300275476,-1065.9066516600387,-1041.7447548574855,-1054.0889702267796,-1064.7828163351546,0.20,H,low
-1044.938388793726,-1060.5491772536977,-1061.6441188573465,-1044.6375332992657,-1058.8064802325166,-1059.7455470412199,0.20,C,high
-1043.7263712759234,-1048.421686710505,-1044.5944220843708,-1041.9540648014035,-1046.2044012414788,-1042.4303432476324,0.55,H,high
-1042.2394951819967,-1121.961441468398,-1121.5016731243404,-1048.9124192093807,-1111.8627179094217,-1111.1731023163522,0.00,C,high
-1042.1387332573547,-1047.4629851413135,-1047.1242309799347,-1040.9562235990586,-1045.8274245723846,-1045.4334955712657,0.55,H,low
-1043.2997260516179,-1060.496935282457,-1057.0325014800887,-1041.621674226911,-1059.013464588492,-1055.8583035448303,0.55,H,low
-1042.8192097944252,-1049.1279833153799,-1048.9527023621015,-1042.4160579732193,-1047.9911252061477,-1047.800822331541,0.55,H,low
-1042.6075873869206,-1042.9903191242365,-1045.407055794545,-1041.5936097392134,-1041.6354054797794,-1043.964570846087,0.35,H,high
-1043.2922840581,-1082.3539447414946,-1104.0717119608619,-1043.7816714287017,-1082.040406965048,-1102.819276980914,0.55,C,high
-1042.220188846029,-1055.1879436820686,-1050.3253330042985,-1042.2246473356222,-1053.8298246554784,-1048.8955143758253,0.00,C,high
-1040.901880931432,-1061.2165347555072,-1062.574715322114,-1040.473243796979,-1060.4622719103013,-1061.8471175367308,0.00,C,high
-1042.997428179536,-1083.1450245465483,-1068.4928178247158,-1043.4451119448697,-1082.0037279512067,-1067.6331001627916,0.20,H,high
-1045.7810459579032,-1058.0153712027975,-1069.8503915880478,-1044.952433239673,-1056.1852320360376,-1067.7247019651013,0.00,C,high
-1044.0219363724193,-1043.8227882096699,-1045.821634255715,-1041.2827838027843,-1041.3964096555294,-1043.059504109509,0.75,H,high
-1047.0833119445772,-1062.0005422005554,-1079.4237441868233,-1044.5950971707962,-1058.9433568678967,-1075.8540185666288,0.55,H,high
-1043.8264795522616,-1105.443868655483,-1091.3751709811768,-1043.8352499936925,-1104.869825750877,-1091.3887679825905,0.35,C,high
-1044.589443586773,-1050.0147608523284,-1046.4457490723312,-1040.5489626330796,-1045.195166571866,-1041.7221358893073,0.75,C,low
-1046.3347194827222,-1076.4833965098826,-1061.9693038101134,-1045.114776513049,-1074.5379448113251,-1060.7007107762665,0.35,C,high
-1041.186252913572,-1057.0070486184686,-1065.762659687462,-1041.8718649962814,-1056.3357983760422,-1065.1676214987328,0.00,C,high
-1046.0291543662568,-1055.8964701033608,-1059.5479709953036,-1044.725833436908,-1052.9540785640663,-1056.523052553088,0.35,H,high
-1047.3904829730147,-1066.208688060077,-1065.2686860715417,-1042.7517725172122,-1059.2202184089053,-1058.4241656960262,0.55,C,high
-1042.70820954604,-1063.840288176421,-1059.121449869854,-1042.1808570833987,-1062.293094123377,-1057.2667595086832,0.35,C,high
-1044.9065424612768,-1155.47488460384,-1212.7792038157625,-1052.5477996914801,-1158.132086078375,-1214.360875077879,0.00,C,high
-1042.869761164064,-1058.4827186233078,-1063.4148307187638,-1041.1834278262781,-1056.830619321442,-1061.7298433477952,0.55,H,high
-1043.2989175941707,-1065.0927077104304,-1061.895055277505,-1044.5179891535658,-1064.2549628798017,-1061.1693220965394,0.00,H,low
-1043.4385193704798,-1074.8453990264454,-1082.417742288777,-1042.6236608858505,-1073.5017834698776,-1080.7858035793377,0.35,C,high
-1042.0071246161901,-1056.4722515143799,-1059.1823768998695,-1040.596387318248,-1056.01171875151,-1058.4457678984973,0.75,C,low
-1048.419176157331,-1144.2364821676376,-1112.9552923442288,-1052.9232439407608,-1143.3755798928821,-1113.7469079417967,0.00,C,high
-1045.1787627757283,-1077.7734149089467,-1079.5952047378148,-1043.8209449552646,-1076.4702653146437,-1078.475357489312,0.20,H,high
-1044.250373493802,-1057.1898414240102,-1059.974298788173,-1043.2215121238548,-1055.235799246624,-1058.1027098090146,0.75,C,high
-1042.64843344938,-1075.5886689536483,-1060.2988969392773,-1042.0698532045967,-1074.8869453694022,-1059.9439077618724,0.35,C,high
-1044.5946038794823,-1057.048198424375,-1054.2692246525748,-1043.3342825764994,-1054.5867399854797,-1051.9195741593792,0.20,C,low
-1042.2156921176077,-1066.8778195398259,-1061.070197883418,-1040.5633982908366,-1065.23467251482,-1059.5868070523932,0.75,H,low
-1043.9579307001438,-1130.4495255410854,-1136.8811086005667,-1045.545695735237,-1132.5505951247849,-1138.0128646195003,0.35,C,high
-1042.7652170108295,-1047.4546081287444,-1047.1270475614958,-1040.9432205582823,-1046.2250636907488,-1046.013510780216,0.35,H,high
-1044.9707230167562,-1044.7905342912657,-1045.3349175154674,-1042.240303287599,-1042.2873451827245,-1042.8917283426156,0.75,H,high
-1041.9504251858125,-1046.160488406745,-1046.78163419316,-1040.3841365709218,-1044.824576626106,-1045.3702914379598,0.75,H,low
-1042.1751754072561,-1048.589816744721,-1053.4006347979878,-1041.276568139837,-1047.8305066820217,-1052.3681993958382,0.00,C,low
-1042.0027193752592,-1045.6452113083826,-1058.1877529903588,-1041.4615839814671,-1044.4237978218268,-1056.8598357347955,0.00,H,low
-1043.6650327061022,-1047.968773157481,-1047.6832347042277,-1042.2683847621797,-1046.1701995547908,-1045.6908390639378,0.55,C,low
-1045.3804047872302,-1113.0229505442223,-1112.6736004589093,-1051.402675092988,-1114.624036855492,-1113.4787651247382,0.20,C,high
-1045.283203030221,-1052.7871896524325,-1055.879375063179,-1043.2108542755996,-1050.0184268330863,-1052.678781648364,0.55,H,low
-1042.632429198428,-1083.724712761941,-1073.2395665521647,-1044.41918524195,-1084.9561846339448,-1074.3941036270369,0.20,C,high
-1042.2816555440302,-1079.344090811061,-1071.280650607492,-1042.4669968085725,-1079.1983130171589,-1071.6492505707774,0.00,C,high
-1041.4705423872547,-1045.653546759197,-1046.2864781291587,-1039.7650614921952,-1044.3998893399057,-1045.0000465835649,0.75,H,high
-1043.5082138951811,-1061.9686554829404,-1068.936105656709,-1042.0711768058204,-1060.5800886597196,-1067.181641459391,0.55,H,low
-1043.1449384177602,-1118.0485999935258,-1128.0972437881571,-1042.452455147954,-1116.3065135476363,-1125.8652782963661,0.20,H,low
-1043.0466170134341,-1055.719174544265,-1057.365945199603,-1042.5946448612178,-1054.3077374255724,-1055.801641829297,0.55,C,high
-1044.30310372724,-1049.3999828091862,-1047.6879897318377,-1041.7492923558436,-1046.553403829105,-1044.9223094673691,0.55,H,high
-1043.6068414772526,-1075.6324211742872,-1072.3495611910744,-1042.701641853018,-1074.7974643009038,-1071.9266956657013,0.00,H,low
-1041.9393364970756,-1050.1766878349,-1059.4626416295382,-1041.0810973971834,-1049.7096004100836,-1058.203360510317,0.75,C,high
-1042.8041611689364,-1180.691688660155,-1190.4932885484375,-1047.600698264432,-1182.1658411862365,-1116.672697075912,0.00,C,high
-1043.3912510314003,-1109.347271149481,-1098.130952711943,-1042.3919329833395,-1108.4046318763706,-1097.6380061656425,0.55,C,high
-1041.6748843264443,-1056.9554338709559,-1054.2958974954981,-1040.7560511778004,-1055.7363169939854,-1053.168004339197,0.35,H,low
-1042.874314742484,-1078.0548756708893,-1074.4819140856087,-1042.375938784682,-1077.576813538669,-1073.7495699670294,0.55,C,low
-1043.47450064069,-1062.072479502846,-1055.094862002349,-1042.758504862288,-1060.6719966583373,-1054.283358321101,0.20,H,low
-1044.672837342578,-1050.1525661626176,-1048.5727211440758,-1042.4640650910965,-1047.226590703524,-1045.704804555517,0.55,H,high
-1044.7267238122947,-1090.1520378384432,-1076.8040459165325,-1046.402725811222,-1088.8976306490933,-1075.9878831867225,0.35,C,high
-1045.5465552642363,-1048.591131117567,-1051.444270955311,-1044.4003568626297,-1046.7431469533688,-1049.3490357503103,0.35,H,high
-1048.8729512706243,-1090.8494285326058,-1080.1429105235295,-1044.1877780147381,-1085.053663330843,-1074.8517422810153,0.75,C,high
-1042.0824826173257,-1060.6792105052082,-1058.9064799468463,-1042.4850493922945,-1059.758864922583,-1058.2526527930834,0.20,C,high
-1044.7216145799391,-1050.3237114243955,-1050.2727638192123,-1044.3521646245435,-1048.5866863704086,-1048.451829495039,0.20,C,low
