C,H
0.26788265847046333,0.7321173415295451
0.6486958721105239,0.3513041278894747
0.7220927695939596,0.277907230406047
0.7131556203999264,0.28684437960006476
0.3465666348814747,0.6534333651185309
0.5896948422609657,0.4103051577390301
0.46319276797013215,0.5368072320298596
0.5541161959319586,0.44588380406804545
0.8125863256801028,0.18741367431990397
0.4907042843190691,0.5092957156809327
0.7666500737551003,0.2333499262449023
0.7260166875956073,0.2739833124043888
0.4042051446891289,0.5957948553108785
0.4884936818971751,0.5115063181028319
0.5623371023789955,0.43766289762099736
0.6966118396291155,0.30338816037088495
0.5442144227326725,0.45578557726733887
0.6210870040021284,0.37891299599786893
0.3579540894953174,0.6420459105046772
0.5534014557067986,0.44659854429320406
0.48062125079160034,0.5193787492084089
0.6950047297170476,0.3049952702829421
0.4780723417654299,0.521927658234563
0.41251469130464935,0.58748530869536
0.5484727931702289,0.4515272068297819
0.4472150637405353,0.5527849362594645
0.3614044915308874,0.6385955084691206
0.36533573525720436,0.6346642647427895
0.8630581793743554,0.13694182062563467
0.5288393310999968,0.4711606688999964
0.43512516896324227,0.5648748310367685
0.816315188303598,0.18368481169641215
0.4166916610528504,0.5833083389471594
0.6043803266194482,0.3956196733805428
0.5201904996242684,0.4798095003757309
0.48717823996816445,0.5128217600318437
0.5681355264367222,0.4318644735632718
0.5362561680446865,0.4637438319553088
0.3475508876478868,0.6524491123521221
0.8816013605175225,0.1183986394824888
0.41405819928888815,0.5859418007111034
0.3884084853353767,0.6115915146646278
0.47922947882186734,0.520770521178144
0.42185644885031814,0.5781435511496814
0.5371522605370415,0.46284773946296975
0.5432081337296948,0.45679186627031304
0.5263506479806941,0.47364935201931085
0.5611624384834886,0.4388375615165199
0.46877701981702025,0.5312229801829845
0.36073642543146217,0.6392635745685433
0.3167032882489525,0.6832967117510447
0.6272561481399428,0.37274385186006737
0.22300254957084836,0.776997450429158
0.3760074465363617,0.6239925534636489
0.6048919472567345,0.3951080527432676
0.4523301718561956,0.5476698281438002
0.221643874708493,0.7783561252915145
0.46556707836446004,0.5344329216355517
0.8649740982493858,0.13502590175061552
0.3775404533714107,0.6224595466285977
0.6989013690984837,0.30109863090152805
0.42125655433254267,0.5787434456674584
0.40063981996119996,0.5993601800388038
0.8127797287270762,0.1872202712729183
0.42920113792900655,0.5707988620709841
0.41279325728911753,0.5872067427108768
0.5213298003798913,0.47867019962010393
0.47625909678762474,0.5237409032123821
0.3874063129340006,0.612593687065992
0.61892643008177,0.3810735699182367
0.3989825518057501,0.6010174481942415
0.3185529994340371,0.6814470005659623
0.4039515068836727,0.5960484931163363
0.49418370462153377,0.5058162953784732
0.48680835251705085,0.5131916474829452
0.42562765069000674,0.5743723493099863
0.8183479637477411,0.18165203625225404
0.3841680432372126,0.6158319567627931
0.6337435245363308,0.3662564754636686
0.5286553836026331,0.47134461639737635
0.4295357429483516,0.5704642570516498
0.4681148061473768,0.531885193852611
0.5059175347349958,0.49408246526499655
0.47107936088177943,0.5289206391182298
0.3848413908628576,0.6151586091371432
0.5351263252928249,0.46487367470717045
0.4434083417289523,0.5565916582710593
0.8607478925371321,0.13925210746287925
0.4177790957139064,0.5822209042860947
0.47822905685456885,0.5217709431454381
0.4623820187413333,0.5376179812586744
0.515910852694113,0.48408914730589403
0.39177977168493555,0.6082202283150572
0.6935709535069559,0.3064290464930527
0.5058246772828133,0.4941753227171827
0.17992707681163977,0.8200729231883641
0.5919893744017309,0.408010625598261
0.5045263915645867,0.4954736084354016
0.6975177733211412,0.3024822266788479
0.5079912029685623,0.49200879703144335
