C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-961.4981445909365,-978.2587074369469,-966.5603454304514,-957.6100801520324,-974.1627707326508,-962.9285464422537,0.75,H,high
-955.3297655907054,-968.2949397701076,-983.1703006097049,-956.6248485293112,-968.97207967733,-983.4901913209661,0.00,H,high
-957.2094451617245,-1056.653438297668,-1030.3317477999065,-960.6616548113595,-1056.6353291490584,-1030.3904084766755,0.00,C,high
-957.0803311422188,-995.5322406602846,-1012.4041487726498,-959.7929253068244,-995.2719674883457,-1012.0729816941715,0.20,C,high
-956.8690546744807,-969.7509673603545,-972.6149551385693,-954.8265325733265,-968.3667335182728,-971.0400961634881,0.75,C,low
-960.4034349853974,-1009.5533091788424,-1006.8211362707383,-961.5660387357743,-1007.3449054873465,-1005.2154995810213,0.55,H,low
-956.1580701355662,-965.6042697421981,-961.5712596788768,-955.1242745431209,-963.7662216307614,-959.8932312186779,0.20,C,low
-955.4035992366779,-1021.78798962993,-1020.2312438312946,-955.7009070304863,-1022.3924496134234,-1021.0573640803368,0.55,H,low
-957.9211228129834,-1041.5793824784867,-1028.9579952278184,-962.3115250704988,-1041.7842815621902,-1029.0253700957994,0.00,C,high
-956.2800787367566,-962.621885092469,-967.0869127811729,-955.9610136123807,-961.0475791675116,-965.5007834810538,0.75,C,high
-959.7389402201346,-1011.1054205071158,-988.806634816913,-962.2166894676154,-1008.7150278317162,-986.6421768843933,0.20,H,low
-958.2998642689383,-1027.4611564884203,-1053.3606042197603,-961.7541931073533,-1027.6873117692758,-1052.790720098002,0.20,C,high
-955.7044735469646,-1008.708312551455,-991.1753359120637,-954.0403431275404,-1006.9043301949499,-990.0676574326102,0.75,H,high
-957.8854481201192,-961.7615052047169,-963.1862156287509,-956.9618940970126,-959.8800288989147,-961.4064364555492,0.35,C,high
-956.9885126403277,-963.6938933292648,-972.222769430688,-956.2866447510999,-961.7858205126662,-970.1502933169432,0.35,H,low
-958.4620671405886,-985.8487955504304,-992.8761795603414,-959.587034562644,-983.8408133903797,-990.6996891463273,0.35,C,high
-958.8759041398762,-968.3534557931407,-976.1751599009851,-958.3381792221066,-966.4363741370795,-974.1941352659545,0.20,C,high
-956.1409817314619,-965.5897704775364,-963.6282814781786,-957.0765575668485,-964.9808843537977,-963.4880302495229,0.00,H,low
-957.4445298436755,-960.1730167703413,-960.7451111196629,-954.7104701843919,-957.094961457852,-957.7647024696872,0.75,H,high
-961.3761839077231,-1000.6764370936844,-1005.0510325596447,-961.802948192309,-997.8077577804364,-1001.3981915426252,0.35,C,high
-957.0770473915346,-962.5222547795489,-962.934827370257,-956.0027573453322,-960.4468186316143,-960.8548255764622,0.00,H,high
-956.8205728386131,-1031.8017613925763,-1071.167410327469,-959.2541713578336,-1031.915727215925,-1070.3313967102308,0.00,H,high
-958.116624450071,-968.5600400559365,-967.2370518248814,-957.0019089760426,-966.6530226911722,-965.6182346578087,0.00,H,high
-958.2577538373838,-966.0594916442345,-964.1790000046974,-956.8759881557195,-964.5174705613031,-962.904741982153,0.20,C,high
-955.8827721226173,-988.846198468737,-989.1845688358882,-956.1923396129513,-987.8024171837743,-988.0800067298295,0.55,H,high
-956.7077044403751,-965.2337933068858,-965.2380786160079,-955.3809835926844,-963.9597800970671,-963.7121830467048,0.75,H,high
-957.5590992740257,-964.7240824803793,-961.3528590747981,-955.1871715329655,-961.4449421317177,-958.1795261202292,0.75,H,high
-956.6333068447454,-972.6453126613346,-986.7303960206282,-954.4964444121662,-972.195764520518,-985.3173430968012,0.75,H,low
-961.9413142693492,-1011.4404131220978,-1013.3149975336601,-966.9293902787729,-1010.1625667384733,-1012.2034566230251,0.20,C,high
-960.6737975177323,-1006.995635752039,-1002.8022234049023,-960.9564802783399,-1003.8817420081444,-999.7605620863845,0.75,C,high
-956.251582411047,-964.7938801618938,-966.7652236387124,-955.2791558117603,-962.9585119153738,-965.0188193470897,0.75,C,high
-959.472224442662,-1081.9992404284944,-1079.1221451570966,-964.7958372552492,-1081.0161932742378,-1078.6080291894768,0.35,C,high
-958.185888354569,-995.0067696060046,-992.3888069678852,-956.2370162294765,-992.4388346956923,-989.8304859782226,0.20,C,low
-956.4108317121573,-975.8842159491192,-975.5261258817907,-956.4191805098245,-974.0627872031497,-973.5623674349447,0.20,H,low
-957.2512568033922,-970.052679758612,-972.4014198620747,-956.7038275056855,-968.6518557766093,-971.0489436519933,0.35,H,high
-957.5294178221639,-999.755031852821,-988.9005996349276,-956.4501916403116,-996.7318020277091,-986.2320341373828,0.55,H,high
-956.2181260615389,-969.3144751030861,-980.8412851372989,-955.7239694119071,-968.5035075777084,-979.6061996871634,0.20,H,low
-959.0330262234232,-976.9301027498598,-978.5566115145558,-958.7584870588012,-975.0186938137351,-976.5176750633055,0.20,C,high
-957.6808933048375,-962.6454431683526,-958.647863664119,-955.6419460591545,-960.1382417082567,-956.2245284310591,0.55,H,high
-956.0290287031564,-1063.0207360002607,-1106.9409019941343,-963.1419490258189,-1041.8255450211088,-1112.374677756586,0.00,C,high
-956.0018822334738,-961.8813112705109,-961.830607950047,-954.6893016484271,-960.0883485093456,-959.9799722348432,0.55,H,low
-957.2259273736256,-976.8651165346204,-973.047684915343,-955.4243030462117,-975.2910443588707,-971.7762106732628,0.55,H,low
-956.7609916772107,-964.4335760177603,-964.1109946014798,-956.2548033438693,-963.1361841743949,-962.7969839870325,0.55,H,low
-956.5496099686166,-957.202951332183,-959.8997760549944,-955.4603616745685,-955.6929155765314,-958.2873802835788,0.35,H,high
-957.236300371129,-997.6405927044405,-1020.5615544038666,-957.6210888994642,-997.1925714797743,-1019.1499422318741,0.55,C,high
-956.0870012358417,-970.4511836288458,-965.397609184113,-956.0787130502018,-969.0282847503009,-963.8761686654228,0.00,C,high
-954.6176692277362,-975.7375156692846,-977.0922232849955,-954.1993189717177,-974.8864093211561,-976.2846304070588,0.00,C,high
-956.8272687196043,-998.9007924075509,-983.754839342156,-957.2270441726213,-997.6466088733537,-982.7632754779526,0.20,H,high
-959.8254402131993,-972.6728530581054,-984.9765999486095,-958.8995019551425,-970.6605632256436,-982.6679599579563,0.00,C,high
-957.859273507454,-957.8015816706975,-960.1663663516356,-955.0778141280238,-955.295883618937,-957.3068118339295,0.75,H,high
-961.1895222422831,-976.960868453885,-994.9975304460496,-958.434079200107,-973.5802830792544,-991.0985627537369,0.55,H,high
-957.7266015404664,-1023.8085981045868,-1008.9124773081389,-957.9519300749704,-1023.1519059959267,-1008.8444614253135,0.35,C,high
-958.454781592808,-964.5372159011031,-960.6880494509709,-954.3195027925901,-959.5465796232662,-955.8058884585022,0.75,C,low
-960.6513172711265,-992.1431746590956,-977.1442821916385,-959.1902207771112,-989.8629417102298,-975.5312341623417,0.35,C,high
-954.8930431242368,-971.9417519405371,-980.5690094119319,-955.6296906863538,-971.2272419981983,-979.920842552699,0.00,C,high
-960.0321903086353,-970.8942119038311,-975.0311268447887,-958.6930216247416,-967.7961640823423,-971.8480912923796,0.35,H,high
-961.1800186067051,-983.4854136177321,-982.3040785069999,-956.4753913340531,-976.3751154963724,-975.3331805010783,0.55,C,high
-956.507617906242,-978.699594406504,-974.4459144303812,-955.8852845041048,-977.0452882537537,-972.4704680286802,0.35,C,high
-958.9430649814617,-1075.8357881317006,-1134.1877910292192,-966.523704042004,-1078.2827358876032,-1135.5554093765534,0.00,C,high
-956.8338612594168,-973.6707067345791,-978.8842317868762,-954.9458353607416,-971.7938359465154,-976.9766939001445,0.55,H,high
-957.1870141615284,-980.9217830943257,-977.7142594687998,-958.561243919325,-979.9058962596087,-976.8175681889819,0.00,H,low
-957.5431065251231,-990.1113714403197,-998.0413361875195,-956.5130676166508,-988.4645254706018,-996.0834126319377,0.35,C,high
-955.8493920650382,-972.614734102595,-975.5512430418823,-954.3571335194669,-972.0949963546873,-974.7472582592819,0.75,C,low
-962.7826087611172,-1073.8215911534326,-1037.739800522187,-967.4732534426491,-1072.7005054902313,-1038.3489079580263,0.00,C,high
-959.0237589071432,-995.1125035659848,-997.2281763771767,-957.5617901594125,-993.7059889343709,-995.9953165224248,0.20,H,high
-958.1741681454939,-972.75296173927,-975.1916668415895,-957.0005810908009,-970.5904686606406,-973.1291076802678,0.75,C,high
-956.5693796057258,-991.360801835103,-975.3409685555367,-956.0561097073298,-990.6168122589709,-974.9249154187971,0.35,C,high
-958.4158182762185,-973.6277208307026,-970.2291652002916,-957.1910975072908,-971.1078271813535,-967.8301778746803,0.20,C,low
-956.1080799783314,-983.2002607871949,-977.1621302448797,-954.2978064831805,-981.4152444912678,-975.5704483792164,0.75,H,low
-957.9941930421691,-1055.6178415237148,-1062.6878708605213,-959.5350923098767,-1057.6206646153526,-1063.7537744377985,0.35,C,high
-956.6524793806875,-961.955658774225,-961.7631701875245,-954.720841860425,-960.6628687284423,-960.5546749543595,0.35,H,high
-958.9703381417527,-958.8506987378045,-959.3729945372888,-956.0175805327771,-956.1394218731963,-956.7276531418572,0.75,H,high
-955.763421149657,-960.4102877328219,-960.9322372544295,-954.0697604300434,-958.9354834306723,-959.3899086588095,0.75,H,low
-956.1761998737747,-963.2262697278152,-968.1837576661701,-955.281253490884,-962.3913955158162,-967.0799296117525,0.00,C,low
-955.741004789686,-960.032015800583,-973.1607404025755,-955.1511973799973,-958.7074181132243,-971.7326057819246,0.00,H,low
-957.5973506303187,-962.9704057627632,-962.6892348132467,-956.1259219489403,-961.0447013976353,-960.5450580760746,0.55,C,low
-959.404677300817,-1035.9031724887786,-1038.0759409682685,-965.3933532951698,-1037.374923832096,-1038.70864739155,0.20,C,high
-959.1844532049578,-967.9907777595023,-971.9108376729413,-957.0434468170411,-965.0800956394066,-968.5708393867563,0.55,H,low
-956.5284315152728,-1003.901103193965,-993.2755081671426,-958.2766111303175,-1005.0439884348602,-994.3341464184558,0.20,C,high
-956.2562542649856,-995.8351589103671,-986.9527674693664,-956.370786835785,-995.5550038739908,-987.2029048564879,0.00,C,high
-955.1319915454201,-960.0184709620672,-960.6461808457271,-953.3932425137423,-958.6946392310338,-959.2865059354178,0.75,H,high
-957.2985880423871,-976.7199239705868,-983.7835559363234,-955.8662281978528,-975.2242339108667,-981.9266233257938,0.55,H,low
-956.9538172611203,-1035.5205776507362,-1046.2774598435062,-956.2569664687329,-1033.7857882309156,-1044.029149771859,0.20,H,low
-956.8277071470768,-971.427922108265,-973.58405680159,-956.2940341427634,-969.8956453477304,-971.893481949805,0.55,C,high
-958.1536803238089,-963.5941594934235,-961.8427116019869,-955.6090441224121,-960.6417184795027,-958.9676293082496,0.55,H,high
-957.4334834820294,-992.5643917780884,-989.1033672351626,-956.672992278078,-991.7969749159421,-988.7228952629545,0.00,H,low
-955.708477555409,-965.4530839120159,-976.6028833953052,-954.7587099372804,-964.9365417065092,-975.2372753979688,0.75,C,high
-956.6927830857917,-1100.6073563936695,-1111.1009892715088,-961.9048773772766,-1102.1911855909166,-1112.7212853672377,0.00,C,high
-957.3823051081395,-1025.7556847289204,-1013.906827422979,-956.2152091943868,-1024.5637003741087,-1013.1919806597352,0.55,C,high
-955.5592170190133,-971.5582211699808,-968.6104175375854,-954.5752503562264,-970.203295027062,-967.3619298758249,0.35,H,low
-956.874175823643,-993.6470915569759,-990.6477764374653,-956.2450265383176,-993.053687249431,-989.7472319778888,0.55,C,low
-957.3711921327999,-980.1462584517674,-971.7718526138342,-956.6693936688577,-978.6742605887159,-970.9000955134195,0.20,H,low
-958.7532992533005,-964.9227121090146,-963.4702699124955,-956.5194458446774,-961.8626789105131,-960.4657461650514,0.55,H,high
-958.4870682341692,-1006.6847685666387,-992.798870917876,-960.2761751896874,-1005.368238177875,-991.960961906002,0.35,C,high
-959.5399510746901,-963.5920428671544,-967.1836742355592,-958.5178291366342,-961.7036060791855,-964.9877105141034,0.35,H,high
-962.8181054415422,-1006.4014408232767,-995.1322592723735,-957.944854868892,-1000.4071676011873,-989.6746504458154,0.75,C,high
-955.9235724863572,-976.1052694231718,-973.8144327182823,-956.383589875809,-975.0559966538608,-973.0659557465096,0.20,C,high
-958.9783720980216,-966.2232081596775,-966.1756361545835,-958.6481927223673,-964.3064077593621,-964.1538536559839,0.20,C,low
-956.1925468930639,-983.6902867472734,-980.5284957222881,-957.7954742841423,-983.0531962958087,-980.0918853444381,0.35,H,low
-958.6428783389325,-1033.3071840966718,-1029.6826413527347,-958.4381344182127,-1032.2338945992788,-1028.9914499165873,0.35,C,high
