I,G,C,H
0.08529945275952017,0.1789630698982132,0.20595274922571777,0.529784728116549
0.08551409996536122,0.1784795870210537,0.2084651177416276,0.5275411952719574
0.07594026028071871,0.3966960210521148,0.1009281347936277,0.4264355838735386
0.12556508533057792,0.09463906926824656,0.6195095361931098,0.16028630920806575
0.2051865593321192,0.07970104329447915,0.6054430532106189,0.1096693441627829
0.12675669841117587,0.10006941476228196,0.5910877807886459,0.1820861060378962
0.5032190219831607,0.07640350694237869,0.3350418235185262,0.08533564755593463
0.07621708101647001,0.3513703922245073,0.10434382053383356,0.4680687062251891
0.4848742786178353,0.07669802598954424,0.35048193192653965,0.08794576346608068
0.07586225481500827,0.4131039347913253,0.09985072513445856,0.41118308525920777
0.07638030825470755,0.3265922322595281,0.10615078514494403,0.4908766743408204
0.07587765954723467,0.40979526107812225,0.10006853330778273,0.4142585460668601
0.5348080513278464,0.07594204124738244,0.30731179050546875,0.0819381169193024
0.5506455986237725,0.07583344850006145,0.29210149453127654,0.08141945834488946
0.07617915381705576,0.3579273239350839,0.10386478517930842,0.46202873706855196
0.0779061012991274,0.20035917038736034,0.12125269530595817,0.600482033007554
0.13875417993350614,0.08200991738931403,0.6738265928447843,0.10540930983239541
0.07796517038888678,0.2114618332715491,0.12234325124998255,0.5882297450895816
0.07830162638571216,0.19400154657488844,0.12612273979430222,0.6015740872450972
0.07593949373205502,0.39686494027715463,0.10091711266130605,0.42627845332948433
0.07797781527373668,0.19528775404049034,0.12190200863197992,0.6048324220537932
0.07585262026686823,0.3885853599479661,0.09843437509001633,0.4371276446951492
0.4146004654080271,0.07768566070201123,0.41286502674964154,0.09484884714032045
0.07587749007030022,0.40983176571617425,0.10006614477386949,0.41422459943965595
0.07586225310264363,0.4131040644305129,0.09985067722246446,0.4111830052443789
0.07701831629567757,0.22205062846359663,0.11160323486145349,0.5893278203792724
0.2195584677615034,0.08176828413612382,0.5725157018100568,0.12615754629231593
0.07596520780775311,0.3913406873237422,0.1012777075191996,0.43141639734930487
0.07586225958502274,0.4131038096797999,0.09985080242509065,0.41118312831008663
0.07601985138983147,0.38078940104763875,0.10196467231502049,0.4412260752475091
0.07622010534068731,0.35087909645662774,0.10437967139782295,0.4685211268048618
0.1394180859990011,0.08199906952461067,0.6730648945295667,0.1055179499468215
0.1404558569470085,0.08198207784709689,0.6718743639358942,0.1056877012700006
0.14374168423420047,0.08192806718381784,0.6681060548752145,0.10622419370676747
0.5400992137525565,0.07588614182891747,0.30231905411171867,0.0816955903068075
0.07588977126990802,0.4101532368811047,0.10006219031896686,0.41389480153002034
0.13927770085505098,0.08200136491756353,0.6732259447184052,0.10549498950898004
0.4151358204988879,0.07767805717788578,0.41239420313713576,0.09479191918609017
0.23832881123930838,0.08084452561740403,0.5624336911295097,0.1183929720137779
0.07898095803569027,0.18841480903758068,0.13078012585250298,0.6018241070742261
0.07731779334708441,0.21280166616767116,0.1144162125240758,0.5954643279611685
0.07603957844352832,0.3822028568601531,0.10209479041646845,0.43966277427985023
0.0769165002113427,0.2560859158039604,0.1112821524226612,0.5557154315620354
0.13623790314380937,0.08077256900020484,0.6823463655132755,0.10064316234271009
0.2708263741658649,0.08398984767193192,0.5030534202674433,0.1421303578947597
0.1429170912346434,0.08194165637198034,0.6690515827043904,0.1060896696889858
0.13881647876420666,0.08200889789452516,0.6737551309030976,0.1054194924381706
0.5348079043634685,0.07594204427656337,0.30731191405815383,0.08193813730181418
0.07593320249479175,0.3981975146754827,0.10083003178739064,0.4250392510423348
0.432209408599524,0.07840016988541004,0.38861845932397593,0.10077196219108997
0.4908246916648034,0.0766366233344057,0.34504862533891584,0.08749005966187508
0.4318250279001481,0.07842009335854604,0.3888327079191266,0.10092217082217925
0.13623060164643444,0.08205109396337516,0.6767225323697541,0.1049957720204367
0.10891486936615283,0.12967280503759104,0.4550417574813128,0.3063705681149431
0.1333583936749198,0.08709656344638132,0.6531326015751144,0.12641244130358437
0.13328235245373976,0.08723253818761321,0.6524957210001674,0.12698938835847978
0.11027147266065729,0.1266838867681956,0.4690212616809875,0.2940233788901595
0.08164135595188246,0.1912427542966174,0.16565506116872802,0.5614608285827722
0.07691624145003953,0.2561154336477567,0.11127995263323248,0.5556883722689712
0.07594009278233993,0.39678097459509415,0.10092268230145227,0.4263562503211137
0.13085950787251968,0.09160630755084627,0.6319863157214566,0.14554786885517718
0.5110555998669004,0.07634661250283431,0.32728887410658014,0.08530891352368496
0.22281112657327873,0.08668337322662736,0.5287475179313229,0.16175798226877092
0.2860698834830218,0.07941104553398702,0.5264709923877747,0.10804807859521627
0.2965361004778752,0.07944773063416455,0.5158690106219332,0.10814715826602697
0.4695794871050101,0.07689421904305176,0.36456651992700095,0.08895977392493695
0.07594150933600823,0.3964915408569846,0.1009416962421475,0.4266252535648595
0.07602108807006003,0.38054519722184027,0.10198039660543906,0.4414533181026606
0.07602111676721028,0.3805100202258822,0.10198268993080678,0.4414861730761006
0.489734556235236,0.07663207159872887,0.34618102133136974,0.08745235083466552
0.2857943440071061,0.0794144876501656,0.5267160708438885,0.10807509749883978
0.14044503396987978,0.0819822710699096,0.6718867554524792,0.10568593950773163
0.07587850514761525,0.41231624717622445,0.09990524453286978,0.4119000031432904
0.0779842863119027,0.19308455787925902,0.12289325275963014,0.606037903049208
0.08757335680369423,0.17156615860198124,0.23407206615262321,0.5067884184417014
0.07826087377523677,0.19945395246356257,0.12571891214390638,0.5965662616172943
0.12550217301811162,0.10142897732020276,0.5857906583304738,0.1872781913312117
0.22969296866151284,0.08200763772842704,0.5612908316410418,0.1270085619690185
0.2832726991927189,0.0838480469977555,0.4918780437580329,0.1410012100514927
0.07597194659267484,0.36200455738253995,0.09993132882520231,0.4620921671995828
0.1362305421164662,0.08205108239940756,0.6767226384989501,0.10499573698517603
0.1308588669419203,0.09160760242750483,0.6319801833563786,0.14555334727419622
0.07586225496368776,0.4131040399734124,0.09985072700558242,0.41118297805731746
0.13309599908209546,0.08757926692227865,0.6508475325287713,0.1284772014668546
0.07586225474105042,0.4131039968436664,0.09985072328420183,0.4111830251310812
0.1362305421164662,0.08205108239940757,0.6767226384989501,0.104995736985176
0.07586225176813527,0.4131040485763187,0.09985066485066177,0.4111830348048841
0.07585258127676334,0.41749171550471176,0.09952972962981485,0.4071259735887099
0.11886740420253611,0.11466555466357482,0.5212734190383227,0.24519362209556655
0.07587737740635209,0.4125392697629165,0.09988911676890844,0.41169423606182276
0.21170745676143965,0.07961147777760641,0.5984429506499681,0.1102381148109858
0.3831018030791164,0.07814353484529661,0.44012506151128694,0.09862960056429987
0.0761367669949664,0.356120063475558,0.1031249128807758,0.4646182566486998
0.07616394884837406,0.3228399483305746,0.10211776949230947,0.49887833332874193
0.30649479784479705,0.07929581787137445,0.5071687422068937,0.1070406420769349
0.07786330931664341,0.20046834500065547,0.1207133016633169,0.6009550440193843
0.0758905426976345,0.4070233935142188,0.10025077767689336,0.41683528611125353
0.07715038939186898,0.23001590908200248,0.11316517694127096,0.5796685245848575
0.07581320791437418,0.4255240471684778,0.09894737595777121,0.39971536895937665
0.07592096703468636,0.40072209556585453,0.10066444418671847,0.4226924932127406
0.1401314313167893,0.08198739822745463,0.6722464966519072,0.10563467380384867
0.5097861098250839,0.07647708093912618,0.32742577258857875,0.08631103664721097
0.0802048151458267,0.1900026244540966,0.1490424401474535,0.5807501202526228
0.11838747435121103,0.11470309191637146,0.5229945178539543,0.24391491587846326
0.07603504464077433,0.38278109310556035,0.10205311112367534,0.4391307511299899
0.07586225555292425,0.4131039618665501,0.09985072970674658,0.41118305287377915
0.09473056613334314,0.1613793667430531,0.3068801629460923,0.4370099041775114
0.1365180180505871,0.08204639127122924,0.6763927350579302,0.10504285562025342
0.2888908008602769,0.0793758450215296,0.5239621082476967,0.10777124587049655
0.07597735869787434,0.3934905228425506,0.10127323284510473,0.4292588856144701
0.38245997343830535,0.07876825431488442,0.43588727867676613,0.10288449357004398
0.14136725651053472,0.08068755190853742,0.6766257775105153,0.10131941407041246
0.07597681841343303,0.3935905388137194,0.10126593724578095,0.42916670552706665
0.07694703369033,0.2525306773482633,0.1115394963722251,0.5589827925891814
0.0855397564671829,0.17842650081072864,0.20873967882642025,0.5272940638956684
0.07694435102682474,0.25532166015555496,0.11133298452141017,0.5564010042962101
0.14134478198838435,0.08068792787535647,0.6766507800204788,0.10131651011578037
0.5348079763385059,0.07594204329149394,0.30731185436402786,0.08193812600597222
0.08578291581207985,0.1779612183532932,0.2111331767605472,0.5251226890740797
0.23980582259421512,0.08568575097206924,0.520060472401568,0.1544479540321475
0.11468437276586066,0.1269320527178207,0.28723057363242815,0.4711530008838901
0.075966682060755,0.3910353735473792,0.10129753152370706,0.43170041286815863
0.0758622573315784,0.4131039297188749,0.09985075950446146,0.4111830534450851
0.2968993724195798,0.07927512519464297,0.5168440650335242,0.10698143735225255
0.47351322783615113,0.07685255187663005,0.36053546976794476,0.08909875051927399
0.13623061338030498,0.08205109683573868,0.6767225112992366,0.10499577848471991
0.07700157220811955,0.24594154248263106,0.11201657547684546,0.5650403098324039
0.07593971268321006,0.3968186719462874,0.10092017170473437,0.42632144366576796
0.23500003270495262,0.0798159770900191,0.5734108602476803,0.11177312995734799
0.19767065889256766,0.08068018790451131,0.60526958061691,0.11637957258601081
0.0758902627404692,0.40708349043735614,0.10024683015590535,0.41677941666626916
0.4697597654267265,0.0768915969447517,0.36440826869044796,0.08894036893807383
0.1193518596192237,0.10775878365802793,0.5564476362884152,0.21644172043433313
0.29886332452123837,0.07941219470868435,0.5138361200058773,0.10788836076420007
0.4191719027797148,0.07762065305271376,0.408845016378925,0.0943624277886462
0.11508017929236729,0.12556153091046812,0.29937281574132235,0.45998547405584234
0.07795563407870314,0.1953428719734906,0.12162101392434703,0.6050804800234595
0.21163195128101092,0.0796122646310173,0.5985115850419628,0.11024419904600871
0.07586468915005508,0.41258181484123163,0.09988513680510921,0.411668359203604
0.10604901395139034,0.13803213596250763,0.41108849606039055,0.3448303540257116
0.4657873330782626,0.07694934170886801,0.3678953796866763,0.08936794552619318
0.07580533811913569,0.39971256969931873,0.09780448041791656,0.42667761176362906
0.07603979007612409,0.38216483191343775,0.10209751484664054,0.43969786316379766
0.20540393422290815,0.07969787135218713,0.605200578393902,0.10969761603100259
