I,G,C,H
0.0411684699377765,0.035339601412639636,0.40378065136659336,0.5197112772829802
0.039587532342186,0.035000000307463065,0.5417118272844711,0.3837006400658911
0.03564596514287323,0.572089779519037,0.10009674175977515,0.29216751357831316
0.040648800898488685,0.03506004433927194,0.5793831082029494,0.34490804655929724
0.800984135912723,0.035000000076215766,0.12259311811196126,0.04142274589911182
0.04127390297444961,0.0350782546227236,0.5688379184399374,0.35480992396287897
0.48734205662852814,0.03503527479776455,0.3535096634057813,0.12411300516791449
0.039104562769170126,0.2691632419701751,0.28277810496846173,0.4089540902921909
0.8736826189571835,0.03500497834686221,0.051798578736546703,0.039513823959399584
0.03548109403227348,0.5554740887036621,0.13948259690406417,0.26956222036000616
0.03769675769428719,0.30989630743805396,0.2538376933899272,0.398569241477737
0.03536409652316212,0.7110971885732907,0.06535887805211257,0.1881798368514252
0.7901864573363632,0.03500027814990231,0.09471961374741052,0.08009365076632068
0.20536055157257396,0.03500469214895196,0.5014242202773976,0.25821053600106675
0.04049033543608363,0.12769484215766658,0.3295252253282636,0.5022895970779931
0.03745082026624342,0.03522125672214412,0.3122426233304582,0.6150852996811439
0.04354189690052817,0.03516655890706235,0.511014897305185,0.4102766468872256
0.040357320913751125,0.22571381487062397,0.3350519332235002,0.3988769309921155
0.0370228537330663,0.043848782946734756,0.23017821702799693,0.6889501462922037
0.0362682227572839,0.5508858938226685,0.1647777458563377,0.24806813756371082
0.04006093030706693,0.05478140702986678,0.3058067030484337,0.5993509596146416
0.03579547165493647,0.46961841253143,0.1787308860504504,0.31585522976319386
0.892920185498367,0.035,0.036929630997702814,0.03515018350393549
0.03536414966864784,0.7110948511296116,0.06536379531913811,0.18817720388259387
0.035318451167075916,0.6077015106891992,0.12651381713097976,0.23046622101275238
0.03640373066142029,0.4600507862670229,0.19931474294378612,0.3042307401277641
0.2818923181429177,0.035007074855629434,0.37524219876569204,0.30785840823575333
0.03544588313434642,0.5747440214383274,0.13550570640863366,0.25430438901869085
0.03535611410684545,0.6252157059922503,0.11461138381286749,0.2248167960880409
0.03573075663477775,0.5457155307063005,0.15025159113241313,0.26830212152651833
0.03910724386247111,0.2690191545519231,0.282769366316099,0.40910423526950773
0.0433748726086008,0.035031448660569994,0.5503471777304876,0.37124650100034334
0.04370975813878211,0.03500000000020944,0.649724144225485,0.2715660976355142
0.03975153523940253,0.03500220696472799,0.5298249867579818,0.3954212710378941
0.2013799594608882,0.03500292579004317,0.5134439750372568,0.25017313971181093
0.0388108226057457,0.061932156236975414,0.30817812987728,0.5910788912799931
0.0450043909827168,0.05059298295120662,0.5969159743297081,0.30748665173637907
0.8929226187358251,0.035,0.036927122972164744,0.0351502582920167
0.1963055237414623,0.035000000000081626,0.620987242443734,0.1477072338147146
0.04486770508175945,0.04517819044197729,0.4547452271232211,0.4552088773530354
0.044291411130317315,0.035142892003294256,0.4759492212533174,0.44461647561307394
0.039422158223485174,0.03501965163808298,0.345111078136778,0.5804471120016659
0.03708548019363574,0.03608395831233219,0.21244857133800493,0.7143819901560161
0.04276494673694629,0.035025022124225785,0.560226979682662,0.3619830514561599
0.059874300541311515,0.048206666520179374,0.5588562016640445,0.333062831274458
0.055792413907722375,0.035000000001632926,0.6691331501700516,0.24007443592058214
0.04354792393629056,0.03516449874447977,0.5114923770957664,0.4097952002234721
0.7902738745374399,0.035000279240153656,0.09466461425024346,0.08006123197217474
0.03708741706392101,0.05048187125971542,0.28823955255348477,0.6241911591228726
0.11256542862743366,0.03500012736841076,0.5937713753256558,0.2586630686785111
0.19992146085598334,0.037704535630256095,0.4757685617676615,0.28660544174609137
0.11257845470091049,0.03500012740671311,0.5937873741294551,0.2586340437629098
0.04383604525807279,0.035,0.8194992898659935,0.10166466487592533
0.039951627849642006,0.035081682292113704,0.5117591215267417,0.41320756833149913
0.04300009892007744,0.047528068685201486,0.5882487316821584,0.32122310071256965
0.04300063739476401,0.0475303985028539,0.5882356013166865,0.32123336278569037
0.044462072694513834,0.03616186835723009,0.40507400167999125,0.5143020572682533
0.0364814464869132,0.037011605892789484,0.3786612884176385,0.547845659202649
0.03708799448879099,0.03608917485420888,0.21264559180005443,0.7141772388569446
0.03519143120547981,0.48600654348949646,0.06607966506659443,0.4127223602384398
0.04247413842247384,0.03510347825442329,0.5213292939024593,0.4010930894206341
0.5790142385376974,0.03536383705394765,0.23179836454620908,0.15382355986215662
0.892953238438035,0.035000000042526305,0.03649226550234399,0.035554496017088336
0.054515759727143794,0.03504208861570894,0.6507611635699343,0.25968098808720763
0.0563894276215362,0.03500003636590404,0.5368095757741401,0.37180096023842896
0.05151823991256281,0.03500000000000011,0.7391908134527703,0.1742909466346764
0.035191795693877564,0.48592688636565595,0.06613967902546047,0.4127416389150007
0.03573388689452813,0.5455516327676008,0.15058004870378844,0.26813443163408446
0.03596057554965963,0.45232863290531833,0.1892469686230847,0.3224638229219293
0.32644426193079834,0.03500000000000006,0.4968643103786718,0.14169142769051798
0.04859097367128377,0.03500000758988589,0.5498937355383331,0.3665152832004928
0.04371185715359885,0.03500000000021641,0.649134711964175,0.27215343088201505
0.035794294853351775,0.5405022921570026,0.1565914007139028,0.26711201227574854
0.03693950504361906,0.41191277044935715,0.244476117785914,0.3066716067211006
0.036519516611460495,0.08654268453485517,0.41548864573307775,0.4614491531205963
0.03694731243126099,0.4288129632276817,0.23903054245289407,0.29520918188817014
0.04000378202020758,0.035034025668659416,0.58784602229226,0.33711617001888067
0.3887206792060681,0.03500475565289581,0.3144982933498867,0.2617762717911377
0.0759640909278157,0.05536428729027443,0.531606731818844,0.337064889963056
0.03948212075705472,0.04343686585886734,0.41337065920124805,0.5037103541828276
0.042687667981809306,0.03505440541411634,0.6600675945731412,0.2621903320309344
0.04247265796745983,0.035103534352512844,0.5213015441143747,0.40112226356566355
0.035134270088000505,0.6919435722607603,0.05078066998318388,0.22214148766805786
0.0449040108611241,0.03513278075903499,0.5008149393054342,0.4191482690743996
0.035766683810660435,0.5605529739342072,0.15050936785575264,0.2531709743993718
0.04120548693569474,0.03500017124861291,0.5714457058618222,0.3523486359538719
0.035480555811966755,0.5555460046533933,0.13943164494220253,0.2695417945924274
0.035295363933203865,0.649796373538521,0.07696874212421548,0.23793952040406668
