I,G,C,H
0.17231834251594075,0.1724914279125117,0.3231864392486304,0.33200379032291877
0.8256654605375606,0.0001462156482626206,0.11776553370229297,0.056422790111881685
0.09379685566426546,0.39194992779531695,0.24996407431052797,0.2642891422298915
0.7409819251498617,1.7501010392045142e-05,0.15338125344105652,0.1056193203986884
0.0460997358526362,0.49730546309427054,0.21664034189173834,0.23995445916135805
0.2298956948030758,0.1628137713723093,0.3374891592109353,0.26980137461367654
0.05376474204570479,0.48114494137889774,0.21979777864139013,0.2452925379340088
0.165276274073738,0.012102738347397007,0.4282980267164928,0.39432296086237145
0.04031758895132235,0.47845539952757365,0.240821906671639,0.24040510484946156
0.30825805295247327,0.00867871941749233,0.38839861593528374,0.29466461169475316
0.05516581698751624,0.46502679743226083,0.23717065190552017,0.24263673367470623
0.2249944410875208,0.04691545356996833,0.4081906819765088,0.31989942336600097
0.8035037685810071,0.010623534104448731,0.10888270640387054,0.07698999091067009
0.533149114189128,0.0032209251172065534,0.2840999985071488,0.17952996218652006
0.04790588886714983,0.4870463323005068,0.21495456468724947,0.2500932141450911
0.06263328295598918,0.46111860523130255,0.24118446003033478,0.23506365178237376
0.14060855238128292,0.3406497216190909,0.27152335899084573,0.24721836700878366
0.30037271901435564,0.0027890062650593956,0.44218923171418395,0.2546490430063982
0.05331825421590476,0.5232579127837057,0.16599107427733248,0.25743275872306015
0.3235292197486247,0.05858077835468077,0.34776875364542215,0.2701212482512731
0.05694705120785929,0.4840508963538091,0.21899778326982822,0.24000426916850554
0.27594556867807557,0.04497789956672985,0.38575927756228706,0.29331725419290655
0.06418683058044539,0.44842630343082457,0.241321067563379,0.24606579842534795
0.742595713564669,0.009451106904558061,0.1382837045867245,0.10966947494404825
0.5925621827333789,0.003974896121680247,0.22198955219113725,0.18147336895380523
0.2647956541197197,0.02317232570642969,0.4141895879146397,0.29784243225921203
0.7433156488721082,7.084679100603535e-05,0.15817143646856527,0.09844206786832328
0.168821079506459,0.12900675878441942,0.3725044818284171,0.32966767988070766
0.344876703160362,1.0459140211273147e-13,0.5463224813194427,0.10880081552008984
0.05943461044577266,0.5034796111629758,0.2073860771311311,0.22969970126011885
0.05224026142651607,0.5749106147765892,0.1502753162408954,0.2225738075560016
0.9528019560905916,5.773389351379427e-06,0.030621691238353854,0.016570579281700932
0.9527933925775326,5.778445502318656e-06,0.030628827344420344,0.016572001632545998
0.05918642902031559,0.4874306394698051,0.22621218758574085,0.22717074392413872
0.06076838225373704,0.4743463823408245,0.2297230733268587,0.23516216207858195
0.22505827503175715,0.04679656247821672,0.40829551576425727,0.3198496467257716
0.1306531553014314,0.2692483235503633,0.29995471992426914,0.30014380122393325
0.16105052992803387,0.26191349694165555,0.29292442635912225,0.28411154677118955
0.2854775075497443,0.04941308208948947,0.3507141820434746,0.31439522831728844
0.23186984860793533,0.003433449994800049,0.4589198271288709,0.3057768742683911
0.09612588883312903,0.4384615619145354,0.23262750432827656,0.2327850449240592
0.9024877670522657,9.806306775981429e-05,0.06422653476854813,0.03318763511142338
0.33163286047260276,0.10450207681960641,0.30483209079745716,0.25903297191033514
0.07510126766569669,0.38388238662423296,0.26228085607365,0.2787354896364239
0.16841969381424804,0.1289118915466184,0.36545477896628603,0.3372136356728498
0.47530806963014544,0.0032366555340723247,0.3355131640349811,0.18594211080080467
0.37431531377204375,0.017007067465671006,0.34194472565123585,0.26673289311104653
0.08974209410457047,0.3734947799957169,0.26140184802682326,0.2753612778728912
0.04687506928591895,0.5216356841779386,0.20174263672035508,0.22974660981578743
0.07513253649527032,0.38388204602790754,0.26232506404747624,0.27866035342934353
0.04701913976421073,0.4762024488884849,0.23732339498394556,0.23945501636336186
0.4188957679960428,0.06807099774570266,0.28229153930394174,0.23074169495431393
0.34270299810473237,1.0065070389475542e-07,0.5253412999772139,0.13195560126735228
0.08817778129571138,0.38455649189605523,0.253935828764621,0.27332989804361024
0.27724498311044765,0.02007712819356642,0.38866104669275714,0.31401684200323116
0.3743163478528984,0.016996692801242528,0.34196745782396226,0.26671950152189733
0.9227255850155486,3.1526044086056905e-07,0.050825137490329304,0.026448962233683673
0.8124341783830831,0.0039780032831747995,0.11603621167118262,0.0675516066625627
0.27595707739929676,0.044984111833521565,0.3857427896527312,0.2933160211144523
0.12062153795132062,0.2930909271479349,0.3024929406316685,0.2837945942690774
0.2854954788454973,0.04938170883272542,0.3507294082452613,0.31439340407651656
