I,G,C,H
0.12136856286285622,0.03523395896993619,0.3873810155652355,0.4560164626019803
0.8948852484874892,0.035,0.03510913464429447,0.035005616868222546
0.10002044250149264,0.14444032447541671,0.3152347207525328,0.4403045122705547
0.8943189395604298,0.035,0.03554255128063037,0.035138509158937584
0.040827192834264836,0.6469259894949096,0.11615241596542059,0.19609440170540154
0.28691906597431904,0.03516172945504054,0.4697801849938371,0.20813901957679978
0.04627892669013166,0.6338753728841282,0.11994567177498802,0.1999000286507593
0.04699521303527737,0.03500000032001604,0.5133620502625069,0.4046427363821895
0.038462937944956525,0.5792488522034474,0.17282544240660297,0.2094627674449874
0.307133567672329,0.03500000011470679,0.47886015100302604,0.17900628120994
0.04846615718910867,0.5819416159053016,0.16426293339974327,0.20532929350585105
0.1463213814515283,0.035000371077463746,0.5843871865823125,0.23429106088868867
0.8949720527556269,0.03500000000960187,0.03502206290124865,0.03500588433353462
0.8659487086787001,0.03500000000038204,0.060268477429300964,0.03878281389161174
0.04147626785186446,0.640618804162374,0.10947631170042949,0.20842861628533516
0.05942891389151413,0.5789762320299465,0.1762178816070678,0.1853769724714732
0.5691235835010853,0.09105660395376966,0.18365617390052066,0.15616363864461696
0.23626787055762608,0.035000000000488016,0.634121903380517,0.09461022606136807
0.043351112953781155,0.7084856360629993,0.05406947772992019,0.1940937732532913
0.6006664633767733,0.035001184674417436,0.252143265044223,0.11218908690458973
0.049469986983786414,0.6472433440424658,0.11862363890307016,0.18466303007068668
0.32598584164926403,0.03500028104401579,0.4751779485507697,0.1638359287559488
0.06303941318168375,0.5279715981141034,0.18201288004448926,0.22697610865972007
0.8949125819864627,0.035000000007803504,0.03506243761836812,0.035024980387376003
0.8861375245531863,0.035000000000332515,0.04076198765711297,0.038100487789362036
0.19523287210172954,0.03500001189162168,0.6003867877464385,0.16938032826021554
0.8944294588211662,0.035,0.035498853803890215,0.03507168737495456
0.10804292615986218,0.035063824462114354,0.5051781819564634,0.3517150674215711
0.19260484567228414,0.035,0.7366082443427738,0.03578690998494434
0.05282855342734458,0.6849767825847453,0.09894626783093041,0.16324839615698955
0.04070128534625034,0.8058807573602516,0.0453991381480815,0.10801881914542802
0.8949999329379197,0.035,0.035000062891333644,0.0350000041707502
0.8949999328782551,0.035,0.035000062950346945,0.03500000417139895
0.05399577540724103,0.6435066160685383,0.13618153775851888,0.16631607076570476
0.0553260861050522,0.6236823345959916,0.1429823389730287,0.17800924032592857
0.14625891915552502,0.03500036635774253,0.5847062957554061,0.23403441873133501
0.15162209562553508,0.04163722272166716,0.37452911857492877,0.432211563077881
0.2134292975615867,0.03921357581046971,0.3718897322312912,0.37546739439665083
0.3390956312296116,0.035000461428611435,0.35371099188870486,0.27219291545306196
0.08885797447848436,0.035000000001653944,0.716727883735052,0.15941414178481428
0.12680784527558053,0.24937063721707747,0.2970059505710032,0.3268155669363431
0.8949995665187164,0.035,0.03500040944950157,0.03500002403179216
0.8226618403902689,0.0350039426709651,0.09032536910245116,0.052008847836325034
0.07952977274735128,0.2058540420968309,0.3119299718270781,0.4026862133287402
0.1077015792325703,0.03506668889199045,0.49225809015749483,0.36497364171794194
0.7986750772289185,0.03500000000081734,0.12365200332999784,0.042672919440269394
0.6640159210348341,0.03500000340299098,0.20128681253753086,0.09969726302464683
0.11583552491501399,0.15102672125254557,0.30292415716052645,0.4302135966719185
0.04055164329346275,0.7185126548035118,0.0865836676585417,0.154352034244475
0.07962912391469665,0.2059247134817118,0.31218436399494537,0.40226179860863875
0.04203276212721083,0.5917102438148777,0.16294564564101593,0.2033113484168847
0.8539755569797174,0.03500074763590205,0.06298485896969275,0.048038836414679556
0.21355998702890383,0.035,0.7147983762135647,0.03664163675753991
0.1146454449852885,0.18530084075416167,0.292032737913491,0.4080209763470668
0.24718313669225192,0.03500000564035447,0.4821421424079852,0.235674715259417
0.663955545737944,0.03500000340270264,0.201343588680012,0.09970086217934553
0.8949981002231354,0.035,0.03500178716718524,0.03500011260968695
0.8949504755972375,0.03500000000011661,0.03504560841216627,0.03500391599047983
0.3260904020580765,0.03500028127765575,0.4750811732989741,0.16382814336528415
0.16180026945940204,0.050512314824044766,0.4376905900965539,0.34999682562000456
0.3391259184184442,0.03500045995339329,0.3537269602648118,0.2721466613633462
0.8949999174367952,0.035,0.035000072648930056,0.035000009914285785
0.10486201093713629,0.035027650864975536,0.6260535172389435,0.2340568209589403
0.040696537000539997,0.8059205741126861,0.04538115513148155,0.10800173375529995
0.06228127487846198,0.5470790133191576,0.18575497212598005,0.20488473967638937
0.08412926835518703,0.03500165099627767,0.7227810756392334,0.1580880050093057
0.17123386215031783,0.03500066202105724,0.5816598564623067,0.2121056193663241
0.29577566599949345,0.03530494754968278,0.45189521241955716,0.21702417403127386
0.17086949544606797,0.05206045529328262,0.4282562542675957,0.3488137949930523
0.0518214100763881,0.6299045557860588,0.13789247268310634,0.18038156145445644
0.062286785396886785,0.5470924044425434,0.18574973930789912,0.20487107085267653
0.16294398373161806,0.043130600743593234,0.3798956223488814,0.4140297931759092
0.8949915803905008,0.03500000001345612,0.03500647676189111,0.03500194283415316
0.894715010421819,0.035,0.035267420430550096,0.0350175691476216
0.8949737665526664,0.0350000000909097,0.03502267085824913,0.03500356249818484
0.8949996470380168,0.035,0.035000324270021,0.035000028691952824
0.07595665582728547,0.0350000000786085,0.6363395573042234,0.2527037867898769
0.03513390465435046,0.8482986725814216,0.037638438831545204,0.0789289839326823
