I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-650.069347540721,-665.2829129039119,-641.6707167108697,-667.917744018005,-673.7081328989933,-638.9093266109684,-664.1171541411906,-669.9336693046239,H,C,high
-644.7811109553885,-774.7954609038992,-668.6815716630252,-750.2560466682381,-716.6677447771681,-675.5794073683536,-750.8251595757345,-718.545393404702,I,H,low
-650.1776591129526,-645.7575636352823,-641.656341998827,-652.7860047853518,-659.488739729275,-638.0406009494465,-648.5128084698458,-654.9895536685985,H,H,low
-646.0605241948477,-805.2960911249838,-664.9325804151289,-730.1093591170568,-790.9553180508826,-666.84651902504,-731.5211098860061,-789.7429959040766,I,H,low
-651.0953625213846,-633.7648936687973,-641.7721271526634,-644.2186146136378,-641.6243042733665,-637.3138676214207,-639.6343689877848,-637.0080228287638,H,H,low
-640.7768276940383,-660.7692430400801,-634.9974838805581,-665.6100763825611,-670.9563223299568,-635.6113652339754,-665.3980005549636,-670.6442742123833,C,C,high
-647.5710030304273,-632.0666623400139,-640.4440291966913,-640.6149415716035,-641.1260234247146,-636.0242061752471,-636.2352711101703,-636.7244222183732,G,G,low
-651.7909831899998,-703.120422243614,-636.2970212162728,-687.9014720552458,-703.041273162193,-634.866992863854,-685.3922875705217,-700.1730016642575,H,C,high
-649.8649824454294,-631.2099571678693,-636.4363040508074,-638.5735791364531,-639.0196648958572,-633.1664149843872,-635.575256325498,-635.9280495418433,G,H,low
-641.3273427447235,-705.8668081714912,-635.7199959682013,-699.4218655851566,-689.6671632072819,-636.9690028985882,-698.8168945266102,-689.0191873321321,C,C,low
-647.0043567633232,-632.3281328415633,-640.178544181413,-639.8389353994539,-638.4500949753159,-636.9000186587716,-636.6416411848633,-635.3204233228424,G,G,high
-644.1869853563804,-681.0641450692559,-635.1343228075378,-681.8216193121901,-664.4950710176072,-636.0557380391324,-681.1359889545057,-664.2519602291165,C,C,low
-646.7632167614512,-722.1319548064843,-720.258466801225,-694.566299998368,-675.6436939767078,-719.0752911274191,-697.634742355005,-677.4257420273259,I,I,high
-642.683129978372,-728.6403327282309,-715.4518553769713,-649.6507875950127,-697.0321638335281,-714.7920107141605,-653.2637677118399,-697.2783970453992,I,I,high
-648.2765008042062,-631.0087376983736,-639.7725373785926,-639.6749496927378,-641.0146603057461,-634.8026894242505,-634.7952324330736,-635.9286599745459,G,G,high
-641.6007408421196,-628.7948668251792,-635.1587138280967,-636.027142316504,-635.5974241534558,-632.6428526473055,-633.4556834053045,-633.0921139232091,G,G,high
-642.7539739006468,-645.823126316581,-644.7897940057467,-644.345520330265,-650.778782217912,-643.3100180369723,-642.3811453187665,-648.4424008419456,I,H,low
-645.2182750418815,-724.4551304351452,-638.0621160722958,-712.3723051976185,-703.9781251086177,-642.8104969152675,-711.1835831328846,-703.201534727112,C,I,low
-648.8892145900198,-632.1134679464485,-645.0467519831116,-646.3595299704155,-646.0410666961259,-636.1186326940149,-637.3917966496041,-637.0782334765082,G,G,high
-641.7645774517729,-680.8239013751556,-675.9733398488747,-671.5246431278916,-640.9767282094239,-674.5091514026092,-670.8061341137703,-641.9305185992184,I,I,low
-645.3137929626763,-630.5201977052227,-638.7547940875589,-639.9060409906899,-639.302406089167,-634.5946005972049,-635.7406296077274,-635.1753950146636,G,G,high
