I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-700.3539978234342,-714.9380405886185,-692.2672738492419,-717.4359600510733,-723.3781746958616,-689.6153909776049,-713.7940016928545,-719.7565646804659,H,C,high
-695.2798075039203,-817.554613959771,-718.8142560214949,-795.4572339241247,-761.0916537616683,-725.5184167573468,-796.0164418008909,-762.9735191721608,I,H,low
-700.5336001875339,-695.4614981398634,-692.3961473559511,-702.4848328902228,-708.822075280964,-688.836364017584,-698.3644086008433,-704.4770547828876,H,H,low
-696.593444449925,-852.3255957465879,-714.0061875342835,-779.9747592945897,-838.3989124355551,-715.9673135674758,-781.4505629772369,-837.2371309501469,I,H,low
-701.3251311441478,-684.6557144577116,-692.3739515587577,-694.6526037509851,-692.2437120423676,-688.0969389325514,-690.2625967766318,-687.818530685349,H,H,low
-691.3428259792698,-710.3079823039362,-685.8398328643428,-715.0941199240749,-720.2170800202779,-686.3974287822166,-714.9302235198594,-719.94696286923,C,C,high
-697.699386679335,-683.0455509322637,-690.965950352992,-691.124100766936,-691.6083953335494,-686.8414964763789,-687.0302821088821,-687.5007628037672,G,G,low
-702.3268043568823,-753.1866116757336,-687.1146284190165,-737.9511734870993,-753.0159585935123,-685.7413031191304,-735.5116210437578,-750.2160103382633,H,C,high
-700.2561080914243,-682.1881763337421,-687.1445314008814,-689.2654064273056,-689.5816191875808,-684.0036043896001,-686.3906977598682,-686.6048785873724,G,H,low
-691.8888248717037,-755.6512677846514,-686.5303051318491,-749.4196048796654,-739.3141803750118,-687.7886234114247,-748.8864634054293,-738.7433455725841,C,C,low
-697.2919038635702,-683.2658942222494,-690.7333614467719,-690.37558376375,-689.0763336436929,-687.650521366865,-687.3673419256953,-686.1417451972927,G,G,high
-694.6483394484374,-728.9434130982609,-685.9077861707513,-729.9227552224872,-713.3777917177905,-686.828519657539,-729.3017562563625,-713.1893240931155,C,C,low
-696.9305962995634,-766.6234739911029,-765.2301741313134,-742.8511158539785,-723.1623230628605,-763.9415061714242,-745.7816228581484,-724.7387031163757,I,I,high
-693.2239079222118,-773.6387261023136,-761.7711560620376,-700.0885166671318,-743.2260052404489,-761.1063184097098,-703.6819944826193,-743.4918772308782,I,I,high
-698.823808005392,-682.0786838281049,-690.5733857906091,-690.4975837314026,-691.7057272175279,-685.7213101142414,-685.7331376117721,-686.7443503362261,G,G,high
-692.173795445503,-679.904312756873,-686.0205058428969,-686.8739485103464,-686.4170829089918,-683.6125863197908,-684.4102695089188,-684.0216426695908,G,G,high
-693.3048804136143,-695.0669773822684,-694.9492933273085,-694.188527741051,-700.1065449607541,-693.4313732702619,-692.2137385724102,-697.7896987581811,I,H,low
-695.6472678878016,-770.3789828214007,-688.7671014720755,-758.921268756375,-751.210327400737,-693.2812801378093,-757.7530060252052,-750.4560971492235,C,I,low
-699.2986319021045,-683.1205807416752,-695.6973433370127,-697.0417417584994,-696.6604333759785,-686.9723968752604,-688.2750514718674,-687.8997063909081,G,G,high
-692.2324158416401,-729.5447566165585,-725.2185893192892,-720.3077885379548,-691.4298505620172,-723.8132629517862,-719.6048909421029,-692.2600334625159,I,I,low
-695.6275148596485,-681.5296104822431,-689.3647911385405,-690.4987919121913,-689.8820300360939,-685.4489074348218,-686.5761677210138,-685.9919450142177,G,G,high
-692.5310035742128,-731.7955137065458,-687.444089992909,-739.7129754613281,-713.3216816046984,-688.9080453039696,-738.2812638026177,-712.3272180296059,C,C,low
-693.6969562131577,-682.1434473254878,-689.1321676762524,-687.7403264915608,-687.8951464967242,-686.1062455153652,-684.6448350676844,-684.9236217517769,G,G,high
-696.1629077821134,-767.3892382118167,-742.1879402829512,-720.580986214239,-739.9443333908056,-741.9334752512251,-721.1169133824675,-739.8424457835594,I,I,low
-692.9507472399257,-774.9401768082408,-702.968937790916,-783.667321361225,-757.6502873793827,-702.5680831432319,-783.6398981987668,-758.3416611565897,I,H,low
-695.6270520376921,-741.5798662776912,-687.8720498144951,-730.366462344506,-730.7255965129413,-690.1183175369777,-728.7422777345005,-729.0898140388963,C,C,high
