I,G,C,H
0.13890022198663116,0.08135836045294843,0.32092891225230813,0.45881250530811096
0.7463278052606892,0.07500000000000084,0.10367219473876149,0.07500000000054895
0.14442706116450904,0.08411325003130621,0.3471332003825201,0.42432648842166365
0.6869977960450481,0.07500000846654435,0.1629991127668007,0.07500308272160616
0.08489894407875048,0.5846651975245268,0.15382613016675914,0.17660972822996157
0.22724873978756305,0.07500000000281747,0.6227512596825489,0.07500000052707008
0.0793680515441816,0.6547694497222271,0.12278611387398736,0.14307638485960367
0.2404969116886938,0.07500000032208998,0.6095030257997757,0.07500006218944094
0.08609492433382467,0.5755465707277184,0.15735185366097842,0.18100665127747637
0.27399749198038087,0.07500000000349719,0.5760025072664272,0.07500000074969493
0.08400487221490423,0.576763763739118,0.15268912187871087,0.18654224216726892
0.23735824418015122,0.07500000000003043,0.6126417558139825,0.0750000000058346
0.7247746443851125,0.07500000017935252,0.12522529093482004,0.07500006450071559
0.5424050745417258,0.07500000000018812,0.3075949254343574,0.07500000002372777
0.08089731301349956,0.6284058938553958,0.13294841314861489,0.1577483799824908
0.07971121117799314,0.6484988700844785,0.12521463548457373,0.14657528325295455
0.7748965084659128,0.07500000000000119,0.07510349153330145,0.07500000000078334
0.21029812949558696,0.07500000000000145,0.6397018705038291,0.07500000000058206
0.07917364776637624,0.6582932887635095,0.12142118813977702,0.14111187533033576
0.774847878804117,0.07500000000000001,0.07515212119587776,0.07500000000000573
0.08140215738613815,0.6199049626459336,0.13621234754869158,0.162480532419235
0.24098503491380535,0.07500000000002914,0.6090149650805227,0.0750000000056424
0.07917342340407177,0.6582955455411253,0.12142018489133655,0.14111084616346498
0.774731762120954,0.07500000000000022,0.07526823787890424,0.07500000000014118
0.7749995309192691,0.075,0.07500046908073053,0.07500000000000001
0.22720728604507084,0.07500002057055394,0.622788844635934,0.07500384874844032
0.6162147076149369,0.0750000000011466,0.2337852922103399,0.07500000017357646
0.19193310798533458,0.07502305820792396,0.5736498993752607,0.15939393443148006
0.22285599251886995,0.07500000000001635,0.6271440074774703,0.07500000000364412
0.07878057072620907,0.6724071629205637,0.11754935980491746,0.13126290654831216
0.0859996613871628,0.546148043081181,0.16424379900629363,0.20360849652536073
0.7749997799633456,0.075,0.07500022003665358,0.075
0.7749997784418087,0.075,0.07500022155819033,0.075
0.07875725315808373,0.6728009977355734,0.11738554506341034,0.13105620404293192
0.07932111455784091,0.6556134681051535,0.12245941139291287,0.14260600594409212
0.23713134939377634,0.07500000000003051,0.6128686506003465,0.0750000000058468
0.3111610727012226,0.0750127312291835,0.5366498328416841,0.0771763632279103
0.1401496936731289,0.09083972478053773,0.31704247353413234,0.45196810801220244
0.22281674620239683,0.07500000000019645,0.6271832537284957,0.07500000006891076
0.22714575767430667,0.0750007784437524,0.6227080713482499,0.07514539253369137
0.13539898168427,0.1151522654798953,0.3099267972503799,0.43952195558545615
0.7646861164882488,0.07500000000000052,0.08531388351144827,0.07500000000030248
0.7738031055868403,0.07500000000000018,0.07619689441300333,0.07500000000015603
0.2046209993965895,0.07585388873617743,0.5371473447136318,0.18237776715360068
0.19419627537601147,0.07624588173353786,0.5009420575499511,0.22861578534049923
0.7748142956614333,0.075,0.07518570433856366,0.07500000000000359
0.7749997858107708,0.075,0.07500021418922867,0.075
0.13844117144240753,0.07910484324994853,0.3348436659638918,0.44761031934375367
0.08536031063291782,0.5795332476179341,0.1559070154339674,0.17919942631518093
0.20577137305969723,0.07580874838057919,0.5411826040347758,0.17723727452494814
0.07958279783879373,0.659064810790023,0.12310024104083978,0.1382521503303412
0.7726779155499266,0.07500000000126189,0.0773220836574971,0.07500000079131543
0.21032010093839348,0.07500000000000147,0.6396798990610176,0.07500000000058768
0.13803147787877248,0.08404946248626434,0.3202740267452278,0.45764503288973474
0.29564399255362367,0.0750143739041952,0.551612843357356,0.07772879018482495
0.7749997857024837,0.075,0.07500021429751552,0.075
0.7749455636004321,0.075,0.07505443639956669,0.0750000000000018
0.7749997857270892,0.075,0.07500021427291001,0.075
0.24117347858088894,0.07500000000002907,0.6088265214134491,0.07500000000563235
0.1533036282308717,0.07606731634464402,0.3957206024204388,0.3749084530040464
0.224349162972115,0.0750000000001973,0.6256508369593986,0.07500000006828976
0.7749903963878513,0.075,0.07500960361214509,0.07500000000000277
0.22284278465379964,0.07500000000072117,0.6271572151843132,0.0750000001611657
0.08600170391352376,0.5460057982934291,0.16429990023993524,0.2036925975531114
0.0791735170380602,0.6582942789228753,0.12142067351352324,0.14111153052554137
0.22721313523751369,0.07500002041796074,0.6227830204144765,0.0750038239300478
0.22721973035213655,0.07500000000003397,0.6227802696414717,0.07500000000635856
0.2999471605941697,0.07500000000104176,0.5500528391676625,0.07500000023712608
0.1543851075418158,0.07704438510165032,0.3680762786301376,0.40049422872639606
0.07917353916869378,0.658294404134827,0.12142068338223228,0.14111137331424878
0.0791735725957471,0.6582937456035516,0.12142092886917955,0.14111175293152242
0.3255814677438758,0.07500482896383366,0.5229898853102536,0.07642381798203768
0.7749985713978983,0.075,0.07500142860210157,0.07500000000000001
0.7749997856055793,0.075,0.07500021439441992,0.075
0.7749264195137147,0.075,0.07507358048628304,0.0750000000000014
0.7749992674906452,0.075,0.07500073250935495,0.07500000000000002
0.22276953023222257,0.07500010492918825,0.6272067516880644,0.0750236131505245
0.0791734505722091,0.6582956703604856,0.1214202144818691,0.14111066458543545
0.08162159047946865,0.6157885502142734,0.13780106507662065,0.16478879422963655
0.07930711596764618,0.6558652518112608,0.12236191647406369,0.14246571574702738
0.184109576816884,0.0765529135457943,0.4670445194367795,0.27229299020054215
0.6714987318509053,0.07500004393253737,0.1784923661417197,0.07500885807483676
0.14040484478588877,0.1201337969016524,0.33355615679855133,0.4059052015139069
0.3064258861541533,0.07500000000075938,0.5435741136594701,0.07500000018561623
0.20267297434041953,0.07765842439834038,0.48354768678611854,0.23612091447512074
0.0813187894403202,0.6333955108661595,0.13372425492290357,0.15156144477061725
0.7749904123928549,0.075,0.07500958760714302,0.0750000000000027
0.7749997856892435,0.075,0.07500021431075699,0.075
0.24087316392200403,0.07500000036384465,0.6091267653943921,0.0750000703197587
0.774847430265138,0.07500000000000001,0.07515256973485596,0.07500000000000503
0.12048505902793594,0.23930797173216917,0.2906204776432451,0.34958649159664923
0.308865588135106,0.07500607907216078,0.5392157733516031,0.07691255944112965
0.2993099283704479,0.07500000004212808,0.5506900616118365,0.07500000997558742
0.16534437590923062,0.0761157777569428,0.4257658235864968,0.33277402274732815
0.07872018138552919,0.6734286965830243,0.11712461302195729,0.1307265090094883
0.26316180046699517,0.0750001138352024,0.5868122213890116,0.07502586430879152
0.07917357503082398,0.6582942587077624,0.12142079944401796,0.14111136681739472
0.7727787195144137,0.07500000010882812,0.07722120922522399,0.0750000711515352
0.1387712947070625,0.0817703963412591,0.3207923109378619,0.45866599801381647
0.07917360257412363,0.6582940521405923,0.12142091211389312,0.14111143317139213
0.23208255996519966,0.07500002727113504,0.6179122526626559,0.07500516010100891
0.7749015174544094,0.075,0.07509848254558742,0.07500000000000188
0.3874056073738898,0.07500000000000126,0.46259439262561186,0.07500000000049889
0.20262222651850154,0.07615626724379047,0.5026733257198799,0.21854818051782682
0.741709388918458,0.07500000000000373,0.1082906110797749,0.07500000000176252
