I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-390.63350414549774,-410.2505641641392,-380.26801755871395,-413.6551411814008,-418.10214146751264,-376.61857244360795,-408.7863671288231,-413.268063140355,H,C,high
-383.8098325049001,-558.6471865806562,-409.34636842232834,-521.1016961390549,-489.7251738685836,-417.13660234801785,-521.6815686215054,-491.49061474335406,I,H,low
-389.55074332359,-390.8131779174823,-379.04087206355916,-397.44731916849236,-405.7188569577341,-375.0918352625011,-392.4440175902977,-400.4516938666565,H,H,low
-385.03176059397674,-559.1217653667969,-410.3602748638442,-471.8962520975543,-542.7854513464158,-412.0633483408092,-472.9855366428893,-541.3535321073548,I,H,low
-391.2509224970995,-370.37937236080944,-380.00448883733714,-383.33630604327465,-379.8670364498438,-374.4684796137153,-377.6079407749474,-374.11467667010277,H,H,low
-379.36844087658744,-406.52991348408074,-371.96257347471897,-411.4097436278143,-417.7003069451238,-373.08931360624473,-410.94924167441644,-417.2154343274284,C,C,high
-388.0655330820588,-368.00536025687467,-378.7814594565408,-379.0160776559116,-379.55625434370097,-372.8920114254265,-373.20969098843534,-373.70033698732885,G,G,low
-390.6047494531273,-444.4181344345834,-373.52121213744743,-429.4730360948535,-444.8332984159839,-371.6884647820183,-426.4723700070525,-441.4688451611806,H,C,high
-389.59522526901185,-367.4817506276149,-374.46857578416655,-376.55714276938056,-377.59172489255883,-370.37150873770025,-372.76874592202273,-373.73097517798755,G,H,low
-380.09354350434205,-447.6715678143382,-372.9394966913207,-440.5886969591986,-432.500926486499,-374.2255394199457,-439.52341731695236,-431.36041706340353,C,C,low
-387.2429374155956,-368.76165530408747,-378.8683432246288,-378.64712364267655,-376.6486832012874,-374.40750232767846,-374.2943213741719,-372.3320077791842,G,G,high
-383.458765314542,-433.8122867435278,-372.63299089621614,-433.6055252875503,-412.0392111095332,-373.67531169934,-432.56048536925164,-411.41373264859914,C,C,low
-387.68910547572483,-495.3855942129416,-488.67881122391447,-446.6143912034988,-431.87154929777034,-488.15132512424526,-450.4247507234178,-435.37196926299055,I,I,high
-381.43134356379363,-493.79532139925,-473.1879814065022,-389.5821821950926,-456.84066506898495,-472.46434396763647,-393.1975633583654,-457.0937287374719,I,I,high
-386.87081060775284,-366.5167022106375,-376.8836181311794,-376.71321833268917,-378.61874172345716,-371.235795249105,-371.17217548745657,-372.82657615869067,G,G,high
-380.1542588037919,-364.1487687813694,-371.97536536264136,-372.95985792273484,-372.7002569208804,-368.799120864668,-369.72670755212516,-369.52477961604643,G,G,high
-381.58800290552034,-394.2749123676213,-386.0210491152814,-388.5680764020356,-398.2851561996037,-384.6210473342253,-386.64540223153523,-395.8141275705211,I,H,low
-384.6246085703827,-489.954754630652,-375.8245090632325,-473.7995065106469,-462.378630348477,-382.01782905422203,-472.52902220170284,-461.46724262728134,C,I,low
-388.29471839559176,-368.10563576224706,-383.0088462479317,-384.0382538359149,-384.0821782119801,-373.0438612667707,-374.03668058654546,-374.0941814097991,G,G,high
-381.177345501731,-429.8286246175404,-422.2453705356546,-419.48899831121474,-380.8233490215959,-420.50950545737,-418.7089499330303,-382.5874742952731,I,I,low
-385.11411756122413,-366.51034674272245,-376.90187747052147,-378.1137940956785,-377.5827263932447,-371.43206742598625,-372.6695137381559,-372.18507110999565,G,G,high
-380.9159010438336,-428.4147273170988,-373.8484213697971,-434.0550329573978,-410.30823011543123,-376.09274333111904,-432.3807370903792,-408.884396646966,C,C,low
-381.986958787619,-366.6852267601792,-375.8026117163563,-374.3900695745943,-374.63857734324324,-371.9016973073354,-370.4048623318616,-370.82303312203163,G,G,high
-385.31571155915293,-486.2163334617488,-446.1325417481234,-419.44955642816626,-448.64094853487956,-446.1481590771456,-419.93156154953545,-449.41097468141237,I,I,low
-381.7875096170914,-476.9061319840157,-402.47944236567884,-475.9807505560279,-455.44729765067956,-401.9616804749886,-477.14494102616936,-456.9933165570394,I,H,low
-383.8241093303067,-451.93359338609673,-374.3185258699772,-437.5670641587086,-438.39460240901263,-376.3222621356738,-435.33841303713467,-436.16040367853554,C,C,high
-386.35832018344496,-548.0159640378519,-478.00035313726335,-548.6756705799401,-414.36349139802087,-479.992012770353,-547.4387150666264,-418.7765422929967,I,I,low
-385.9342817216649,-406.2791774347415,-374.7604380553367,-408.50463709545676,-400.68641587149506,-373.40263649411105,-405.5478447417109,-397.9862164346064,C,H,low
-389.5064424657582,-863.5202067893088,-379.5425075527596,-729.5706228169344,-766.0236947302351,-398.4538328966122,-732.3356481475356,-768.1642726368783,C,H,high
-382.45742914863337,-364.99314224362166,-375.53733882268915,-376.0925929441799,-377.17393466852104,-370.3179543365151,-370.82901214820544,-371.85253638948114,G,H,low
-386.82338917420924,-365.06621169707097,-381.29613991735795,-385.8912361325065,-384.2811839417533,-371.69826647983774,-376.6912528165007,-375.27010959822337,G,G,high
-384.03299055413146,-595.45067027566,-478.4839220152398,-567.5137641981437,-444.331157192327,-481.0998828219887,-569.1630766853968,-451.0015631713214,I,I,high
-384.03884530619445,-595.4570282986359,-478.48185928032206,-567.5208940550909,-444.3350250325648,-481.09984484504355,-569.1721253377019,-451.01071985105904,I,I,high
-382.852008024752,-365.97599750893596,-375.8105646905173,-375.7160236028987,-375.3000221691947,-371.8150977471997,-371.84195051151556,-371.32532450363766,G,H,high
