I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-967.3906779451569,-979.5355529374548,-960.7422598148647,-981.3920944020398,-987.5661321754471,-958.4167512274313,-978.4286958065198,-984.5748187640085,H,C,high
-963.1153426093192,-1050.3691313874274,-984.3486187060886,-1039.7605606423397,-1001.2960579624419,-989.8424426713074,-1040.2181700277538,-1003.0823849359126,I,H,low
-967.2120517993445,-960.6244522121704,-961.1169457580444,-967.1950671219715,-971.5645988830405,-957.8906503352222,-963.9503802122758,-968.0969886897672,H,H,low
-964.6911742170837,-1099.3235806361579,-974.4076341457362,-1042.9472041231047,-1087.6967868947338,-976.6040682970347,-1044.7233450757537,-1086.8017706735272,I,H,low
-967.4987823927736,-954.2968812157583,-960.5895642186006,-962.0612077434103,-960.591178819512,-957.178832256562,-958.5825025657948,-957.059032116575,H,H,low
-959.5147902884212,-974.375544237709,-955.2851856178532,-978.6899084085675,-982.5939770639196,-955.6986582803356,-978.7488234351875,-982.5389266579416,C,C,high
-963.534259404396,-952.9331751109103,-958.5948609665688,-958.6866445554809,-958.9825074169793,-955.9354734743093,-956.0152796821501,-956.3354576931305,G,G,low
-970.2959643913923,-1017.8606613156502,-956.5286191932897,-1003.0095887813522,-1017.3374982874299,-955.3855040174283,-1000.8779407030029,-1014.8251479084034,H,C,high
-967.5792512636606,-952.3557895631076,-956.1339029061618,-958.0666469635003,-957.737103505181,-953.5883485239428,-955.7663831074012,-955.2695441524253,G,H,low
-960.1246055618768,-1018.4094051768831,-955.8925616184845,-1013.5697022347155,-1001.9492354330426,-957.2530795054017,-1013.3499405319649,-1001.7080883525572,C,C,low
-964.1883333331655,-953.1966071505402,-958.8837821032364,-958.4701201073375,-957.5101285510757,-956.6727633033427,-956.2898299938985,-955.4383149949213,G,G,high
-962.3567179977206,-984.0539696464504,-955.1314199561593,-986.1620169366299,-973.4058326902956,-956.0808319350674,-985.8451678522146,-973.4262076918235,C,C,low
-963.3668872374536,-1006.4575199842136,-1006.3162269909499,-1000.0222177198012,-977.6396762894217,-1004.6877307648477,-1002.2485989950912,-978.5926835959026,I,I,high
-961.2731184189441,-1013.1378576471251,-1007.3559680907285,-967.8240743881795,-989.4006342152236,-1006.6367412629974,-971.1625755047196,-989.8210633438916,I,I,high
-966.7515715392296,-952.5107611730862,-959.7263619358979,-959.7687062818608,-960.2898305788312,-955.4567777895464,-955.5732056516356,-955.9494465320461,G,G,high
-960.4186390535066,-950.6034718322181,-955.5694843615848,-956.3567845783673,-955.8040555130475,-953.6388650554046,-954.3667870998723,-953.8944611268342,G,G,high
-961.4886737311235,-958.6176105461259,-961.4093900354145,-960.052320220406,-963.7117237553844,-959.640115283698,-958.0174341740736,-961.4747686455322,I,H,low
-963.1742580238513,-1016.9770119948598,-957.592071341496,-1008.2217507891136,-1004.0714627919549,-961.0762698995037,-1007.1906135974173,-1003.4330169041874,C,I,low
-966.6527045529414,-953.3698798347822,-964.1243714301964,-965.5170456809453,-964.8749322441276,-956.5036579576672,-957.8357938965383,-957.2263996997228,G,G,high
-960.0958265523326,-988.6132744111453,-986.8670725409337,-979.6039267292573,-959.3575912676223,-985.7470045576298,-979.0531034170353,-959.7529325369877,I,I,low
-962.4755607239297,-951.76722350894,-957.6082007234454,-958.6354736125204,-957.9685208902717,-954.8935996659733,-955.9207713146933,-955.2491061404309,G,G,high
-960.471581181146,-995.3392296045639,-956.7129871846493,-1003.6290395128642,-977.0834520099123,-957.7732153737775,-1002.4317016452915,-976.4055355391412,C,C,low
-961.8432038333735,-952.6546562234197,-958.2262331409172,-956.9650502845666,-956.9687087796567,-955.7430862050486,-954.4242459392228,-954.5329747986264,G,G,high
-963.5116520458247,-1011.0301430848452,-997.525157360979,-982.739556844667,-988.9917969727397,-997.3681464088769,-983.3507565509767,-988.7033851373633,I,I,low
-960.6173660332896,-1035.2987383190205,-966.996882968168,-1046.5036558630384,-1019.4851166929037,-966.8199379935062,-1045.6352939666874,-1019.8501638638671,I,H,low
-963.7442177182327,-997.8268453177154,-957.2049737724684,-987.9100759131483,-988.4537071712143,-959.206037775742,-986.5709576824382,-987.1321395219824,C,C,high
-964.2657781972691,-1088.0208775360168,-1030.617455777586,-1105.2207699013568,-976.3937006731466,-1032.0367629859197,-1104.48560740089,-979.9387894149428,I,I,low
-965.4694806201554,-983.2476972406395,-957.0943951261534,-984.0025918896703,-976.8815097804516,-955.9623711822809,-981.805428331901,-975.026316777642,C,H,low
-969.3424006029843,-1080.2114296321279,-962.1119537988532,-1084.0453517442736,-1082.4573484523307,-979.8226607901073,-1076.1874508558521,-1106.1684482163882,C,H,high
