I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-789.6749108231994,-803.2991838090754,-782.1026255549049,-805.5648694637761,-811.6882666394048,-779.6020240911563,-802.1752608865391,-808.3054397806437,H,C,high
-784.9235123884962,-894.3321686705038,-807.758695997143,-876.4093074411625,-840.5500397311367,-814.0941748699719,-876.9440238262858,-842.4216716745863,I,H,low
-789.8597124520948,-783.9447900843762,-782.4077894363828,-790.8944232105596,-796.5636627408389,-778.9485890374297,-787.0560140147991,-792.5011288978428,H,H,low
-786.310304477127,-935.4046012325337,-801.0750208597125,-868.3222082130123,-922.2319290368229,-803.1202822176214,-869.9083629035629,-921.1613470709689,I,H,low
-790.4536429114438,-774.9489999090418,-782.1718868763921,-784.1609753760823,-782.0810992246223,-778.2002828139927,-780.0966907930765,-777.9755296112355,H,H,low
-781.0997637205868,-798.4704191320287,-776.0574488291854,-803.1298147584082,-807.8434509061975,-776.5424633055262,-803.0477060708065,-807.6485738680448,C,C,high
-786.6571871539514,-773.4606503596051,-780.5864635306579,-780.7219660376653,-781.1480547319669,-776.9800936760529,-777.1299057898752,-777.5568500996121,G,G,low
-792.0282637353185,-841.9796583791424,-777.3054729210065,-826.769991805881,-841.6609100900798,-776.0201427297711,-824.4413981604434,-838.9674192724043,H,C,high
-789.719553405356,-772.6492600971789,-777.1681817416683,-779.2430752769925,-779.3284583643721,-774.2406869188297,-776.5737772149521,-776.5380808039292,G,H,low
-781.653262775223,-843.8479787350432,-776.7045743510292,-838.0478010093609,-827.3427298710689,-777.9891501466313,-837.6307500362645,-826.8957664715632,C,C,low
-786.5861965450334,-773.6513265698663,-780.477780763563,-780.0936442608814,-778.9306196375592,-777.7168213330436,-777.3940287448777,-776.3159986554599,G,G,high
-784.2345996804559,-814.0526069571085,-776.0267048091401,-815.4330784619664,-800.2280225847644,-776.9545356964809,-814.9222282697123,-800.1237645822945,C,C,low
-786.0334007522613,-846.100459322061,-845.3270685624021,-828.7254262607989,-807.8405979570622,-843.8812264251527,-831.4155636866021,-809.1342948245564,I,I,high
-782.9378206571937,-853.458810662961,-843.8214718806546,-789.6729679302634,-825.2523624548336,-843.140577828894,-793.2114279078515,-825.5639312872532,I,I,high
-788.5275489472366,-772.664750479809,-780.7070227838252,-780.6721342433542,-781.6418319639365,-776.0564822359725,-776.1050028087684,-776.8947878945149,G,G,high
-781.9479591052338,-770.5690373991443,-776.2716888877619,-777.101915108837,-776.6031254364622,-774.0401588554058,-774.8139006436816,-774.3873491385746,G,G,high
-783.0517304428189,-782.8630099283928,-784.0493593191317,-782.911974727507,-787.987036838423,-782.4529162750359,-780.9162928052984,-785.7010276261624,I,H,low
-785.1737440858392,-852.3317355600781,-778.756038428853,-841.8825337552821,-835.4050068692734,-782.8889215573299,-840.7551761516046,-834.6898316451685,C,I,low
-788.7790673154533,-773.6184778351242,-785.5750095084018,-786.9569319555177,-786.4731166604464,-777.2143297591801,-778.5495480911887,-778.07659525933,G,G,high
-781.8500028403378,-816.1165513335378,-812.7059738258914,-806.9491036668226,-781.0503656796857,-811.4026448773766,-806.2838687435747,-781.6948600860497,I,I,low
-784.9316216534995,-772.0296933891475,-779.1714434956534,-780.2724569696181,-779.6344537074597,-775.6780778344538,-776.7723626995244,-776.1546317888029,G,G,high
-782.2018411633717,-819.8913823893587,-777.598443489617,-828.0692141273452,-801.3820288197079,-778.9021121935917,-826.7151876937244,-800.4980980592642,C,C,low
-783.4321009172162,-772.744546515567,-779.2212467048877,-777.8636532343809,-777.9703383186846,-776.3945886549735,-774.9721570549023,-775.1933826823129,G,G,high
-785.6304063145623,-848.5017841401277,-827.483064446925,-808.0979435869392,-823.0781992209052,-827.2485383216632,-808.656811036373,-822.8660373593485,I,I,low
-782.5227240741312,-862.0182339890194,-790.9677331440557,-871.9903822907871,-845.2786016211109,-790.6346716220705,-871.6404719206174,-845.8183480445406,I,H,low
-785.3695058788481,-826.701942407341,-778.0411893116567,-816.0275839367965,-816.4116911856277,-780.2510366865084,-814.5163303490392,-814.8947916543608,C,C,high
-786.4548866604788,-921.2436315666531,-860.37395188289,-935.0669788376115,-802.0433175806924,-861.8000452298029,-934.251091626711,-805.604214291229,I,I,low
-787.1330324951778,-805.5992901468151,-778.0055908713563,-806.7890123866835,-799.2994053951165,-776.8335573229855,-804.4059949380196,-797.2306952959382,C,H,low
-790.962288238022,-983.1299521003564,-782.9898486985303,-1041.0562771228376,-1087.417970906439,-801.3330078513866,-1044.2883461541426,-1089.929020784932,C,H,high
-783.4192419740117,-770.9911892040355,-779.1341790793367,-779.6105808341858,-780.2015010249977,-774.9529650847767,-775.3829691507666,-775.9301489703191,G,H,low
-788.1656117891984,-771.404833500949,-784.4402211779749,-788.9060268687049,-786.8859916465537,-776.3474874585617,-781.1821902850628,-779.287815815169,G,G,high
-784.5546095644304,-951.2981344208554,-846.1208804408988,-950.4928777030069,-826.0639817175736,-849.0137069224205,-951.5195258770102,-831.8375712814052,I,I,high
-784.5589415111009,-951.2886258256136,-846.115171735381,-950.4841102491918,-826.0660473548662,-849.0090883439029,-951.5107086696097,-831.8409161033603,I,I,high
