I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-648.1039257151431,-716.2453530540449,-639.9527452016414,-710.7118986856036,-702.2586224338315,-644.7310550797032,-709.6552911835257,-701.3052818636552,C,C,high
-644.0388645679565,-669.5256531623062,-639.5722734487291,-659.7101491768277,-671.2211758635761,-640.5291279512834,-658.67592197819,-669.5788386361521,C,I,low
-642.2518228666524,-628.863169832102,-635.7503007004501,-636.8556498900372,-635.880912802905,-632.962968473329,-634.1363940746343,-633.1863642882328,G,G,high
-645.6074387882136,-631.0958469709225,-642.511281951833,-642.6776968480264,-641.4384693439152,-634.947970456302,-635.0645638582985,-633.7981734143025,G,H,low
-651.9313704487757,-853.4806028972384,-640.9549842444927,-855.1255833689435,-795.2324905890749,-649.0407203920665,-858.0587944615929,-799.8739327230945,C,C,high
-642.5073026577338,-670.683725356035,-667.3049325360465,-652.178088783201,-655.6894491971728,-666.7010804504467,-652.7642786434449,-655.3775156506208,I,I,low
-644.8508424386374,-740.4251660913338,-636.7158202215562,-724.0870562967555,-731.0812146880232,-640.9639216434903,-724.8151464220783,-731.598448514944,C,C,high
-642.825027899552,-714.5551418218047,-665.6555451863362,-686.3135570404434,-699.1939313725253,-669.908312151932,-688.5290622288549,-700.1604223877322,I,I,low
-642.6438879662977,-650.5226800407992,-638.6372479879111,-652.1413024914779,-656.6881737635968,-634.4850321598618,-647.0529190247394,-651.3340208136598,H,C,high
-644.0339246732209,-640.1891184973183,-637.4001215640328,-643.84171083031,-651.1369293101105,-634.7823333605521,-641.2588304426122,-648.3187399230848,H,H,low
-642.5138145878819,-670.6764240579458,-667.3035396801805,-652.1743157627271,-655.6830807439553,-666.6978969201538,-652.7584611163992,-655.3717869637574,I,I,high
-649.73266262446,-634.0626439827205,-642.5763510301866,-641.6548801088084,-641.9024343482529,-637.6945139135987,-636.9984873281753,-637.1370821629118,G,G,high
-647.9758418325401,-655.5271307397539,-642.2732501169344,-660.8387003215103,-656.090343473548,-638.5006341855121,-656.2654923228994,-651.9493112435014,H,H,high
-643.7822993269883,-642.3460917679315,-636.2496587771847,-647.6965223690225,-645.7397931939984,-634.7358119001748,-645.2530770244072,-643.257793391521,H,H,high
-643.0964487576861,-749.2243746628691,-636.3715959068044,-734.3250390772356,-747.4281797881292,-640.8105849117085,-735.6682940779883,-748.2793273646463,C,C,low
-644.4002338036698,-630.2251213797927,-638.3427021881112,-638.1472482672789,-637.7906801850827,-634.5982076994993,-634.3987930640337,-634.1754028468062,G,G,high
-644.4811267860325,-671.6767499022034,-635.8318037777099,-668.3338854519175,-665.1242622442236,-636.9495620551903,-667.7894176898092,-664.6815441773888,C,C,high
