I,G,C,H
0.061300481536267645,0.03500000000000022,0.7910190378991414,0.11268048056460123
0.12730304013122015,0.03500040558765611,0.5061566530030355,0.33153990127806926
0.036182506357219944,0.7126646618473425,0.07384231790155082,0.17731051389388397
0.03554971258699475,0.6762426518217861,0.04024238962003966,0.24796524597118244
0.04248151531728066,0.035,0.8699199026666344,0.05259858201608117
0.884286670090807,0.03500121450178688,0.040886196075294354,0.03982591933212848
0.0608482485188306,0.035,0.7716665905665073,0.13248516091464052
0.8949895286754098,0.03500000000000111,0.035009258852992664,0.035001212471617166
0.058822049567040804,0.035518173569513596,0.13301286917730257,0.7726469076861375
0.046901737754772445,0.10900428966800677,0.20824449946317522,0.6358494731140392
0.8842285727507537,0.03500122252301023,0.04091605591117841,0.03985414881504576
0.035356355403690636,0.6347174603421393,0.05970353441177486,0.270222649842416
0.048421323315684967,0.03536832543012114,0.15537539726324362,0.7608349539909423
0.04734082076075079,0.05944701379079344,0.30285448399372683,0.5903576814547284
0.08469920404368989,0.035,0.7578620104826795,0.12243878547361343
0.03580004056593201,0.700685186577735,0.06355666137561719,0.1999581114807136
0.04957998910720285,0.03500003429507464,0.5677038885618756,0.34771608803585025
0.03618358043521118,0.7126104792560023,0.07385853218609115,0.17734740812269706
0.5207124210154308,0.035,0.3853612069853753,0.058926371999191526
0.035847572931131506,0.038783329870812434,0.11408480324811283,0.8112842939499615
0.879371703258506,0.035000000600293076,0.044789447800280165,0.040838848340917416
0.0359750921765567,0.337904681550636,0.0819491484841469,0.5441710777886426
0.8947199326702228,0.03500000008555856,0.03518148116951353,0.03509858607471438
0.0358704251836757,0.7385857272353406,0.0651913181736978,0.16035252940729758
0.03882062257772794,0.2628212692927824,0.14999124427557756,0.548366863853891
0.04103108161788145,0.1952139242072294,0.27271257639363244,0.4910424177812339
0.044717694660162476,0.035000002714952363,0.24844556038512697,0.6718367422397721
0.8362878859325192,0.035000000000249346,0.0636579669890596,0.06505414707819172
0.036910522425864914,0.7286744273404189,0.07416783486524431,0.16024721536847106
0.03554985841751292,0.765480719819745,0.05295153956219421,0.14601788220055528
0.035142864099955845,0.7820276710584119,0.03895705371346328,0.14387241112817883
0.045998895653052915,0.03526804572010042,0.1792252323492149,0.7395078262776381
0.03500095145620136,0.8043828035373367,0.03584332097577893,0.12477292403070245
0.05431297940004998,0.04159408809583491,0.3056575008492529,0.598435431654872
0.8949999991369783,0.035,0.03500000076631076,0.03500000009670792
0.037204978287173444,0.6199156867228924,0.07583328968390078,0.26704604530602627
0.062364113693782294,0.03527072139700841,0.3092499908464632,0.5931151740627572
0.5206842561285148,0.035,0.3853822012248024,0.05893354264666098
0.043213677983483585,0.03540252347524235,0.24456256834170303,0.6768212301995596
0.09046469822571535,0.0350000001328402,0.6345007674699379,0.24003453417150641
0.0709253894665457,0.03500000000018769,0.657336132326622,0.2367384782066592
0.07704150060661924,0.035005234208530966,0.4283730529509461,0.45958021223391776
0.8949709982210987,0.035,0.03502793399599387,0.03500106778292335
0.07080674540313502,0.03500000000018775,0.6572500911127351,0.23694316348392258
0.03500779968862386,0.8084585167701078,0.035206829067739684,0.12132685447352357
0.03503896847584288,0.7567642479432607,0.04148467100068274,0.16671211258020618
0.06095777875717376,0.03500739234056091,0.36364663871217423,0.5403881901901034
0.03537157145358292,0.6778425092593284,0.05529839552234174,0.23148752376473392
0.07421384555816495,0.035,0.7738170464081768,0.11696910803367563
0.043644058494694216,0.03543933220856634,0.24671234697984687,0.6742042623168938
0.04632237383740124,0.10771303590967676,0.20607949457579885,0.6398850956771055
0.03503901742945327,0.7567393253938761,0.041489496160493626,0.16673216101619556
0.03500785168896408,0.8082711286609505,0.03520930977002574,0.12151170988004648
0.8948905806451565,0.03500000000344278,0.03506496959602815,0.03504444975536073
0.04797537039689079,0.03500079503586145,0.37478550874421745,0.5422383258230146
0.8949999974968751,0.035,0.03500000174646727,0.035000000756638006
0.03987122093001977,0.051163834651975396,0.17123024951262994,0.7377346949053518
0.6044307253078991,0.035,0.2977177683061845,0.06285150638591532
0.03579969647078473,0.7007445882765064,0.06354818776357594,0.19990752748911528
0.6043614162097075,0.035,0.29777371274489706,0.06286487104537757
0.0389130240662279,0.035000004470666334,0.5354867041436685,0.3906002673194546
0.8936179641881747,0.03500000000000083,0.03631302879587562,0.03506900701597024
0.03774289643139829,0.1379612567572911,0.16442068313033678,0.659875163680989
0.047316809984294494,0.05951540390278448,0.30261734781615196,0.5905504382967816
0.037473454380093904,0.6610056505857432,0.08835446229417748,0.21316643274000519
0.8947961790416518,0.03500000000000001,0.0351675685053983,0.03503625245294832
0.0770344533720363,0.03500526402272319,0.4281745382067929,0.45978574439845504
0.036021707139998596,0.7321665112567128,0.06501728749273838,0.16679449411057373
0.04682774097291949,0.45736622301428753,0.17588923489180183,0.3199168011209872
0.03564556176160759,0.6669838173798446,0.040976011320374914,0.25639460953815985
0.11020259606173202,0.035000000000000385,0.4805376303451595,0.3742597735930862
0.04749524970095133,0.03531921112070814,0.1519655562655896,0.7652199829127678
0.8782304345855624,0.03500000083653876,0.04546022064991431,0.041309343928006906
0.05409184160063278,0.035000000432967984,0.6270819700151373,0.28382618795128306
0.035743772894064205,0.7573545889895797,0.056179513760935454,0.15072212435542223
0.042696706245005676,0.035201557695672625,0.24191015370735416,0.6801915823519575
0.8936289691221218,0.035000000000000794,0.036302809379497585,0.03506822149835611
0.06077845977352359,0.04265775767190891,0.51768691206004,0.3788768704945417
0.03769715402068244,0.29106843897412193,0.1477915920793173,0.5234428149258988
0.8638859131092511,0.035,0.06291801427418875,0.03819607261656637
0.03551771523194645,0.4407705120008656,0.05112219629218586,0.4725895764749887
0.8949710293216372,0.035,0.03502790677086982,0.03500106390746931
0.11025943835945606,0.035000000000000385,0.48073976543608665,0.37400079620444715
0.10503843445003172,0.03500000001173325,0.6806734594410254,0.17928810609719026
0.8949999991392759,0.035,0.035000000764362216,0.03500000009633935
0.03555303600972734,0.7653126705651224,0.05296455011505485,0.1461697433100752
0.4567434504643102,0.035,0.43074161425528673,0.07751493528041743
