I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-934.2941607741428,-973.669201698219,-927.7878130316177,-974.1593058050017,-966.0000804355111,-931.4899883971124,-973.3016201110934,-965.2593556784186,C,C,high
-930.0755303953441,-947.0020165968102,-927.0795506654107,-939.1996259070396,-948.6382436398984,-927.3926850359314,-938.331332908694,-947.2646332067819,C,I,low
-929.3232960635136,-919.0117174659864,-924.2953637823471,-925.2864524527131,-924.4086865398142,-922.1349270881908,-923.1906552658926,-922.3435772640248,G,G,high
-931.7327239742115,-920.460111549777,-929.5041853196876,-929.987456100141,-928.8138850153307,-923.2856308744254,-923.677791432152,-922.4902314928087,G,H,low
-938.488600357229,-1121.989897849684,-928.9415820579354,-1123.0981803325149,-1068.9920028693764,-936.1527860474554,-1126.2034672360542,-1073.6160237032768,C,C,high
-929.3439416615141,-944.0435212679065,-943.1952989683023,-937.7529906734591,-933.4119353202425,-942.5495201902963,-938.0369414612557,-932.8439346773337,I,I,low
-931.8629697521652,-985.6756762152888,-925.0562694877317,-978.0925386760346,-982.2402795002241,-929.1284602974669,-978.9955338330028,-982.9250025457774,C,C,high
-929.8437217995106,-971.9832388686726,-943.7654818103382,-962.3429405065928,-959.8826045806273,-946.7612147556758,-963.7534308496076,-960.8160688185426,I,I,low
-929.3703435021389,-932.6649045794062,-926.6791570218298,-935.6984337004849,-938.9693447534743,-923.0406987301184,-931.412390391451,-934.4352012937765,H,C,high
-930.3784382435629,-928.3732660301565,-925.3358243575667,-930.6150358948788,-937.3289031642068,-923.1149992010256,-928.7576975145626,-935.2360127873752,H,H,low
-929.348350548001,-944.0393090619623,-943.1939951394639,-937.7486827359305,-933.4112287187329,-942.5474559718218,-938.0317237744629,-932.8439146180201,I,I,high
-934.3435699731899,-923.2346999646588,-929.1853444004975,-928.6115509259821,-928.5523413152904,-925.7942912729558,-925.3698887063123,-925.2305303839106,G,G,high
-932.7547759346917,-936.5037110150068,-928.7273604580088,-941.1138436895909,-937.8628659133349,-926.0458087859331,-937.6785181700596,-934.8394152375872,H,H,high
-930.5150724926993,-928.0968524592923,-924.2656739736626,-932.9582135094794,-929.9808132134923,-923.0954825885474,-931.0180324076995,-928.0128948703427,H,H,high
-929.5179554706912,-1000.2830427575307,-924.422552187392,-992.8264194886259,-1001.0970886988894,-928.2726651003185,-994.1542867147432,-1002.0727853039513,C,C,low
-932.0173796498271,-920.2358612706087,-926.9698788758654,-926.8460150715653,-926.648195227725,-923.6914443014072,-923.566097806585,-923.5007245401086,G,G,high
-930.8623142473979,-952.9835084469378,-923.7009876868162,-950.1000414832871,-947.4315697115514,-924.2460056058843,-949.7025617940291,-947.1306307135155,C,C,high
-929.3191622062329,-919.0088888540665,-924.2916923371671,-925.283271713862,-924.4051917050904,-922.1313566799304,-923.1875661655324,-922.3401957456683,G,G,high
