I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
2210.7319659267873,-3645.7701084729947,2589.4720784320893,-2393.2828068570266,-2366.8018924360413,2478.12785128597,-2324.277933713155,-2299.143088345246,C,C,high
2256.1423582501443,-3445.4207652849896,2581.791435417985,-2089.639123053833,-2302.665447823672,2472.046454650445,-2038.6538133463919,-2244.044797809754,C,I,low
2251.295972263848,2976.408134840837,2613.5232107776524,2595.453024162984,2590.075041254708,2749.9583314683014,2732.3036701644946,2726.8377550211017,G,G,high
2244.312321410558,2963.089460172563,2587.4415052728186,2573.5622815329557,2589.7366379393043,2732.8630498044167,2719.9822853171054,2735.373609302991,G,H,low
2115.5047104035925,-5837.420901416812,2538.2500616378443,-4187.551188316377,-3982.0086818624804,2361.6319397511957,-4117.358371044198,-3916.9184821498056,C,C,high
2252.3831927252095,-5573.677443199495,-1775.6893626219269,-1912.195486754974,-1318.270725209904,-1817.324122696571,-1944.4058084412227,-1374.473609110534,I,I,low
2264.7384050370397,-2794.5516155222494,2612.0589217900783,-1745.8601042221412,-1711.501435123185,2522.8898465853536,-1685.6631017054076,-1652.6716495233675,C,C,high
2238.122432703304,-5196.197448609996,-1010.5872576082973,-1184.7090475198588,-2293.4819671970017,-1060.6077145787267,-1226.751971946004,-2298.1062900784227,I,I,low
2249.592284804722,1620.3773718466425,2588.4631774519885,1577.0712505059241,1595.1090814749002,2677.3043212005314,1700.5574966729976,1718.2864336644984,H,C,high
2210.031552661602,1696.4299886821082,2568.465462054093,1616.6720059429176,1629.5020610782346,2668.9903147532145,1749.8624732631065,1762.4293192257198,H,H,low
2198.272572511325,-6295.53320669651,-1743.583721530814,-2215.176550136589,-2207.844794340863,-1803.1433939686929,-2245.804530689413,-2246.042078610512,I,I,high
2267.626881938993,2973.473741952763,2610.7511661751964,2607.045751351252,2600.602369182079,2743.3303126220144,2738.982119795576,2732.488362004235,G,G,high
2193.237195530549,1375.8841615936847,2548.1823375318404,1353.6188946828674,1413.8674093289112,2642.5200743273763,1488.67693241178,1545.989598428468,H,H,high
2238.19337194827,1547.4327640092408,2579.084111292672,1525.9618243860807,1529.6555463057875,2664.8217564126708,1648.2693100366855,1651.810954549983,H,H,high
2261.179489062459,-3736.1040803994083,2612.404741542517,-2477.5021342409714,-2399.736394778368,2485.3158600807546,-2424.3827750992837,-2349.7268956446105,C,C,low
2224.5582612358317,2983.8220438601898,2584.9058633781974,2585.781184944956,2597.5340038995787,2730.382112686695,2731.092784589557,2741.84797895472,G,G,high
2222.792404554017,-4220.241524253964,2595.0908959291046,-2777.849821307468,-2817.8918833489106,2459.6074982490018,-2722.9962674734,-2761.791619018659,C,C,high
2242.6328638428026,2966.2739638830617,2609.501062134648,2586.824778912952,2574.5188162920845,2748.3146175314946,2725.9380938911986,2713.8619628895744,G,G,high
2218.5738552487333,-7859.247834630524,-3108.866770364452,-3546.1842858889727,-1814.945356320465,-3178.5875958615034,-3604.5194884157854,-1932.6213555455672,I,I,low
2153.226799093747,617.0207081565987,2503.599297444291,872.7959533026388,738.9934269122446,2584.7250718845503,1003.5092005098805,875.3644021829011,H,H,high
2248.863282269438,-5899.115301471924,-1472.214911828214,-2157.772955694616,-1855.758361374082,-1534.1209973199757,-2197.1388115953973,-1903.152043907856,I,C,high
2158.0486320138643,1467.2288927572777,2544.8328106562344,1432.5168715260495,1418.3335203400725,2651.052914806772,1578.303583934634,1563.7910549209694,H,G,high
2265.3469947103426,-4774.394947013237,-1448.1153262246762,-1366.3068269690737,-963.0755455645238,-1472.6580705862896,-1392.6562408224454,-1004.8752633284182,I,I,low
2215.0731691796987,2965.2610605459986,2579.181698296003,2574.322618786369,2565.7450764249447,2725.580171696514,2720.732075685904,2712.6932125258645,G,G,high
2229.112470966247,1446.92640428662,2573.3247268916602,1410.6559136047024,1493.960421168257,2656.4872427351197,1536.6500043884812,1618.0367077713452,H,C,low
2224.7543012512615,-4147.663426809882,2558.4640721805467,-2752.9600139902823,-2713.466151064848,2425.701732016234,-2696.3649545747617,-2658.1660670961137,C,H,high
2237.1307191822402,1510.6314460678416,2573.114569002184,1561.9041715907706,1411.5946039979344,2661.5676620547974,1678.1139852226675,1533.1727384955132,H,H,low
2246.135473746496,-5607.644328623118,-1652.1591732008224,-2249.4276935428015,-1173.9548807008744,-1697.1411942805255,-2274.1297003180325,-1232.3078940415269,I,C,high
2292.666291368726,2971.5783617671923,2605.4370040244717,2622.6043624113395,2620.476555759725,2730.3275442097656,2746.290465803621,2744.458278609281,G,G,high
2220.8864988013725,2932.4904106388444,2568.8163559970653,2558.572572559077,2553.807995098176,2713.7916044129684,2703.8151983747016,2698.404863357501,G,G,low
2147.640215292898,2931.2016647860532,2523.029939922806,2522.789994880896,2520.678647299099,2691.030021850928,2691.316203623866,2688.854803079262,G,G,high
2178.8808202949217,1381.6118408509058,2543.2979191981726,1399.4832428280488,1347.9203277406777,2642.647069326754,1535.5669603806964,1486.1045230135405,H,H,high
2167.040886517093,2949.0731820499273,2529.3959384598143,2552.980137068665,2545.359384107036,2692.1052126611535,2715.125102954051,2707.9681297353227,G,G,high
2244.1073325506873,1504.7170264898386,2594.0673146944264,1487.3549023544397,1504.6157368625275,2676.7040224956586,1606.887497334767,1623.5987273924288,H,H,high
2222.2708303955883,-6399.93690504403,-1995.9890593179969,-2314.804665798247,-1991.2216933964828,-2048.8488864249575,-2363.9495964588705,-2047.6257436292206,I,I,high
2266.8924717210143,1577.7046926457506,2568.8301317340797,1551.7947019814044,1605.664311075627,2648.488598686257,1666.7312729045032,1719.1077756307986,H,H,low
2247.876052901622,1362.6119303917214,2603.1485499073883,1373.2755789972655,1401.235187193957,2677.573879627033,1492.1129414089512,1519.2636642267814,H,C,high
2237.822171187745,-6853.820319547162,-2547.9696579888305,-2676.7134211142215,-1711.9942856636249,-2604.3539675646157,-2731.635073500141,-1799.8241376734475,I,I,low
2271.1373961055424,1165.4488748342649,2600.4220837906896,1216.6931264027664,1296.304351381654,2661.9439609216543,1326.8512307831847,1403.1766829981864,H,C,low
