I,G,C,H
0.05487164992872202,1.1989939329945094e-10,0.8115578054965397,0.13357054445483316
0.1066144426465138,0.00010262833271438356,0.5870277512277731,0.30625517779300665
0.004846823983134338,0.6877329624603237,0.11716305873804699,0.19025715481848254
0.0033039370029207633,0.706774762511876,0.0353441107737615,0.25457718971145554
0.025965701002845214,1.0176917612330052e-28,0.9194120882239745,0.05462221077318668
0.8723557564320087,0.00039690030845906433,0.07767877769402001,0.04956856556551088
0.05387484366919774,2.709697910622584e-14,0.792584615837801,0.15354054049296675
0.998669684995535,6.533898291995632e-10,0.0011171479519232158,0.00021316639914863243
0.06001773518462663,0.012448359873607307,0.2556535502852161,0.6718803546565403
0.02762407967765877,0.21635503592097333,0.298061267911559,0.4579596164898149
0.8719502380255919,0.0003985006688721001,0.07791244953094995,0.04973881177459484
0.002246114263107753,0.642002817766792,0.08838226428614568,0.26736880368396265
0.04125710539959613,0.009828033493938858,0.2962905875641121,0.6526242735423553
0.030081711129626636,0.11203992184382784,0.40366760094156906,0.4542107660849708
0.08149848170875505,1.6364349944873551e-15,0.7765576250465959,0.14194389324465312
0.0037992956106668667,0.6864100829666245,0.09733485177955703,0.21245576964316354
0.03703791599861334,2.18272905222336e-05,0.638846419250712,0.32409383746014964
0.004849422611440505,0.6876787633130053,0.11719007562164278,0.19028173845392493
0.36943477401063035,1.9332112703024396e-27,0.5605171288075256,0.07004809718185773
0.007401145122646559,0.046467090626387146,0.23583587157872493,0.7102958926722529
0.8859795138579757,1.6883266778493164e-06,0.07518730833927981,0.03883148947607371
0.004831339358444033,0.4535851216567887,0.1251077094321995,0.4164758295525788
0.9880320143870231,9.055500044075922e-07,0.007992882955661775,0.0039741971073050785
0.0040534111568567835,0.7167924362637019,0.10096868710377616,0.17818546547565553
0.01138253340176566,0.3765584423759331,0.20680062842822294,0.4052583957940913
0.015990117380488392,0.31858624384255496,0.32081272276544254,0.3446109160115005
0.03200565746599774,4.677463326284175e-06,0.40423110320137756,0.5637585618693043
0.7564816198613256,1.3399812879563556e-08,0.14110067825572128,0.1024176884831281
0.006628857130431006,0.6998943788591577,0.118151704736489,0.1753250592739276
0.0030969295477837966,0.7526995213444054,0.07456429708914775,0.1696392520186717
0.0013553093463376919,0.7960150906897525,0.029130411870228107,0.17349918809369563
0.036103012662768205,0.007957938059357563,0.32770362148329807,0.6282354277945894
5.530990695010089e-05,0.831675758636433,0.011081572332515402,0.1571873591240977
0.0430331545292543,0.051513578763701925,0.42920878981936816,0.47624447688768407
0.9999968392862044,1.909731129780834e-30,2.664991913313939e-06,4.957218871001371e-07
0.007551705316953559,0.6398728714485584,0.11426152014675277,0.2383139030877408
0.05775803277197422,0.0072501608067902365,0.4380124163861703,0.49697939003506275
0.3694102270881284,1.9283409655457155e-27,0.5605291787063089,0.07006059420556085
0.028263489595675675,0.009915192740120024,0.38707600202410597,0.5747453156400933
0.08561846010976593,5.972356429388223e-07,0.6735529071231005,0.24082803553149848
0.06511200314386197,8.934656486458651e-09,0.694880072157114,0.24000791576435435
0.07389220504062666,0.0005565945923172944,0.5281835879746639,0.39736761239240226
0.9975387076284618,3.42693855878609e-18,0.0022654947390679547,0.00019579763247847587
0.06497612713101798,8.936965510579173e-09,0.6948483105839803,0.24017555334803498
0.0002164060504051751,0.8439981428332025,0.004427901051992649,0.15135755006438795
0.0005765072427438781,0.7665240212824689,0.03951052405079955,0.19338894742399151
0.05583097063398832,0.0007207340797086936,0.4848095537289324,0.45863874155736056
0.002337210099030034,0.6784000690514261,0.07878033440049925,0.24048238644903186
0.07037584061942773,2.1699500201040604e-13,0.792581104354819,0.13704305502553135
0.028897064466248686,0.010162779436423866,0.39722472432292094,0.5637154317743948
0.02700497367091898,0.21494924914978308,0.2903298480398306,0.46771592913947646
0.0005769509632472968,0.7665242214901167,0.039524168286897546,0.19337465925974812
0.0002173021403999555,0.8437653097647766,0.004461685785832423,0.15155570230898877
0.9938592016960449,1.1492717565075506e-07,0.0039503684055108325,0.002190314971266484
0.03593069819066877,0.00016539582702174157,0.5101147165746109,0.453789189407696
0.9999927901071002,5.262231673433999e-18,5.166286168293188e-06,2.0436067180461457e-06
0.017457783692023575,0.08195953986937152,0.29463074492297747,0.605951931515641
0.43142884439425805,1.993105115576527e-21,0.48753851401484044,0.08103264159091413
0.003798339332588047,0.6864655766995245,0.09731829572800577,0.21241778823988067
0.43137020928850295,2.025680679088763e-21,0.4875770271253268,0.08105276358615644
0.016193887309972718,6.032246043139238e-06,0.6250226173466772,0.35877746309729314
0.9707961031463347,5.494026685789357e-10,0.026396944624394132,0.0028069516798773534
0.010617911880561395,0.25994477201529503,0.23833072754006285,0.49110658856407713
0.030041462145345813,0.11223151713443057,0.40342231201767575,0.4543047087025576
0.007693626356491394,0.6450723575999835,0.1372369810227457,0.20999703502078526
0.9909777875911039,2.6934533508829068e-11,0.00714210407777311,0.0018801083041841253
0.07388867773192839,0.0005586620314434976,0.5280398000957597,0.3975128601408643
0.004501565431325333,0.7138167423353123,0.09972178623099685,0.18195990600237022
0.020448078179789917,0.487807790908816,0.23185067157025574,0.2598934593411404
0.0034476605297290588,0.6934803626006831,0.036707307282199966,0.26636466958737975
0.10505805358407436,1.6875686453078308e-10,0.559262642255016,0.33567930399213963
0.03976844305904838,0.009169890712917149,0.2861636074122896,0.6648980588157485
0.8546344011735859,3.7207509375135826e-06,0.0951995512182211,0.05016232685725523
0.03778237221629424,1.0415901870591144e-06,0.6892785061506611,0.27293808004286646
0.003730682357515593,0.7415599971819627,0.08217168558882237,0.17253763487170412
0.027584396120727897,0.006338176209489026,0.3967603106148742,0.5693171170549192
0.9709467558088183,5.355955642305524e-10,0.02626670283361255,0.002786540821984799
0.04787347271019101,0.051712227373321075,0.5728114898417365,0.3276028100747512
0.008955985895091875,0.40421694148663845,0.20593513148016937,0.3808919411380972
0.8433656961853824,4.126832556384964e-14,0.1354676113340563,0.02116669248052272
0.0031137934882677627,0.5382180348323167,0.06509439577956282,0.393573775899843
0.997540771564441,3.4082787334185753e-18,0.00226390579768917,0.0001953226378750474
0.10510507254150682,1.685537793525074e-10,0.5593991815187968,0.33549574577114855
0.09976715706420741,1.2571968025637296e-07,0.707980885242697,0.19225183197340223
0.9999968447889994,1.8776358434387277e-30,2.660691800614991e-06,4.945192122621145e-07
0.0031079160308555647,0.7525611818009151,0.07458181154637085,0.16974909062185212
0.32169557317235153,2.558949209741326e-12,0.5811851309535223,0.09711929587157037
0.6868986070159305,0.0003190074289716143,0.2223961148900135,0.09038627066507912
0.9880248326644232,9.065766275628185e-07,0.007997602603547907,0.003976658155387866
