I,G,C,H
0.03505847656888389,0.315171136758472,0.23574332873218737,0.41402705794044337
0.0028812163128136762,0.7881722020485162,0.060464897960506137,0.14848168367817216
0.07917686364254592,0.004865165336844562,0.46909539886644663,0.4468625721541575
0.19246605507856032,9.046656398715078e-10,0.6787264788105335,0.128807465206244
0.04831280027046778,1.497740740023227e-20,0.8732206385574589,0.07846656117206147
0.07952708637064114,1.797309064275658e-05,0.6107482603521044,0.30970668018659875
0.9944614517780587,3.4955970807226437e-07,0.004158357311970694,0.0013798413502689529
0.00483071783026118,0.6714707786450871,0.11624921533898058,0.2074492881856813
0.003943124487761962,0.6660649814112756,0.11794069336923302,0.2120512007317183
0.08106792349519595,0.08590868956091267,0.46602924367450294,0.3669941432694025
0.07199097412252974,1.8953979447452716e-12,0.7081081085673055,0.21990091730825614
0.9905484426112263,1.2514529939221042e-11,0.007192081370034067,0.0022594760062209012
0.00502490739176983,0.7167040338867124,0.08663053843575705,0.19164052028577075
0.010126095651204042,0.6852947939262424,0.12012463611336902,0.1844544743091828
0.9999998647748589,1.0227595497520591e-30,1.0540399138102777e-07,2.982114876619633e-08
0.9967330466943713,2.942514029974704e-13,0.002338219323445411,0.0009287339818753063
0.05301325659840256,0.05495729065708173,0.6321937466361172,0.2598357061083912
0.061723469338826616,0.00021245559247844034,0.3711024428668693,0.5669616322018335
0.9993450137137565,8.396929606232079e-10,0.0004664543354920425,0.00018853111105251771
0.004364550995648455,0.7648543865387256,0.06526065395019294,0.16552040851544364
0.006716670370783263,0.652498362228981,0.13307855936421323,0.20770640803603463
0.008935894316283605,0.7212752782625523,0.11056425868614059,0.1592245687350333
0.006290171724234915,0.712708554464985,0.07320769922605484,0.20779357458471526
0.05831946268224365,0.005433934365594054,0.529319291482209,0.40692731146994715
0.003503856118876133,0.7009539617918813,0.07604095926889749,0.21950122282034062
0.9085442127315877,2.697994728754402e-07,0.06990597997738715,0.02154953749156432
0.006714705585557016,0.7337020941736352,0.07974792704779111,0.17983527319300457
0.04585402329089544,1.3022835670639787e-06,0.4680323589459519,0.48611231547957623
0.1036484275078803,2.2297479020763878e-05,0.8057985565234888,0.09053071848961058
0.9997594306627081,3.2223795650856866e-12,0.00016685220623645318,7.371712782655522e-05
0.061571319289256944,3.187300879724451e-07,0.761629848834923,0.17679851314573206
0.06159429284050861,3.17553747317002e-07,0.7616882792726402,0.17671711033311588
0.03162291197110139,0.06165922301751619,0.19201606702440455,0.7147017979869821
