I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-587.8815132029407,-583.7521386880996,-583.3641590847129,-586.7205006001375,-590.9445334162062,-579.0607209045605,-582.5471183862106,-586.3907382236196,H,H,low
-592.0041990996754,-573.611682153001,-584.430382913644,-586.8616699500028,-585.1188936413917,-578.7413036325473,-581.1797406607482,-579.6138850782105,G,G,high
-588.3306429827902,-603.4752702266967,-582.6405164608079,-621.5761066792342,-594.3499708076073,-580.7680289665379,-619.143640177835,-592.2643871271522,H,H,high
-586.9373172233725,-668.9066784423576,-583.7624695660978,-657.798618438534,-659.9139477081151,-588.3053844862777,-659.9530381646447,-661.4171459671885,I,I,low
-594.0382782873203,-769.1755154287322,-583.7059477613743,-733.3757759936486,-753.1498748257901,-591.2931377801953,-736.3625424594173,-755.6962457586081,C,C,high
-587.6791953596388,-626.5171110747913,-580.6370454152387,-622.0465329480791,-619.5862127712055,-581.3762065053278,-620.1244936783658,-617.9102981233302,C,C,high
-589.4652146265449,-655.2742114257561,-644.596448716173,-615.0343982248871,-617.9480884815998,-645.0737114902271,-617.3163826742642,-620.3351381996691,I,I,high
-591.303284399506,-575.7783294563388,-584.30942253023,-584.2464703284851,-584.0520934541219,-580.0045864221611,-579.9649604016706,-579.7943432297774,G,G,high
-591.8861291465076,-575.5673599811805,-584.2760014230035,-583.8948129843633,-583.7503979501912,-579.9207209394771,-579.5951308013473,-579.452732728009,G,G,high
-584.8333346306807,-589.5573037670197,-579.392963195452,-591.8096918359091,-592.5424932646107,-578.4679491909419,-589.4454457791553,-590.0784784422539,H,H,high
-593.3150640197038,-694.1649495010787,-585.3592012069043,-684.5989979995989,-652.9283356165009,-587.9458193840671,-682.2430227654804,-651.8024983483753,C,C,high
-590.1036810860468,-695.6363743582046,-613.2692753593052,-667.0828883502002,-651.5594969174748,-615.8665833482384,-668.2748093558209,-654.4384330455455,I,I,high
-590.9269785165346,-575.2363337543073,-584.4985678852568,-585.0131089323065,-585.784884580329,-579.5080577038573,-579.7672024169912,-580.7631050427686,G,G,high
-586.6053423553873,-573.9871059400863,-580.6130498458822,-583.515704684602,-583.5092998332127,-576.9897998771231,-579.968325979785,-579.7834859439979,G,G,high
-591.386909602872,-867.8086411716127,-796.4401626048683,-807.8196385159355,-658.1629194289335,-796.1730987633828,-811.0535771773388,-661.0350676256038,I,I,high
-591.163000418306,-709.6261344952989,-616.3586392399702,-691.7942696825822,-635.4074046867252,-618.0665912739868,-689.7827253205546,-636.9847766926214,I,I,high
-589.9596409807067,-596.2499406343478,-581.5417332956878,-596.0310597624449,-600.7248801830998,-583.3862219178865,-594.7369810300115,-599.1761170708769,C,H,low
-589.5441545043884,-615.540239492465,-583.4925334203737,-626.4387995200702,-619.4422582115216,-579.9800208649227,-624.3597076215481,-617.764984147615,H,C,low
-590.0005881217775,-680.8966658706023,-624.2379296097668,-683.5216415532581,-626.6778346427849,-625.4890319326627,-682.0215526251891,-629.96481700672,I,I,high
-589.6401665954096,-573.2992464463712,-583.7636966169898,-585.626100581819,-584.1699449606177,-578.0651414250143,-580.011096230352,-578.7281251198448,G,G,high
-590.3094310432223,-576.4209459625131,-582.3218402212049,-586.5947732832574,-584.4966070555729,-578.6645069176376,-582.9384165373989,-580.6658733467162,G,G,high
-589.547321244739,-576.1173647056963,-583.7182988469257,-587.4358597846623,-584.8787818508781,-580.0672988873415,-584.0639305430954,-581.5921082022977,G,G,high
-590.1920241210864,-575.3856292389415,-585.6784965045543,-585.3454313634384,-586.6887779890966,-579.5446188354683,-579.3899879334925,-580.4705082869243,G,G,high
-587.5888486026519,-601.6782842258269,-580.148647773267,-621.0312848683905,-594.6558929740129,-579.1261203874342,-619.2017217431969,-593.3919551334756,C,H,high
-596.6437800606108,-579.6830782038666,-590.8054856107755,-592.5236227162667,-587.7913462165071,-584.2076215002444,-586.0893977460285,-581.9540751662871,G,G,high
-588.2745832618185,-652.9087614264496,-601.0227977255286,-653.5244573861445,-605.8652284713291,-604.1087133239304,-652.1557876725974,-608.1494467104635,I,I,high
-590.3694794441907,-575.7606898875673,-584.6557245506447,-586.9623394637099,-586.7567801164804,-579.5057908552927,-581.6748607046344,-581.5305304356682,H,G,high
-592.5309757524049,-636.8854503754808,-584.4641318647379,-658.180671645652,-624.4388950079219,-582.2124300477651,-654.3827704163205,-620.9530617224975,H,H,high
-591.0261765501676,-635.1595283230855,-583.9507480854986,-628.8701975755121,-626.194745520457,-590.9195174944889,-629.4181944649473,-626.947579664999,C,C,high
-588.6592595193,-684.9006747434307,-668.2029893620577,-621.5029875169998,-637.7364745059748,-668.0840007008477,-622.3021157671055,-642.5874389123198,I,H,low
-590.2754343284702,-647.4341043316834,-581.4266028402841,-637.6714998217191,-639.567787308422,-585.2574293557828,-636.2132651553228,-638.4049194875778,C,C,high
-590.2711988563406,-647.4472739421843,-581.4233598524456,-637.6804814459302,-639.5788468353157,-585.2563042404875,-636.2222495730707,-638.4162144417278,C,C,high
-589.6960230538854,-591.0577091255965,-583.8658073456069,-599.5816001008711,-598.0981849701781,-577.095550231757,-592.7797176178369,-591.3306783773619,H,C,high
-587.9180599071748,-684.8772344144778,-580.6899457798557,-682.3836771397608,-669.1621996177489,-582.3419922768912,-683.0105584148689,-670.2446174685285,C,C,high
-588.8498994799993,-577.5062141159989,-584.8137782739872,-581.8843728464769,-587.591158347245,-581.9700034633823,-579.6181105530576,-584.8005458154967,G,H,low
-586.9547593078664,-573.0803719833515,-580.4108313172436,-580.6862179529409,-580.4450906229766,-577.4707191661954,-577.6985406213287,-577.416076334333,G,G,high
-590.1259756286987,-574.4358558041191,-583.1647463408473,-583.1505471181221,-583.4097413206255,-579.1806529640141,-579.2957158492677,-579.4488685337122,G,G,high
-590.1408943799534,-574.0567357460352,-583.2942999151237,-586.9312762612955,-584.1435536703246,-578.1302648574609,-581.7015074555703,-578.9378468814762,G,G,high
