I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-991.2802898707447,-986.5023516462874,-988.3270149159611,-989.789666680508,-991.6194150783698,-984.8408218567274,-986.6756737217455,-988.2151771061986,H,H,low
-994.0326290872162,-981.2431271045298,-988.8904065617413,-990.8299768059728,-989.5415304994436,-984.8369214172748,-986.7774523649106,-985.6443255736727,G,G,high
-991.9578773402723,-1003.2959094415532,-987.8688884299646,-1019.4449364798324,-994.8675626948523,-986.616469042412,-1017.8441198729869,-993.618035655413,H,H,high
-990.6066005180157,-1044.4863462125454,-987.6392865327612,-1042.209217891211,-1038.1060195329126,-990.878411153119,-1043.9945880962002,-1039.4704852776279,I,I,low
-995.5224026504774,-1060.0099447617372,-987.9957798085385,-1102.0836713006265,-1113.950032977242,-993.4637392532919,-1104.4666372237498,-1116.2386290797388,C,C,high
-990.8485549238865,-1010.8830118287144,-985.9751238662511,-1008.3208311326329,-1010.1859284680583,-986.8345828534809,-1007.1339689454836,-1009.1660272595743,C,C,high
-992.6052304370206,-1024.5349842168876,-1017.1858420796658,-1005.1189695871717,-1010.6819946009792,-1017.4476276440824,-1007.630912703861,-1012.6955271611747,I,I,high
-994.2323670925167,-982.7671842847416,-989.2440177055252,-989.0630100027063,-989.1008195260431,-985.902742896979,-985.7890744564736,-985.8169844016539,G,G,high
-995.3594174293638,-983.443623827414,-989.6965716880245,-989.1967222999592,-989.2285201375465,-986.4567837687273,-986.0097381889476,-985.9685353039015,G,G,high
-989.4481457888179,-989.2594487161151,-985.7183790151339,-991.6230714559472,-992.4849839546607,-984.5731077366996,-989.6195166023657,-990.3988333368488,H,H,high
-995.3699830024598,-1068.7206005956937,-989.4818968847326,-1060.3091118616508,-1035.4751141634758,-992.324565164082,-1059.0156792145387,-1035.3342727534555,C,C,high
-993.271121225765,-1067.3910726091133,-1000.7579479410609,-1045.4207738969628,-1047.3398587413255,-1002.979983613274,-1045.534975553658,-1048.8062383318377,I,I,high
-993.8664023743984,-983.1728966000114,-990.0976486193757,-990.5044344701917,-990.5238459276346,-986.245751752491,-986.4988449298452,-986.7058197904189,G,G,high
-991.2046396934688,-981.603442743881,-987.111033311337,-988.551068113182,-989.4915861321188,-984.0591843377343,-985.5527032171635,-986.34089197783,G,G,high
-993.552540306097,-1071.43445309611,-1046.135586977491,-1079.3977884778553,-1028.7387019157454,-1040.8932397833719,-1077.0647859513367,-1031.8585579604937,I,I,high
-994.0564434381449,-1081.7547274001306,-1014.7844988414386,-1066.8679733736064,-1020.6580866513038,-1016.1384277167667,-1064.7034014086335,-1020.9129353482591,I,I,high
