I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-643.087491482851,-638.7841210314247,-638.8260367396454,-641.8109272613129,-645.6581615745739,-634.6522468585358,-637.8144360345698,-641.2887638093322,H,H,low
-646.9173899635142,-629.4751467176876,-639.7595348974766,-642.1186517045879,-640.4443115785735,-634.3659894448559,-636.7336637488781,-635.234149240767,G,G,high
-643.57878357477,-658.2655262654088,-638.1514288447121,-676.1712509866102,-649.1361042851609,-636.3561800652716,-673.8619024416186,-647.1688893182493,H,H,high
-642.1602995343326,-719.4166638486032,-638.9598883209768,-709.9128945245074,-710.998772368016,-643.3617298715646,-711.9981948545276,-712.4916083521642,I,I,low
-648.9479758590701,-816.2041955685278,-639.0136531753303,-782.533810926596,-800.832090327425,-646.3631098343417,-785.4752759692295,-803.3778298401772,C,C,high
-642.7936433547152,-678.9656897535557,-636.1100156655878,-674.7116909732749,-672.9296896562414,-636.8770587896762,-672.9229634836848,-671.3781862068707,C,C,high
-644.6566373512688,-705.3967982336507,-695.5449379968278,-667.9626152846505,-671.6270692987072,-695.9667915096561,-670.2909686095397,-673.9220801716053,I,I,high
-646.3889468321606,-631.520012092274,-639.7286869223082,-639.6199685026138,-639.4677112794049,-635.5933106881967,-635.5164446235124,-635.3858002290087,G,G,high
-647.0807097814495,-631.4669724897025,-639.7835478406961,-639.3665206006095,-639.265159908052,-635.6141659228476,-635.2527556090206,-635.1411833372701,G,G,high
-640.2120151254118,-644.0220359418099,-635.034425569743,-646.3375333272438,-647.0629907768124,-634.0976859834061,-644.0390294717125,-644.6672325650372,H,H,high
-648.3140657109988,-745.7125138584389,-640.6847482393566,-736.2100685124099,-705.3678429703072,-643.3149383299725,-734.0228690551843,-704.4061467147679,C,C,high
-645.2884502520424,-745.1001457650713,-665.2590464871681,-717.9601320984148,-705.635499120598,-667.7863415847143,-718.9334932284028,-708.3024196127485,I,I,high
-646.1325641398028,-631.1707817719256,-640.0985678568866,-640.59939689595,-641.2495956918754,-635.2622039153978,-635.5179257743722,-636.3881896366062,G,G,high
-641.9655344058403,-629.8477717601301,-636.2774038608683,-638.9823205212433,-639.0980221348764,-632.7501373574129,-635.5277043875158,-635.4685782949008,G,G,high
-646.333622936174,-913.6538326941563,-843.6827621318904,-859.9274311212884,-708.7539615580126,-843.4265432770213,-863.1524257903981,-711.6778289622591,I,I,high
-646.2400889193441,-760.3214008197775,-670.5435434355262,-742.912565952174,-688.0860083730572,-672.1784496595213,-740.8525549638738,-689.3687151553675,I,I,high
-645.017780140247,-648.8328024776893,-636.9710630683687,-649.1650584243664,-653.6504253144454,-638.5461487731519,-647.9180441967499,-652.1581159502371,C,H,low
-644.5685664551689,-670.0682930715033,-638.8516172537243,-680.5607929803648,-673.8050747284201,-635.4669461253866,-678.6255599915193,-672.2666259436601,H,C,low
-645.0021943536947,-728.7221852207205,-676.7959391024224,-730.7492595340345,-679.9598411740067,-677.8544959432907,-729.2854258406795,-683.0232295668688,I,I,high
-644.9559161307035,-629.2135315817587,-639.3344712551947,-641.098087789697,-639.742695126422,-633.7771096217404,-635.612234208144,-634.4396657815815,G,G,high
-645.6424102994915,-632.1436126018164,-637.89186078833,-641.9826490032799,-640.012747667499,-634.3513261286736,-638.4368509442278,-636.2985718353136,G,G,high
-644.5924479182547,-631.8047677131242,-638.9929145435461,-642.7345446272723,-640.2027549845586,-635.5312953957251,-639.5435376436664,-637.1060397335792,G,G,high
-645.2158667634179,-631.136573427522,-641.0050502377258,-640.6870492715515,-642.0570784430837,-635.0787046723264,-634.9481802803392,-636.0539885346822,G,G,high
-642.8541139752592,-655.9262623285332,-635.7166394135547,-674.8428295012988,-649.1820849482511,-634.7300328693724,-673.095413593076,-648.0000696484628,C,H,high
-651.5837627849902,-635.3367857499254,-646.0577028140342,-647.7723791235309,-643.1845556836589,-639.6863922673392,-641.5702274022291,-637.5592729973938,G,G,high
-643.4201313252153,-705.199971328271,-655.4782979799678,-705.8477149722162,-660.1643452483439,-658.2600257139197,-704.5211814934796,-662.2623745829468,I,I,high
-645.3353192281354,-631.3944091888864,-640.0408967575288,-642.0821909120419,-641.9830319020544,-635.0897274936575,-637.0100071177551,-636.9689501967482,H,G,high
-647.7206333269837,-691.8279408624513,-640.0142949996444,-712.7787142866537,-679.2508078827581,-637.8830344002887,-709.1274097283016,-675.9182862837164,H,H,high
-646.1713924098922,-682.5669874061274,-639.4350817469079,-678.0435932733623,-675.2107475586024,-645.9413121244868,-678.5586677616925,-675.9222284244652,C,C,high
-643.8470248446009,-733.2040960354163,-717.6514239067748,-672.8147108176048,-691.742326526343,-717.4579349854831,-673.6450440937203,-696.3231743386872,I,H,low
-645.5124599117319,-696.2207116922203,-637.0120987040078,-687.8467400351286,-689.8222970792065,-640.7496629448019,-686.43235422287,-688.686004499002,C,C,high
-645.5085434551759,-696.2317035898573,-637.0091998847191,-687.8541404871414,-689.8316352098593,-640.7487687669044,-686.439736489929,-688.6955371657425,C,C,high
-645.112104862598,-646.5356396667771,-639.5538207968012,-654.817605078665,-653.4767458534295,-632.8811446435875,-648.1157350694309,-646.8051226594241,H,C,high
-643.0679452911495,-734.5796738867334,-636.1962737937773,-732.8106150497614,-719.8080972449135,-637.8082404550494,-733.508851409457,-720.9656029205952,C,C,high
-643.9453683608072,-633.2078439669905,-640.1546132854407,-637.3280202591997,-642.9996671727166,-637.4567037718349,-635.2173141815307,-640.357788615955,G,H,low
-642.2134085144833,-628.9963666455253,-635.9792794505638,-636.2673055716815,-636.0201870648358,-633.1792153591276,-633.4177636643637,-633.1342653436839,G,G,high
-645.2798650551119,-630.2932753742834,-638.6493175145163,-638.6339557729781,-638.9104929259926,-634.8222311044551,-634.9327936017129,-635.0981961260369,G,G,high
-645.4205169902673,-629.9696728010528,-638.8970217258393,-642.3933039443694,-639.7063889724601,-633.8788411845492,-637.3132702486072,-634.6435793143829,G,G,high
-647.0793991330002,-631.4670610560189,-639.7827626972686,-639.3657151836643,-639.2643491525685,-635.6138566350843,-635.2524220452472,-635.1408418507865,G,G,high
-644.134524627612,-688.4441289908103,-637.2489079455108,-679.1591856561363,-682.3657585013672,-639.2561058614033,-677.9599635755824,-680.9026104129762,H,C,high
-643.2300465919944,-629.818023217944,-637.0501057214937,-637.3475829067005,-637.427838929206,-634.0750852383369,-634.2301402294823,-634.2637676797083,G,G,high
-648.5922935969764,-640.7541224737955,-640.4255943963396,-648.2656439303473,-649.0721173594444,-639.440615375184,-644.9652109169784,-645.7488196912553,C,H,high
