I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
2248.243801459307,-2944.938428017209,2598.7111436138207,-1837.2117580515521,-1808.6755448687281,2505.3944970185794,-1774.778831818343,-1746.943033394483,C,C,high
2244.6841395384536,-5964.108440938022,-1874.1596294216322,-1608.6125737894006,-2106.1686000256404,-1924.6442012723942,-1666.8229890282153,-2148.4890676041446,I,I,high
2250.099824749075,1387.2546017018417,2592.670773128043,1409.833999202558,1397.4540280019864,2667.9491825404016,1526.7022115238235,1515.0545775325306,H,H,high
2259.6829215235643,-3194.3025747547813,2600.011110670709,-1919.8608866226618,-2115.4961590288535,2495.29813060811,-1865.0605172257526,-2054.2849914359413,C,C,high
2264.5594147005413,-5160.458974287833,-2288.768451381645,-908.7735192680971,-1153.914495922589,-2301.226415814076,-969.5676588295795,-1205.3539393819372,I,I,high
2246.3781733910964,-6038.785884272416,-1914.287557867993,-2420.1247008611253,-1369.1238929584613,-1965.9407793004646,-2457.0322731371252,-1436.0599208921353,I,I,high
2240.361368668518,-5903.000647727909,-2087.9910261269947,-1406.8057332084245,-2039.123417984242,-2127.359542609254,-1464.8427043807856,-2085.3304685825515,I,I,high
2241.4076624777654,-6402.243043313865,-1524.2939868816718,-2347.3345083756553,-2383.671603610088,-1598.476498910285,-2397.060213149591,-2432.6593296169717,I,C,high
2233.009521915787,2979.2019228708036,2572.9730881288583,2575.60410445673,2596.0094460246455,2730.1794579770576,2731.8554382462785,2752.3330798657544,G,H,high
2199.4035952848194,-3106.452185248642,2553.959293980594,-1913.670494516479,-2001.9813671918284,2468.3412408640593,-1841.312417974689,-1926.9142275241345,C,C,high
2284.6439020532093,1634.3523307036164,2623.2596540073773,1585.5957358682529,1631.0468341174685,2697.4049391020853,1697.0911230564325,1741.3112110194863,H,G,high
2225.6299050783355,-6745.42681378007,-2007.1182888734836,-2086.75043504984,-2701.0825891999298,-2079.871954775751,-2155.1351817197406,-2748.9310939167653,I,I,high
2258.6175910620786,1682.6514868946833,2604.7590440036374,1659.418782464382,1604.1983577807196,2689.672762517674,1777.3905226129514,1724.652798551355,H,G,high
2215.9717161736685,1346.5935395516874,2564.1531335421378,1429.6115138096548,1313.8478130512299,2648.0588343856925,1555.6705147555701,1443.337806015303,H,G,high
2227.1669266830527,-8454.952493523562,-1264.9266126120299,-3863.470931896335,-4238.5975413288215,-1423.9814315126457,-3936.7834468981173,-4299.033489577925,I,I,high
2250.0203051281223,-6057.459213074737,-2376.48368965716,-1749.8573475997237,-1601.0095277205596,-2412.6969515512046,-1808.456274220303,-1667.0559461293747,I,I,high
2228.9729843459268,1230.6276486633096,2583.2393167602713,1285.1287845189931,1255.2784441486713,2660.65645682492,1408.8128272690228,1379.6288722506542,H,H,high
2247.2053687464527,-6536.892896641561,-1663.0219996787919,-2228.3953820662523,-2554.2393047312235,-1741.02892274382,-2288.69888729646,-2602.553731417708,I,I,high
2229.8574299838338,-6747.679788314561,-2076.06222774688,-2046.2666692009925,-2670.955948575445,-2140.841452718851,-2116.87694340899,-2719.5251988874247,I,I,high
2239.80826746695,-6089.719066870418,-1814.9778375401331,-2040.4988597307768,-1981.9435136764955,-1869.4174235109303,-2090.020326860502,-2032.1209021124503,I,I,high
2265.3987618158994,1442.0907679979116,2600.65736198641,1453.698426614381,1463.935566498039,2673.2483328831077,1567.641298263514,1576.9044773688072,H,H,low
2214.259787181837,2974.1872005561463,2579.8369536517253,2565.727449779512,2590.8007544741727,2726.8854123720826,2713.7018575628745,2737.4420250928333,G,G,high
2282.41273342315,-4689.579324289424,-1112.153558072085,-1327.3360895892267,-1191.6321218894095,-1150.0424387661928,-1357.8641541266093,-1225.429091532453,I,I,high
2250.4825252988576,-3168.3959639799573,2599.35764907325,-2000.115676932523,-1993.8711747416294,2496.020002591377,-1937.2378546527927,-1931.4851719712128,C,C,high
2207.4867128149076,-3990.6959304393476,2541.9452839117976,-2538.0214918295483,-2693.8128621269107,2421.484625951119,-2476.2651797673398,-2627.7214980986873,C,C,high
2245.001886455996,-4438.3083711807085,2606.5796626782962,-3000.0431802188264,-2917.5021066398526,2457.5518894087495,-2951.093280862716,-2871.811380741838,C,C,high
2229.658592080539,1402.113952954575,2582.7807114650104,1440.682056910754,1395.6536117686676,2666.2899436121975,1562.0944534610521,1519.0574446330136,H,H,high
2291.8228292335834,1313.850322721018,2606.2738461479253,1376.5108633913417,1391.5560349928382,2667.5163473619377,1480.519992306693,1495.1174787725993,H,H,low
2236.2574941101125,-3009.6815934241686,2588.1841961358136,-1896.0306794060643,-1853.8596411655867,2495.5813067593076,-1830.5796883499086,-1789.627308436323,C,C,high
2237.7754209133823,-6573.629298742278,-1638.1411854643793,-2524.459155929533,-2354.614368224003,-1714.0397332931154,-2573.1129682346123,-2410.200811299489,I,I,high
2217.509843151355,1298.2277827724913,2573.2594531659697,1337.994245970806,1300.9038886589565,2655.450294307967,1463.8347961035024,1428.2985287478807,H,G,high
2242.3879013460473,-2812.999802462832,2569.23066341814,-1668.659528987369,-1777.622934281444,2485.1569844593723,-1602.2354144085741,-1708.2248977810839,C,H,high
2227.6795833279557,-6866.25916979245,-2501.758468886601,-2108.0033255209005,-2406.260808165882,-2559.3114065523937,-2180.3372129151594,-2469.1210032490376,I,I,high
2240.4639491490307,-6628.465613408991,-2797.312318228613,-2065.9038483668423,-1732.883310398843,-2838.602563916024,-2132.8233711557536,-1813.2687136638763,I,I,high
2254.660831922074,-3894.085868523251,2613.208191975064,-2567.903775393498,-2527.4058838413534,2482.519148073578,-2515.900782178887,-2477.286278878402,C,C,high
2247.1918969776984,-6479.792363881442,-2157.9753334219467,-2439.52698006835,-1790.7215010836173,-2217.5781085748827,-2493.48911497531,-1865.6955882387585,I,I,high
2259.4189780696315,2933.303805816273,2586.289018375068,2561.3702013798547,2599.054737299122,2720.740805938992,2695.476599145404,2732.0586364816354,G,G,high
2242.445730435496,1487.2290471560757,2591.462952300626,1476.061545464472,1474.4372793388834,2674.365215975725,1597.385963673003,1594.935877679521,H,G,high
2255.537544012152,-2236.5876857078188,2613.0316984980636,-1296.1523938216826,-1318.075830218487,2544.7513412766566,-1224.1535801879447,-1245.1726515139844,C,C,high
2211.561464118526,1289.731564309026,2548.135762822443,1271.905499339029,1395.1214502946525,2632.261512701196,1400.7845354673793,1520.126130900338,H,H,high
2252.0243612864556,-3175.1800819839846,2607.650320634925,-1951.0987848911896,-2045.9839759971069,2499.01386857484,-1896.0289188954919,-1987.8810932626106,C,C,high
2209.84931629883,1524.1025644045235,2570.372490989358,1496.5042572515426,1480.931232283847,2664.7486953671687,1627.2391793003342,1611.316906351084,H,G,high
2276.7080000571636,-4387.410953716954,-378.8386373563521,-1260.1325037137951,-1543.3849396151747,-430.14919486761676,-1279.3675971229563,-1551.6799146726814,I,I,high
2258.3071291975707,1541.8095859955197,2607.0994473797646,1517.064618814797,1536.1576155363296,2688.0864830605733,1636.6148537336053,1655.0170476567882,H,H,low
2221.887011714999,1141.8749215463895,2577.330598741208,1232.0751200730033,1176.3720339194635,2651.4197241379484,1354.620272305608,1301.0142239825354,H,H,high
2261.22579554321,-4904.37675712421,-815.6830553632497,-1454.2264281035018,-1718.4490806323017,-866.8493121649365,-1483.1080402799848,-1737.7107678874204,I,I,high
2226.3439794149494,-3072.6484249044147,2577.3166876801647,-1890.9521754167204,-1973.7728994499519,2486.2709557849603,-1826.1720577718706,-1906.4135002391386,C,C,high
2136.2856772073765,-8828.450356078678,-3609.563385213608,-5160.891310303786,-1272.558403919301,-3687.252933750823,-5182.521593506839,-1407.013216070373,I,I,high
2219.8544033328885,2952.308780567615,2566.939130274686,2566.5965983426327,2565.3938187502044,2716.4189688518672,2716.3777534348646,2713.9433445836466,G,G,high
2150.4312643793664,-10755.250879902498,-3671.8861604111676,-2480.837225643772,-6762.711065181857,-3824.6384644279497,-2657.186948666056,-6803.584031962543,I,I,high
2272.7598373624965,2970.045689172075,2598.783084234475,2599.677906395073,2620.9059388206933,2729.101357935917,2729.5567003729425,2750.156304539285,G,G,high
2216.908489976088,-7126.038513853314,-2336.1193819490145,-2309.5604971323437,-2728.576170278402,-2404.904533364356,-2381.7469719506817,-2786.3438611514152,I,I,high
2266.805934452123,-2596.9603427679385,2605.79696900928,-1568.0600990906614,-1554.5481402023354,2521.920784120964,-1504.368089653928,-1491.4370826045904,C,C,high
2284.716604768353,1603.0301747296123,2621.0141407545693,1557.8680193883972,1614.2385917743554,2694.183618461634,1668.9741795644475,1723.8103967353613,H,H,high
2274.065688420893,-5303.343656523332,-1075.4885835295972,-1288.3838494335478,-2262.952095002849,-1133.4070614159189,-1343.9990530210378,-2283.2222991432964,I,I,high
2296.251231061962,1244.9876994567303,2629.134967792463,1360.6988430590134,1252.7716733208329,2686.94498742026,1461.0062867895153,1356.5670642332873,H,C,high
2243.281932230895,-3216.2699869359653,2600.4948731054624,-2052.923484228634,-2018.2432394558455,2498.03882446129,-1989.3227112392233,-1955.6733198090492,C,C,high
2249.9784403814288,-2932.3370932870025,2607.5538696107415,-1792.9249064540386,-1858.768561214827,2514.896762824412,-1731.582112027707,-1795.0432607027237,C,C,high
2241.551580251726,1557.1561356032971,2598.3316846834164,1588.6119920951771,1470.732895309315,2683.7189686755523,1708.073231920683,1594.0475253632496,H,I,high
2269.356536513165,2958.6627399628833,2599.1522964890187,2592.7083775494298,2605.2534704295826,2730.06795583305,2723.2962240406728,2735.874857742849,G,G,high
2166.7888689192923,733.2824541490911,2519.9991011755974,895.4481733408995,848.2820261747214,2605.4586020760194,1021.8201138000169,977.2929226602561,H,H,high
2256.7586746867755,-5642.240026815104,-1353.6503881272793,-1287.7679466352695,-2461.4397137145693,-1412.0832827400109,-1349.9523331927696,-2482.6220635847644,I,I,high
2189.364094710898,2954.3429767751973,2543.3607535216847,2563.2802532780197,2553.628389809087,2699.656688009354,2717.860653278776,2708.433567380205,G,G,high
2191.8093730037144,1426.486777827641,2523.7574974439895,1408.9838381802595,1457.290502031527,2618.6902114425366,1543.4632979173373,1591.8689297312387,H,G,low
2248.9358081351525,1562.951626782013,2592.404017473098,1542.7381823703606,1544.5020511438524,2675.2598576011633,1662.8579055037892,1664.3555589222528,H,G,high
2262.3861234256683,-2679.7126320074726,2600.097993280178,-1663.5850143497955,-1605.841126091636,2514.0055560946685,-1598.899508741016,-1542.9570872807806,C,H,high
2264.886901906777,-6163.52945572675,-1075.6333155664488,-2569.6521644630816,-2236.781950095975,-1166.3207586739006,-2609.2520706352816,-2287.397599619286,I,I,high
2234.365303251152,1374.7793370384238,2586.848638989838,1389.0975606015359,1392.4312012352757,2665.71463892487,1510.284327150092,1513.0970803473217,H,H,high
2288.9708464936148,1349.6956868111042,2632.5948925142707,1428.1128249164449,1356.3206574048813,2695.6474394997717,1533.4245748291773,1463.7341001835102,H,C,high
2217.164918150123,-8145.880741980386,-2601.4121983356217,-2392.5586281973774,-3909.628905519497,-2698.551959852301,-2499.782945547736,-3965.925118097256,I,I,high
2213.9825507580986,1078.2420742619777,2572.556483865124,1197.285935040151,1141.2194193549533,2649.0157879106164,1319.1458839565587,1265.4880504340467,H,C,high
