I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-194.8427686895899,-237.76810158064953,-180.74011370981196,-231.41099489585417,-234.2947200453438,-183.75900560552253,-230.26579100169116,-232.56976053297439,C,C,high
-189.69852373613293,-235.1877300210564,-216.93705750557285,-209.18061119255114,-212.93330269766332,-216.09113978602707,-210.07731319908987,-212.88907620891618,I,I,high
-195.12202773523777,-209.24949505224376,-185.08474807427658,-222.12914203974665,-216.23314954703696,-181.11589742228745,-217.7936350490477,-212.05352121632617,H,H,high
-191.94010033091038,-352.26041724188633,-181.322321452453,-317.56648922596133,-336.7299412391622,-187.66143457865897,-317.3327513968577,-336.4449234307886,C,C,high
-186.8512062687447,-271.47626518005626,-269.216431993334,-204.7189835239667,-212.35266640636638,-269.8779953620727,-210.25233174261814,-216.9959211569359,I,I,high
-189.21787827156987,-281.8384285013165,-200.6042701498913,-256.3437687841275,-253.18179730073854,-201.61974705402454,-256.21281732392583,-253.17351785053498,I,I,high
-188.6675864620141,-310.4346025023722,-300.03709158300336,-233.3296445752434,-242.879333774867,-298.45627332674366,-232.82733487156298,-247.71602254227128,I,I,high
-190.84261449688663,-249.94614876092018,-193.92979618942948,-258.0908465815448,-217.06463395556014,-194.9363417789633,-255.80502763176528,-214.17450161644877,I,C,high
-217.79849350205285,-174.0653115761646,-206.8773260601107,-207.3373544670106,-207.36787074870284,-179.60584006581993,-180.27765778906627,-179.897750465006,G,H,high
-193.00576473867068,-299.7081626720911,-181.3844631472393,-273.3096901450835,-274.0487825172789,-186.2683922537932,-272.7433061415132,-273.68102341101013,C,C,high
-190.0229044905236,-177.32895676138656,-178.82902490042977,-186.81116556700164,-188.14309352911823,-175.25125646719545,-182.50600509292784,-183.78551449825065,H,G,high
-190.4485883326672,-255.64544210554502,-239.03267835966827,-211.74270935854963,-219.6938587430086,-240.05264836746275,-214.56349826015753,-222.11692540784009,I,I,high
-191.47172516992188,-183.1844945808319,-181.97962361475905,-185.94353656705917,-197.2724334506329,-176.9632359561538,-180.7609481666458,-191.8668668990588,H,G,high
-189.7965510947036,-176.00328780440708,-180.68357883690265,-191.80385406182847,-184.99563776070502,-176.8954310845267,-187.0049784681108,-180.24109797199787,H,G,high
-196.68537964920776,-464.8657118051758,-235.48650390434605,-378.741486954868,-391.6398720622078,-251.6240895722206,-385.57564670011914,-395.44625946040225,I,I,high
-194.43577889405393,-315.53184546043724,-256.13974765224776,-250.3180527213257,-261.1099532683726,-260.90091860730223,-254.48014080579546,-264.93083223969154,I,I,high
-197.52721231985615,-188.2560228234995,-186.173649083396,-200.21511254871095,-209.73158804164996,-180.73450996937802,-192.91307723372933,-201.650645211879,H,H,high
-189.9987164520035,-305.9015667714216,-275.49159524179896,-247.7216174140563,-223.11896421005147,-274.804719353073,-251.6878757018999,-225.03553814144385,I,I,high
-192.9062945560798,-390.98382641449,-319.1434507640188,-246.68863791252915,-317.8256906296127,-319.73853894423905,-253.14467070276422,-318.18003791415856,I,I,high
-189.68208153564856,-374.221390690541,-336.5780554156208,-230.33556416917386,-332.16229776850764,-336.13396755420376,-238.98265999331082,-333.559082689967,I,I,high
-195.0220464752531,-195.55178446161102,-182.76762926872183,-197.51173380211696,-210.6593544498122,-181.31403986736242,-193.4874477068048,-206.57297894089197,H,H,low
-194.83906113356355,-172.52521128975164,-184.79757403557042,-188.25806539117596,-184.4139315067251,-179.2569614178086,-182.79617667124492,-179.36247086091782,G,G,high
-189.21322896745102,-281.8462293241251,-200.6101127953913,-256.3393069011811,-253.18864050006965,-201.6208637271609,-256.2076691839935,-253.17977853252467,I,I,high
-186.67396971282852,-221.65867668926828,-178.56039463514617,-214.5619265962485,-219.84872914549743,-177.84432085564822,-212.0390530704887,-217.00600976864084,C,C,high
-193.19502698268087,-268.2293162744629,-183.42843318519886,-256.85733235452295,-252.91876006542668,-188.84305216025075,-255.27307320889113,-250.7668762796506,C,C,high
-193.19967118175344,-547.2954338539248,-182.28227252804976,-468.563595119594,-473.4162974392225,-195.47514778716277,-470.0108549904204,-475.32809681366234,C,C,high
-200.69200292318706,-188.6978419954086,-183.37137299708223,-192.9946166357331,-201.3609374394054,-176.7469093146483,-185.87267734113365,-194.02055147237783,H,H,high
-184.88842581311044,-181.08407332537854,-176.35931172365747,-189.6702173243625,-182.8715282804855,-173.6559056420542,-186.7016305885461,-180.01423265473014,H,H,low
-194.8459843001401,-237.75713759538812,-180.74125784967785,-231.4037106302815,-234.28666258981104,-183.7565064909728,-230.2578717106698,-232.56109011713687,C,C,high
-190.82612466861897,-249.93515055536704,-193.92033617536057,-258.08492742231726,-217.04093931608884,-194.92581781773478,-255.79853871913556,-214.1511665314172,I,I,high
-190.75284531050178,-193.89438314274122,-180.58121236910648,-207.12952025049813,-207.96837493936286,-176.44330207978345,-202.52589083803704,-203.40663579410895,H,G,high
-200.06099398211896,-219.45268503631982,-187.0783403806323,-216.36385051197584,-227.57498724232275,-186.93703557417248,-211.82641801154136,-222.6214716402653,C,H,high
-189.67680299423904,-374.23854170334096,-336.59109542492956,-230.33730135155295,-332.169460344143,-336.1473358094451,-238.985940098693,-333.56691643185525,I,I,high
-194.44263488840423,-315.5471985781112,-256.1537467915441,-250.32872083648292,-261.1172243513934,-260.9155150354218,-254.49114261331627,-264.94216718998507,I,I,high
-193.2187260290525,-547.2375183990102,-182.30004298176786,-468.5241931022781,-473.36933199551663,-195.49832888820688,-469.97127269945486,-475.2810443337571,C,C,high
-188.6434104183009,-282.4096855886679,-236.5652184915496,-264.58302325476376,-225.25335127616836,-237.31203735506583,-264.31267647919844,-229.6689316456637,I,I,high
-195.30390791753183,-171.59089044792597,-183.73857773646648,-183.99433971709308,-184.3342982222041,-177.16643712185402,-177.4725903189347,-177.66121660889073,G,G,high
-193.00398764089528,-191.24771024374976,-184.7727087559619,-201.17371851932472,-200.98817777460175,-180.06810353086928,-196.11273592683358,-196.05573690050068,H,G,high
-191.02539437902402,-249.09475488717837,-180.09771767897328,-242.50641083512687,-245.39719566080336,-184.04566662638638,-240.86833099835587,-243.42884423837128,C,C,high
-196.19116755060585,-202.07992543917925,-183.00961343425502,-210.7782095503379,-201.19456338455942,-179.20864617128336,-205.1601146775304,-195.67244262271123,H,H,high
-193.61020743291522,-226.87796669535143,-180.41934821195315,-214.8858532773126,-230.4028476178031,-185.37866006335588,-215.9371903704273,-230.89939823716117,C,C,high
-193.00987860986686,-191.2346176847267,-184.77288398745927,-201.16359580840168,-200.97503712095306,-180.06787781501697,-196.10277387223994,-196.0426681978825,H,G,high
-194.70388664616,-278.42469046808424,-197.4406727681736,-239.96504743400632,-273.4601469559623,-202.75615812350287,-241.2954915871617,-271.1497021171281,I,I,high
-188.4529853726161,-182.41903415151552,-181.46531680494434,-190.50030710550482,-189.94966158837718,-176.21890216895295,-185.13796005536952,-184.4523369473744,H,H,low
-190.77199688636975,-193.8620930683055,-180.6026091026685,-207.09640674626806,-207.9372162064327,-176.4633857946988,-202.4947577956726,-203.37718209354057,H,H,high
-185.7900933379642,-249.1999066925411,-197.720099620608,-263.4431288851369,-204.26933333804476,-198.62395699914774,-261.6382848263662,-205.1635025687389,I,I,high
-197.31020345046488,-254.47309358875725,-184.21954418229907,-246.8424705587019,-265.41193546163026,-191.1729785846111,-245.73591443198063,-264.5491418159103,C,C,high
-192.53787975820538,-305.5211497135057,-288.202291331788,-258.21726583342434,-207.6190888818741,-286.3487773287568,-257.99070151869046,-209.98661864583616,I,I,high
-193.25842710316513,-172.95477434824866,-186.83073881450062,-188.727796842487,-189.5003214754777,-177.8823763790257,-179.67882407820719,-180.68325938593662,G,G,high
-190.6998997382509,-400.13722453019835,-301.94732640481,-252.11251378402744,-346.1774362420044,-305.7609610632753,-256.74253518571527,-346.2965303459045,I,I,high
-201.58349327005254,-174.20126027418226,-188.20575306399462,-190.58251189982298,-187.09153779608968,-180.833644477844,-183.50855653709272,-180.00803431301782,G,G,high
-191.8800124647325,-256.21429858465035,-192.1295471018354,-252.01583209675405,-231.46545332391997,-194.61318483067637,-250.27595659967315,-230.46160147227187,I,I,high
-187.40698083552795,-210.21135880450905,-179.76478965075077,-212.5306561603501,-207.09390538889855,-178.37445184495635,-210.05049283214106,-204.89415499627847,C,C,high
-190.02607817522144,-177.3293341008394,-178.83259986535344,-186.8115175172608,-188.14315686810443,-175.2540511604107,-182.50622257116342,-183.78532266986525,H,H,high
-192.0190038905985,-376.2098864609011,-228.88295711275708,-285.1867207296779,-377.2862658089563,-235.16012857392195,-289.19920086927226,-376.95176699287896,I,I,high
-188.67889219049644,-252.13390103602916,-180.23195823811508,-240.5614745723021,-262.94771165087843,-180.61216747370244,-238.7568839870784,-260.1839169267448,H,C,high
-188.65963732253354,-209.21626096039054,-178.1840415207271,-205.08832462782547,-209.1124646153604,-178.46181263603296,-203.4370278719882,-207.22170724159827,C,C,high
-189.00162562226353,-272.79828277053974,-179.83660298604588,-254.20161714042672,-258.9945944533659,-184.78697533508011,-254.75922784303577,-259.31367476344224,C,C,high
-192.85430442907432,-196.5618058080129,-180.97521679210814,-195.89235836850526,-211.57530220543777,-177.7948978057489,-191.62885925171648,-206.86538675765783,H,I,high
-201.5816869363961,-174.19871483768247,-188.20138083444232,-190.58048674315444,-187.08850102674836,-180.8303711637149,-183.5075259273799,-180.00600785180552,G,G,high
-194.1351581747736,-222.47116072103043,-184.89797314584186,-250.32112152895726,-228.25755377080955,-179.12133591980177,-246.83899272672315,-225.37542716306183,H,H,high
-195.47293506617072,-373.34007289449835,-227.68352905632855,-326.9704097899967,-305.2136917367132,-238.61868912594886,-334.6216714976374,-308.3744002042218,I,I,high
-194.31283295802163,-170.45059077696936,-186.84650987295578,-186.22135804816602,-188.7284201051586,-179.04058066483378,-179.39525198980058,-181.2051084989246,G,G,high
-196.19282523843538,-202.07460578387273,-183.0091436007153,-210.7733768919478,-201.18310136793804,-179.20854245452273,-205.15652560379792,-195.66150842432307,H,G,low
-187.41529945232836,-175.26887284291445,-179.9124944415462,-182.0475414036079,-184.3772006947255,-176.7103200195348,-178.82524826343638,-180.9061078590664,H,G,high
-190.99158075118993,-194.15854302779937,-180.48974186337742,-203.63466799391045,-201.3692866852269,-179.8729353732186,-200.6932156366564,-198.5484043081749,C,H,high
-196.67138663300102,-464.8497086057758,-235.47712397513249,-378.72025303039794,-391.6252968700653,-251.6138346939796,-385.5555489626059,-395.4309194120843,I,I,high
-191.7195707814049,-198.28896903812375,-180.46883442913494,-196.27068970735587,-204.91153676946095,-177.96103929963928,-192.345780737075,-201.60064345652629,H,H,high
-187.83734100661016,-193.02420102685403,-178.48263066923408,-193.8411543979343,-204.304574218566,-176.54739531394918,-190.25459945826805,-200.5610855858195,H,C,high
-192.89414170895074,-390.9781188082581,-319.1074922727425,-246.68443551296903,-317.83081437867037,-319.70473265270397,-253.14795781109663,-318.18768565811246,I,I,high
-200.71125562353262,-188.70071403310828,-183.38408620321462,-193.00424883544767,-201.37111274668231,-176.75340702618544,-185.87647929364525,-194.02501385135065,H,C,high
-198.7513538157287,-198.3824093624283,-181.99153435325357,-203.20340798892812,-203.44928416684755,-179.30433995964006,-198.02132512052873,-198.36483352169418,H,I,high
-190.99588605708345,-194.15629463663765,-180.49448804021063,-203.6345558955029,-201.368721433008,-179.87604959533644,-200.69269203186005,-198.5475009906022,C,I,high
