I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-965.2794182087854,-970.5261710954765,-957.1542033021126,-975.4261105850878,-973.4507009078097,-958.3651855898912,-974.5163411907739,-972.3985737371038,C,C,high
-961.8376294029825,-967.1359994280592,-960.5932727251065,-966.9012016915011,-965.7499534560138,-960.1219287354196,-966.4387603205837,-965.4725868422128,I,I,high
-964.6833716751627,-974.2880567035005,-959.4622610425987,-985.4338966605449,-977.4016695592293,-957.3120093732933,-983.6723652287455,-975.8438653516582,H,H,high
-961.8791926676249,-1036.404282172573,-956.7259058231491,-1020.1393069834929,-1034.3297777887012,-960.1354897727016,-1021.1647944822746,-1035.2006086017827,C,C,high
-960.0717152152911,-982.0178748568018,-981.9073889763786,-964.2590855916263,-965.1809365621149,-983.4263895645444,-967.8394146224038,-968.7145313663642,I,I,high
-961.0320218129466,-989.5196969868525,-959.9661115310549,-980.7176114319415,-987.4712772601871,-961.1597802202759,-980.3546517670679,-987.1587563086747,I,I,high
-961.2737674620222,-1062.0045337535448,-1061.5210083273892,-986.453423670606,-1008.7917493924593,-1060.4695080961806,-986.8117684683216,-1012.140516120857,I,I,high
-960.8616674911051,-1004.2891824431399,-962.7278982682395,-1012.092173718327,-979.8093864241093,-963.270568801193,-1009.8107643090448,-977.8190911597428,I,C,high
-981.2705624723794,-953.5853726737087,-976.9221202435156,-977.1721251653742,-976.7032928330923,-956.8417944894247,-957.4043483664395,-956.5740705271148,G,H,high
-966.2366353741747,-1035.1060503738304,-958.9565107648782,-1010.5803205356639,-1017.584945144505,-962.1489495448366,-1011.4528889152244,-1018.4733770773877,C,C,high
-963.8362462946484,-956.5265015885705,-957.204174907911,-961.9771885982477,-963.2542715683617,-954.6303982884531,-959.3507316253456,-960.603748212795,H,G,high
-961.9687685361857,-984.8474371680893,-975.6015878044117,-966.0979075711986,-977.3317896906814,-976.1396401474817,-967.745711040438,-978.2445814209963,I,I,high
-963.9192427114303,-963.3563020557768,-958.9237250018142,-961.0229372166842,-972.5179783075341,-956.0603352027887,-958.0117691794485,-969.2799656020405,H,G,high
-962.8297762670416,-954.3204133190779,-957.74552763596,-962.3506790931866,-959.802458320654,-955.4890879897383,-959.6090578504296,-957.1105901895819,H,G,high
-965.2980785287692,-1087.3065748965187,-973.3113304797155,-1071.6223814866141,-1039.803919133622,-979.7671028840344,-1073.91427434121,-1041.6237315205508,I,I,high
-962.3952499153758,-1007.851757944729,-1002.5456024871542,-984.6485247070525,-967.9613898865761,-1003.3389903770135,-986.319673823244,-968.0777427940366,I,I,high
-962.8918465612714,-953.3706777889488,-958.2243514855145,-961.0896683459092,-963.8004649591774,-955.4873500688086,-958.0115204391413,-960.3506901313068,H,H,high
-962.0588771614306,-993.4919224259291,-985.4434181395559,-979.860376991946,-970.8508603591154,-984.9856353495273,-980.6279780595703,-970.5739177509563,I,I,high
-964.5565992806057,-1018.1515887483017,-1013.7504347324694,-978.6235781449564,-987.1783076241749,-1013.4757815665072,-982.347543591676,-987.7203326606348,I,I,high
-960.2638914902092,-1064.9509607801133,-1052.239592512212,-993.7952705003955,-1027.0671117116638,-1052.485571803704,-1000.6888916985515,-1028.7086883071486,I,I,high
-965.5296815717343,-955.4428251457355,-958.1035635297524,-959.2509109650177,-965.5704308584458,-955.952292384818,-956.6193871199866,-962.8040928718831,H,H,low
-960.164819622223,-951.4291446969034,-956.1669733981564,-959.1392136372308,-956.1627258925862,-954.4559654816484,-957.4875602451698,-954.7452743370349,G,G,high
-961.0300961820692,-989.5267107848705,-959.9647978915177,-980.7197343188269,-987.4790132775566,-961.1584355332305,-980.3572043860509,-987.1664268979979,I,I,high
-959.7904432098021,-978.6000586055292,-955.3891426744449,-974.8297488981241,-977.6596562182301,-955.7494333607287,-973.8682125165275,-976.5605433939828,C,C,high
-962.0338797967513,-972.0479375771356,-957.3135215558174,-975.6279819585723,-968.8435069141668,-958.8998002648008,-974.4954387651616,-967.7143837616356,C,C,high
-965.4246808606114,-1058.8650320755874,-959.0836249047992,-1053.1607212792742,-1054.3384185204595,-968.7851054078482,-1047.1812758458327,-1049.6522782413294,C,C,high
-969.8251080517467,-964.7125290211759,-959.439229902485,-965.1836912245114,-971.6892504347215,-955.6301676409383,-961.2461805357786,-967.6060512266732,H,H,high
-959.2812921010819,-961.6795443448214,-954.8252503226502,-966.6299334601233,-959.1586841551666,-953.5453600929447,-965.1371357317629,-957.8225269527379,H,H,low
-965.2796562536086,-970.5276951159867,-957.1542998089873,-975.4276285840454,-973.4519593948662,-958.3651598415067,-974.5178862537196,-972.3998803843664,C,C,high
-960.8584798818094,-1004.292031603183,-962.7264396858571,-1012.0956958604229,-979.807543260548,-963.2697484866421,-1009.8141999480183,-977.8173610366692,I,I,high
-964.0325129608914,-958.620203105294,-957.8910334146088,-969.3041399990573,-969.2633040507322,-954.4434068751618,-965.784290853868,-965.8224795310133,H,G,high
-966.1832188947672,-960.3132057286863,-959.8317488011317,-963.0315274320952,-966.9480750901383,-958.4555465544655,-960.8754537386435,-964.6781093663627,C,H,high
-960.2631337691303,-1064.9546149596554,-1052.2422666828736,-993.7964642164205,-1027.068283353093,-1052.488512089083,-1000.6908390425561,-1028.710430919639,I,I,high
-962.3954023848324,-1007.856279727056,-1002.5496901654426,-984.650349242477,-967.9616798647351,-1003.343358316602,-986.321819752707,-968.0778667300472,I,I,high
-965.4296934424095,-1058.842654201386,-959.0886007087972,-1053.1369756103236,-1054.314896931925,-968.7877985998141,-1047.1590373724212,-1049.6295057760394,C,C,high
-960.5038652895594,-984.9512784699162,-975.2235061239688,-983.2766605874987,-972.2030532188394,-975.9325620550347,-982.4276016211164,-975.459625219853,I,I,high
-966.9035534203449,-953.2967387955471,-960.2341321020416,-960.5149647572996,-960.4864780037209,-956.0243126897104,-956.3205460972786,-956.2231041765365,G,G,high
-965.6245657997783,-955.5704092466067,-960.7840578721544,-964.5356374111693,-963.7057955297449,-956.6129322401102,-960.5766978433344,-959.659265359404,H,G,high
-962.9539283089366,-982.7116090367323,-957.0187454753125,-983.0930665291748,-984.0723654745483,-957.0945746436929,-981.5395068169341,-982.5872604943,C,C,high
-966.041149978638,-967.3728269939256,-958.9275694636868,-973.7791392500711,-963.3241019987638,-957.0490441067592,-970.8069944251112,-960.5206153010532,H,H,high
-964.1912256342603,-963.7658044184607,-956.5462699441391,-962.7213580409061,-966.7619945341746,-959.6472681863528,-964.0729939323666,-967.8465097800982,C,C,high
-965.627209416184,-955.5739544222976,-960.7850793821768,-964.5365447479968,-963.706622197192,-956.6165492002343,-960.579911690113,-959.6625865081212,H,G,high
-963.7802927322483,-976.0000872124851,-959.8103798136161,-973.6182131863226,-977.4181988105922,-961.3888377051873,-972.8971324340876,-975.7079401875461,I,I,high
-961.0490887090889,-954.1347057860218,-957.9795228852547,-960.1993747938111,-959.9500706485294,-954.3485831353639,-956.6819896951557,-956.4364562392037,H,H,low
-964.0349683297588,-958.6172683245131,-957.8967651269966,-969.2967925565787,-969.2562793037166,-954.4505403624016,-965.7804260508457,-965.8188089081127,H,H,high
-959.6404097093191,-977.7556461229574,-959.8990780377748,-984.2215840055894,-968.2723623610616,-961.0455271674166,-983.3207475978307,-969.1830355091231,I,I,high
-965.1992698490184,-994.8785739137408,-957.9177680936502,-989.2497762917501,-1007.7087728810935,-959.924775228773,-988.9746654968616,-1007.3567451663074,C,C,high
-964.0344790885757,-1017.341289978916,-1011.7323665102286,-1001.7954425931935,-965.1038313558507,-1008.8517903044019,-1001.2716341706957,-965.5489516534602,I,I,high
-964.5408933062384,-953.3165591202556,-962.645874723915,-964.7889978570074,-963.0390305778302,-955.822619736851,-957.951909308057,-956.3946947320492,G,G,high
-963.3437714719007,-1038.197816359686,-1004.3619706899723,-979.1394481753531,-1023.7099573025884,-1006.3350789050252,-983.0387253936183,-1023.5645326386759,I,I,high
-969.1556921275393,-955.0489396989511,-961.4481504545166,-963.6170778099632,-960.5204752712125,-958.2867169730464,-960.614313805331,-957.5837046333107,G,G,high
-961.1339291556061,-971.3585918289942,-960.657982885689,-973.1871796671519,-967.1181755447402,-961.1391169514942,-971.8951410226464,-967.0804406480513,I,I,high
-959.5833859640758,-979.1719768856548,-956.1674696152418,-979.1696024073582,-975.120698633222,-955.3066963190322,-978.0096624582961,-974.2693035562763,C,C,high
-963.8380373493482,-956.5266333819769,-957.2061769838085,-961.9775147255062,-963.2541822621611,-954.6328392435958,-959.351340423271,-960.6039225273744,H,H,high
