I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-900.5548189782234,-906.8074223702353,-891.9018249510406,-911.6052796089165,-909.6338003316777,-893.2377377647197,-910.6818970919239,-908.5435934414365,C,C,high
-896.8490979298513,-903.8196361947367,-896.3399765687979,-902.7853390219897,-901.7763567560572,-895.8028559682188,-902.3676680434003,-901.5099301087118,I,I,high
-899.8566142279356,-909.5767598141276,-894.3695997029482,-921.0383259686564,-913.0087911644607,-892.109671427161,-919.1235751740473,-911.2801686894574,H,H,high
-897.0388004543871,-978.0087503464587,-891.5253650137811,-960.234325973389,-975.2070396914665,-895.1479060381461,-961.2093171886708,-976.0392313794032,C,C,high
-895.0273791501818,-920.2722456056705,-920.1493030393317,-900.2013150807998,-900.8498628323468,-921.6398419229293,-904.0109967086493,-904.5093005666267,I,I,high
-896.0169064688769,-929.1502595429952,-895.204239481738,-919.3090079066302,-925.6252120811077,-896.4080892326148,-918.9542520857408,-925.3083829154359,I,I,high
-896.2125295330386,-999.0966044055418,-998.1692997187695,-922.4658048221894,-944.75030701943,-997.0745132931618,-922.7592346186881,-948.1401048023743,I,I,high
-895.9385107754835,-940.2482271001502,-897.7518007338778,-948.2895749497424,-915.2639293405036,-898.263505918604,-945.9336084591065,-913.2046186021008,I,C,high
-917.0555758581983,-888.1661968326642,-912.279603618263,-912.5688600557339,-912.138690967085,-891.5488239465896,-892.1426110164299,-891.3455602870589,G,H,high
-901.1977519485212,-972.3853660992053,-893.6427314639307,-947.5960291694807,-954.4388388100635,-897.0157239945404,-948.3691071221076,-955.2477074095558,C,C,high
-898.7574333561023,-891.0179693108118,-891.8175798055623,-896.7562995947377,-898.0564236435066,-889.1644114299824,-894.0158922216237,-895.2933625686119,H,G,high
-897.0360781737957,-921.6428931526317,-912.2238741947003,-901.8009997698064,-913.0591929062937,-912.6974953687982,-903.5433971143493,-914.0089634858628,I,I,high
-898.9945200256828,-897.9686789010686,-893.6689245131063,-895.9155674273351,-907.5272722987461,-890.6301915789044,-892.7323851242272,-904.1162930810447,H,G,high
-897.769238880445,-888.8329253585629,-892.4728475780411,-897.4245507557896,-894.612740269757,-890.0746744936706,-894.5078280413097,-891.7529586112424,H,G,high
-900.6624221192981,-1029.9181832145794,-910.2745494961929,-1010.5366278968243,-981.4997783814192,-917.3247340021269,-1013.0459116046537,-983.4105860425218,I,I,high
-897.6173378058086,-945.6453443100162,-939.0110005702494,-920.9054871669188,-904.8730546711993,-940.0111309424082,-922.7874147534645,-905.0131456568714,I,I,high
-898.2286121936463,-888.2824323376241,-893.1977977548477,-896.421918512634,-899.4238219976914,-890.2903385843828,-893.1117407586082,-895.7047377325649,H,H,high
-897.1264186805718,-933.0163161743004,-923.2864978284881,-918.0721987398209,-906.6219684488422,-922.833348088522,-919.0579693578,-906.4924767073963,I,I,high
-899.616446751145,-960.9375985399971,-954.2557705936592,-915.39900003346,-926.7324000862313,-954.0809748055592,-919.4722650231338,-927.3183573648819,I,I,high
-895.3015116678691,-1006.3731859968207,-991.3911738674195,-929.5386617289176,-968.4707043812243,-991.5531684016433,-936.6031799875985,-970.0671718914084,I,I,high
-900.548407076689,-890.476474142543,-892.8386205929248,-894.2376702548654,-901.1712286489483,-890.7299114589918,-891.5488753384266,-898.3425376640113,H,H,low
-895.3215681425154,-885.961836583065,-891.0463817923055,-894.0842119691865,-891.0220839408449,-889.19911416565,-892.2969868491456,-889.4783977358896,G,G,high
-896.0148441107447,-929.1584781768639,-895.2028818544254,-919.3116021450206,-925.6342378830145,-896.4064937124673,-918.9572491997375,-925.317345015791,I,I,high
-894.6975447444026,-915.0665565797926,-890.0552961897841,-910.9296008146281,-913.9431048317751,-890.372837719688,-909.8885465202775,-912.7556362445146,C,C,high
-897.1810296270332,-909.809182238684,-892.1670459304332,-913.0612077727357,-905.9447716488164,-893.9658670938651,-911.9080952101349,-904.7689622917044,C,C,high
-900.5197402735923,-1000.7949666296503,-893.8347445764291,-1010.89761610658,-1010.4600743151683,-903.7746183859256,-991.8211373547841,-993.1387167992843,C,C,high
-905.2979903801307,-899.4531564033443,-894.3445310000158,-900.2302626539588,-906.914331352684,-890.2622396342753,-896.0167040605413,-902.5390382296578,H,H,high
-894.1469261597512,-896.2370322446767,-889.4312769846609,-901.4487008295641,-893.8856070589985,-888.0553616634841,-899.8586286938643,-892.4477062645034,H,H,low
-900.5551118366545,-906.8090211449033,-891.9018976813963,-911.6068734298065,-909.6350950744402,-893.2375897541328,-910.6835120380155,-908.5449376830572,C,C,high
-895.9348035905641,-940.2508860790326,-897.7500488098019,-948.293058436357,-915.2614282522935,-898.2624159330118,-945.9370091856836,-913.2022331565231,I,I,high
-898.9345604230931,-893.7699103085333,-892.5468992182532,-904.7778352912316,-904.6789466146919,-889.0568159533581,-901.2145831521368,-901.1862479844725,H,G,high
-901.525432162806,-895.9167898936354,-894.855244698053,-898.6085987444364,-902.8955858612823,-893.5340745913074,-896.3586613905838,-900.506199260311,C,H,high
-895.3006278835381,-1006.3774810000358,-991.3942562625795,-929.53996809226,-968.4722439672937,-991.5565204354399,-936.605339304396,-970.0693392231459,I,I,high
-897.6176756473109,-945.6497995553941,-939.0151001331042,-920.907202926707,-904.8735865474756,-940.0155395801096,-922.7894526248624,-905.013534712295,I,I,high
-900.5254520522416,-1000.7715583813658,-893.8403363479076,-1010.8749301097375,-1010.4313286734234,-903.778515997941,-991.7948914265011,-993.1138875431764,C,C,high
-895.4498440234997,-923.4011037352011,-911.9006227503849,-920.3289590132119,-909.0131717208083,-912.6374948279835,-919.4619214293635,-912.4861385537886,I,I,high
-901.9869939042479,-887.7251218440446,-894.9951351732888,-895.2809734891201,-895.2679839733339,-890.6285220398997,-890.9328977197232,-890.8432449388124,G,G,high
-900.5601909807323,-890.5775031234969,-895.5304678591068,-899.7066879060137,-898.8613551834671,-891.3319357888656,-895.7071776000519,-894.7737337444123,H,G,high
-898.004922584491,-918.8506143357514,-891.7541615958372,-919.2071415795156,-920.1986075210067,-892.047621358937,-917.6476394931422,-918.6916642435568,C,C,high
-901.2306316074951,-902.7011596456456,-893.7428748386735,-909.4143141476513,-898.667607294744,-891.7636150927066,-906.2672585064696,-895.685320505307,H,H,high
-899.3152383027353,-900.0315257732827,-891.2736731838309,-898.653918082742,-903.0079329460149,-894.5283366613415,-900.016809883847,-904.0637175546632,C,C,high
-900.5632408660293,-890.581154857505,-895.5316563507399,-899.7077533075468,-898.8622555148348,-891.3357294075312,-895.710532237317,-894.7771355387703,H,G,high
-899.0072468946748,-914.5551462490852,-894.9306246505072,-910.915415028493,-915.6475829266842,-896.747732373631,-910.3081197733078,-913.859119427905,I,I,high
-896.0026450490684,-889.0410924185436,-892.717932819838,-895.2878941938302,-895.0039165149695,-888.9574994685488,-891.6475080501642,-891.3519663146194,H,H,low
