I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-464.1823044611327,-486.6830013536511,-452.1386601510504,-487.0572513157934,-486.8621015642692,-454.45289392543054,-486.0272602882205,-485.44691533358304,C,C,high
-459.3071528648657,-485.27262168963523,-470.9880747429131,-472.98482727300336,-473.82620369433727,-470.18810738848157,-473.18205816590336,-473.585037903377,I,I,high
-463.76987321107265,-474.874389980795,-455.87043061841746,-487.6473477804318,-480.678837663156,-452.5901283429903,-484.37958900054576,-477.5263802949501,H,H,high
-460.71803020442906,-589.723693101916,-452.26099052741023,-561.2019244865116,-580.3269631090553,-457.6542845755408,-561.5551899142935,-580.6397891627388,C,C,high
-456.9000077649994,-513.1907542320888,-512.2465196804163,-469.79328114654265,-471.73326021510854,-513.3401710934792,-475.03299836483734,-476.17311466071493,I,I,high
-458.54195877666035,-528.2163030873977,-462.5965226570246,-509.85771225198744,-510.64601714845105,-463.67137644643253,-509.6712113016176,-510.3536313553442,I,I,high
-458.31110881008794,-571.7009208912679,-566.3022676870198,-493.4129340248594,-511.03213619159965,-564.9358440906876,-493.1921911402849,-515.2270595927191,I,I,high
-459.43194358890264,-509.9512306202274,-461.42494912728773,-519.0829587915014,-481.2362462480342,-461.88919415160217,-516.3935642833546,-478.66642990389005,I,C,high
-484.623926984039,-447.0105797186409,-476.4157646387227,-476.88263961605276,-476.7762950553586,-451.4736505972982,-452.18441264126267,-451.6904917700265,G,H,high
-463.0789454804762,-551.9294226687091,-453.30898313362235,-526.446148180352,-530.5111204235858,-457.8859093135632,-526.4724713663823,-530.7071661251281,C,C,high
-460.37503415233823,-449.4119709218971,-451.0162328810413,-457.38992383244727,-458.7149198028318,-447.8359255028877,-453.76355952649044,-455.0633304417124,H,G,high
-459.843977608919,-502.91303940792994,-490.8086819107854,-471.95217797108165,-481.95543852873345,-491.28471874802585,-474.5332859897006,-483.65400661446114,I,I,high
-461.40326329260097,-456.30777290299676,-453.65844417600897,-456.94251573684016,-468.535776942628,-449.42213668660867,-452.5834775753025,-463.9467424701305,H,G,high
-459.6390913841869,-447.7830684276817,-452.39284591750516,-460.59427211269417,-455.4226126517545,-449.11110474457325,-456.56356433510217,-451.466410169025,H,G,high
-465.39180342802064,-661.7049293383163,-490.02940085596344,-608.0641996753942,-603.499907661642,-502.4707705715099,-612.961239172322,-606.4871804643595,I,I,high
-462.2622337922924,-541.3320647729281,-513.0900499222095,-498.4636768688005,-495.0084284578026,-516.1243521150567,-501.8559540751194,-496.536590077728,I,I,high
-464.21669942859273,-452.7784338521165,-455.810143707094,-463.7084623918468,-469.981808799525,-451.41204909510225,-458.1917414742584,-463.7775004998626,H,H,high
-459.7668643830725,-536.9576999967962,-514.2379021418196,-504.54797466472127,-478.700301263961,-513.6517016756723,-507.42036434543417,-479.9126283917715,I,I,high
-462.24611704581866,-598.2983703815388,-559.7965518878809,-497.3279749060968,-540.1271831905789,-560.1577164109002,-503.2216851425493,-540.775038912606,I,I,high
-458.4639298445515,-615.0848679880711,-584.2561867538565,-496.24483841722514,-577.2702851680917,-583.8339951841482,-504.307370806141,-578.6293249999552,I,I,high
-463.4734271625389,-456.75174047835156,-453.42472593263955,-459.6223131863958,-470.9636513000594,-451.8590837234269,-456.395269438971,-467.6331953534572,H,H,low
-460.65056167998415,-444.98742724447806,-453.612282410968,-456.9480966689844,-453.41029692623465,-450.0904944737161,-453.4943323036344,-450.286217408147,G,G,high
-458.5384300282597,-528.2297802953708,-462.5967342614862,-509.8602282364784,-510.6603004982706,-463.669245674195,-509.6736431710723,-510.3681256479296,I,I,high
-456.5652585863232,-487.1833330566252,-449.96630447763795,-480.79070996312663,-485.11683230817715,-449.80259600170035,-479.00998780542284,-483.0837507433288,C,C,high
-461.2629500248282,-504.66994696851174,-453.6265802645366,-501.60533520063046,-494.5301245722674,-457.2780066087787,-500.1906557309047,-492.8284286240105,C,C,high
-463.1171311820836,-785.7934619865396,-453.94124904650556,-713.671973495283,-719.2207285145587,-465.8843160180425,-715.4054326489148,-721.3397170127406,C,C,high
-469.9635134817423,-459.45492071991146,-455.0795813815229,-462.4886128193757,-470.2543763727178,-449.34057542107723,-456.4465526636942,-463.9742157206604,H,H,high
-455.40730242242586,-454.28624361819175,-448.590809225511,-461.4304495858798,-454.04274195964945,-446.4568980109556,-459.077301089223,-451.8097037438917,H,H,low
-464.1836946113265,-486.68179317392884,-452.1388973156839,-487.05688202725577,-486.86117344205064,-454.45129814589365,-486.0266778329072,-485.4458454365001,C,C,high
-459.42210082514856,-509.94971520894916,-461.4195371954832,-519.0839750941409,-481.2250075398083,-461.8842954890848,-516.394478299815,-478.65548259112484,I,I,high
-460.627248096515,-459.38027132254996,-452.2348997901865,-472.0641671970856,-472.1135160156725,-448.42349984306895,-468.03106682701144,-468.12230947893744,H,G,high
-467.1503919337007,-469.9743223655384,-457.2880163670372,-470.89646783802635,-478.7044518102903,-456.647288045942,-467.5374878724305,-475.0138210543816,C,H,high
-458.4612699170141,-615.0963069693878,-584.2643512137955,-496.2468424647919,-577.2756353646198,-583.8423931802675,-504.3108522644869,-578.6355681534595,I,I,high
-462.265486725252,-541.3385472006262,-513.0968166884396,-498.4666661062993,-495.0121758138514,-516.131692615705,-501.8589852834485,-496.54156610709515,I,I,high
-463.1290949948456,-785.6963095945314,-453.9525644699476,-713.6005718274605,-719.1450974920637,-465.8988121522916,-715.3337404922665,-721.2638340567171,C,C,high
-457.75290807043746,-521.0919165178185,-491.28456505460895,-508.05833549517075,-485.63857678665687,-492.04242641974065,-507.3987935706977,-489.93872384871275,I,I,high
-464.84492396586734,-445.23499932510106,-455.24271769561676,-455.5224859194245,-455.69968292771057,-449.614899497727,-449.9336398901245,-449.9803747403623,G,G,high
-462.64915358213267,-455.79639991253185,-455.9554596910107,-465.6014555937497,-465.0456889292989,-451.5407731304081,-461.1221289938363,-460.5835925291628,H,G,high
-460.7078344550777,-495.9064173569148,-451.8199714083758,-494.3005147517116,-495.83141562986685,-454.26642106726416,-492.78166128332686,-494.15022989991644,C,C,high
-465.10667864173695,-468.3708087814738,-454.3954329511295,-476.7225993341907,-465.6001827321939,-451.4306438192442,-472.1586260811919,-461.15777130894935,H,H,high
-462.56641683424715,-479.0388914819866,-451.5388275781837,-472.6168211404045,-481.96184000162833,-455.66570237094055,-473.8749793596083,-482.71431197524174,C,C,high
-462.6553625090389,-455.79623623256555,-455.95751774797657,-465.60092375105273,-465.0436046998062,-451.5440924368248,-461.1229102949739,-460.5829775325357,H,G,high
-463.06031588369336,-511.97156855994376,-460.54561843142835,-493.03531635656213,-510.0419519262414,-464.5148207038703,-493.57108590396905,-507.87293701604324,I,I,high
-458.1124415973984,-451.4864546342402,-452.91584822835534,-458.8517288599143,-458.2940805963826,-448.3287210367797,-454.2920037059154,-453.62639736558975,H,H,low
-460.6382491823927,-459.36276791069344,-452.248583166291,-472.0434179708187,-472.0945274751266,-448.4373966044846,-468.0131296579178,-468.1059883633926,H,H,high
-455.910311793297,-501.36605462186947,-462.08175210231065,-513.1932015607297,-471.1157292357318,-463.1539384790037,-511.7891660259829,-472.18602949676654,I,I,high
-465.334794379365,-505.84558164239456,-454.6160968780115,-500.34279276410945,-519.8155416095824,-459.20228315053936,-499.6018956592969,-519.1746494872508,C,C,high
-461.94326740432535,-550.487669528458,-540.5032323142153,-515.5481618606084,-469.3848136095349,-538.0224058372954,-515.3823111287819,-470.7000570645807,I,I,high
-462.16248225868327,-445.9956058526127,-457.7624780933604,-459.83110907349817,-459.4690584778243,-449.8564977262592,-451.83872184133355,-451.69209858343487,G,G,high
