C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1185.879394474737,-1208.1990936860354,-1201.26592122828,-1188.3433016400702,-1207.7372309208897,-1201.562786673282,0.00,H,low
-1184.0960586774702,-1193.2597862248558,-1195.449798894896,-1184.139902436026,-1192.026036726586,-1194.241650822169,0.00,C,high
-1185.9681221287744,-1204.4518091829832,-1212.5482323071337,-1186.4248675847841,-1204.99013310576,-1212.320733195854,0.00,H,low
-1183.2687113239858,-1216.1302516881535,-1238.6561067023918,-1184.2502034016259,-1216.6001762152537,-1238.6310206385547,0.00,C,low
-1183.611569101229,-1194.3134054741147,-1187.7484405888008,-1183.1600666426161,-1193.5258746123493,-1187.2290152620592,0.00,H,low
-1183.9727668349854,-1187.6976163575157,-1185.835803039417,-1183.6076876891923,-1186.9384701900067,-1185.0069917857347,0.00,H,low
-1186.4945291219449,-1192.4991852047415,-1192.7893583486232,-1184.963054110591,-1189.975155740043,-1190.278077218689,0.20,H,high
-1184.967912329575,-1189.2370686926783,-1185.59185775268,-1183.5713991148687,-1187.4889579999208,-1183.7573508112393,0.75,H,high
-1186.8943045416568,-1189.6835666812046,-1195.5761162764736,-1184.6900924034903,-1186.7602298641323,-1192.368654053299,0.55,H,low
-1185.2393413610023,-1216.6637268251943,-1218.2056254835877,-1187.5970796928452,-1216.3544775290432,-1217.7229935167588,0.35,C,high
-1185.5146890620258,-1202.0896160770249,-1198.304394497892,-1183.730497792879,-1199.5351374942975,-1195.8147101132051,0.75,H,high
-1186.4223195121754,-1198.1260801896783,-1197.1483027920224,-1186.7485463965686,-1196.860982851625,-1196.0667979544155,0.20,C,low
-1184.1219667819125,-1188.559601979859,-1186.4503581819058,-1184.2259968016674,-1187.6601611204878,-1185.7228738793347,0.00,C,low
-1195.0325924854506,-1197.6970149855842,-1196.6818864567658,-1190.395152359447,-1192.5079331005697,-1191.4435713302546,0.75,H,high
-1184.047036450176,-1197.1937360093862,-1209.2366123214197,-1184.6646187441306,-1196.244565778436,-1208.1497740842174,0.35,C,high
-1188.376322893225,-1240.088885644586,-1245.4411911499367,-1192.0114084266447,-1233.1107105641154,-1238.7065434547096,0.00,C,high
-1183.6663087060138,-1183.6213750217732,-1184.5290092579612,-1182.6375259965403,-1182.5402572491025,-1183.3879604424587,0.55,H,low
-1184.586881070588,-1187.039771372221,-1184.7038896277584,-1183.2231270040927,-1185.5084726448952,-1183.1830100440034,0.55,H,low
-1186.8834220338326,-1217.024744195638,-1205.8882401253609,-1185.4746562789624,-1215.684545747235,-1205.3184341162096,0.35,C,high
-1187.113286061191,-1186.8483850009575,-1187.988850686466,-1184.5788605401217,-1184.5160380447842,-1185.5808948280885,0.75,H,high
-1187.7186565512852,-1204.8880532314893,-1213.9396064252724,-1186.3548054522623,-1203.150025593315,-1212.0258631939812,0.75,H,low
-1185.4501868133586,-1193.715183431956,-1196.0033779260334,-1184.5717919921854,-1191.9808810606266,-1194.3798230846414,0.55,H,low
-1188.320338111087,-1232.874317641473,-1229.609401279095,-1193.6567656754141,-1273.581591448648,-1268.2491707580875,0.20,H,low
-1186.7785050094176,-1191.5095543450211,-1189.6205141131725,-1184.176315372499,-1188.4984978476587,-1186.6661717059787,0.20,C,low
-1184.5255884115313,-1185.3045042825702,-1193.18398137042,-1183.75442466682,-1184.1395801212034,-1191.9092162551867,0.55,C,low
-1184.051582589041,-1184.2522296167149,-1187.4625945877349,-1183.4768051667058,-1183.251792390137,-1186.5522129026474,0.00,H,low
-1186.3197479118037,-1205.58429546586,-1204.7494366171763,-1188.6093201704377,-1204.7497410434376,-1204.3533134684772,0.00,C,low
-1183.8520953173288,-1186.9451345257128,-1189.5176960244728,-1183.2841993265765,-1185.9903259850294,-1188.5467591915879,0.35,H,low
-1187.2616814458488,-1203.4010415311716,-1200.755451665638,-1187.9059275000038,-1202.191409372847,-1200.2279851915284,0.00,C,low
-1184.060850271543,-1189.4084176426204,-1192.7576806059842,-1183.2269652466755,-1188.3241229638197,-1191.5594486598459,0.75,C,high
-1184.1595417523683,-1184.5949292988805,-1190.5583678307567,-1182.9288627589724,-1183.1342111969636,-1189.0207172510504,0.20,H,low
-1184.0969959926845,-1196.5076380993085,-1215.4113975931684,-1183.298101552145,-1196.3372095747982,-1214.741301310966,0.35,H,low
-1185.1702797446626,-1198.3839030616052,-1211.7805288941893,-1185.301775805293,-1197.3006009785036,-1210.3445343675396,0.20,C,high
-1184.0499382312764,-1214.8823798281073,-1202.292283455611,-1184.094533994758,-1213.6705192914478,-1201.6061032860855,0.35,C,high
-1184.8587384956763,-1228.86203046476,-1220.0739321571157,-1183.2497368919373,-1228.074582953255,-1219.5347716286908,0.75,C,low
-1184.8337235719578,-1238.3713350967325,-1245.4223695459348,-1186.5120886005016,-1239.4996550782157,-1246.132885469639,0.55,H,low
-1186.665484046776,-1227.058077561357,-1206.8312879996508,-1185.600066183932,-1224.048925356914,-1204.0339176530622,0.35,C,high
-1185.9222942957188,-1186.790862428717,-1186.9529260359107,-1184.1037522995996,-1184.6698634508762,-1184.7739985706137,0.75,H,low
-1185.0937668276792,-1200.217943370542,-1191.4419680425642,-1184.3693546676081,-1199.0873689111345,-1190.7042453478828,0.35,C,high
-1186.1289374091016,-1227.5449985389644,-1221.3183130770678,-1187.8622577744122,-1226.9047237095995,-1220.790868195646,0.20,C,high
-1187.4395687100885,-1244.2695742390495,-1259.8329087673567,-1185.3394497085656,-1242.5835526877272,-1257.810492814149,0.55,C,high
-1184.1983520090646,-1189.3097031500179,-1188.648241574971,-1183.7868058961442,-1188.3271897688114,-1187.8771323544086,0.20,C,low
-1185.1926008473079,-1199.441997674524,-1195.145967350487,-1185.3475515680566,-1198.438878723392,-1194.1716061660773,0.00,C,low
-1185.7849013446141,-1244.6206469371448,-1223.0396324830679,-1188.964022351362,-1244.1311407090334,-1223.0108609282722,0.35,H,low
-1185.311796336564,-1188.592482568217,-1187.6707587450412,-1184.5384782777244,-1187.7710909870127,-1186.9035023950216,0.55,H,low
-1185.5236154229792,-1217.0506708990665,-1204.5070856965767,-1186.7300047679844,-1216.9905356480901,-1204.973198622873,0.35,H,low
-1186.9665885639884,-1189.3025033819872,-1188.9237716396665,-1184.2323220094838,-1186.3913143031339,-1186.104030686614,0.75,H,low
