C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1070.4001893572915,-1099.7182948114282,-1090.4813544245203,-1073.0664794787317,-1099.2700062477027,-1090.7950686672004,0.00,H,low
-1068.1336305829232,-1079.7577797604322,-1081.5964467828453,-1068.1987817563095,-1078.4230209353386,-1080.2940374916386,0.00,C,high
-1070.2680553247053,-1094.602710308699,-1104.6036235885229,-1070.7332495011847,-1095.170885322597,-1104.41796873222,0.00,H,low
-1067.2993012200295,-1102.453253523454,-1126.3715128792965,-1068.305374586057,-1102.8775891389748,-1126.287745570572,0.00,C,low
-1067.6708747151113,-1079.3490103916588,-1072.5385643521129,-1067.2516043158216,-1078.4805499893248,-1071.944771669558,0.00,H,low
-1068.0380470612986,-1072.253467076141,-1070.5845942795067,-1067.6624262191715,-1071.3667457927938,-1069.6006654375542,0.00,H,low
-1070.6933485172178,-1078.5781528328184,-1079.0392558146787,-1068.9620433521773,-1075.826755734381,-1076.2936589577887,0.20,H,high
-1069.136028694997,-1073.6969972683253,-1069.859322233422,-1067.5387605114431,-1071.7281697110668,-1067.7922009919675,0.75,H,high
-1071.111991879639,-1075.263055257738,-1082.3993740027402,-1068.8727603039345,-1072.0977810564798,-1078.9527281351084,0.55,H,low
-1069.370671024614,-1106.8655508989434,-1108.7372075364397,-1071.8982187548606,-1106.5142436867466,-1108.1956273014282,0.35,C,high
-1069.5529756272326,-1088.7861485914818,-1084.2205097159595,-1067.6648520420338,-1086.1200588236993,-1081.6378324733478,0.75,H,high
-1070.877535244164,-1086.8419657187774,-1085.4268073535368,-1071.2718237964275,-1085.4716181532326,-1084.280236547656,0.20,C,low
-1068.241558207536,-1074.3283545639538,-1071.7243985234797,-1068.610099641203,-1073.3830547951343,-1070.9989815878114,0.00,C,low
-1079.9066155015328,-1082.784607451258,-1081.9561957971382,-1074.6939737183177,-1076.9963481647223,-1076.0860458337256,0.75,H,high
-1068.0226457772947,-1082.8188785848556,-1096.3821361009245,-1068.5982929651284,-1081.781315471408,-1095.1991519242158,0.35,C,high
-1072.9142916176083,-1198.075410307939,-1204.1398675002506,-1076.831493176625,-1134.060253058146,-1140.963118111641,0.00,C,high
-1067.8815248269839,-1067.8743211523906,-1068.8737045190992,-1066.7382546747879,-1066.6434043465088,-1067.574503756568,0.55,H,low
-1068.8932235702239,-1071.749185475793,-1069.0257114653539,-1067.3167277229832,-1069.9682050386177,-1067.2655051174456,0.55,H,low
-1071.1986047924024,-1103.3723727709053,-1091.496956170918,-1069.7645141984692,-1101.8670634619748,-1090.7650410702984,0.35,C,high
-1071.5080289071818,-1071.326005186288,-1072.6130043768935,-1068.731926213349,-1068.7421972243428,-1069.9622913927226,0.75,H,high
-1072.2965012074055,-1091.442278298631,-1100.7943018828764,-1070.8918794315468,-1089.4129595689108,-1098.6272713898284,0.75,H,low
-1069.7812592244613,-1078.9979152100825,-1081.272313486894,-1068.7719204194411,-1076.9900513673724,-1079.4078262556282,0.55,H,low
-1072.6551417603878,-1168.3519533723302,-1164.379175111628,-1078.1110206889143,-1167.5325200422817,-1163.2342481546611,0.20,H,low
-1071.0290159594629,-1076.3392387454926,-1074.3308709954317,-1068.21819922084,-1073.066184933796,-1071.1142732694987,0.20,C,low
-1068.559369140872,-1069.9274918411516,-1078.1092975001675,-1067.6940144559644,-1068.6415834672675,-1076.7029467727732,0.55,C,low
-1068.164403143981,-1068.6559606873307,-1072.2993040574884,-1067.5643947829628,-1067.5739270997785,-1071.3150750062223,0.00,H,low
-1070.5091444172563,-1096.7878378615455,-1095.2146190392964,-1073.0899395728813,-1095.831133248598,-1094.7497866822353,0.00,C,low
-1067.9798756002265,-1072.2961705254158,-1074.7321123180307,-1067.3979100352883,-1071.2544576206062,-1073.6842223329822,0.35,H,low
-1071.7155730847078,-1094.1007940894276,-1089.3792408682134,-1072.644148334627,-1092.9181570036978,-1089.0055887127555,0.00,C,low
-1068.3189029510906,-1074.0504496059436,-1077.6194352832779,-1067.2935894108487,-1072.735274396714,-1076.1906264735755,0.75,C,high
-1068.2199674370524,-1068.8077348698687,-1075.3232673530083,-1066.810957105329,-1067.1308047950006,-1073.5769065601103,0.20,H,low
-1068.3520985788557,-1081.7446353829275,-1102.6256559775275,-1067.4674995056246,-1081.4869366259466,-1101.7977736935957,0.35,H,low
-1069.3257181572899,-1084.6312644090424,-1099.03768993414,-1069.934948558427,-1083.5124890051777,-1097.5440438091794,0.20,C,high
-1068.0476310609054,-1102.3472962554972,-1088.8547703400359,-1068.3013504316825,-1101.071769432581,-1088.15936611076,0.35,C,high
