C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1164.5034747306454,-1188.0072807215079,-1180.6807552112837,-1167.0056636439353,-1187.547534960205,-1180.9826959680834,0.00,H,low
-1162.639783555873,-1172.2215809667628,-1174.3612716082928,-1162.6872094885257,-1170.9702005687648,-1173.1367752124636,0.00,C,high
-1164.557790932468,-1184.0242785946618,-1192.4516192835893,-1165.0184250255531,-1184.571414585555,-1192.2338836142012,0.00,H,low
-1161.810103828935,-1195.1246093571883,-1217.936508560718,-1162.7935712727688,-1195.5860121236226,-1217.9002009921958,0.00,C,low
-1162.1581797490112,-1173.043695274152,-1166.4212929439918,-1161.7109162683696,-1172.241485834051,-1165.8882469937544,0.00,H,low
-1162.5224549681263,-1166.3326125344531,-1164.4953229277685,-1162.1541735167218,-1165.5515997215543,-1163.6397262498303,0.00,H,low
-1165.0683212625906,-1171.3904538883812,-1171.7092494422027,-1163.5021343778976,-1168.8258967024371,-1169.1563134109065,0.20,H,high
-1163.5364330071898,-1167.8644385824878,-1164.1779268047662,-1162.1038341970986,-1166.0766403265125,-1162.3018886909965,0.75,H,high
-1165.4739747619444,-1168.4868884691084,-1174.5988338348993,-1163.2627627264505,-1165.5191289864304,-1171.3465324976214,0.55,H,low
-1163.7994858512066,-1196.2850052609447,-1197.8840630513162,-1166.1912217838246,-1195.9701868588056,-1197.3926638496703,0.35,C,high
-1164.0601970620849,-1181.102909203454,-1177.181971212329,-1162.2575815627658,-1178.528770366406,-1174.6762261975878,0.75,H,high
-1165.041982379332,-1177.4559607170743,-1176.4055603286904,-1165.3821877238454,-1176.1732737730063,-1175.3137375645226,0.20,C,low
-1162.6818761887735,-1167.3833086011387,-1165.190675367247,-1162.831870837038,-1166.4757547454844,-1164.463509569003,0.00,C,low
-1173.7420162639978,-1176.448268893227,-1175.4590240651562,-1168.993756937921,-1171.1437002793105,-1170.0998976688593,0.75,H,high
-1162.580152698687,-1176.0247714226339,-1188.3461322760015,-1163.1925419592537,-1175.0615403663414,-1187.2434974142889,0.35,C,high
-1167.0141670298558,-1221.4868555921548,-1226.9737511917886,-1170.6952805885362,-1214.036753591026,-1219.8515263812876,0.00,C,high
-1162.2396503514135,-1162.1991416847802,-1163.124048918069,-1161.1899883816077,-1161.0917822923677,-1161.9553888326616,0.55,H,low
-1163.1760510639192,-1165.6999523328784,-1163.295035752787,-1161.7759419390727,-1164.1262250896964,-1161.7336365976767,0.55,H,low
-1165.4787518810433,-1196.0263367897007,-1184.739727431416,-1164.0627293633374,-1194.656641419327,-1184.1412584703633,0.35,C,high
-1165.722611354055,-1165.4692997509758,-1166.6364705055528,-1163.144830129305,-1163.0924496271675,-1164.1857462535902,0.75,H,high
-1166.3614230154346,-1183.8855091474475,-1193.0119842027505,-1164.9897424890976,-1182.0976864398726,-1191.0551603644456,0.75,H,low
-1164.0482185748226,-1172.4835643773126,-1174.7772511836502,-1163.1468610367695,-1170.7022661430844,-1173.1127112622385,0.55,H,low
-1166.9172149845158,-1216.2690778694748,-1249.842067316834,-1172.27871883052,-1253.9584236465682,-1248.777996326388,0.20,H,low
-1165.3659342412516,-1170.20238967176,-1168.2892397097653,-1162.7208207673668,-1167.1392102659695,-1165.282813851851,0.20,C,low
-1163.0708860659315,-1163.9454201335334,-1171.895750698741,-1162.2831865981925,-1162.7589197993593,-1170.5974002909957,0.55,C,low
-1162.6088250015264,-1162.8537328070693,-1166.1426632283465,-1162.0276800910299,-1161.8378815374308,-1165.2186619223396,0.00,H,low
-1164.893276287412,-1185.3328136389944,-1184.378427063295,-1167.2378932524741,-1184.4764288069348,-1183.9706416358995,0.00,C,low
-1162.4116210617394,-1165.707011836572,-1168.2647921831292,-1161.8396162321708,-1164.7367777207776,-1167.280116546211,0.35,H,low
-1165.8804433137161,-1183.04711829156,-1180.0648770117464,-1166.5801060367853,-1181.8461352832878,-1179.5694507122646,0.00,C,low
-1162.641917335003,-1168.064248585093,-1171.4583885230325,-1161.7749206322567,-1166.9410391653446,-1170.221241574388,0.75,C,high
-1162.708514551894,-1163.1686071768092,-1169.2380923556,-1161.446570134297,-1161.6697932199647,-1167.6635240533294,0.20,H,low
-1162.6786182728415,-1175.2749455261614,-1194.547361669676,-1161.8630253913586,-1175.0915280126762,-1193.8510340830187,0.35,H,low
-1163.7383126758136,-1177.3088654251073,-1190.906187318214,-1163.9499362411593,-1176.2170039968455,-1189.4580853487507,0.20,C,high
-1162.5880235946206,-1194.0485051121238,-1181.2807911195061,-1162.670093056537,-1192.8230346027976,-1180.5908411211885,0.35,C,high
-1163.4139614194246,-1207.9651752664215,-1199.0732016733373,-1161.781449811978,-1207.1523519510006,-1198.50651810016,0.75,C,low
-1163.4490638623631,-1217.9458566427375,-1225.1881522797023,-1165.1256234301106,-1219.0546166205174,-1225.874672009654,0.55,H,low
-1165.23733162909,-1206.1804515308875,-1185.7492660667826,-1164.1493565180406,-1203.1464937579406,-1182.926347336679,0.35,C,high
-1164.5070679218982,-1165.4509422214292,-1165.6325162724556,-1162.6691754423027,-1163.2958441583705,-1163.4192770820143,0.75,H,low
-1163.687670315519,-1179.0540947997129,-1170.2066986201576,-1162.9375619669283,-1177.8861323878803,-1169.4273783392557,0.35,C,high
