C,H
0.7404802776415598,0.2595197223584318
0.5718983316737244,0.4281016683262699
0.5807122148818901,0.41928778511811393
0.6291940727471644,0.3708059272528382
0.5760744604845411,0.4239255395154677
0.5456251148523305,0.4543748851476745
0.461958064525525,0.5380419354744783
0.4556471100716827,0.5443528899283122
0.4666927052412751,0.5333072947587187
0.6694430295752254,0.3305569704247802
0.4701716196416586,0.5298283803583401
0.5875688862932195,0.41243111370678215
0.6079090422725549,0.39209095772744473
0.29908101973778756,0.7009189802622093
0.5715340717793261,0.42846592822067114
0.7558440201253377,0.2441559798746671
0.4956922491740379,0.5043077508259616
0.4485607910591265,0.5514392089408766
0.5082365389340893,0.49176346106590385
0.4136527493974629,0.5863472506025416
0.5003688728112746,0.4996311271887189
0.49588230758133056,0.5041176924186697
0.8163892685387616,0.1836107314612426
0.40944052662167574,0.5905594733783274
0.4961113757344492,0.5038886242655493
0.541818472196293,0.4581815278036997
0.6853439306743542,0.31465606932564716
0.5546867544775368,0.44531324552245993
0.6132341090638984,0.3867658909361066
0.4725507729209746,0.5274492270790362
0.47041495382388976,0.529585046176108
0.5336361145425759,0.46636388545743634
0.6731914459287269,0.32680855407127435
0.6077309128413335,0.3922690871586695
0.4516779245219418,0.5483220754780688
0.6940968252004535,0.3059031747995489
0.5002452095375506,0.49975479046244603
0.44215920496147443,0.5578407950385276
0.4986599160758508,0.5013400839241455
0.6533862436277239,0.34661375637227304
0.47029810543476896,0.5297018945652358
0.5438737866004129,0.45612621339958664
0.5809861071287336,0.41901389287127
0.8004270660725957,0.19957293392739883
0.5566071731624092,0.4433928268375943
0.6352339375264494,0.36476606247353915
0.4289381922750725,0.5710618077249282
0.508585220187173,0.4914147798128214
0.6213634549009326,0.37863654509907246
0.4759936692300769,0.5240063307699232
0.5631945754943272,0.4368054245056735
0.3264234261160064,0.6735765738839878
0.3917379452588842,0.608262054741112
0.4759727178195067,0.5240272821805052
0.5718267623997156,0.42817323760027876
0.44661705192672707,0.5533829480732743
0.5630908567635248,0.43690914323647256
0.4393273606479983,0.5606726393519907
0.4854806075910761,0.514519392408912
0.6728438054070667,0.3271561945929332
0.5990446192440108,0.4009553807559885
0.5702808422809693,0.4297191577190283
0.7068166804907342,0.29318331950925386
0.49028988981071797,0.509710110189286
0.5776543287239198,0.4223456712760772
0.4313565604825583,0.5686434395174383
0.43304670980203136,0.5669532901979797
0.5009211855610582,0.4990788144389376
0.739191535863752,0.26080846413625214
0.48058754613973315,0.5194124538602725
0.6553260278594231,0.344673972140573
0.4893032026990064,0.5106967973009892
0.5007639276258244,0.49923607237417916
0.44660552062047526,0.5533944793795234
0.4641085820922405,0.5358914179077608
0.6074324933119802,0.39256750668800966
0.581493870336472,0.41850612966353284
0.49486851517562175,0.5051314848243713
0.6451105593861628,0.35488944061382605
0.6148169831029281,0.38518301689707224
0.4759259134652756,0.5240740865347251
0.37959719810801307,0.620402801891988
0.4868235079185594,0.5131764920814365
0.6940645071067245,0.3059354928932738
0.7961907267337528,0.20380927326624268
0.6389438242546321,0.3610561757453642
0.6182446306471866,0.38175536935281795
0.49636250922956915,0.503637490770434
0.8902711170389795,0.10972888296102122
0.3532105028086997,0.6467894971913052
0.6537701336184498,0.34622986638155123
0.35968028699615695,0.6403197130038472
0.6478405645098717,0.35215943549012774
0.4499410385808733,0.5500589614191276
0.6063572203268112,0.39364277967318495
0.66336952036198,0.3366304796380218
0.5241992991408843,0.47580070085911075
0.44206310653551506,0.5579368934644793
0.4964823152512416,0.5035176847487579
0.5043011977093999,0.4956988022906041
