C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-380.87441528099004,-469.7201519832081,-446.8290717630835,-385.594480354167,-469.49844640747625,-446.89882687390406,0.00,H,low
-372.90360849714745,-407.2569909759722,-404.6129541885826,-373.42751449543437,-404.84059180663,-402.28521246591345,0.00,C,high
-378.49154551812575,-454.5327865080231,-477.2935829294797,-377.9537202987714,-453.9039292484821,-476.004709775672,0.00,H,low
-372.3631097837243,-421.5158729575569,-449.6749858982605,-375.15986967869884,-421.792080342721,-449.5336350503391,0.00,C,low
-373.1688397486652,-395.3853138822855,-387.97313959535404,-374.47320978855555,-393.95722461329615,-387.11691178222344,0.00,H,low
-372.63917873422497,-384.77274750473225,-387.97731423472476,-372.6389037678057,-382.72043052030534,-385.59959074507583,0.00,H,low
-376.5115801798004,-399.6380251396633,-401.2540578360743,-373.4425799518314,-395.3096815560122,-396.853399122516,0.20,H,high
-374.84602230118674,-380.59133316039,-377.0413933277306,-371.6553016155227,-377.01213708511045,-373.0554995942276,0.75,H,high
-376.34896226848684,-398.41969309954936,-410.5595776448762,-373.8530222154155,-393.81906365937004,-405.7732690140619,0.55,H,low
-375.3932134632138,-459.6710152586908,-464.2840311551469,-378.2631479097241,-458.09264712618716,-462.3607234942026,0.35,C,high
-374.3711256450619,-413.1577804596376,-402.79378485516906,-371.409257089901,-409.2152895990733,-399.0142834212044,0.75,H,high
-378.2908285756698,-437.33666137518685,-431.8971074828768,-378.9203460549642,-434.68483167911177,-429.72762704081947,0.20,C,low
-373.21127208699403,-411.16568100553513,-402.093904549113,-374.9464023754558,-409.34991914236997,-400.7854262843477,0.00,C,low
-387.0296637246216,-392.05837447315065,-394.7716191157699,-379.6330408900935,-383.57861927076215,-385.99477468258397,0.75,H,high
-372.2002639295455,-399.08649288729765,-420.4305559888405,-372.24072613443076,-396.9445690411478,-418.14500703524186,0.35,C,high
-380.30281283205375,-566.6220566873825,-570.3747401562212,-387.68868259353565,-565.8399692408956,-569.2222133068129,0.00,C,high
-374.3224223862798,-377.80892124917216,-379.4644641693067,-372.7570413283779,-375.23458307179754,-376.6706749730777,0.55,H,low
-376.34389139420836,-382.84752449275067,-377.77610158447476,-372.8236115513658,-378.3838834355593,-373.37811928799397,0.55,H,low
-378.84119891315316,-421.8165450561519,-407.5999572100913,-377.8281394531862,-419.03357953702096,-405.4828579693769,0.35,C,high
-378.69348173949845,-380.85991056944715,-382.247676484008,-373.91923975193305,-375.93405413758063,-377.3092096531338,0.75,H,high
-380.81742395964295,-421.355804366103,-428.535589973585,-378.58732132024,-416.51385883553746,-423.75424292418603,0.75,H,low
-375.6847890049144,-396.59318458389697,-395.76063600910476,-373.6160473948352,-392.42238477525984,-391.8641327408543,0.55,H,low
-380.12478445947386,-535.0660155972662,-541.7916874625012,-386.23496051843415,-532.8021646914696,-539.2472849914764,0.20,H,low
-376.17826970617926,-386.86102293794346,-384.3084827562508,-373.26309784077995,-382.54683572358766,-380.0581553384216,0.20,C,low
-373.11024111116404,-381.5749791356773,-388.5921056601894,-371.31311728234346,-379.16452187954303,-386.02070795648876,0.55,C,low
-373.6030553270776,-382.38111708354245,-388.0285861499939,-374.0063471604094,-380.81637339990596,-386.4828993389746,0.00,H,low
-376.3622374247055,-467.6028134611594,-457.3019711937934,-379.8116272221374,-465.51300842544646,-455.8321008446868,0.00,C,low
-373.3504604877532,-392.912936848899,-392.5925979639388,-373.53597527785405,-390.962442189029,-390.711071533059,0.35,H,low
-378.98371486523956,-479.68118597267204,-449.9934170509479,-379.97182386493154,-477.2392656300069,-449.04026794002647,0.00,C,low
-374.4748305377659,-383.8021296736179,-387.76504399865985,-372.47247195528337,-380.212161261726,-384.092218760563,0.75,C,high
-372.71615146190635,-375.9722362202815,-384.27728548411653,-369.95850444480084,-372.66296569012985,-380.9306724290734,0.20,H,low
-374.53012858935676,-397.61090129539565,-430.38652435783183,-373.9584190225333,-395.70617087301986,-427.77164362437645,0.35,H,low
-374.36866338018257,-424.0168247276361,-441.5865593445439,-378.75632615040473,-423.0884350566596,-440.04885100541674,0.20,C,high
-372.2067168625794,-446.18612584406037,-425.48688999770366,-373.9973487982849,-444.81017130891536,-424.9163540755068,0.35,C,high
-374.18771172921345,-427.63676375767284,-418.0782754025929,-371.1033955462689,-425.479281359654,-416.05536839987957,0.75,C,low
-377.7802763561544,-468.0268875565259,-483.23560760289166,-381.6451736162156,-467.41695702826325,-482.00486215834997,0.55,H,low
-375.8643239866403,-429.11993848440187,-408.71676338042835,-374.5951686351845,-425.07629105178756,-404.9943972110246,0.35,C,high
-377.59889669499125,-384.5028862175414,-385.67216057953914,-373.96181663671086,-379.93078465119237,-381.00757654140614,0.75,H,low
-376.56849678825705,-402.362010931533,-395.07643715461177,-374.88740921605125,-399.07131284288414,-392.06692740625715,0.35,C,high
-375.8208575863354,-476.1924041608936,-468.3753742592406,-377.983991582355,-473.76977714781106,-465.83784956931174,0.20,C,high
-377.35859552790856,-454.66060961981026,-473.7455053679288,-375.8025746762645,-451.56830853357735,-470.52982265124984,0.55,C,high
-373.2586148751178,-404.8510162340241,-394.1870754969937,-373.1135719034151,-402.41571295975797,-392.0677517226443,0.20,C,low
-374.6742878313403,-418.0168219010054,-413.6867580152206,-375.9440279031213,-416.39174414564445,-412.2585945500325,0.00,C,low
-374.71252583897217,-494.905975770501,-471.3833283153126,-380.59233227771216,-493.7395645206899,-470.80311092277555,0.35,H,low
-373.93946554877476,-410.73441326876434,-402.8461326522664,-373.2746656418479,-409.5885493148844,-402.0608331315818,0.55,H,low
-376.08871254333934,-481.8698709476881,-454.5849059867158,-377.3392120578293,-481.0981637333126,-454.65664560489233,0.35,H,low
-377.8853328264281,-392.06655458600983,-387.8341179033259,-373.85544370319747,-387.2630895174157,-383.24393944849066,0.75,H,low
-374.91587702546127,-394.71047512811805,-411.434722269513,-373.755607952521,-391.2079735565963,-407.7643927254758,0.35,C,high
-377.98994494686235,-432.39363542029906,-437.54233763000326,-382.1151280577434,-432.9003035779373,-438.24187779536487,0.35,C,high
-376.72188338893375,-394.5342589901456,-388.1900424026502,-374.6339361766242,-390.667430020526,-384.8178193046828,0.55,H,high
-372.90456653812765,-419.8024333377626,-439.4660956814245,-372.6983659327209,-418.3354038066794,-437.44741186602505,0.35,C,low
-377.82077979359076,-417.94901362826715,-413.6528531928855,-370.97275873563075,-413.2322557685753,-408.85916293300716,0.75,H,high
-380.5645789347903,-403.77284621235265,-417.4823193687648,-376.17486105890424,-398.62509560313055,-412.1560162341202,0.75,C,low
-375.01054605574353,-378.0718430105715,-381.96135346930845,-372.3753540618427,-375.3186737594389,-379.2243498141975,0.55,C,low
-374.73397734489396,-417.19512191741546,-412.2588861472169,-375.31095735324845,-414.7481477742534,-409.9109313322908,0.20,C,low
-374.2399655819965,-375.8342956391206,-375.9634022515901,-370.46024779863814,-372.08397453996895,-372.1260133249231,0.55,H,low
-374.0885106132965,-427.3230662117824,-442.71663031206475,-373.82620572152257,-425.4036628256841,-440.48530623952365,0.20,C,high
-375.40654469673774,-385.1576359591126,-399.77725709443627,-372.7227497635132,-382.75437511612904,-396.5139977960496,0.35,C,low
-375.84082736135315,-431.18856390939703,-450.92154172691374,-373.60178750869727,-428.96760159914106,-448.32789216769856,0.35,C,high
-374.73583864764464,-428.17738379319496,-439.54146728266613,-379.65852800126123,-427.0577123380657,-438.0858994562197,0.00,C,low
-376.2591220366865,-425.23197308615556,-423.36559250516734,-377.4037296449197,-423.1482346997103,-421.58031465659127,0.35,C,low
-376.6944445745548,-414.0974491923642,-408.62344787772054,-377.5508637702446,-411.73794891034424,-406.2993711283393,0.35,C,low
-375.1317648571863,-431.41982316667134,-426.958123025148,-378.5253956929062,-429.7772743296488,-424.90421835049233,0.20,H,low
-377.75793330948017,-414.5309252702579,-411.6935518435198,-375.60480074481217,-410.1550988204093,-407.3475931687752,0.20,C,high
-379.1989315741306,-441.97806174491166,-438.843302461338,-379.2833235406492,-438.0746085710278,-435.0821760734744,0.20,C,high
-375.69070086564847,-384.52657083311414,-378.30831283553397,-371.309216121727,-380.23448754219874,-374.48820562640435,0.55,H,low
-376.4160487157771,-387.2642750062908,-394.02599884337445,-372.70732694818884,-382.71286857985376,-389.29814622998725,0.55,C,high
-374.7663084698583,-443.24147771762114,-420.28219224177275,-373.0136357878182,-441.0036860687105,-418.66789398136825,0.55,H,low
-374.4219609828676,-451.40588174235506,-466.4018602961511,-378.7662844056731,-452.3469476452613,-467.1291566186735,0.00,H,low
-373.87575628848145,-391.7461086053627,-384.51105380501866,-371.0964783111637,-388.7890930876881,-381.6560599054406,0.75,H,low
-380.6358502861772,-420.97249187410756,-438.4565038230391,-384.24233114081807,-418.82202310297794,-435.14346692765054,0.35,C,high
-375.1460919134069,-401.28535018025536,-400.33162614235005,-372.8559056269103,-397.3784781671502,-396.43361793045835,0.55,C,low
-376.5604986173567,-397.77788178345367,-410.21686226925567,-374.39910575213617,-395.05044664876306,-406.88611564661915,0.55,H,low
-377.9619741134646,-415.2868897443894,-420.1418026594097,-374.5451916288892,-410.43130079132993,-415.1993534973555,0.75,C,high
-374.6822180296308,-387.67331271246087,-388.09580347686205,-371.9763475938036,-384.0904057389563,-384.25220605522577,0.75,C,high
-373.21838719476756,-406.1501157599061,-416.64561159131637,-373.70428182533357,-404.5657978590797,-414.7601835684764,0.00,H,low
-373.1956936203778,-410.4173253619622,-439.6022128576283,-373.39594098832197,-408.0486051306495,-436.7026766282263,0.20,C,low
-372.20490832272236,-379.87635527766696,-379.6238430473168,-370.51273379519046,-377.44911867341483,-377.1389009175096,0.75,C,low
-375.36561840653275,-421.6493248689623,-446.0709311837378,-377.621742682903,-423.0416118933831,-446.2728203859417,0.20,H,high
-374.50443538284276,-443.15786870761684,-438.3102708042319,-375.37333260383076,-440.244825206772,-435.8014836738607,0.55,C,high
-376.2520845725632,-383.77109819888983,-399.3770747665219,-373.82183943644407,-380.85916071560365,-395.9669105742585,0.55,C,high
-379.1118734221852,-383.43613150522305,-383.53769213992973,-374.1131991935307,-377.9312462830105,-378.02340388883766,0.55,H,high
-377.98779170412666,-412.26834253586964,-398.3570513960566,-376.1753574510592,-408.1900872790485,-394.6548784640695,0.35,H,high
-375.4916481844056,-468.7068445057744,-437.4302442065224,-379.80210569921934,-467.84455994316227,-437.2489125128238,0.20,H,high
-377.769194655285,-526.9323235346216,-563.7800033816435,-385.65862803363973,-525.3818835352996,-561.5438004900668,0.00,C,high
-372.76889608584463,-448.3814815832679,-451.9177719494987,-374.99034714429297,-447.7047424581962,-451.38770410629706,0.00,C,low
-377.20738441902455,-442.9119998453721,-423.82812597850017,-378.9975337218252,-440.2233010639188,-421.78936965017215,0.00,C,high
-374.4965976272919,-380.27189857862004,-380.3287055567496,-373.28261032394227,-377.7065642805183,-377.92178389616134,0.00,H,low
-378.33773783557825,-649.4528382401472,-632.1970708938618,-388.9359614800485,-652.3408109613887,-635.8289734612927,0.20,H,high
-382.5724369594189,-401.9139148981254,-396.675966337379,-376.2730744468194,-394.8357649994689,-389.781864165188,0.75,H,low
-376.0374692786577,-408.865522097332,-414.3794155637017,-378.780742998008,-407.69368148182605,-412.96192973074113,0.00,H,low
-377.53495869553944,-386.00553204788736,-394.11849189005164,-371.88917028622365,-379.2778658504649,-387.2173280739446,0.75,H,low
-374.2751171193881,-449.8886215701148,-436.0051545909505,-376.63081873403667,-447.84717525915005,-434.1703591604671,0.20,C,high
-376.5368083386772,-393.5957239624383,-386.8029375571972,-374.4405182986349,-389.7168907763964,-383.1737296321573,0.55,C,low
-375.4520963798044,-421.2091099699487,-419.5664896521825,-377.20746280534036,-418.6152019433442,-416.8983032360979,0.20,C,low
-376.8516145284395,-477.67576178020187,-465.65004831466666,-379.5991844748936,-475.8194384576019,-464.0878001374805,0.20,C,high
-374.40095253104073,-390.6830027480844,-388.8315271166433,-374.9883408312189,-388.16221622824054,-386.18842724832695,0.35,C,low
-375.7183062315507,-400.3877978943963,-391.41571612329665,-371.9817104272341,-396.18952755960987,-387.5807236542695,0.75,H,low
-373.73574441909074,-409.0622202664798,-402.03249942155,-371.58698399827347,-405.4869080383183,-398.71759306531777,0.75,H,low
-374.4487882526822,-413.7441538495141,-402.43564995714087,-372.31379606233577,-411.62521913911866,-400.7202890678132,0.75,C,low
