C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-858.3567744877735,-904.162132120498,-889.7961089648571,-861.4144483773055,-903.7521867449426,-890.0858846414709,0.00,H,low
-854.8529933532465,-872.2923723269427,-873.0208423639701,-854.9875742650648,-870.7269371220231,-871.5013800331825,0.00,C,high
-857.6196314311492,-896.0039413278114,-910.151690946871,-858.0074994368307,-896.5076437675806,-909.948900510467,0.00,H,low
-854.0415325147785,-892.7384402087891,-918.4067299415716,-855.2343418639745,-893.0911297062272,-918.2396627441358,0.00,C,low
-854.4833297641113,-868.0377454360345,-861.1097151516669,-854.2269343895041,-867.0115619566945,-860.3823874305001,0.00,H,low
-854.7662145670392,-860.2183625993072,-859.3259496442198,-854.4265295147427,-859.0354953517609,-857.9893132353964,0.00,H,low
-857.6875172578042,-870.0033305253912,-870.8595178879034,-855.5446358089354,-866.7980986322781,-867.6423965561982,0.20,H,high
-856.0827908463193,-861.0386354726057,-857.0332031580255,-854.0785953083914,-858.6309869988203,-854.4844310994463,0.75,H,high
-858.0610002712718,-865.82996375614,-875.4627320037544,-855.7680740294135,-862.2182149265373,-871.5977415796165,0.55,H,low
-856.3195185098007,-907.1064198199464,-909.7163439302878,-859.0652029366518,-906.5872165769265,-908.9733496438447,0.35,C,high
-856.2354533848749,-881.1862842635538,-874.8998585110222,-854.1191289890148,-878.2639757552183,-872.0902845279934,0.75,H,high
-858.3764174941904,-884.9079507700795,-882.4193308433872,-858.879293473621,-883.2843253791573,-881.1002463835168,0.20,C,low
-855.0609818579514,-866.1010575459184,-862.2332855060953,-855.9670029603749,-865.0329719456647,-861.4824650809151,0.00,C,low
-867.7822306508909,-871.0274746681728,-870.8584781675369,-861.6886979196906,-864.2956314333583,-863.9667573039118,0.75,H,high
-854.5976486255688,-872.7330261149232,-889.1666918073907,-855.0285462544084,-871.457444535992,-887.7402993076469,0.35,C,high
-860.5031906692474,-1000.9930835084122,-1006.7257583792685,-865.1554007446591,-1000.4515246153293,-1005.6945540864194,0.00,C,high
-855.0296382845096,-855.2592074785853,-856.4223670892701,-853.6807468112403,-853.6993490244732,-854.7685189664137,0.55,H,low
-856.2552622464513,-859.9954146979787,-856.4795159627281,-854.1801267525747,-857.6106462912593,-854.1329990383679,0.55,H,low
-858.4631333325535,-893.6100274688398,-880.7622085324725,-857.0735651152078,-891.7732023191104,-879.692637262064,0.35,C,high
-858.9053041887297,-859.039998183012,-860.5859701419677,-855.6228187068521,-855.9060749966243,-857.3957934625665,0.75,H,high
-860.0400585935234,-883.5099554333224,-892.7940683082164,-858.5445011537971,-880.7987158841581,-890.0173280630306,0.75,H,low
-856.9938510610493,-868.3643205059697,-870.2967781731423,-855.6946148560388,-865.74042376652,-867.8708764531114,0.55,H,low
-860.0070374875453,-973.9618904475968,-973.0698728216798,-865.5946625430923,-972.8678907684762,-971.6585256386142,0.20,H,low
-858.0026458523018,-864.4950652594794,-862.3204554657319,-854.9646050592826,-860.8525168663468,-858.7314479518383,0.20,C,low
-855.2058958194126,-858.1422292262166,-866.4074656915353,-854.1292497725262,-856.5999962229685,-864.7273923286181,0.55,C,low
-855.0416798104008,-856.5413126643058,-861.009671552442,-854.4806785514585,-855.3156391237864,-859.8791071732984,0.00,H,low
-857.480362469669,-900.8123864177461,-897.2631362055696,-860.5160170333015,-899.5970302106365,-896.6225024551992,0.00,C,low
-854.8821866220811,-862.3556535566598,-864.2050629140175,-854.3603908537846,-861.1257418686038,-862.9914014065971,0.35,H,low
-859.2416768813084,-898.0956442708068,-887.8253650441111,-860.5081707705286,-896.7878403711331,-887.5537325045462,0.00,C,low
-855.5328960473763,-861.9260783660264,-865.7689633474469,-854.0966227850387,-860.0444198727979,-863.776360133643,0.75,C,high
-854.9333546926368,-855.9555205462941,-863.3487027394431,-853.1422410295224,-853.8228164908271,-861.1637869970813,0.20,H,low
-855.5276480825424,-870.788518417072,-895.3252820034825,-854.5435815252357,-870.2335765627556,-894.0899391999435,0.35,H,low
-856.1704641271589,-876.8951304943268,-892.724809240022,-857.8902851394512,-875.7962925206483,-891.1856980864745,0.20,C,high
-854.6339460633411,-896.4443830224045,-881.455303313031,-855.3017794804895,-895.1077153273619,-880.7964219890247,0.35,C,high
-855.8019685550663,-905.7799086904239,-896.0050797394344,-853.7555661083155,-904.5521679346014,-894.9884595756575,0.75,C,low
-856.9382152576359,-924.8103623227584,-935.0919708306496,-858.8411865414597,-925.4559164055531,-935.2642202936115,0.55,H,low
-857.7119212050086,-904.6531136207182,-882.8949877930892,-856.3505252376533,-901.2527670657489,-879.7066830979106,0.35,C,high
-857.5202401002621,-860.0078759859528,-860.5727900522126,-855.2530118733652,-857.1977766181794,-857.7015031164881,0.75,H,low
-856.678001196092,-875.2998657581846,-866.3035530427779,-855.536383751698,-873.5120214590407,-864.8429427167234,0.35,C,high
-857.4297017170361,-918.8631220479547,-911.4295469598862,-859.733633802729,-917.6694994622402,-910.2584869947835,0.20,C,high
-858.6113310185909,-924.399700511983,-942.5505889461895,-856.366947686444,-922.2487512192133,-940.0904042686466,0.55,C,high
-855.2484145874853,-867.423636845134,-863.682736428582,-854.8401373948461,-865.9733575143115,-862.4984807519182,0.20,C,low
-856.1397707443185,-878.6713561453371,-874.2394633429514,-856.3980284738922,-877.5023827049572,-873.1573357357476,0.00,C,low
-856.6645918945202,-936.3942372835394,-913.6128375223003,-861.0448715055527,-935.7340008336804,-913.5121699395984,0.35,H,low
-856.0388601898893,-866.0389335189815,-863.538598374781,-855.5820751761781,-865.3434320808561,-863.058262620321,0.55,H,low
-856.7751171046785,-916.1583170844353,-897.730341162088,-858.0791638818741,-916.0129969590763,-898.1171672748765,0.35,H,low
-858.2041307552687,-863.7479389112332,-862.4185133267341,-855.1753904003858,-860.3607399520237,-859.2088832240828,0.75,H,low
-856.7635085760468,-869.2181823944562,-882.2406699568991,-855.7012191565352,-866.8210693563101,-879.6478954251074,0.35,C,high
-857.6601788126871,-876.6921598277269,-882.3631860311867,-857.8583092744401,-876.8182648154894,-882.5990195958109,0.35,C,high
-857.8471259843318,-863.9705163172068,-862.1763954497867,-855.9464802268587,-861.392432921359,-859.7068130938984,0.55,H,high
-855.1577734718855,-879.3643109482888,-890.745696554101,-855.3128385454082,-878.4241047033138,-889.3997362764632,0.35,C,low
-859.615075700776,-891.4889671022205,-888.4544135548689,-853.636055768594,-887.7471357960818,-884.6224145006936,0.75,H,high
-861.0619467060137,-873.0465653260628,-885.2693101619602,-857.967069758236,-869.7234365269568,-881.858876434722,0.75,C,low
-856.1323385940224,-858.4592911861074,-861.3799157306657,-854.4822187634372,-857.0055571002492,-859.9554458621155,0.55,C,low
-856.4280020260019,-877.0608930389269,-874.0317450463439,-856.4394339439921,-875.6048912859526,-872.6128336760877,0.20,C,low
-856.2501848108224,-856.55593475973,-857.0106797760388,-853.7339233542901,-854.1740931146863,-854.5421078778074,0.55,H,low
-854.9979551631648,-902.6204560549993,-916.4337699380011,-855.3454205002722,-901.5787977063909,-915.1706968715011,0.20,C,high
-856.9079878272038,-860.8431904639411,-868.4784843332624,-854.0504758832761,-858.6818932605975,-865.6380334191297,0.35,C,low
-857.4360760645485,-907.1030877490015,-922.1078091495096,-856.055765042507,-905.9971164761808,-920.6021552822907,0.35,C,high
-856.1078508477764,-887.0596930590517,-899.5048921194026,-857.8670433139034,-886.2875837516838,-898.5003079016093,0.00,C,low
-856.1457166491829,-879.80112233672,-880.3683435860547,-856.9910240293754,-878.8439366543647,-879.550518704546,0.35,C,low
-858.5714909214271,-877.6697567707665,-870.6982701444944,-858.2044850994075,-875.6925995053637,-868.7815348310608,0.35,C,low
-856.7786042603383,-885.7203415518975,-874.6702007934009,-859.0131902889578,-884.623584285708,-873.4562695601186,0.20,H,low
-857.6521044496534,-876.3025191404791,-874.9620609355745,-856.4646006504686,-873.9284925054233,-872.7243503498017,0.20,C,high
-858.5622746204032,-902.2819558721059,-900.4856662240597,-859.311276012914,-900.2319448716293,-898.626715548363,0.20,C,high
-856.2690021794836,-862.7443122143096,-857.7684847586384,-853.1506476532371,-859.9769211059543,-855.2185077438053,0.55,H,low
-857.0795239353566,-864.7970758503328,-870.2381986657743,-855.0961429696772,-862.4677598704513,-867.7213702839153,0.55,C,high
-856.8583361889409,-916.9105381441834,-895.2689040076909,-855.2418011940806,-915.1364731519909,-894.0806179515357,0.55,H,low
-855.2819855494835,-910.0458095891952,-922.0526240120591,-858.5846049612409,-911.6307286655583,-923.3638301217158,0.00,H,low
-855.3709940979007,-865.173197916147,-861.3679738723791,-853.534945817911,-863.225752973908,-859.5714800047351,0.75,H,low
-859.7003718951556,-870.8938682447159,-879.0660189884871,-861.2741426045214,-869.6183134981649,-877.0266962797962,0.35,C,high
-856.1176571507324,-871.0167859412885,-870.6682024249391,-855.0047586823426,-868.6289414963875,-868.3251249138435,0.55,C,low
-857.2281583467768,-866.333930658091,-874.9885870678003,-855.7025897639211,-864.4870242972224,-872.762872557268,0.55,H,low
-858.1793416334497,-884.227471475799,-887.8478750098819,-856.2527513959294,-881.5867639695201,-885.1069816298246,0.75,C,high
-855.9731826467813,-866.0325357788829,-863.1630468506481,-854.3630815403435,-863.886046468041,-860.8306096033423,0.75,C,high
-855.1815590516804,-873.3618928372472,-878.2404180216265,-856.1100809260655,-872.7215141473839,-877.3061940056905,0.00,H,low
-855.2476004802879,-877.2690402350455,-900.7881289813375,-855.8918846725265,-875.7574884447372,-898.8174942310992,0.20,C,low
-854.2170132862705,-858.5613002144743,-858.7535783406971,-853.1583348813023,-856.9725495757268,-857.2088511300568,0.75,C,low
-857.0517911611767,-871.9628226854203,-884.4919911306895,-857.9685168884081,-872.7721143315679,-884.3071592134552,0.20,H,high
-856.2814200984292,-900.2080257040682,-902.5560704561758,-857.7988355567073,-898.5633168289635,-901.2508597143764,0.55,C,high
-857.1730534538303,-863.0988283937776,-876.557379868346,-855.6799669494243,-861.1655287846819,-874.1182763470721,0.55,C,high
-860.162241671506,-861.4985908955194,-860.7947185622164,-855.8422550874733,-856.9989549235993,-856.3897243637188,0.55,H,high
-858.1328834467162,-878.0278117702488,-868.9038874108079,-856.4672453507156,-875.3994595917347,-866.6415989967512,0.35,H,high
-855.8975794948075,-903.9641874382687,-884.1964312894509,-857.3775456572553,-903.4812455310356,-884.2232510277141,0.20,H,high
-859.6476251062048,-945.710436833468,-973.8557670515771,-866.1798713771188,-944.8098164154704,-972.3643330169016,0.00,C,high
-854.7878153988831,-917.3666030932883,-920.9987780991594,-856.6939890376636,-917.3174005983744,-921.1268056013214,0.00,C,low
-857.6169654456841,-889.141932120433,-876.5726965672287,-858.4483124461519,-887.4507153077477,-875.375085320533,0.00,C,high
-855.1074661682353,-856.6208242469188,-857.7962074552419,-853.4966014839634,-854.8912509777207,-856.0375274303916,0.00,H,low
-859.0725537323799,-1097.7804067571026,-1077.66375737939,-868.3380144434245,-1101.0368292205376,-1081.8350232914747,0.20,H,high
-862.9561108430527,-871.8912980337245,-869.832777318706,-858.4714860606456,-866.7942949296166,-864.9206577793111,0.75,H,low
-856.6189243356603,-866.2023809184608,-866.6414730465702,-857.8406716697439,-865.4634550863168,-865.55933679946,0.00,H,low
-859.4097652542898,-862.9372408223271,-866.9251520076551,-854.838767384752,-857.6246551801456,-861.4979202156836,0.75,H,low
-856.2745323333019,-920.1470587185443,-906.8522654498989,-858.3362147124676,-918.6949872471206,-905.4891570002989,0.20,C,high
-857.7036885935578,-871.7767369206638,-865.4161723332481,-855.6381793638169,-868.8465183334448,-862.6604792608725,0.55,C,low
-856.8987338840337,-872.3225170048096,-871.1886387005943,-857.643386015578,-870.3562464229923,-869.2350774268745,0.20,C,low
-857.524173831054,-937.333618478706,-928.7165120605689,-860.1429629993023,-936.1899220553688,-927.9541356503398,0.20,C,high
-855.4559719245666,-860.6845173123194,-858.4135253993315,-854.8189682227539,-858.9169838300534,-856.7334364310518,0.35,C,low
-857.808292500136,-870.1149815862397,-865.366199347208,-855.1645676996724,-867.1176307474723,-862.686324717371,0.75,H,low
-856.4284822745717,-881.5843669110462,-876.5169532266489,-854.9510126498878,-878.9921009627066,-874.1809884379982,0.75,H,low
-854.8309914909174,-881.2669862179306,-873.0334741036553,-853.838004953473,-880.3186956344737,-872.2764390861689,0.75,C,low
