C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-893.6824386821035,-936.4616128073607,-922.9961142243607,-896.6684284735059,-936.0438215841433,-923.29363535573,0.00,H,low
-890.4182974800874,-906.7801696764213,-907.7288584710365,-890.537220305474,-905.2579146695995,-906.2500337391649,0.00,C,high
-893.0603427283621,-928.8449053276186,-942.2601262122175,-893.4711024772371,-929.3712724616383,-942.071439637015,0.00,H,low
-889.5999641121007,-927.7342503644115,-953.1664892042103,-890.7440583740433,-928.0969598228014,-953.0099780036812,0.00,C,low
-890.0271646371754,-903.2421532909767,-896.3130777145924,-889.7298235854764,-902.2430077210066,-895.6068708686288,0.00,H,low
-890.3348266086082,-895.5366998543849,-894.4741758766019,-889.983117711509,-894.4083338018019,-893.202069687779,0.00,H,low
-893.2092906181036,-904.7145257438159,-905.5006030778128,-891.136225161678,-901.5867351749375,-902.3642705778678,0.20,H,high
-891.6100168359595,-896.509938008262,-892.5167394137289,-889.6774234724721,-894.178038464705,-890.0534995208355,0.75,H,high
-893.5974743908574,-900.6532686915913,-909.8723116394558,-891.3132792704073,-897.1153924737777,-906.0752958349701,0.55,H,low
-891.839255008642,-940.2395963265649,-942.715771840027,-894.5574260179811,-939.7580709558117,-942.0166758622574,0.35,C,high
-891.8083802155065,-915.7403700430857,-909.7623785335828,-889.734364117818,-912.8667603102637,-906.9970066938505,0.75,H,high
-893.8130707020135,-918.3500734712946,-916.0611041034207,-894.297178203099,-916.7739104972613,-914.7754420297832,0.20,C,low
-890.6149444157214,-900.610173568551,-896.9910466451258,-891.4315533882482,-899.5682270683363,-896.249850488741,0.00,C,low
-903.1880317575581,-906.3683310293472,-906.0604951556785,-897.2246837942857,-899.7812723974358,-899.327329088253,0.75,H,high
-890.1898735141926,-907.7395511687655,-923.6945996980921,-890.6488517926807,-906.5100356969218,-922.3145351436726,0.35,C,high
-895.927956041178,-1033.867287712951,-1039.6918279435142,-900.4375409529183,-1033.3438130929026,-1038.6765877419125,0.00,C,high
-890.5158013183434,-890.6819571621468,-891.8177972577325,-889.1990261270493,-889.181822542604,-890.2292043331726,0.55,H,low
-891.7005987320642,-895.2794903213571,-891.900279962076,-889.7179162020623,-893.0091832653249,-889.6656257239755,0.55,H,low
-893.9295411370764,-928.6217432631538,-915.9087309896235,-892.5249772445052,-926.8421432921061,-914.8987130627977,0.35,C,high
-894.3553288083957,-894.4191371821983,-895.926206725922,-891.1639120781443,-891.3862726780432,-892.8357320361365,0.75,H,high
-895.4311182568941,-918.0897564746322,-927.4351927451132,-893.9551200025023,-915.5053697023155,-924.7737286194807,0.75,H,low
-892.4848127527915,-903.4404962552591,-905.4621111067243,-891.2382024812049,-900.9274634216598,-903.1388612557017,0.55,H,low
-895.4572786916599,-1006.3180001210104,-1004.8320761938197,-901.0288916579581,-1005.2816700273619,-1003.4747693443513,0.20,H,low
-893.5366180042662,-899.8162398026784,-897.6662521799966,-890.522177999723,-896.2271168604068,-894.1312805333506,0.20,C,low
-890.7878006121891,-893.4189466092957,-901.7078387533052,-889.750408869047,-891.9230955611889,-900.0768176770763,0.55,C,low
-890.5785086767827,-891.8529433119089,-896.1851246776976,-890.0005019340648,-890.6510358193016,-895.0805490129745,0.00,H,low
-893.0031253324297,-933.1540593970269,-929.9896695644552,-895.9734819027492,-931.9857420790765,-929.3841762857803,0.00,C,low
-890.4166517427186,-897.2779849922895,-899.2513403836708,-889.8744522163237,-896.0827611891925,-898.0684127778836,0.35,H,low
-894.6715460533603,-930.2969048403254,-921.1087273776901,-895.9040171873792,-929.028629422528,-920.8398264091966,0.00,C,low
-891.0114877221661,-897.2896412949772,-901.0971482772231,-889.6459602410915,-895.5152281620095,-899.2111188447548,0.75,C,high
-890.5049413954138,-891.4375856270912,-898.69825299189,-888.7816722794698,-889.3852422445387,-896.5908643349649,0.20,H,low
-891.0144710316749,-905.9386937055091,-929.8566454629492,-890.0389890963621,-905.4473888016983,-928.7005030652439,0.35,H,low
-891.7226670793546,-911.3497288512491,-926.9776132368812,-893.2426672726743,-910.2396854128765,-925.4405215902477,0.20,C,high
-890.22653728815,-930.6172251853728,-915.8837868419023,-890.8232075489105,-929.2865167981281,-915.2157267123561,0.35,C,high
-891.3458564752107,-940.891588584607,-931.1669779795708,-889.3568888686276,-939.7167960844881,-930.2080687866456,0.75,C,low
-892.3344488498277,-958.6620192698257,-968.5670879101937,-894.1747924722889,-959.3760382210579,-968.8140272470315,0.55,H,low
-893.2601405757508,-939.6531445229016,-917.9156082060853,-891.9224161751026,-936.295605354654,-914.7684134131673,0.35,C,high
-892.9713828118381,-895.2347122280762,-895.7478061776588,-890.7700436069185,-892.5179346400519,-892.9703871358031,0.75,H,low
-892.1455570910077,-910.3872306039041,-901.3347200237446,-891.0494226512641,-908.6801243556561,-899.9609381396679,0.35,C,high
-892.946545988844,-951.9059184039701,-944.5705493321844,-895.2131215314439,-950.7856586538438,-943.4860157259707,0.20,C,high
-894.1365372289969,-959.1529096865505,-977.0989351889716,-891.8857893907526,-957.0576557259849,-974.6880997930499,0.55,C,high
-890.7930633886987,-901.9644906361935,-898.6521500993649,-890.3767332864517,-900.5739085647664,-897.5229300764538,0.20,C,low
-891.6828462040156,-913.1287617430816,-908.6837635919308,-891.9239002623909,-911.9854996025663,-907.6200754708692,0.00,C,low
-892.2288727134859,-969.5009730936035,-946.7240141524136,-896.4733153716523,-968.8623330235661,-946.6367343983367,0.35,H,low
-891.6224353843379,-900.5472139679633,-898.2866784713611,-891.1387892780631,-899.8464716991368,-897.7850926526065,0.55,H,low
-892.2792846401759,-948.1494295392815,-930.4094627265791,-893.5805505974246,-948.0262078240821,-930.8106910564733,0.35,H,low
-893.7031654331705,-898.793343797898,-897.6039481995753,-890.7129397414774,-895.4656040052421,-894.4466041027799,0.75,H,low
-892.30874623698,-904.3420930364916,-917.002987822995,-891.2693470759424,-902.010230092441,-914.475165248265,0.35,C,high
-893.0542129488691,-910.7060244857375,-916.3585325961358,-893.1093320840065,-910.7974142216617,-916.5547986444183,0.35,C,high
-893.3663222796599,-898.9475242248009,-897.339395939477,-891.4872323599336,-896.4426470911646,-894.9181898605597,0.55,H,high
-890.7485017160618,-913.3018398484762,-924.0691609691559,-890.9181950803044,-912.3852847529716,-922.7517176147988,0.35,C,low
-895.1542966723011,-926.511564122526,-923.5576688099475,-889.2469370757776,-922.8312517236063,-919.7826014383343,0.75,H,high
