I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-654.3492140920489,-660.8514964269045,-644.0276295470264,-663.8507110466273,-666.1952413308107,-640.3419693160064,-659.4412923811691,-661.5862316211415,H,C,high
-645.660531484144,-679.3300083871667,-648.7441474973956,-678.6405705258803,-659.2474998944583,-652.4692751751255,-677.5655682810103,-662.5254868239363,I,C,high
-645.0814583272517,-728.137877633763,-681.2690279226396,-720.1491840640765,-661.3822334732284,-684.1261625009109,-719.9818601864365,-665.7276271993768,I,C,high
-642.159916548017,-641.3514845593179,-636.4500700943564,-646.6837327174591,-647.8668266378858,-634.3288133994794,-643.5484047115373,-644.847818895201,H,H,high
-646.2116196045368,-757.2492934123485,-747.1741481997044,-664.4575339747764,-703.3760860078821,-747.1781691477278,-668.9378738014219,-703.2868699901884,I,H,low
-642.1579410095846,-641.3516975197654,-636.4485400095593,-646.6837433214273,-647.8676795604165,-634.3274728325874,-643.548339824646,-644.8485466555712,H,H,high
-642.2583651569669,-691.4617817653557,-676.7021791370679,-642.9189213809824,-689.4777940584408,-675.3067546654243,-644.8487243466061,-687.7068174329621,I,I,high
-644.4854660230486,-710.8054867372468,-690.2593418445177,-656.2493993518519,-688.1814654351048,-689.6267046144807,-657.3836442387926,-688.9562232945273,I,I,high
-645.7517416855663,-630.8468279096313,-638.7158994463605,-639.8102643955054,-638.9375130048268,-635.024415960892,-636.1059953780338,-635.2122472614354,G,G,high
-641.6656173420861,-694.3825361059448,-634.9122570343842,-686.6202786789058,-688.3334544021656,-635.1712182273396,-685.9176017153047,-687.4626876598562,H,C,high
-649.6074265927006,-631.8190267067728,-642.0826623182188,-643.958300224938,-642.63104761467,-635.8180245553135,-637.8790791133515,-636.1417007073192,G,G,high
-651.9262826865316,-633.7010531905021,-643.8436601410772,-645.5348294598224,-643.7665525891341,-638.1915343969464,-640.0101232335409,-638.2972669865555,H,G,high
-647.5828244444303,-631.0567242564568,-639.9623056782938,-640.9392892017025,-640.3902134443697,-635.7118540592853,-636.756531168566,-636.2691768366961,G,G,low
-647.5735348853137,-631.0500924813757,-639.95303428966,-640.9302630234257,-640.381276781605,-635.7040440098522,-636.7489613495094,-636.2617414632994,G,G,high
-644.8380410298423,-645.7812446600282,-638.1863921719632,-651.7537032813017,-651.9504590125821,-636.2382846513964,-648.9634504601033,-649.1341168853418,H,H,low
-640.180632055356,-629.2277936564723,-636.1862218749229,-638.0403608630561,-636.3796843933931,-632.8308369731097,-634.7249637815015,-632.9850937036117,G,H,high
-642.730987290602,-630.3952107731525,-637.3869837157125,-636.9696323598957,-637.2096064073486,-634.6970080736746,-634.4214107327797,-634.7215113075837,G,H,low
-643.945844409032,-690.7447142675474,-666.8245355490999,-670.676909999709,-672.8314520557442,-668.6892804620949,-670.9637748835894,-672.4128543557209,I,I,high
-646.6285765678132,-631.5295814611874,-641.2393686004507,-642.5172617999157,-645.5209482912855,-634.6971996305871,-635.7571740691164,-638.6485041522982,H,G,low
-646.9420513019721,-666.4789398899057,-640.1197969366526,-667.0136865666949,-670.3398717026627,-640.3866367711967,-664.3578135414468,-667.6195176858118,C,C,low
-643.4862244113434,-654.1856155371898,-636.7117541723806,-658.6762816562001,-651.8736490583794,-635.4442759390242,-655.7533634985854,-649.1819295108767,C,H,low
-644.8374219115731,-645.7827905647326,-638.1856147060164,-651.7555871097043,-651.951595912933,-636.2374318271405,-648.9653310511507,-649.1352559167891,H,I,low
-648.8386650341865,-633.1213961785447,-639.0008835405398,-641.0368359886564,-645.8761452719723,-634.9793507116401,-636.7605482094062,-641.4415608955018,H,G,low
-650.0305560996364,-633.198391477998,-642.8107902183388,-643.3269182084559,-643.8755587452033,-637.4538183658386,-637.9666425663688,-638.5714142613591,G,H,low
-652.5706632245655,-632.1912421913496,-648.9095278684924,-648.0780573865237,-650.5875389169759,-636.9412169218068,-635.8499388531378,-638.7342084525039,G,H,low
-640.0023388375255,-628.1544729910141,-634.7291555161314,-635.1813349669814,-635.9263598922703,-632.4419384150183,-633.1490993833378,-633.6901155474105,G,G,high
-646.4683154464291,-669.2595500973808,-641.057378869982,-667.4430761462066,-669.0867305820198,-637.4498083325453,-662.5444543611229,-664.1390171067893,H,H,high
-656.1221334741676,-641.120068249487,-644.0018710033497,-650.0851637357281,-652.1319547500166,-638.6474429000756,-643.3865635630242,-645.5598752657843,H,H,high
-645.981010431237,-690.5469596287636,-638.7657364334368,-682.8888176374013,-690.8085739025086,-642.9488514882596,-682.658521536045,-690.2987781638254,C,C,low
-641.5344801063477,-629.8863398757239,-637.1388201383166,-638.7603388782585,-636.2037732166087,-634.2320836016355,-635.9760668895051,-633.7829954715331,G,G,low
-644.0028858706144,-648.5932281500021,-637.2901317572879,-650.4760547175305,-654.5732593259454,-634.853095638135,-647.5102619900489,-651.435682507794,H,H,low
-642.2455375119642,-633.85150625841,-636.780867465531,-640.494683574251,-640.1790388330319,-634.6973383144809,-637.8885857628823,-637.477058816627,H,H,high
-644.5169091204485,-707.3267585409039,-666.5403490261319,-659.7520287544079,-703.5034358058637,-668.862297290538,-662.6528561752771,-704.9100703863563,I,I,high
-642.9421335606711,-687.5883899779795,-678.4770447198556,-653.9187130780314,-663.8936435175833,-678.9974116191863,-656.218357503638,-665.9603561470823,I,I,high
-645.6327506063035,-699.8113830383106,-637.752673303966,-694.208026548595,-687.0255814211266,-639.2525594852449,-691.5728457105217,-684.8650179596547,C,C,low
-646.4881912539424,-669.2649535421484,-641.0778947634024,-667.456541946681,-669.0996468496163,-637.461090439929,-662.5511126071622,-664.1456365233346,H,G,low
-644.404107542452,-679.6920762295543,-638.6519094679222,-682.9884326076678,-680.4138113466793,-640.6104163626068,-682.0336487007077,-680.5773813849089,C,C,high
-641.6701930021887,-694.3651477896262,-634.918071102004,-686.60711979306,-688.3207848065064,-635.1781109534793,-685.9034691455976,-687.4489049157181,H,C,high
-643.1168752620864,-653.9103903597854,-637.7848798169854,-660.6610492418563,-646.5839291372331,-634.8790818855632,-657.6781847523006,-643.8852531348674,H,C,low
-645.1278998403961,-633.1138190740044,-638.045656293375,-640.4790075568492,-639.8229839268201,-634.5313753150581,-636.7392774185603,-636.1907716683962,H,H,high
-646.0418257699905,-710.2999309253992,-704.7659856733992,-652.2964412946664,-686.8074119260156,-704.2357853020629,-652.7515859927199,-687.7999107680304,I,H,high
-645.1095993300082,-630.5434339820986,-636.8909476418172,-637.703962021287,-638.7377932990308,-633.5503519219691,-634.1181295547945,-635.2895178474616,G,G,high
-648.2535306099984,-629.7225523396658,-638.0281445888618,-637.8501974705363,-637.8324319006604,-633.9365762934458,-633.8419729518533,-633.7413573881098,G,G,high
-643.0039910798865,-726.1896862633489,-637.2175139804217,-706.1585255733538,-709.2115884789225,-641.4798665051917,-706.4664139697934,-709.5978537562867,C,C,low
-653.1266862187114,-632.8233379252528,-642.9405352465502,-642.9002134827022,-643.2311995011415,-637.3403637522093,-637.4307424036367,-637.633477759352,G,G,high
-643.4711515362638,-629.7914491442287,-636.8824498971401,-637.2910169976489,-639.6389979417074,-634.1252833850992,-634.8068297790601,-636.9871580624443,G,G,high
-643.9504440549273,-690.7167723346199,-666.829262410788,-670.6566139296059,-672.8003148347134,-668.6896453984235,-670.9461155984418,-672.3830241057138,I,I,high
-649.6977019567125,-738.2783777861795,-636.5804939330557,-699.2679290551499,-722.552770337663,-640.6730041079661,-701.6216801184058,-724.0159759450382,C,C,low
-643.478006361666,-714.086346697218,-636.0714901876323,-716.9406564336193,-696.9443195169226,-639.2120475002015,-716.8403365849791,-697.0075671836425,C,C,high
-645.2957934772165,-647.0250636562548,-638.0130798107507,-657.0345131698714,-653.569461774075,-635.787446151885,-654.3182389339264,-651.3796961196208,H,C,high
-640.6565470556137,-642.6960369962344,-635.6038816841236,-650.6754835664796,-643.5269403513122,-634.3927230370782,-648.9872410633898,-641.9792021583127,H,H,low
-642.1096549046574,-629.9304450627536,-637.1086395822944,-637.2052905415176,-636.31797145323,-634.1130220755011,-634.1526187920467,-633.3200701282939,G,C,high
-644.5232364730151,-707.3126065906188,-666.5368537338871,-659.7571061606494,-703.4917003018679,-668.8579190929711,-662.6510811139655,-704.8974094632157,I,C,low
-642.1771474320977,-634.56793232349,-636.0307654102623,-639.4612395310968,-642.5670359552269,-633.9608370563398,-637.3411251500587,-640.2437007345583,H,H,high
-643.6934133982699,-629.4256030913218,-637.2163658137694,-637.8068412860528,-637.1203692195807,-633.852322868625,-634.4739137957458,-633.9561765875083,G,C,high
-641.5067857762625,-629.8655088425486,-637.1184916184898,-638.7481921550207,-636.1870939943818,-634.2072008813146,-635.9601906070177,-633.765167157693,G,G,high
-649.6717666251091,-668.1728077127493,-641.4859746712947,-666.721686442086,-667.4986609638465,-638.9738218798353,-663.3013342388206,-663.9269962537619,H,H,high
-643.4779910243926,-629.7962791266168,-636.8880949689936,-637.2962095902678,-639.6430968948112,-634.1309413850577,-634.8118364776115,-636.991210755275,G,G,high
