I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-871.375690039196,-871.6637400965977,-862.1938046878681,-875.1120876854883,-876.7033697377614,-859.3744566407663,-871.66510795377,-873.0508462946567,H,C,high
-863.5095310063364,-878.1362674493936,-864.1554482868537,-877.7739998712689,-869.0000180874842,-866.6795357620642,-876.7858922488821,-870.6865333228653,I,C,high
-862.7637022770161,-918.0487634453376,-889.500296339736,-911.5628552552221,-872.8120149051406,-891.6727404200681,-911.2679387372748,-876.2919901113909,I,C,high
-860.196193953105,-859.847237955719,-855.5140911319087,-864.3609640539179,-865.590281242862,-853.7071691559795,-861.713264789879,-863.0267614650583,H,H,high
-864.2973670682522,-961.9558429212616,-957.4887482258562,-880.848984319471,-910.9097615213433,-956.9160293007242,-884.3489977621599,-910.936169680784,I,H,low
-860.1945862688025,-859.8476922708252,-855.5128722300694,-864.3611611446898,-865.5911013661373,-853.7061123644893,-861.7134142966277,-863.0275072039377,H,H,high
-860.3846299972605,-893.602289377611,-883.1012709425927,-861.5003350768064,-892.2407129601517,-881.9999699007377,-863.3980844599818,-890.7511453134744,I,I,high
-862.3659490467926,-911.3617377163678,-894.2084981765503,-870.134779724286,-897.0098943679488,-893.6182636498778,-871.1641852402828,-897.4167885245724,I,I,high
-862.4013199566534,-850.9009325702217,-856.9992322267019,-857.9374323079452,-857.1687515687554,-854.305325162725,-855.2249823944354,-854.4378176605256,G,G,high
-860.0762173499206,-895.0966532625575,-854.3234784476485,-891.313456249448,-892.1871844926798,-854.7560084673114,-890.9091548090463,-891.6170325608741,H,C,high
-866.7770171347726,-851.8801471645041,-860.7944344143998,-862.2284701908752,-861.2743308946536,-855.3116468328782,-856.9177699156236,-855.5746877824891,G,G,high
-868.3239865612001,-853.4963461096319,-861.9671081001734,-863.505391162698,-861.9063948204912,-857.3265691187348,-859.0055630385676,-857.474609602683,H,G,high
-865.4402010886795,-850.9308673778902,-858.7211565941549,-859.5119929782229,-859.0379893586131,-854.9757621462343,-855.7930621573236,-855.3849766428392,G,G,low
-865.4348364909861,-850.9259654887378,-858.7149997009708,-859.5060480645791,-859.0320908961844,-854.9700505719269,-855.7875071965808,-855.3794815587638,G,G,high
-861.993661512085,-863.9298685128957,-856.8708649540309,-868.6100677831294,-869.0749955219753,-855.1821848825823,-866.5680512178417,-866.9491668696754,H,H,low
