I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-704.6475163757493,-709.6664026379322,-694.6157484601001,-712.785524836792,-714.961646144137,-691.1421552462981,-708.6080071622392,-710.5801153662565,H,C,high
-696.1404051694388,-724.3577975131362,-698.4574371170679,-723.7384441461459,-707.4779655192198,-701.9195429895149,-722.6887528696267,-710.3823521567751,I,C,high
-695.522468001014,-771.6102210872026,-729.3523585644396,-764.0545301580464,-710.1856074460303,-732.0410577603584,-763.8499559357576,-714.3306901359348,I,C,high
-692.6670638418882,-691.9352501048346,-687.2138383201255,-697.069417552998,-698.2755382198583,-685.1741141374073,-694.0627607574672,-695.3771961129486,H,H,high
-696.7518878342194,-804.3314206699303,-795.8063932523771,-714.5826163767331,-751.0868013622209,-795.6772441890315,-718.8373209400554,-751.0248107118925,I,H,low
-692.6651784721331,-691.9355374789039,-687.2123857604884,-697.0694768824775,-698.2763935041471,-685.1728533411103,-694.0627582963045,-695.377947807672,H,H,high
-692.787515437853,-738.3187239886489,-724.5269767370719,-693.5557718039521,-736.4745294352629,-723.202889178792,-695.4879121272265,-734.7755722083882,I,I,high
-694.9701696833638,-757.1065046847409,-737.4418369909203,-705.6107946926763,-736.5837856117283,-736.8109885037538,-706.7080984011003,-737.2581857676379,I,I,high
-695.9482978938065,-681.8794525197649,-689.3189706953576,-690.3726464716672,-689.5276951583296,-685.8711515871023,-686.9107622077128,-686.0448952704161,G,G,high
-692.2620167399774,-740.9701960204858,-685.7597029921034,-734.099005988836,-735.6174318587713,-686.0715496786873,-733.4777123145549,-734.8272054154289,H,C,high
-699.9540083207061,-682.8539615652649,-692.7987496786402,-694.5711326085102,-693.3263160547789,-686.7149518495029,-688.6709200969188,-687.019511438939,G,G,high
-702.1199730469226,-684.6530352337453,-694.434149091293,-696.0727338274258,-694.3495922212583,-688.994577519238,-690.7711674128205,-689.105113856335,H,G,high
-698.0388010873276,-682.0157170055511,-690.648948460684,-691.5724127781757,-691.0419401886901,-686.5289700052662,-687.510922709741,-687.043115038547,G,G,low
-698.0305038655704,-682.0094611887887,-690.6404183955568,-691.5641242842476,-691.0337304813664,-686.5216240553636,-687.5037974138816,-687.0361044329811,G,G,high
-695.1473702339662,-696.2839616052805,-688.86752227108,-701.957358781905,-702.2256661661123,-686.986365273177,-699.3494386386553,-699.5778363969818,H,H,low
-690.8764835295192,-680.3350504308443,-687.1005077400987,-688.8979007811512,-687.251554663544,-683.8290090792411,-685.6629664314461,-683.9441227936893,G,H,high
-693.075082287372,-681.411594888869,-688.0355225720244,-687.6092617469106,-687.8923487611929,-685.5128101667209,-685.2270168128025,-685.5590248167765,G,H,low
-694.337363389043,-738.0775224679055,-716.3690895804064,-718.4387821594992,-721.7518112375168,-718.0672937749152,-718.6054972082812,-721.2777157145982,I,I,high
-697.0651124927582,-682.5757446354994,-691.9061552846878,-693.1059623727599,-696.0762299034271,-685.6076749556722,-686.6044186048234,-689.4670999355926,H,G,low
-697.3632335296185,-714.7037551060077,-690.8342272236101,-715.5340398924504,-718.9615286241462,-690.9842628431708,-712.9158599150296,-716.3029087566598,C,C,low
-694.087839633096,-703.8826170119862,-687.5562074000248,-708.2705842623876,-701.7349533993312,-686.3554705597262,-705.4481481507377,-699.1375488333201,C,H,low
-695.1466688176979,-696.2854360901779,-688.8666885220166,-701.9590814668798,-702.2267394680573,-686.9854438651931,-699.3511622794024,-699.5789146684504,H,I,low
-699.2787139328746,-683.9431223233993,-689.8011547677542,-691.6047832638718,-696.2765766226723,-685.8719608466727,-687.4708467043378,-691.9781940669525,H,G,low
-700.017122471347,-684.0457913305706,-693.2074068570117,-693.729144150786,-694.2746185296907,-688.1211064382896,-688.6491243357858,-689.2486112817401,G,H,low
-703.0163513313631,-683.2841328744878,-699.6552988649337,-698.8330539974039,-701.3270077772376,-687.8477404703957,-686.7703139406117,-689.6403593740081,G,H,low
-690.5899522309292,-679.2642262258889,-685.553219473279,-686.0068530006628,-686.7008544316539,-683.3678289677039,-684.0658347376325,-684.5598173308875,G,G,high
-696.857249754687,-718.9542223971689,-691.7681508341237,-716.9792838491205,-718.820558020162,-688.2643257483343,-712.2233918333651,-714.0159077675713,H,H,high
-706.5574206296978,-691.3640482344146,-694.7517056063027,-700.1865242492631,-702.1484989896836,-689.51177164979,-693.6208099825851,-695.7098569558615,H,H,high
-696.2848423785549,-735.8739586204107,-689.4329858375123,-729.4037659499264,-736.6073422081812,-693.2173116372335,-729.1450383977293,-736.069174715864,C,C,low
-692.0291809683873,-680.9314509750034,-687.8587676293358,-689.4931713848455,-686.9735544281491,-685.0842199735009,-686.838689233585,-684.680904207057,G,G,low
-694.615147875237,-698.9548012201188,-688.1651891751326,-700.8063779884379,-704.802857240025,-685.8246592877466,-697.9429978329891,-701.7629109544326,H,H,low
-692.6660282962114,-684.2812896251444,-687.5247082605473,-690.7315039228414,-690.3985315498649,-685.5142609398357,-688.2443068586274,-687.8218143360416,H,H,high
