I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-906.5956302921758,-905.9649685432299,-897.5715964703177,-909.4642927607894,-910.9335005398425,-894.8772304240098,-906.1605769642198,-907.4263077773741,H,C,high
-898.8622323281515,-911.3686438677095,-899.2865329108201,-911.061130427228,-903.402754504854,-901.6077240003259,-910.082403615859,-904.8494898002888,I,C,high
-898.0915872234274,-949.4812090232045,-923.4791657078982,-943.1699564951593,-907.3198952735899,-925.5502882497981,-942.8634702825401,-910.6646474462642,I,C,high
-895.5959874612826,-895.3421455600783,-891.065316366388,-899.731987526197,-900.9574864679913,-889.3022121447349,-897.149292225915,-898.4545516913532,H,H,high
-899.6841079635598,-995.4382987921936,-991.6442988503679,-915.9700501962831,-944.9165955672546,-990.9848786620834,-919.3188224034908,-944.9608638918983,I,H,low
-895.5944366853173,-895.3426192505034,-891.0641441521182,-899.7322088699962,-900.9582926740164,-889.3011897358614,-897.1494629288663,-898.4552820634643,H,H,high
-895.8005610263145,-926.5125503501374,-916.6905805976747,-896.9819044565565,-925.2518143118518,-915.6327728686542,-898.8630087304967,-923.80094945975,I,I,high
-897.7308083392312,-944.149163795614,-927.46211154687,-905.0332883324912,-930.9360598431177,-926.8851099263542,-906.0562365194654,-931.2987688664318,I,I,high
-897.5799240341014,-886.5736934613307,-892.4102243503032,-893.3268465058726,-892.5720954145619,-889.8605688607329,-890.7577874140453,-889.9853484148227,G,G,high
-895.5346738319433,-927.7428379833694,-889.9258969275337,-924.5958893846621,-925.3409322186117,-890.3744132793571,-924.2270537309481,-924.8080425246574,H,C,high
-902.003963706939,-887.5535712717863,-896.255226364837,-897.6211308423881,-896.728326029738,-890.8986595848196,-892.4331596491571,-891.1559030408836,G,G,high
-903.3961074005024,-889.1409183938642,-897.3184285961232,-898.8441883511391,-897.2684832201319,-892.8621567646017,-894.5241297324812,-893.0196748615792,H,G,high
-900.8211624300194,-886.6062611494388,-894.2292021438042,-894.9985712470685,-894.5358353030916,-890.5532387423208,-891.3421455370694,-890.946112999297,G,G,low
-900.8163304299655,-886.6016511884507,-894.22350967297,-894.9930820778458,-894.530386778035,-890.5478737276032,-891.3369240322739,-890.9409425860161,G,G,high
-897.2484301782129,-899.3616144035343,-892.3538567530208,-903.8383946637761,-904.3358040620275,-890.7027969165731,-901.9078457096437,-902.3128050015288,H,H,low
-894.4424124678569,-885.3892774108735,-891.4373930349435,-893.0222310261679,-891.433942319138,-888.4828162534825,-890.0985387273173,-888.4591938606341,G,H,high
-895.4707115098124,-886.1394732355168,-891.4922128073131,-891.0352402675516,-891.4595659635675,-889.5192769940398,-889.1980075503133,-889.6310408944918,G,H,low
-896.7906746794534,-930.2356948478213,-915.6891299269857,-911.6394823799486,-919.6791609186375,-916.7589285859758,-911.4666901974967,-919.1286195625914,I,I,high
-899.6243051061239,-887.461175851846,-895.2675730696054,-896.2199120263566,-899.0341425016093,-889.9659467074159,-890.7592964194645,-893.4872004731282,H,G,low
-899.821847667636,-909.4545183378009,-894.4238451227982,-911.1298622176862,-915.0625840091589,-894.1750306762281,-908.6659810819789,-912.6466041382957,C,C,low
-897.3219621380379,-903.3687109998211,-891.6588416711576,-907.4050466327751,-901.9876515636207,-890.6852861326166,-904.9436190786754,-899.7293137341492,C,H,low
-897.2475492985603,-899.3628239417034,-892.352940398559,-903.8395694874308,-904.336657588343,-890.7017861304598,-901.9090494149337,-902.313685786949,H,I,low
-901.8397178987735,-888.1087059760489,-893.7146318960087,-894.8340337094616,-898.7475998797397,-890.1495390674827,-891.2401807566048,-894.9727978846078,H,G,low
-901.0769192816032,-888.1207124557504,-895.7115326744283,-896.2422024538757,-896.7812453432825,-891.5077387031566,-892.0762134845131,-892.6565161163336,G,H,low
-905.5708265852096,-888.199139932326,-903.2894254174885,-902.5152588790868,-904.9248110399037,-892.0952095257101,-891.0828188439825,-893.8709307730338,G,H,low
-893.8687697879723,-884.3887599773133,-889.6739559118487,-890.1120863674774,-890.63000754011,-887.832008091574,-888.4712595658418,-888.8099535979139,G,G,high
-899.3010297216134,-918.611081292952,-895.3842059226843,-916.0896842260161,-918.757569732688,-892.2032336776447,-911.8437916555108,-914.4633333196224,H,H,high
-909.0219626041261,-893.7611493217931,-898.4563379579959,-901.9279142936392,-903.542216673149,-893.656708866724,-895.8775290126384,-897.6307045453773,H,H,high
-898.3453640010284,-921.1714598742202,-892.8030892666972,-918.727809004281,-923.164711619852,-895.1317603161775,-918.3312801069131,-922.5017672357222,C,C,low
-894.9662018119011,-885.8206393303105,-891.5894080709622,-893.2308662563192,-890.8625042091976,-889.2678602442503,-891.0160250864991,-889.0013156593894,G,G,low
-897.7291621340131,-901.1443173233696,-892.3079221114649,-902.9422787457429,-906.4349103603317,-890.3414594995345,-900.4792178631338,-903.7798432342577,H,H,low
-895.2683959207126,-887.3708855283746,-891.2569677385941,-893.011663220208,-892.6465672919833,-889.5293170944519,-890.9481413884371,-890.514473351618,H,H,high
-897.6716223265751,-932.4823098854511,-909.5290739185735,-904.1031658712402,-931.786458182654,-911.3199928111704,-906.6060753613633,-932.1627129250687,I,I,high
-896.216942909033,-917.7570129928807,-914.6409859785467,-899.052189611959,-907.6899375651396,-914.7773511808623,-900.8437985005936,-909.0640285633307,I,I,high
-899.1215028427087,-932.3287780419229,-892.4176223889071,-930.6629661172079,-924.9530147434684,-893.9822772576033,-928.5007003330936,-923.1696547159866,C,C,low
-899.312066197966,-918.6155757525408,-895.3958443103656,-916.0986789944108,-918.7677168482144,-892.2085171757634,-911.8476200217756,-914.4686516148081,H,G,low
-896.9851459078625,-918.3580743238944,-892.9194929732981,-918.4063050925416,-922.2516842920076,-893.9260932302285,-917.3622320685789,-922.2812054249379,C,C,high
-895.5374546548323,-927.7337104109228,-889.9299856787443,-924.5889140093842,-925.3341426586064,-890.3783225946329,-924.2192666120145,-924.8004002046534,H,C,high
