C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-737.4183441316661,-772.8558068980775,-773.765855834002,-736.6518017768658,-769.6381692554519,-770.4764573707286,0.55,H,low
-738.1368465967886,-817.1591035564663,-840.6160293942798,-735.7020775454897,-816.3427417175783,-839.2761640443232,0.35,C,high
-735.8383654288865,-832.7387275368411,-819.2317563822102,-740.08594506543,-831.3622665345919,-818.5503596837262,0.35,C,high
-732.5855977229403,-741.7029734450124,-743.4419204430216,-731.6640539179833,-740.1310452653036,-741.7917409767199,0.20,C,high
-738.0128235587982,-768.9548686029297,-766.5189140631072,-736.8452670550344,-765.6679975930394,-763.46090382662,0.55,C,high
-735.9652031753589,-744.2698023071031,-744.959709561205,-733.543306752428,-741.2309813736016,-741.9794998452229,0.35,H,high
-736.5743889528696,-788.5908629384445,-823.8963142126674,-736.7294091480866,-788.5001117032612,-822.4384111644866,0.35,C,high
-734.1894535063842,-741.3176030140302,-741.0994513434222,-734.1458164571959,-739.8358144327468,-739.5631952202124,0.20,H,high
-734.5213852749749,-782.4483708836424,-765.3465046067153,-730.889695331619,-780.9430466607624,-764.2743162056152,0.75,H,low
-733.4766795389882,-764.754989893446,-756.9740082538724,-732.2844927084132,-762.8931281616532,-755.536362700982,0.35,H,high
-734.8261576888061,-744.3022122852396,-743.555856592057,-732.2953183038495,-741.3417498492352,-740.6065417892105,0.55,H,high
-734.3373452310568,-814.0369465201571,-816.5526049748746,-740.2142131317822,-814.9976285248035,-816.7587142699148,0.20,C,low
-737.0707769760406,-807.3602307352784,-811.2461395668485,-739.2931486715853,-806.9133341705035,-810.9107046622908,0.35,C,high
-734.9070408846177,-737.4325879856424,-742.702977025491,-732.6614141404501,-734.0081288727024,-739.3115487975745,0.75,H,high
-736.8745800827162,-737.6485238155502,-743.0110626592527,-733.3074116691646,-733.769106026318,-739.0013486223751,0.55,C,low
-740.485592078125,-803.6755097273647,-796.5348379728972,-740.689104736319,-802.4475444473235,-795.4946276961604,0.55,C,high
-734.8514729699084,-783.4934793945538,-790.3974198437679,-734.7051535152669,-782.5639604629474,-789.3266697700557,0.00,C,high
-737.198687436711,-771.1661015532702,-790.4052013608693,-737.7774679675889,-768.9653722982216,-787.5113894542221,0.55,C,high
-735.5150689817873,-761.0537764396713,-759.6953619788297,-734.2007630257815,-758.4747708562277,-757.1679012308365,0.55,C,high
-739.5319794921426,-829.7646328498802,-812.9733538542924,-739.8844190699876,-826.0908477163729,-809.4329944713594,0.55,C,high
-736.6759219422931,-992.5041892335234,-982.7505264967735,-742.1165348398592,-994.1480869416505,-985.3989280901943,0.20,C,high
-737.4334814611382,-782.2978242754234,-769.2334188694514,-735.7938075210373,-777.7869997258995,-765.0575320970306,0.35,H,low
-737.2461892331634,-804.7418491769602,-791.5686910753096,-739.8198175318291,-803.4469512918381,-790.9628735273045,0.00,C,low
-734.5112671732081,-744.3264082948772,-742.3314194498755,-733.403050519758,-742.102817436524,-740.2780078598446,0.00,H,low
-736.4207494208792,-746.5085774374064,-751.3117411259311,-734.4542380729137,-743.1409485438103,-747.9352625419275,0.20,H,low
-735.6313731712485,-746.7630375910868,-750.7768735731968,-734.4743189577696,-745.2283425644604,-748.9630794368275,0.75,H,high
-734.3608533278677,-754.3872051264949,-754.5998103143992,-731.6635492673848,-750.4972340882535,-750.6561094178427,0.75,C,high
-734.7692382416886,-741.8508811789047,-739.2111469557178,-734.0476957852724,-739.8268132261846,-737.3429929070994,0.35,C,low
-734.5008220411086,-764.8642843103703,-771.3091490472591,-738.7480661183965,-766.3950378428627,-772.2582614366783,0.00,C,high
-736.5308587623292,-743.2299190130042,-743.4373839218972,-733.7360398209989,-739.6435625214802,-739.8394494571204,0.75,H,high
-742.2468522092583,-750.5394565459515,-752.7781624627798,-738.853540969564,-745.4345399199893,-747.8444029445429,0.75,H,low
-736.7494815941087,-760.6752012101036,-742.0368988499795,-734.4095563087475,-757.1740870273463,-739.0538941715062,0.55,C,low
