C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-858.930111224813,-888.000678222642,-888.8426137867013,-858.3714924239015,-885.0886486341193,-885.8576507145789,0.55,H,low
-859.6837951865217,-931.5982164317197,-953.2802258632571,-857.1849270701576,-930.7749839454267,-951.9274809255879,0.35,C,high
-857.3547122358032,-941.675419415139,-931.3120679093453,-861.6123139815068,-940.4599920235576,-930.807039529193,0.35,C,high
-854.1594396764241,-862.4980446720368,-863.9672819407731,-853.3791638743575,-861.1165567329082,-862.4861780355615,0.20,C,high
-859.2423047250032,-883.8498541487247,-881.9031286315499,-857.9315191668575,-880.6024170834795,-878.9247975257188,0.55,C,high
-857.336820749494,-864.691105619485,-865.6631228211021,-855.1275633562819,-861.9293100573088,-862.9325379111305,0.35,H,high
-858.017230721649,-907.0059872494951,-940.8559783051174,-858.3058901678838,-907.1496022457495,-939.6464402943592,0.35,C,high
-855.7027770601172,-860.689330285646,-860.4856177521151,-855.6583684463463,-859.3630168444363,-859.0982827812885,0.20,H,high
-856.0681721170824,-900.7921204048729,-884.7145221291102,-852.6749700835251,-899.433924313986,-883.8273133612693,0.75,H,low
-855.1387725238192,-884.1256524711923,-876.5090272164523,-853.9760118937044,-882.437502829893,-875.2186175037498,0.35,H,high
-856.4603766090929,-865.281713828852,-864.5603151333615,-854.0220330897065,-862.5818164706128,-861.8699368360816,0.55,H,high
-855.9668817496034,-925.5725096896483,-926.9250504584941,-861.4209264686269,-926.5409764236853,-927.22374883062,0.20,C,low
-858.7383818967928,-914.5531610505144,-917.658836557339,-860.8811955396983,-914.1480397430627,-917.37831349511,0.35,C,high
-856.4020864224971,-858.1182156065034,-863.3542357350254,-854.2769408963874,-855.0082705255817,-860.2705408366146,0.75,H,high
-858.2678686601599,-858.4392018313256,-863.5910408781184,-854.8275118490183,-854.7872372676945,-859.8143015386132,0.55,C,low
-861.497853355593,-914.120637182312,-908.0461894299934,-861.6744325492323,-913.2078425750944,-907.348179039232,0.55,C,high
-856.3943457530818,-902.5965274711752,-909.4163869771282,-856.3631945752454,-901.8791458715958,-908.5474769779769,0.00,C,high
-858.7182523509313,-888.0573305513774,-907.5922738863313,-859.0968381019655,-886.0077800759545,-904.9044746939137,0.55,C,high
-856.8933015737526,-879.3213322693767,-878.3314002924234,-855.8717811912974,-877.0581538946343,-876.1261858606516,0.55,C,high
-861.0472503714997,-945.0194274099474,-927.3284764303924,-861.4642110867999,-941.481866944883,-923.9210880776418,0.55,C,high
-858.1921292579025,-1100.7773932256177,-1092.1606136342089,-863.5285957912657,-1102.624646190278,-1094.9925017282956,0.20,C,high
-858.8441280816724,-900.8914933431674,-888.0906193172477,-857.1830233422742,-896.6672040395915,-884.1407798098987,0.35,H,low
-858.2146888334844,-913.3424896525303,-901.9667763998672,-860.7902909603422,-912.3166409601087,-901.627770664898,0.00,C,low
-856.0189546191122,-864.2804174543796,-862.832117774782,-854.8322530178224,-862.2078627139264,-860.9047086846623,0.00,H,low
-857.9505819706964,-866.4951135276488,-871.2117809387215,-856.0553685208557,-863.4028584657716,-868.0643489312321,0.20,H,low
-857.01763849806,-866.501995521494,-869.5622281465223,-856.2895008428,-865.4270007888612,-868.2099850804581,0.75,H,high
-856.0052586379555,-873.5273066828562,-873.4514269893576,-853.3763335257929,-869.8526605377626,-869.7431223040262,0.75,C,high
-856.1818939908546,-861.3160379881497,-859.3700038286648,-855.3102122864259,-859.4340977328202,-857.6147323632293,0.35,C,low
-855.9512370005983,-880.5672170326835,-885.3166691621323,-859.715048847112,-881.987748449871,-886.2015274943287,0.00,C,high
-857.9066503113927,-863.3851721194711,-863.6844539863862,-855.3500831855109,-860.1470433663798,-860.4224763834478,0.75,H,high
-862.8757547657889,-868.7572188775622,-871.0851581234978,-859.8664179020768,-864.4018470108448,-866.8486454956616,0.75,H,low
-858.0719043096951,-880.083137931983,-862.1617736059776,-855.876900104936,-877.0559092508373,-859.6404637788758,0.55,C,low
-856.2460596925872,-875.8128233058576,-874.0885891606916,-857.5596463782223,-875.4973568952089,-873.8576870010446,0.00,C,high
-855.377363425959,-890.1385352203312,-888.980669510032,-856.8845714458425,-889.3222351669973,-888.0473908577087,0.00,C,high
-856.958779031081,-867.1138166003424,-874.9445220531352,-856.1808162395472,-865.8604568625478,-873.2958450943194,0.20,H,low
-857.3611442116528,-914.5331815815867,-895.457613560019,-856.6853284606827,-912.0373138370765,-893.7106809262666,0.75,C,high
-856.3852677431391,-904.664162198278,-886.6082662142735,-855.1064464497254,-904.277216772608,-887.152104653812,0.35,C,high
-859.5865886939661,-980.7332960653758,-988.9391232683608,-868.4096147255212,-981.5558551119901,-989.3003564573872,0.00,C,high
-858.3504324085559,-866.0083854936763,-870.0158346848672,-857.5618675624256,-863.6981624610064,-867.5243189382734,0.20,H,low
-855.4735131033061,-856.510323676247,-858.179523443123,-853.7521943843249,-854.6246926131963,-856.1202385915961,0.35,C,low
-856.7351104553655,-899.2200027683468,-900.4487382267238,-857.7538700783067,-897.4809925383772,-898.817570918608,0.00,C,high
-857.3177473700381,-858.405692078413,-862.7778496110378,-854.8007456908415,-856.1591947432622,-860.2404360596844,0.20,H,high
-855.3909233256056,-881.2808485546999,-882.976065456089,-856.3344689797174,-880.0737474209767,-881.7149110158939,0.35,H,high
-857.1298545227363,-878.6865693759862,-876.9272754884885,-856.7422903919746,-876.4165744402709,-874.4358600011325,0.55,H,low
-857.6980578126588,-865.5014203271594,-863.8672429924984,-855.3323198473878,-862.6123231856458,-861.3576671777992,0.75,H,low
-854.2595914460231,-860.1249205455562,-856.6862701443675,-852.6204737971644,-858.1561345844137,-854.9299481203631,0.55,H,low
-858.8980489546408,-1033.9221603533497,-1017.3063280785839,-865.2716021652274,-1034.6395500428125,-1018.6681730582567,0.20,C,low
-855.1313086087421,-866.2464645451698,-864.5550814818555,-853.3785953978011,-864.544233969049,-862.8874115437909,0.75,C,low
-857.1128491176172,-884.8326909135295,-898.5042048055496,-858.1217985643465,-884.1722367064544,-897.2417322384885,0.55,C,low
-857.7033684801564,-940.9074865952468,-928.6801970208737,-861.5114510023609,-940.7160254420611,-928.8965357181736,0.00,C,low
-855.1018544664576,-858.8623215688036,-859.1285609622132,-854.266646905669,-857.1671933563672,-857.445121160391,0.55,H,high
-854.2348002972341,-870.1988777785407,-870.0981525983115,-854.5529292039303,-869.5448387066486,-869.1511016469899,0.00,H,low
-859.6532724570128,-863.9686287096913,-864.4079756817229,-857.2639288460199,-860.3404182330469,-860.795188442629,0.35,H,high
-859.1444915157995,-885.4652562898539,-902.0165827289219,-856.9428496417405,-883.5039585803586,-899.5513514191139,0.55,C,low
-857.6228801694406,-885.5999138516312,-882.82583382378,-857.4243721855565,-883.0592223102514,-880.5830471844079,0.75,C,high
-858.5947256510896,-913.8383907285471,-903.6576777248389,-861.446844005445,-912.3374118619174,-902.6520359567401,0.20,C,low
-857.6060404588441,-1025.065754902657,-1014.1288854303067,-861.503470631436,-1025.5285458659541,-1015.2849180255689,0.00,C,high
-857.5828143279479,-889.1270075768084,-887.6071568075403,-861.2484156819089,-888.1887005374108,-886.6361123050517,0.00,C,low
-856.3434195320849,-858.7529091104138,-858.5017870723232,-852.3098999615023,-854.8163109493014,-854.5268265654078,0.55,H,low
-859.7180120135768,-861.3661464473837,-859.9328313778749,-855.9939835960328,-857.7211656093804,-856.125206034521,0.75,H,high
-858.4333391198096,-933.2667565332054,-906.113948005239,-858.0598671666071,-931.4801560884252,-905.1293262680867,0.00,C,high
-856.535965175689,-882.3010018920203,-900.2259412031277,-856.2629233718179,-881.0105267092899,-898.5023799922553,0.35,C,high
-856.5009300581901,-858.0081990067605,-858.4273825436434,-853.5628458570137,-855.0847076325537,-855.5272965223569,0.55,H,high
-858.6881489640865,-868.2162092767992,-867.061326104129,-856.3726019924933,-864.6123770547385,-863.5501549534245,0.20,H,high
-857.5233006549306,-861.8291079289704,-864.1963776253109,-856.5410360964352,-859.7178190049515,-862.3115104466715,0.00,H,low
-857.5605130137219,-884.9664444528773,-883.2297642670839,-857.2646301146572,-882.7016260427417,-880.8114380654129,0.35,C,low
-856.779452562086,-870.458159177043,-870.4548071542813,-856.0506177412974,-868.4271278902584,-868.6251328945872,0.35,C,low
-856.9531403906853,-866.96170879944,-859.0923259324416,-855.1889699444317,-864.3773615534371,-856.4945155405528,0.75,C,high
-855.2202453441769,-855.3112109023915,-856.3234402957944,-853.2409492337271,-853.3047556898938,-854.0297501835053,0.35,H,high
-860.2054434945909,-881.6262038908121,-883.7447319108326,-860.8401505770279,-880.2762433556156,-882.3573533880079,0.00,C,high
-856.3398976842699,-899.5020070251178,-895.6864952939367,-858.9621276731001,-898.6092392960285,-894.8686206998847,0.20,C,high
-855.5435056226313,-865.0700879236842,-865.5714528770004,-854.4193012365942,-863.3180172325208,-863.6960550074867,0.55,H,high
-854.8830065963059,-868.1958943590682,-870.1985795218604,-855.1268893634079,-866.9489293525704,-869.0974373139481,0.00,C,high
-856.3834184723258,-859.0880122556308,-859.0965102681524,-854.2873181488424,-856.6428650236019,-856.7260068838317,0.75,H,high
-861.0018280307535,-870.2581194835711,-882.8595705327244,-856.5870650016235,-864.4806362800759,-877.0857536797932,0.55,H,low
-855.3047592769362,-870.7121877179321,-872.917858021141,-855.639763017001,-869.7305360669857,-871.7758819811423,0.35,C,high
-855.534127342853,-856.1644696981315,-857.5680017171985,-853.1593077053732,-853.6249734785238,-855.0306463524798,0.75,H,high
-858.4029051202167,-874.6250815338656,-868.6848835009429,-858.6423112957827,-872.7070229110245,-867.1379484128668,0.20,C,low
-857.9652936186687,-931.9956113993999,-920.340440746805,-861.7549935894992,-931.3374106159865,-919.8204512898388,0.20,C,high
-857.9199539562296,-862.8213254235328,-861.893334623998,-854.4017968296583,-858.4803298614719,-857.614459649304,0.75,H,low
-854.1079933614701,-858.8591909831924,-860.2680021948429,-853.6032390734975,-857.537885588386,-859.0353285523294,0.35,H,high
-858.4462420357531,-1136.6349600181356,-1131.468455563947,-866.6108726168447,-1137.9919516123264,-1133.175645486895,0.20,C,high
-857.9413752935845,-932.0719914278892,-942.8337039701839,-859.2029475017766,-930.697630640819,-941.1622043289816,0.20,C,high
-860.1505001291312,-867.6207250875591,-879.4646160096205,-856.3624464413158,-862.8631587812957,-874.6823978413793,0.55,H,low
-858.8693810984009,-898.757347207296,-909.1244906837202,-862.1747948749338,-897.7776686811804,-907.5158693974489,0.00,C,high
-857.1819802249526,-884.9604865689987,-873.498616929036,-854.8481209583633,-882.3820580646498,-871.5670215265374,0.75,C,low
-856.8543920154294,-913.012770664284,-911.8570889804198,-861.0100576623514,-912.017846188342,-911.0900965370696,0.20,C,high
-857.1342873125201,-885.305153122226,-884.3486048664219,-857.785538962495,-883.3330957300711,-882.6200154426133,0.35,H,low
-858.4033137935222,-868.9444776010362,-872.7181618441065,-855.9816044207777,-866.3891403034501,-870.0758587150244,0.75,H,low
-854.466896447624,-863.8138494818184,-866.0446424468665,-853.4867214556796,-862.2978580242705,-864.2897219643576,0.75,H,low
