C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-780.757859998635,-813.8775424887722,-814.7696067220561,-780.0667648669697,-810.7706828632456,-811.5903917494571,0.55,H,low
-781.4764210343317,-857.9231364891632,-880.7456870941204,-779.0138064114791,-857.1088618190156,-879.4043453817192,0.35,C,high
-779.1698222289451,-871.5813553162184,-859.1946748362104,-783.4253325410555,-870.2654272022513,-858.5803082007391,0.35,C,high
-775.9335345048652,-784.7678784520963,-786.4123738884549,-775.0617596457012,-783.26607722884,-784.823418386483,0.20,C,high
-781.2375319062193,-809.8528800489094,-807.579582354426,-780.0143081065507,-806.5822549596844,-804.5533950081698,0.55,C,high
-779.2396465346557,-787.1877366038708,-787.9921529197989,-776.8946488749798,-784.2495536669154,-785.1026022092699,0.35,H,high
-779.8845858114892,-830.8370371963575,-865.6502292266728,-780.0867687113825,-830.8327829154548,-864.2836542859035,0.35,C,high
-777.5151639441519,-783.8038829465461,-783.5928720668522,-777.4771209706544,-782.3830570635836,-782.1143352471215,0.20,H,high
-777.8630117010842,-824.6630857372389,-807.9082621692991,-774.3178374709057,-823.2152123072101,-806.9066013590345,0.75,H,low
-776.859478810532,-807.3194046426112,-799.5927317083897,-775.6775423091102,-805.5223948338518,-798.2087767244857,0.35,H,high
-778.2040058689412,-787.4362851780453,-786.6970567133334,-775.7035350151376,-784.5697422231267,-783.8411293040728,0.55,H,high
-777.7106343417724,-853.663689479975,-855.7101552462099,-783.4509768081916,-854.6338414914723,-855.9541176995048,0.20,C,low
-780.4580390661982,-845.4746416489323,-849.0741395099483,-782.6608844968953,-845.0489310310435,-848.7651973530272,0.35,C,high
-778.2317256482092,-780.4397595544249,-785.7082506377719,-776.0286557874281,-777.1267020969268,-782.4260684710932,0.75,H,high
-780.1599460672919,-780.6893523567788,-785.9792495311566,-776.6393734299965,-776.8964775293462,-782.0567547090118,0.55,C,low
-783.6460790545881,-842.9441286910483,-836.1682125192136,-783.8503478875466,-841.831587820889,-835.2541946822887,0.55,C,high
-778.1974000547634,-825.9637860503624,-832.8437238156421,-778.0927788121927,-825.1133234647932,-831.8484221321793,0.00,C,high
-780.532433110386,-812.7862729354545,-832.1416744737166,-781.0383511244098,-810.6413673538545,-829.3231661918844,0.55,C,high
-778.7974365203777,-803.2249660125899,-801.9994225449393,-777.5882003868718,-800.7600818369599,-799.5887279772263,0.55,C,high
-782.8622726678391,-870.8796966051252,-853.7285830577974,-783.2414649957929,-867.2593969152807,-850.2397210807982,0.55,C,high
-780.0104629904247,-1031.2484008123652,-1021.9058843128666,-785.4143497920763,-1032.96724335612,-1024.6233081219796,0.20,C,high
-780.7230684556953,-824.5654881663942,-811.5993130088325,-779.0719530184492,-820.1579381557468,-807.5035077980832,0.35,H,low
-780.3761807745954,-843.3871463620217,-830.8502635546794,-782.9506845238247,-842.1966280579263,-830.3484146896944,0.00,C,low
-777.8400426860227,-787.0619663688905,-785.2684980092657,-776.6974268439818,-784.8923794620284,-783.2594383665369,0.00,H,low
-779.7585815320649,-789.2551314964251,-794.0348220434942,-777.8181135576515,-785.9872919691343,-790.74072951516,0.20,H,low
-778.91272308026,-789.4545174036822,-793.1255696179039,-777.9167811462244,-788.0922178230145,-791.4846706049909,0.75,H,high
-777.7401516340361,-796.8563241542626,-796.9602352465629,-775.0667921036296,-793.0444605291701,-793.1022342986441,0.75,C,high
-778.0615990734439,-784.3977551379819,-782.0118004015438,-777.2797033955795,-782.4265246619389,-780.1857693763154,0.35,C,low
-777.8093457510175,-805.968908043125,-811.7865625690508,-781.8900686592868,-807.4676979956357,-812.7184882407954,0.00,C,high
